timestamp,roll,pitch,yaw,thrust
2488576017,-0.306317,0.45056,-0.00310892,0.0
2488608010,-0.308819,0.453683,-0.00285964,0.0
2488636044,-0.310253,0.458703,-0.00320609,0.0
2488667991,-0.317471,0.459857,-0.00332161,0.0
2488699987,-0.316786,0.463292,-0.00357193,0.0
2488731977,-0.329554,0.46701,-0.00348251,0.0
2488764091,-0.335448,0.469645,-0.00354929,0.0
2488795957,-0.346026,0.474605,-0.00370008,0.0
2488828012,-0.358617,0.479332,-0.00391341,0.0
2488859993,-0.367395,0.484696,-0.00430524,0.0
2488888031,-0.37826,0.489845,-0.00426436,0.0
2488924783,-0.388344,0.495336,-0.00452203,0.0
2488956009,-0.395978,0.501217,-0.0044724,0.0
2488988048,-0.404601,0.506555,-0.00455192,0.0
2489020074,-0.407458,0.511526,-0.00495475,0.0
2489051964,-0.410789,0.516766,-0.00501644,0.0
2489084450,-0.412152,0.520388,-0.0049144,0.0
2489111970,-0.408494,0.52349,-0.0054021,0.0
2489144467,-0.407268,0.526956,-0.00485329,0.0
2489176000,-0.400699,0.529378,-0.00478133,0.0
2489208084,-0.392805,0.531935,-0.00495516,0.0
2489239968,-0.386313,0.533228,-0.00461995,0.0
2489272077,-0.374715,0.534016,-0.00500724,0.0
2489304762,-0.366195,0.535078,-0.00459119,0.0
2489336078,-0.356637,0.534897,-0.00430059,0.0
2489368016,-0.346153,0.534782,-0.0044704,0.0
2489395999,-0.341242,0.534736,-0.0041136,0.0
2489429639,-0.33308,0.529402,-0.00413846,0.0
2489461572,-0.327302,0.517392,-0.00419557,0.0
2489493628,-0.325187,0.501085,-0.00359758,0.0
2489525695,-0.32141,0.483683,-0.00350274,0.0
2489553598,-0.322314,0.483849,-0.00366157,0.0
2489585615,-0.323956,0.474655,-0.00346431,0.0
2489617611,-0.32505,0.428866,-0.00313868,0.0
2489649572,-0.331389,0.404826,-0.00296337,0.0
2489681616,-0.334975,0.384938,-0.00306746,0.0
2489713585,-0.340344,0.360069,-0.00303599,0.0
2489745751,-0.346751,0.337961,-0.00263503,0.0
2489773564,-0.350006,0.339704,-0.00311839,0.0
2489805932,-0.356169,0.342907,-0.00282116,0.0
2489837604,-0.360962,0.35803,-0.00290639,0.0
2489869649,-0.363739,0.334298,-0.0029807,0.0
2489901600,-0.368507,0.203107,-0.00160315,0.0
2489933586,-0.367691,0.183293,-0.00179304,0.0
2489965979,-0.366619,0.19198,-0.00177801,0.0
2489997620,-0.364708,0.203727,-0.00166589,0.0
2490026301,-0.358637,0.20619,-0.00205407,0.0
2490057594,-0.352528,0.230606,-0.00182328,0.0
2490089648,-0.34267,0.244437,-0.00192404,0.0
2490121606,-0.343024,0.248134,-0.00196496,0.0
2490153573,-0.410501,0.243277,-0.0011191,0.0
2490186270,-0.422357,0.246024,-0.00136539,0.0
2490217614,-0.453823,0.240551,-0.000719637,0.0
2490249653,-0.489372,0.213684,-0.000309741,0.0
2490277577,-0.531236,0.187927,-1.95811e-05,0.0
2490309595,-0.565053,0.175355,0.000235784,0.0
2490341554,-0.547677,0.172412,0.000172983,0.0
2490373640,-0.538597,0.168966,-7.49084e-05,0.0
2490406672,-0.517401,0.176232,0.000411002,0.0
2490437632,-0.47231,0.168013,0.000134706,0.0
2490469611,-0.463155,0.158269,7.76166e-05,0.0
2490501649,-0.485565,0.152244,0.00026677,0.0
2490530436,-0.490878,0.126222,-2.8135e-05,0.0
2490563139,-0.436891,0.0125679,0.000104818,0.0
2490595190,-0.421947,-0.0324551,-4.01342e-05,0.0
2490631193,-0.408171,-0.0343651,-5.64851e-05,0.0
2490659258,-0.398908,-0.0265596,1.26487e-05,0.0
2490691194,-0.388102,-0.0154548,-0.000112933,0.0
2490723233,-0.395547,0.0158263,1.23526e-05,0.0
2490755174,-0.422202,0.0454238,0.000124489,0.0
2490787566,-0.458379,0.0541423,-0.000229273,0.0
2490819223,-0.54407,0.111636,0.000272381,0.0
2490851320,-0.56709,0.133391,0.000351533,0.0
2490883173,-0.586267,0.146422,0.000507495,0.0
2490911326,-0.616377,0.189815,0.000994761,0.0
2490947654,-0.614701,0.209989,0.00079172,0.0
2490979189,-0.612882,0.219951,0.000818553,0.394134
2491011306,-0.594993,0.222479,0.00208826,0.397575
2491043157,-0.522575,0.223085,0.00172602,0.391345
2491075179,-0.49907,0.221837,0.00193886,0.389394
