timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
2597003015,0.0674214,0.0520699,0.0194122,-0.999453,0.023,0.0214958,-0.0101417
2597035015,0.0750472,0.05199,0.0128237,-0.999498,0.0217313,0.0205841,-0.0103526
2597067015,0.081284,0.0363134,0.0116325,-0.999541,0.0203595,0.0197746,-0.0106227
2597099015,0.0468818,0.031864,0.0206747,-0.999571,0.01927,0.0191588,-0.0109022
2597131077,0.0345077,0.0337466,0.0284292,-0.999592,0.0186024,0.0185343,-0.0112304
2597163039,0.0680886,0.048649,0.0250887,-0.999617,0.0177004,0.0178488,-0.011574
2597195035,0.121914,0.0405871,0.0212038,-0.999654,0.0160294,0.0171212,-0.0119164
2597227047,0.151403,0.0280848,0.0172726,-0.999695,0.0137314,0.016477,-0.0122267
2597255035,0.11515,0.0416875,0.0117613,-0.999728,0.0117535,0.0158164,-0.0124845
2597287035,0.0781631,0.0280062,0.015768,-0.99975,0.0103182,0.0151931,-0.012741
2597319018,0.0578961,0.0178979,0.0133613,-0.999765,0.00918355,0.0147595,-0.0129877
2597351039,0.0350496,0.0154194,0.0106749,-0.999772,0.0084691,0.0145024,-0.0132056
2597383040,0.0329272,0.0121738,0.0137109,-0.999776,0.0079655,0.0143067,-0.0133873
2597415034,0.0604792,0.0178425,0.0127352,-0.999785,0.00705145,0.0139589,-0.0135904
2597447047,0.0269862,0.0276462,0.0204465,-0.999793,0.00637799,0.0135138,-0.0138048
2597479035,0.017952,0.00726492,0.0269402,-0.999794,0.00611061,0.0132268,-0.0141217
2597507059,-0.00310321,-0.00263631,0.0324942,-0.99979,0.00605943,0.0132385,-0.0144542
2597539035,-0.0214602,-0.0171289,0.0300214,-0.99978,0.00622403,0.0134153,-0.0148721
2597571042,-0.0263156,-0.0346519,0.0340474,-0.999765,0.00655347,0.0137848,-0.0153931
2597603041,-0.0258287,-0.0391382,0.0440951,-0.999745,0.00698889,0.0143318,-0.0159796
2597635051,-0.010713,-0.0294826,0.0505995,-0.999721,0.00729052,0.0149564,-0.016741
2597667035,-0.0338629,-0.0207853,0.0537703,-0.999701,0.00758157,0.0152999,-0.0174964
2597699035,-0.0432463,-0.00435941,0.0640474,-0.999679,0.00820111,0.0154057,-0.0183722
2597731045,-0.0258963,0.0144466,0.0717082,-0.999657,0.00877506,0.0153096,-0.0193666
2597759036,-0.0204053,0.0181189,0.0788139,-0.999637,0.0090622,0.0151238,-0.0203554
2597791039,0.0041184,0.0351939,0.0824768,-0.999617,0.00921535,0.0147832,-0.0215285
2597823013,-0.00163426,0.0630472,0.0818756,-0.9996,0.00920703,0.0139821,-0.0227999
2597855049,-0.00992539,0.0767879,0.0968706,-0.999582,0.00928905,0.0127417,-0.0242465
2597887035,-0.0102141,0.075284,0.100838,-0.99956,0.00944976,0.0115327,-0.025635
2597919037,-0.00528665,0.0690287,0.103865,-0.999531,0.00966651,0.0103125,-0.027162
2597951074,0.0222931,0.0599363,0.107706,-0.999497,0.00947687,0.00927212,-0.0287934
