timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature
2553116388,0,3035.74,3035.17,-1000.0
2553176705,0,3030.91,3029.07,-1000.0
2553223454,0,3027.69,3025.36,-1000.0
2553271613,0,3018.02,3020.69,-1000.0
2553331488,0,3003.52,3012.33,-1000.0
2553379439,0,2987.4,3007.73,-1000.0
2553427521,0,2989.01,3007.38,-1000.0
2553487421,0,3003.52,3005.94,-1000.0
2553536824,0,3003.52,3002.1,-1000.0
2553583546,0,2971.29,2993.86,-1000.0
2553643560,0,2968.07,2988.19,-1000.0
2553691500,0,2935.84,2978.55,-1000.0
2553739561,0,2940.67,2972.41,-1000.0
2553801190,0,2953.56,2967.55,-1000.0
2553849362,0,2980.96,2964.01,-1000.0
2553898361,0,2961.62,2959.7,-1000.0
2553957733,0,2960.01,2956.25,-1000.0
2554005037,0,2916.5,2949.87,-1000.0
2554053105,0,2945.51,2945.14,-1000.0
2554113133,0,2947.12,2942.9,-1000.0
2554161176,0,2977.73,2946.96,-1000.0
2554209470,0,2948.73,2943.37,-1000.0
2554269033,0,2939.06,2940.21,-1000.0
2554318288,0,2932.62,2935.51,-1000.0
2554365078,0,2935.84,2933.93,-1000.0
2554425058,0,2913.28,2929.01,-1000.0
2554473076,0,2931.01,2929.59,-1000.0
2554521442,0,2935.84,2929.9,-1000.0
2554581100,0,2956.79,2932.94,-1000.0
2554629438,0,2919.73,2930.46,-1000.0
2554689045,0,2926.17,2928.7,-1000.0
2554738676,0,2947.12,2933.89,-1000.0
2554785051,0,2929.39,2935.79,-1000.0
2554834786,0,2947.12,2935.57,-1000.0
2554894658,0,2945.51,2932.74,-1000.0
2554942799,0,2929.39,2929.0,-1000.0
2555002660,0,2956.79,2939.38,-1000.0
2555050822,0,2905.22,2938.56,-1000.0
2555099574,0,2971.29,2944.06,-1000.0
2555159868,0,2977.73,2944.94,-1000.0
2555206659,0,2963.23,2948.51,-1000.0
2555254536,0,2945.51,2950.95,-1000.0
2555314690,0,2964.84,2954.4,-1000.0
2555362544,0,2947.12,2958.18,-1000.0
2555422666,0,2960.01,2958.63,-1000.0
2555470810,0,2974.51,2965.08,-1000.0
2555519898,0,2982.57,2966.22,-1000.0
2555580208,0,2948.73,2966.99,-1000.0
2555626756,0,2968.07,2964.63,-1000.0
2555674697,0,2955.18,2964.38,-1000.0
2555726815,0,2992.24,2970.01,-1000.0
2555786727,0,3005.13,2975.61,-1000.0
2555834860,0,2995.46,2980.22,-1000.0
2555882734,0,2972.9,2983.2,-1000.0
2555944233,0,2963.23,2984.32,-1000.0
2555992357,0,2980.96,2981.52,-1000.0
2556040792,0,2977.73,2983.27,-1000.0
2556101080,0,3014.79,2986.48,-1000.0
2556148247,0,2979.35,2983.5,-1000.0
2556196296,0,3001.9,2982.64,-1000.0
2556256234,0,2982.57,2984.84,-1000.0
2556304164,0,2990.62,2988.49,-1000.0
2556364141,0,2972.9,2990.6,-1000.0
2556412344,0,3018.02,2993.2,-1000.0
2556461765,0,2992.24,2991.88,-1000.0
2556521800,0,2963.23,2988.59,-1000.0
2556568645,0,2972.9,2981.84,-1000.0
2556616273,0,2992.24,2980.21,-1000.0
2556676329,0,3000.29,2980.41,-1000.0
2556724267,0,2980.96,2977.87,-1000.0
2556772536,0,2980.96,2975.34,-1000.0
2556832786,0,2982.57,2975.79,-1000.0
2556880342,0,2966.46,2977.51,-1000.0
2556928247,0,2977.73,2980.29,-1000.0
2556988249,0,2980.96,2977.17,-1000.0
2557037860,0,2977.73,2972.97,-1000.0
2557085799,0,2942.29,2966.97,-1000.0
2557145756,0,2961.62,2959.26,-1000.0
2557193855,0,2961.62,2961.85,-1000.0
2557253778,0,2961.62,2958.36,-1000.0
2557303333,0,2980.96,2959.36,-1000.0
2557349934,0,2945.51,2959.28,-1000.0
2557409932,0,2921.34,2951.49,-1000.0
2557457809,0,2951.95,2953.73,-1000.0
2557505745,0,2913.28,2949.47,-1000.0
2557565794,0,2934.23,2945.78,-1000.0
2557614293,0,2939.06,2941.94,-1000.0
2557673903,0,2966.46,2943.2,-1000.0
2557721922,0,2939.06,2939.08,-1000.0
2557769785,0,2950.34,2937.59,-1000.0
2557829875,0,2948.73,2939.84,-1000.0
2557877847,0,2951.95,2937.3,-1000.0
2557925861,0,2934.23,2936.33,-1000.0
2557974045,0,2906.84,2931.83,-1000.0
2558034662,0,2945.51,2933.7,-1000.0
2558081864,0,2910.06,2928.83,-1000.0
2558131572,0,2939.06,2932.92,-1000.0
2558191434,0,2924.56,2929.45,-1000.0
2558239467,0,2927.78,2930.02,-1000.0
2558299587,0,2932.62,2929.57,-1000.0
2558347654,0,2914.89,2928.66,-1000.0
2558395376,0,2951.95,2933.28,-1000.0
2558455517,0,2945.51,2934.76,-1000.0
2558503438,0,2943.9,2940.01,-1000.0
2558551485,0,2948.73,2941.92,-1000.0
2558611469,0,2969.68,2943.87,-1000.0
2558659636,0,2929.39,2939.81,-1000.0
2558719477,0,2968.07,2943.5,-1000.0
2558767522,0,2935.84,2937.57,-1000.0
2558816063,0,2943.9,2939.17,-1000.0
2558876372,0,2953.56,2943.62,-1000.0
2558923512,0,2947.12,2944.38,-1000.0
2558971874,0,2960.01,2938.46,-1000.0
2559031535,0,2931.01,2928.94,-1000.0
2559079469,0,2927.78,2931.46,-1000.0
2559139613,0,2929.39,2933.96,-1000.0
2559187564,0,2910.06,2931.03,-1000.0
2559237084,0,2918.12,2927.87,-1000.0
2559297108,0,2919.73,2923.46,-1000.0
2559346651,0,2889.11,2915.37,-1000.0
2559392984,0,2889.11,2907.58,-1000.0
2559453101,0,2914.89,2910.53,-1000.0
2559501073,0,2918.12,2912.13,-1000.0
2559549222,0,2910.06,2914.07,-1000.0
2559609543,0,2906.84,2915.89,-1000.0
2559657173,0,2953.56,2919.79,-1000.0
2559717154,0,2951.95,2922.58,-1000.0
2559765245,0,2906.84,2913.76,-1000.0
2559813137,0,2905.22,2911.81,-1000.0
2559873057,0,2913.28,2910.98,-1000.0
2559921172,0,2895.56,2911.0,-1000.0
2559969215,0,2876.22,2903.77,-1000.0
2560029150,0,2885.89,2897.55,-1000.0
2560077770,0,2919.73,2902.38,-1000.0
2560125050,0,2898.78,2906.38,-1000.0
2560185504,0,2900.39,2905.62,-1000.0
2560233239,0,2885.89,2903.93,-1000.0
2560281197,0,2900.39,2902.5,-1000.0
2560342653,0,2898.78,2897.73,-1000.0
2560390808,0,2900.39,2898.78,-1000.0
2560438637,0,2895.56,2898.72,-1000.0
2560498651,0,2897.17,2901.56,-1000.0
2560548384,0,2879.44,2902.38,-1000.0
2560594660,0,2927.78,2903.9,-1000.0
2560654591,0,2887.5,2894.44,-1000.0
2560702632,0,2908.45,2896.94,-1000.0
2560751187,0,2871.39,2894.99,-1000.0
2560811216,0,2900.39,2893.69,-1000.0
2560859380,0,2890.72,2892.64,-1000.0
2560919359,0,2893.95,2896.32,-1000.0
2560966604,0,2902.0,2893.0,-1000.0
2561014610,0,2885.89,2887.19,-1000.0
2561074680,0,2879.44,2881.96,-1000.0
2561122787,0,2840.77,2876.97,-1000.0
2561170828,0,2861.72,2870.65,-1000.0
2561230622,0,2869.78,2872.3,-1000.0
2561280106,0,2903.61,2877.22,-1000.0
2561326700,0,2879.44,2876.67,-1000.0
2561386675,0,2885.89,2879.0,-1000.0
2561435600,0,2877.83,2882.03,-1000.0
2561484243,0,2873.0,2877.76,-1000.0
2561544420,0,2876.22,2878.6,-1000.0
2561592259,0,2877.83,2879.68,-1000.0
2561652256,0,2866.55,2874.51,-1000.0
2561700840,0,2863.33,2873.72,-1000.0
2561748283,0,2845.61,2871.68,-1000.0
2561808231,0,2876.22,2872.05,-1000.0
2561856311,0,2889.11,2874.74,-1000.0
2561904274,0,2876.22,2877.25,-1000.0
2561964162,0,2852.05,2872.08,-1000.0
2562012375,0,2873.0,2873.17,-1000.0
2562061351,0,2861.72,2877.54,-1000.0
2562121718,0,2864.94,2874.21,-1000.0
2562168301,0,2881.05,2879.17,-1000.0
2562216428,0,2874.61,2877.57,-1000.0
2562276530,0,2892.33,2884.2,-1000.0
2562328376,0,2874.61,2889.33,-1000.0
2562376324,0,2924.56,2896.42,-1000.0
2562436651,0,2908.45,2893.36,-1000.0
2562484312,0,2877.83,2893.62,-1000.0
2562533135,0,2879.44,2887.81,-1000.0
2562593860,0,2911.67,2889.71,-1000.0
2562643158,0,2885.89,2892.98,-1000.0
2562689848,0,2908.45,2894.47,-1000.0
2562749957,0,2893.95,2895.64,-1000.0
2562797796,0,2908.45,2890.85,-1000.0
2562846003,0,2897.17,2890.99,-1000.0
2562905769,0,2887.5,2887.32,-1000.0
2562953834,0,2876.22,2884.73,-1000.0
2563002838,0,2885.89,2884.91,-1000.0
2563062770,0,2855.27,2885.62,-1000.0
2563109908,0,2871.39,2886.18,-1000.0
2563157957,0,2876.22,2883.15,-1000.0
2563217827,0,2914.89,2886.69,-1000.0
2563266065,0,2874.61,2884.66,-1000.0
2563325938,0,2869.78,2881.88,-1000.0
2563373857,0,2903.61,2887.14,-1000.0
2563422899,0,2893.95,2888.83,-1000.0
2563483387,0,2919.73,2890.08,-1000.0
2563529808,0,2884.28,2891.4,-1000.0
2563577859,0,2885.89,2890.94,-1000.0
2563639611,0,2864.94,2887.34,-1000.0
2563687424,0,2856.88,2884.71,-1000.0
2563735471,0,2871.39,2884.76,-1000.0
2563795428,0,2848.83,2875.92,-1000.0
2563844073,0,2856.88,2877.35,-1000.0
2563891559,0,2893.95,2878.94,-1000.0
2563951482,0,2858.5,2875.1,-1000.0
2563999772,0,2876.22,2872.33,-1000.0
2564047391,0,2866.55,2871.55,-1000.0
2564107755,0,2852.05,2867.78,-1000.0
2564155420,0,2855.27,2868.72,-1000.0
2564215410,0,2879.44,2867.21,-1000.0
2564264666,0,2852.05,2861.96,-1000.0
2564311522,0,2856.88,2859.56,-1000.0
2564371680,0,2839.16,2850.49,-1000.0
2564419586,0,2823.05,2842.35,-1000.0
2564467575,0,2821.44,2839.07,-1000.0
2564527478,0,2814.99,2832.11,-1000.0
2564575458,0,2805.32,2825.84,-1000.0
2564635579,0,2831.1,2825.28,-1000.0
2564685224,0,2813.38,2823.68,-1000.0
2564731516,0,2818.21,2821.43,-1000.0
2564781195,0,2818.21,2819.9,-1000.0
2564841207,0,2800.49,2821.95,-1000.0
2564889510,0,2806.93,2819.61,-1000.0
2564949159,0,2823.05,2817.36,-1000.0
2564997055,0,2808.54,2814.74,-1000.0
2565045623,0,2832.71,2818.68,-1000.0
2565105777,0,2827.88,2820.06,-1000.0
2565153009,0,2831.1,2823.91,-1000.0
2565201149,0,2821.44,2826.27,-1000.0
2565261176,0,2824.66,2827.46,-1000.0
2565309381,0,2855.27,2827.72,-1000.0
2565357049,0,2831.1,2827.3,-1000.0
2565417080,0,2821.44,2826.55,-1000.0
2565466423,0,2824.66,2822.01,-1000.0
2565513041,0,2839.16,2820.92,-1000.0
2565573032,0,2808.54,2822.16,-1000.0
2565621115,0,2826.27,2823.75,-1000.0
2565669227,0,2858.5,2830.43,-1000.0
2565729194,0,2811.77,2826.39,-1000.0
2565777039,0,2842.38,2828.74,-1000.0
2565826511,0,2829.49,2825.21,-1000.0
2565887140,0,2845.61,2831.61,-1000.0
2565934604,0,2819.82,2830.02,-1000.0
2565982732,0,2808.54,2830.77,-1000.0
2566042672,0,2823.05,2833.1,-1000.0
2566090854,0,2847.22,2833.58,-1000.0
2566150770,0,2834.33,2832.16,-1000.0
2566198623,0,2843.99,2830.53,-1000.0
2566247269,0,2819.82,2827.65,-1000.0
2566307495,0,2829.49,2827.27,-1000.0
2566354634,0,2835.94,2827.08,-1000.0
2566402701,0,2811.77,2825.7,-1000.0
2566462596,0,2806.93,2824.04,-1000.0
2566511198,0,2848.83,2827.04,-1000.0
2566558673,0,2823.05,2820.76,-1000.0
2566618684,0,2810.16,2813.18,-1000.0
2566667906,0,2805.32,2813.05,-1000.0
2566714578,0,2803.71,2809.4,-1000.0
2566774650,0,2800.49,2801.27,-1000.0
2566822832,0,2777.93,2800.14,-1000.0
2566870854,0,2821.44,2801.36,-1000.0
2566930803,0,2803.71,2800.14,-1000.0
2566980256,0,2798.88,2797.27,-1000.0
2567029166,0,2792.43,2795.11,-1000.0
2567088887,0,2798.88,2792.81,-1000.0
2567136678,0,2805.32,2792.91,-1000.0
2567184204,0,2779.54,2792.85,-1000.0
2567244290,0,2794.04,2794.22,-1000.0
2567292146,0,2797.27,2797.08,-1000.0
2567340194,0,2818.21,2801.09,-1000.0
2567400260,0,2823.05,2800.13,-1000.0
2567449661,0,2810.16,2800.79,-1000.0
2567496263,0,2787.6,2797.95,-1000.0
2567556284,0,2813.38,2803.7,-1000.0
2567604335,0,2785.99,2806.99,-1000.0
2567652282,0,2808.54,2806.91,-1000.0
2567712269,0,2797.27,2806.92,-1000.0
2567760326,0,2811.77,2806.15,-1000.0
2567820679,0,2823.05,2807.01,-1000.0
2567870268,0,2805.32,2807.61,-1000.0
2567920296,0,2813.38,2808.95,-1000.0
2567969749,0,2794.04,2808.97,-1000.0
2568029764,0,2800.49,2807.16,-1000.0
2568077926,0,2821.44,2806.69,-1000.0
2568125809,0,2811.77,2807.11,-1000.0
2568185849,0,2816.6,2808.27,-1000.0
2568233973,0,2819.82,2808.9,-1000.0
2568281826,0,2806.93,2807.54,-1000.0
2568341789,0,2798.88,2808.54,-1000.0
2568390940,0,2779.54,2806.82,-1000.0
2568437813,0,2832.71,2809.23,-1000.0
2568497857,0,2823.05,2804.43,-1000.0
2568545951,0,2800.49,2802.09,-1000.0
2568593835,0,2795.65,2797.19,-1000.0
2568653814,0,2795.65,2794.62,-1000.0
2568701828,0,2781.15,2793.41,-1000.0
2568761829,0,2776.32,2785.45,-1000.0
2568811439,0,2805.32,2787.54,-1000.0
2568857909,0,2774.71,2782.0,-1000.0
2568917853,0,2776.32,2774.8,-1000.0
2568965921,0,2747.31,2768.3,-1000.0
2569013807,0,2753.76,2764.03,-1000.0
2569062289,0,2761.82,2759.51,-1000.0
2569122514,0,2781.15,2759.42,-1000.0
2569172410,0,2763.43,2758.61,-1000.0
2569232379,0,2763.43,2757.31,-1000.0
2569279547,0,2745.7,2755.1,-1000.0
2569327755,0,2760.21,2755.38,-1000.0
2569387781,0,2758.59,2756.84,-1000.0
2569435530,0,2756.98,2756.56,-1000.0
2569483405,0,2768.26,2761.67,-1000.0
2569543455,0,2760.21,2761.58,-1000.0
2569592908,0,2777.93,2762.3,-1000.0
2569639502,0,2771.48,2760.67,-1000.0
2569699513,0,2752.15,2758.33,-1000.0
2569747623,0,2763.43,2761.21,-1000.0
2569807416,0,2771.48,2764.63,-1000.0
2569855487,0,2768.26,2769.51,-1000.0
2569904003,0,2779.54,2769.28,-1000.0
2569963541,0,2781.15,2771.56,-1000.0
2570011479,0,2787.6,2776.29,-1000.0
2570059568,0,2771.48,2775.7,-1000.0
2570119383,0,2787.6,2781.75,-1000.0
2570167491,0,2756.98,2780.54,-1000.0
2570215439,0,2781.15,2777.01,-1000.0
2570276991,0,2771.48,2772.09,-1000.0
2570325207,0,2763.43,2770.76,-1000.0
2570374055,0,2734.42,2764.86,-1000.0
2570434349,0,2773.1,2764.47,-1000.0
2570481215,0,2745.7,2763.6,-1000.0
2570529099,0,2789.21,2770.46,-1000.0
2570589018,0,2782.76,2772.78,-1000.0
2570637065,0,2794.04,2772.09,-1000.0
2570695161,0,2769.87,2773.67,-1000.0
2570745067,0,2777.93,2781.57,-1000.0
2570794304,0,2800.49,2782.44,-1000.0
2570854538,0,2795.65,2782.54,-1000.0
2570901132,0,2794.04,2785.38,-1000.0
2570949089,0,2782.76,2787.77,-1000.0
2571009149,0,2776.32,2781.7,-1000.0
2571057219,0,2768.26,2778.69,-1000.0
2571105135,0,2798.88,2784.54,-1000.0
2571165075,0,2776.32,2783.37,-1000.0
2571213100,0,2819.82,2783.81,-1000.0
2571261099,0,2790.82,2781.55,-1000.0
2571321204,0,2790.82,2783.39,-1000.0
2571369235,0,2777.93,2786.99,-1000.0
2571418626,0,2798.88,2791.69,-1000.0
2571478604,0,2795.65,2790.45,-1000.0
2571526962,0,2777.93,2792.05,-1000.0
2571586803,0,2805.32,2791.14,-1000.0
2571635983,0,2769.87,2787.95,-1000.0
