timestamp,min_distance,max_distance,current_distance,covariance,type,id,orientation
2488561682,0.01,120.0,3.03,0.0,0,0,8
2488614737,0.01,120.0,3.03,0.0,0,0,8
2488665489,0.01,120.0,3.03,0.0,0,0,8
2488716911,0.01,120.0,3.04,0.0,0,0,8
2488766650,0.01,120.0,3.04,0.0,0,0,8
2488816762,0.01,120.0,3.04,0.0,0,0,8
2488866674,0.01,120.0,2.99,0.0,0,0,8
2488917729,0.01,120.0,2.99,0.0,0,0,8
2488967650,0.01,120.0,3.03,0.0,0,0,8
2489017745,0.01,120.0,3.03,0.0,0,0,8
2489067657,0.01,120.0,3.03,0.0,0,0,8
2489117677,0.01,120.0,3.01,0.0,0,0,8
2489169545,0.01,120.0,3.01,0.0,0,0,8
2489219746,0.01,120.0,3.01,0.0,0,0,8
2489269728,0.01,120.0,3.01,0.0,0,0,8
2489319659,0.01,120.0,2.99,0.0,0,0,8
2489369799,0.01,120.0,2.98,0.0,0,0,8
2489419661,0.01,120.0,2.98,0.0,0,0,8
2489470482,0.01,120.0,2.98,0.0,0,0,8
2489520659,0.01,120.0,2.98,0.0,0,0,8
2489571653,0.01,120.0,2.98,0.0,0,0,8
2489622581,0.01,120.0,2.95,0.0,0,0,8
2489676391,0.01,120.0,2.98,0.0,0,0,8
2489727304,0.01,120.0,3.0,0.0,0,0,8
2489778324,0.01,120.0,3.01,0.0,0,0,8
2489830688,0.01,120.0,3.0,0.0,0,0,8
2489882477,0.01,120.0,3.0,0.0,0,0,8
2489932684,0.01,120.0,3.0,0.0,0,0,8
2489983929,0.01,120.0,3.0,0.0,0,0,8
2490034395,0.01,120.0,3.03,0.0,0,0,8
2490084728,0.01,120.0,3.03,0.0,0,0,8
2490134754,0.01,120.0,3.04,0.0,0,0,8
2490184653,0.01,120.0,3.04,0.0,0,0,8
2490236528,0.01,120.0,3.04,0.0,0,0,8
2490287583,0.01,120.0,3.04,0.0,0,0,8
2490338547,0.01,120.0,3.04,0.0,0,0,8
2490390707,0.01,120.0,3.02,0.0,0,0,8
2490442745,0.01,120.0,3.02,0.0,0,0,8
2490494271,0.01,120.0,3.02,0.0,0,0,8
2490544851,0.01,120.0,3.02,0.0,0,0,8
2490598466,0.01,120.0,3.02,0.0,0,0,8
2490649689,0.01,120.0,3.02,0.0,0,0,8
2490699999,0.01,120.0,3.02,0.0,0,0,8
2490750723,0.01,120.0,3.05,0.0,0,0,8
2490800676,0.01,120.0,3.05,0.0,0,0,8
2490852789,0.01,120.0,3.06,0.0,0,0,8
2490902673,0.01,120.0,3.06,0.0,0,0,8
2490953763,0.01,120.0,3.05,0.0,0,0,8
2491004128,0.01,120.0,3.05,0.0,0,0,8
2491054715,0.01,120.0,3.06,0.0,0,0,8
2491104655,0.01,120.0,3.06,0.0,0,0,8
2491154637,0.01,120.0,3.06,0.0,0,0,8
2491204654,0.01,120.0,3.08,0.0,0,0,8
2491254706,0.01,120.0,3.08,0.0,0,0,8
2491305673,0.01,120.0,3.09,0.0,0,0,8
2491356343,0.01,120.0,3.09,0.0,0,0,8
2491409703,0.01,120.0,3.09,0.0,0,0,8
2491460258,0.01,120.0,3.09,0.0,0,0,8
2491510373,0.01,120.0,3.09,0.0,0,0,8
2491561635,0.01,120.0,3.09,0.0,0,0,8
2491613139,0.01,120.0,3.09,0.0,0,0,8
2491663902,0.01,120.0,3.09,0.0,0,0,8
2491714067,0.01,120.0,3.09,0.0,0,0,8
2491763644,0.01,120.0,3.3,0.0,0,0,8
2491813666,0.01,120.0,3.44,0.0,0,0,8
2491863748,0.01,120.0,3.44,0.0,0,0,8
2491913672,0.01,120.0,3.44,0.0,0,0,8
2491963666,0.01,120.0,3.44,0.0,0,0,8
2492014322,0.01,120.0,3.33,0.0,0,0,8
2492065783,0.01,120.0,3.33,0.0,0,0,8
2492117217,0.01,120.0,3.3,0.0,0,0,8
2492170418,0.01,120.0,3.14,0.0,0,0,8
2492221719,0.01,120.0,3.08,0.0,0,0,8
2492271730,0.01,120.0,3.05,0.0,0,0,8
2492322330,0.01,120.0,3.05,0.0,0,0,8
2492373512,0.01,120.0,3.08,0.0,0,0,8
2492425364,0.01,120.0,3.09,0.0,0,0,8
2492477237,0.01,120.0,3.09,0.0,0,0,8
2492526688,0.01,120.0,3.09,0.0,0,0,8
2492577932,0.01,120.0,3.1,0.0,0,0,8
2492630716,0.01,120.0,3.11,0.0,0,0,8
2492681969,0.01,120.0,3.12,0.0,0,0,8
2492731654,0.01,120.0,3.12,0.0,0,0,8
2492783213,0.01,120.0,3.13,0.0,0,0,8
2492833687,0.01,120.0,3.13,0.0,0,0,8
2492883645,0.01,120.0,3.13,0.0,0,0,8
2492935741,0.01,120.0,3.13,0.0,0,0,8
2492987537,0.01,120.0,3.09,0.0,0,0,8
2493037782,0.01,120.0,3.05,0.0,0,0,8
2493088667,0.01,120.0,3.0,0.0,0,0,8
2493141300,0.01,120.0,2.98,0.0,0,0,8
2493192767,0.01,120.0,2.97,0.0,0,0,8
2493243162,0.01,120.0,2.97,0.0,0,0,8
2493292722,0.01,120.0,2.92,0.0,0,0,8
2493343883,0.01,120.0,2.97,0.0,0,0,8
2493395257,0.01,120.0,2.92,0.0,0,0,8
2493444716,0.01,120.0,2.92,0.0,0,0,8
2493495197,0.01,120.0,2.92,0.0,0,0,8
2493544670,0.01,120.0,2.92,0.0,0,0,8
2493596009,0.01,120.0,2.92,0.0,0,0,8
2493645684,0.01,120.0,2.92,0.0,0,0,8
2493695663,0.01,120.0,2.92,0.0,0,0,8
2493745695,0.01,120.0,2.91,0.0,0,0,8
2493796323,0.01,120.0,2.91,0.0,0,0,8
2493849134,0.01,120.0,2.91,0.0,0,0,8
2493899635,0.01,120.0,2.91,0.0,0,0,8
2493950630,0.01,120.0,2.91,0.0,0,0,8
