timestamp,voltage5V_v,usb_connected,brick_valid,servo_valid,periph_5V_OC,hipower_5V_OC
2571670970,5.05957,0,1,0,0,0
2571970970,5.05312,0,1,0,0,0
2572270938,5.06602,0,1,0,0,0
2572570939,5.06118,0,1,0,0,0
2572880933,5.03862,0,1,0,0,0
2573180922,5.04023,0,1,0,0,0
2573480971,5.04829,0,1,0,0,0
2573780922,5.04829,0,1,0,0,0
2574080922,5.04668,0,1,0,0,0
2574380941,5.04185,0,1,0,0,0
2574680922,5.05312,0,1,0,0,0
2574980922,5.03701,0,1,0,0,0
2575280922,5.07891,0,1,0,0,0
2575580972,5.04668,0,1,0,0,0
2575890938,5.06763,0,1,0,0,0
2576190940,5.04023,0,1,0,0,0
2576490969,5.01768,0,1,0,0,0
2576790959,5.0354,0,1,0,0,0
2577090938,5.10469,0,1,0,0,0
2577390970,5.0354,0,1,0,0,0
2577690944,5.06118,0,1,0,0,0
2577990938,5.04507,0,1,0,0,0
2578290938,5.03057,0,1,0,0,0
2578590978,5.05957,0,1,0,0,0
2578900922,5.02734,0,1,0,0,0
2579200922,5.05796,0,1,0,0,0
2579500922,5.03379,0,1,0,0,0
2579800923,4.99512,0,1,0,0,0
2580100945,5.04346,0,1,0,0,0
2580400922,5.05796,0,1,0,0,0
2580700922,5.06602,0,1,0,0,0
2581000934,5.04185,0,1,0,0,0
2581300922,5.02412,0,1,0,0,0
2581600922,5.00479,0,1,0,0,0
2581910965,5.0499,0,1,0,0,0
2582210999,5.0499,0,1,0,0,0
2582510942,5.07891,0,1,0,0,0
2582810971,5.06118,0,1,0,0,0
2583110938,5.03218,0,1,0,0,0
2583410945,5.09824,0,1,0,0,0
2583710938,5.07246,0,1,0,0,0
2584010938,5.00962,0,1,0,0,0
2584310964,5.04829,0,1,0,0,0
2584610952,5.07246,0,1,0,0,0
2584920923,5.05312,0,1,0,0,0
2585220922,5.03862,0,1,0,0,0
2585520922,5.02251,0,1,0,0,0
2585820931,5.06602,0,1,0,0,0
2586120922,5.03701,0,1,0,0,0
2586420922,5.03701,0,1,0,0,0
2586720922,5.04023,0,1,0,0,0
2587020922,5.04023,0,1,0,0,0
2587320922,5.03862,0,1,0,0,0
2587630983,5.07568,0,1,0,0,0
2587930983,5.06118,0,1,0,0,0
2588230970,5.00801,0,1,0,0,0
2588530938,5.05957,0,1,0,0,0
2588830950,5.05312,0,1,0,0,0
2589130951,5.05635,0,1,0,0,0
2589430938,5.00156,0,1,0,0,0
2589730969,5.04023,0,1,0,0,0
2590030969,5.0354,0,1,0,0,0
2590330938,5.07407,0,1,0,0,0
2590630955,5.07568,0,1,0,0,0
2590940922,5.04346,0,1,0,0,0
2591240922,5.07246,0,1,0,0,0
2591540945,5.05635,0,1,0,0,0
2591840923,5.00962,0,1,0,0,0
2592140922,5.04668,0,1,0,0,0
2592440922,5.02412,0,1,0,0,0
2592740922,5.04668,0,1,0,0,0
2593040922,5.00317,0,1,0,0,0
2593340922,5.05312,0,1,0,0,0
2593650980,5.01768,0,1,0,0,0
2593950977,5.00962,0,1,0,0,0
2594250938,5.07568,0,1,0,0,0
2594550938,5.06279,0,1,0,0,0
2594850938,5.05474,0,1,0,0,0
2595150932,5.08857,0,1,0,0,0
2595450938,5.06279,0,1,0,0,0
2595750975,5.05957,0,1,0,0,0
2596060922,5.06602,0,1,0,0,0
2596360922,5.07246,0,1,0,0,0
2596660922,5.04023,0,1,0,0,0
2596960922,5.06279,0,1,0,0,0
2597260931,5.06279,0,1,0,0,0
2597560922,5.06602,0,1,0,0,0
2597860953,5.07407,0,1,0,0,0
2598160922,5.09019,0,1,0,0,0
2598470962,5.01929,0,1,0,0,0
2598770971,5.04185,0,1,0,0,0
2599070938,5.07891,0,1,0,0,0
2599370972,5.05312,0,1,0,0,0
2599670938,5.02412,0,1,0,0,0
2599970944,5.08052,0,1,0,0,0
2600270938,5.05957,0,1,0,0,0
2600580922,5.09341,0,1,0,0,0
2600880922,5.07407,0,1,0,0,0
2601180922,5.08374,0,1,0,0,0
2601480927,5.05635,0,1,0,0,0
2601780922,5.02412,0,1,0,0,0
2602080922,5.06279,0,1,0,0,0
2602380922,5.06118,0,1,0,0,0
2602690993,5.08052,0,1,0,0,0
2602990963,5.0499,0,1,0,0,0
2603290938,5.05796,0,1,0,0,0
2603590944,5.04668,0,1,0,0,0
2603890938,5.06763,0,1,0,0,0
2604190970,5.04668,0,1,0,0,0
2604490938,5.05957,0,1,0,0,0
2604800922,5.07085,0,1,0,0,0
2605100964,5.03379,0,1,0,0,0
2605400972,5.06602,0,1,0,0,0
2605700922,5.07246,0,1,0,0,0
2606000934,5.08213,0,1,0,0,0
2606300924,5.01445,0,1,0,0,0
2606600922,5.09341,0,1,0,0,0
2606900922,5.06602,0,1,0,0,0
2607200925,5.08052,0,1,0,0,0
2607500924,5.05957,0,1,0,0,0
2607810921,5.04346,0,1,0,0,0
2608110939,5.06279,0,1,0,0,0
2608410938,5.08535,0,1,0,0,0
2608710969,5.01123,0,1,0,0,0
2609010941,5.06602,0,1,0,0,0
2609310944,5.04829,0,1,0,0,0
2609610971,5.01445,0,1,0,0,0
2609910940,5.07568,0,1,0,0,0
2610210938,5.07246,0,1,0,0,0
2610510939,5.0499,0,1,0,0,0
2610820968,5.04668,0,1,0,0,0
2611420922,5.08535,0,1,0,0,0
2611720928,5.08696,0,1,0,0,0
2612020924,5.06279,0,1,0,0,0
2612320922,5.05312,0,1,0,0,0
2612620922,5.04185,0,1,0,0,0
2612920922,5.05957,0,1,0,0,0
2613220958,5.04668,0,1,0,0,0
2613520922,5.08374,0,1,0,0,0
2613830938,5.08535,0,1,0,0,0
2614130938,5.06602,0,1,0,0,0
2614430997,5.05957,0,1,0,0,0
2614730938,5.06602,0,1,0,0,0
2615030939,5.05796,0,1,0,0,0
2615330938,5.10952,0,1,0,0,0
2615640922,5.09502,0,1,0,0,0
2615940922,5.08857,0,1,0,0,0
2616240922,5.07729,0,1,0,0,0
2616540971,5.07568,0,1,0,0,0
2616840922,5.05957,0,1,0,0,0
2617140922,5.03379,0,1,0,0,0
2617440925,5.09985,0,1,0,0,0
2617740922,5.01768,0,1,0,0,0
2618040922,5.04023,0,1,0,0,0
2618350938,5.02573,0,1,0,0,0
2618650942,5.07085,0,1,0,0,0
2618950938,5.05312,0,1,0,0,0
2619250970,5.05312,0,1,0,0,0
2619550938,5.01445,0,1,0,0,0
2619850938,5.04668,0,1,0,0,0
2620150976,5.10146,0,1,0,0,0
2620450970,5.04023,0,1,0,0,0
2620760922,5.07407,0,1,0,0,0
2621060922,5.05957,0,1,0,0,0
2621360923,5.05312,0,1,0,0,0
2621660923,5.05635,0,1,0,0,0
2621960922,5.04668,0,1,0,0,0
2622260970,5.07407,0,1,0,0,0
2622560922,5.02412,0,1,0,0,0
2622860922,5.04507,0,1,0,0,0
2623160922,5.06602,0,1,0,0,0
2623470941,5.05312,0,1,0,0,0
2623770938,5.07568,0,1,0,0,0
2624070970,5.03701,0,1,0,0,0
2624370969,5.04023,0,1,0,0,0
2624670938,5.03218,0,1,0,0,0
2624970963,5.07729,0,1,0,0,0
2625270938,5.0499,0,1,0,0,0
2625570938,5.04023,0,1,0,0,0
2625880965,5.04185,0,1,0,0,0
2626180922,5.09341,0,1,0,0,0
2626480922,5.08535,0,1,0,0,0
2626780922,5.08052,0,1,0,0,0
2627080922,5.08052,0,1,0,0,0
2627380922,5.06763,0,1,0,0,0
2627680922,5.07246,0,1,0,0,0
2627980968,5.05151,0,1,0,0,0
2628280922,5.06763,0,1,0,0,0
2628580922,5.03379,0,1,0,0,0
2628890985,5.04829,0,1,0,0,0
2629190938,5.03379,0,1,0,0,0
2629490970,5.05151,0,1,0,0,0
2629790974,5.03057,0,1,0,0,0
2630090937,5.03218,0,1,0,0,0
2630390972,5.04023,0,1,0,0,0
2630690938,5.03701,0,1,0,0,0
2630990938,5.04346,0,1,0,0,0
2631290941,5.05312,0,1,0,0,0
2631590953,5.01445,0,1,0,0,0
2631900922,5.05957,0,1,0,0,0
2632200923,5.07085,0,1,0,0,0
2632500922,5.0644,0,1,0,0,0
2632800922,5.04507,0,1,0,0,0
2633100922,5.04668,0,1,0,0,0
2633410970,5.05474,0,1,0,0,0
2633710973,5.07085,0,1,0,0,0
2634010938,5.05635,0,1,0,0,0
2634310938,5.05474,0,1,0,0,0
2634610940,5.0064,0,1,0,0,0
2634910970,5.03862,0,1,0,0,0
2635210970,5.03701,0,1,0,0,0
2635510952,5.0354,0,1,0,0,0
2635810944,5.04507,0,1,0,0,0
2636110938,5.08535,0,1,0,0,0
2636420922,5.02734,0,1,0,0,0
2636720922,5.05957,0,1,0,0,0
2637020922,5.05635,0,1,0,0,0
2637320962,5.07085,0,1,0,0,0
2637620922,5.08857,0,1,0,0,0
2637920922,5.07891,0,1,0,0,0
2638230938,5.05151,0,1,0,0,0
2638530986,5.03218,0,1,0,0,0
2638830921,5.06924,0,1,0,0,0
2639130951,5.06924,0,1,0,0,0
2639430976,5.0354,0,1,0,0,0
2639730941,5.08535,0,1,0,0,0
2640030944,5.0499,0,1,0,0,0
2640330938,5.05635,0,1,0,0,0
2640640931,5.03701,0,1,0,0,0
2640940922,5.05474,0,1,0,0,0
2641240922,5.02412,0,1,0,0,0
2641540937,5.05151,0,1,0,0,0
2641840922,5.04023,0,1,0,0,0
2642140922,5.07891,0,1,0,0,0
2642440922,5.05957,0,1,0,0,0
2642740922,5.00801,0,1,0,0,0
2643040922,5.06279,0,1,0,0,0
2643350938,5.02412,0,1,0,0,0
2643650966,5.04829,0,1,0,0,0
2643950941,5.03862,0,1,0,0,0
2644250952,5.04829,0,1,0,0,0
2644550938,5.04346,0,1,0,0,0
2644850938,5.07568,0,1,0,0,0
2645150979,5.04507,0,1,0,0,0
2645450940,5.00156,0,1,0,0,0
2645750938,5.04346,0,1,0,0,0
2646050970,5.03218,0,1,0,0,0
2646350972,5.0064,0,1,0,0,0
2646660922,5.08535,0,1,0,0,0
2646960922,5.04668,0,1,0,0,0
2647260935,5.06118,0,1,0,0,0
2647560922,5.08535,0,1,0,0,0
2647860922,5.06602,0,1,0,0,0
2648160922,5.0644,0,1,0,0,0
2648460922,5.04507,0,1,0,0,0
2648760922,5.05957,0,1,0,0,0
2649070942,5.0354,0,1,0,0,0
2649370980,5.01123,0,1,0,0,0
2649670935,5.05796,0,1,0,0,0
2649970938,5.0354,0,1,0,0,0
2650270938,5.05796,0,1,0,0,0
2650570988,5.03218,0,1,0,0,0
2650870964,5.04023,0,1,0,0,0
2651170938,5.08052,0,1,0,0,0
2651470972,5.0499,0,1,0,0,0
2651780922,5.06279,0,1,0,0,0
2652080930,5.02251,0,1,0,0,0
2652380922,5.00479,0,1,0,0,0
2652680922,5.06924,0,1,0,0,0
2652980932,5.03701,0,1,0,0,0
2653280972,5.00801,0,1,0,0,0
2653580922,5.05635,0,1,0,0,0
2653880922,5.08857,0,1,0,0,0
2654180922,5.08213,0,1,0,0,0
2654480922,5.01768,0,1,0,0,0
2654790938,5.04346,0,1,0,0,0
2655090960,5.0499,0,1,0,0,0
2655390930,5.02251,0,1,0,0,0
2655690939,5.03218,0,1,0,0,0
2655990942,5.04023,0,1,0,0,0
2656290938,5.05151,0,1,0,0,0
2656590963,5.04507,0,1,0,0,0
2656890926,5.03379,0,1,0,0,0
2657190970,5.03057,0,1,0,0,0
2657490944,5.06118,0,1,0,0,0
2657800922,5.09502,0,1,0,0,0
2658100922,5.07246,0,1,0,0,0
2658400922,5.0499,0,1,0,0,0
2658700946,5.02573,0,1,0,0,0
2659000922,4.99995,0,1,0,0,0
2659300922,5.03379,0,1,0,0,0
2659600922,5.02251,0,1,0,0,0
2659900922,5.07085,0,1,0,0,0
2660200922,5.01606,0,1,0,0,0
2660500922,5.07246,0,1,0,0,0
2660810953,5.08213,0,1,0,0,0
2661110938,5.05151,0,1,0,0,0
2661410938,5.04023,0,1,0,0,0
2661710938,5.05796,0,1,0,0,0
2662010938,5.04346,0,1,0,0,0
2662310997,5.02895,0,1,0,0,0
2662610972,5.06602,0,1,0,0,0
2662910981,5.07568,0,1,0,0,0
2663210946,5.05957,0,1,0,0,0
2663520922,5.0209,0,1,0,0,0
2663820922,5.06602,0,1,0,0,0
2664120922,5.03379,0,1,0,0,0
2664420943,5.07407,0,1,0,0,0
2664720922,5.05957,0,1,0,0,0
2665020922,5.06924,0,1,0,0,0
2665320922,5.02251,0,1,0,0,0
2665630938,5.04346,0,1,0,0,0
2665930938,5.07085,0,1,0,0,0
2666230971,5.04346,0,1,0,0,0
2666530966,5.07407,0,1,0,0,0
2666830940,5.06279,0,1,0,0,0
2667130959,5.05957,0,1,0,0,0
2667730938,5.05796,0,1,0,0,0
2668030943,5.06763,0,1,0,0,0
2668330940,5.01284,0,1,0,0,0
2668640922,5.06118,0,1,0,0,0
2668940922,5.0918,0,1,0,0,0
2669240923,5.07085,0,1,0,0,0
2669540922,5.04507,0,1,0,0,0
2669840922,5.05151,0,1,0,0,0
2670140946,5.0644,0,1,0,0,0
2670440922,5.05796,0,1,0,0,0
2670740922,5.0499,0,1,0,0,0
2671040922,5.01768,0,1,0,0,0
2671340921,5.07568,0,1,0,0,0
2671650971,5.06924,0,1,0,0,0
2671950946,5.06602,0,1,0,0,0
2672250973,5.03057,0,1,0,0,0
2672550958,5.07568,0,1,0,0,0
2672850944,5.07729,0,1,0,0,0
2673150938,5.05312,0,1,0,0,0
2673450970,5.06763,0,1,0,0,0
2673750943,5.06924,0,1,0,0,0
2674050938,5.06118,0,1,0,0,0
2674350956,5.06924,0,1,0,0,0
2674660933,5.05151,0,1,0,0,0
2675260922,5.06602,0,1,0,0,0
2675560926,5.05957,0,1,0,0,0
2675860963,5.07891,0,1,0,0,0
2676160923,5.05796,0,1,0,0,0
2676460922,5.00801,0,1,0,0,0
2676770938,5.06279,0,1,0,0,0
2677070938,5.0499,0,1,0,0,0
2677370969,5.06602,0,1,0,0,0
2677670941,5.07729,0,1,0,0,0
2677970963,5.08857,0,1,0,0,0
2678270972,5.07568,0,1,0,0,0
2678580922,5.06279,0,1,0,0,0
2678880922,5.0644,0,1,0,0,0
2679180922,5.05474,0,1,0,0,0
2679480926,5.07891,0,1,0,0,0
2679780922,5.06763,0,1,0,0,0
2680080922,5.06924,0,1,0,0,0
2680380934,5.06602,0,1,0,0,0
2680680922,5.04023,0,1,0,0,0
2680990925,5.08374,0,1,0,0,0
2681290944,5.07891,0,1,0,0,0
2681590974,5.06602,0,1,0,0,0
2681890938,5.00962,0,1,0,0,0
2682190956,5.04668,0,1,0,0,0
2682490987,5.05474,0,1,0,0,0
2682790970,5.04507,0,1,0,0,0
2683090938,5.06279,0,1,0,0,0
2683400922,5.06924,0,1,0,0,0
2683700922,5.06602,0,1,0,0,0
2684000923,5.00962,0,1,0,0,0
2684300922,5.06279,0,1,0,0,0
2684600922,5.05635,0,1,0,0,0
2684900924,5.04507,0,1,0,0,0
2685200945,5.06763,0,1,0,0,0
2685500922,5.05474,0,1,0,0,0
2685800922,5.06924,0,1,0,0,0
2686100922,5.06924,0,1,0,0,0
2686400922,5.04185,0,1,0,0,0
2686710921,5.07891,0,1,0,0,0
2687010938,5.03379,0,1,0,0,0
2687310967,5.08052,0,1,0,0,0
2687610938,5.07729,0,1,0,0,0
2687910948,5.0499,0,1,0,0,0
2688210970,5.07085,0,1,0,0,0
2688510970,5.0644,0,1,0,0,0
2688810972,5.07568,0,1,0,0,0
2689110939,5.01768,0,1,0,0,0
2689410965,5.07085,0,1,0,0,0
2689720922,5.02412,0,1,0,0,0
2690020922,5.05151,0,1,0,0,0
2690320923,5.04023,0,1,0,0,0
2690620922,5.03862,0,1,0,0,0
2690920926,5.05635,0,1,0,0,0
2691220922,5.05796,0,1,0,0,0
2691520967,5.01929,0,1,0,0,0
2691820927,5.04668,0,1,0,0,0
2692120925,5.04346,0,1,0,0,0
2692420933,5.05312,0,1,0,0,0
2692730938,5.06279,0,1,0,0,0
2693030967,5.08857,0,1,0,0,0
2693330939,5.08535,0,1,0,0,0
2693630938,5.07246,0,1,0,0,0
2693930931,5.07568,0,1,0,0,0
2694230972,5.08535,0,1,0,0,0
2694530938,5.06924,0,1,0,0,0
2694830938,5.04668,0,1,0,0,0
2695130967,5.0918,0,1,0,0,0
2695440922,5.04346,0,1,0,0,0
2695740922,5.06924,0,1,0,0,0
2696040928,5.06279,0,1,0,0,0
2696340922,5.02573,0,1,0,0,0
2696640926,5.0499,0,1,0,0,0
2696940964,5.06763,0,1,0,0,0
2697240922,5.08213,0,1,0,0,0
2697540922,5.06924,0,1,0,0,0
2697840922,5.08535,0,1,0,0,0
2698140922,5.07246,0,1,0,0,0
2698440922,5.06118,0,1,0,0,0
2698750969,5.09663,0,1,0,0,0
