timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
2531328321,20.1529,19.8299,9.46414,10.3523,371.725,0.456123,1.17085,6,1,0
2531630038,20.1431,19.9251,7.95754,9.58922,372.437,0.468664,1.16625,6,1,0
2531929872,19.9179,19.9345,10.2311,9.53109,373.211,0.469109,1.16609,6,1,0
2532229882,19.722,19.915,10.9707,9.74719,374.043,0.46678,1.16694,6,1,0
2532527449,20.1627,19.9272,8.98477,9.75919,374.855,0.46931,1.16602,6,1,0
2532827622,20.2312,19.9908,8.16299,9.35968,375.587,0.478082,1.16283,6,1,0
2533127597,20.2117,20.0323,8.95737,9.14687,376.32,0.483723,1.16078,6,1,0
2533427573,19.8787,20.0075,9.56001,9.35221,377.124,0.480671,1.16189,6,1,0
2533729252,20.0256,20.0217,9.32717,9.27217,377.893,0.482741,1.16114,6,1,0
2534029531,20.0256,20.0356,9.62849,9.17006,378.64,0.484287,1.16058,6,1,0
2534329546,20.1823,20.0637,8.76562,9.0187,379.374,0.487891,1.15928,6,1,0
2534629377,19.9962,20.0955,9.5874,8.80836,380.075,0.491749,1.15789,6,1,0
2534938834,19.7024,20.0358,10.8885,9.30325,380.93,0.483971,1.16069,6,1,0
2535238612,19.9277,20.0207,9.71067,9.38152,381.724,0.482479,1.16123,6,1,0
2535539416,19.9277,19.969,10.327,9.68242,382.568,0.475713,1.16369,6,1,0
2535840174,20.1137,19.9696,9.17651,9.54678,383.349,0.476069,1.16356,6,1,0
2536140186,19.536,19.9628,10.957,9.47153,384.121,0.474872,1.16399,6,1,0
2536440381,19.4185,19.8798,11.3131,10.0218,385.028,0.46393,1.16798,6,1,0
2536741127,19.6339,19.8183,10.5735,10.3662,385.944,0.455933,1.17092,6,1,0
2537041885,19.9864,19.7902,9.6011,10.4434,386.831,0.452104,1.17233,6,1,0
2537342041,19.6926,19.8168,10.1079,10.1096,387.632,0.455219,1.17118,6,1,0
2537642640,19.8493,19.7798,9.94351,10.3388,388.527,0.449991,1.17311,6,1,0
2537942518,20.0941,19.8553,8.35474,9.71452,389.266,0.459519,1.1696,6,1,0
2538247899,19.4772,19.7877,10.9707,10.1339,390.175,0.449774,1.17319,6,1,0
2538547463,19.5262,19.6627,11.7925,10.9647,391.19,0.433587,1.1792,6,1,0
2538847497,20.4173,19.7704,7.40969,10.0011,391.915,0.44837,1.17371,6,1,0
2539149052,20.1137,19.8718,8.73823,9.2148,392.582,0.46099,1.16906,6,1,0
2539449154,20.1137,19.9688,8.21777,8.61638,393.227,0.473281,1.16457,6,1,0
2539749373,19.9668,19.977,8.99846,8.70409,393.962,0.473897,1.16435,6,1,0
2540049446,20.2802,19.9945,8.05342,8.69448,394.689,0.476306,1.16347,6,1,0
2540350680,19.5653,19.9396,10.6009,9.12978,395.497,0.469219,1.16605,6,1,0
2540650716,19.7906,19.885,9.20391,9.5265,396.353,0.46315,1.16827,6,1,0
2540950760,20.006,19.8616,8.92998,9.63952,397.173,0.460488,1.16924,6,1,0
2541250595,19.9179,19.8675,9.43674,9.55216,397.954,0.461332,1.16894,6,1,0
2541552243,19.771,19.9571,9.86133,8.80427,398.591,0.472338,1.16491,6,1,0
2541864218,19.2422,19.8743,11.2173,9.43205,399.485,0.461157,1.169,6,1,0
2542164255,19.6633,19.773,10.6283,10.2097,400.436,0.448599,1.17362,6,1,0
2542465918,20.1333,19.7745,8.8615,10.112,401.276,0.449465,1.1733,6,1,0
2542762000,19.438,19.7663,11.0118,10.0482,402.078,0.448057,1.17382,6,1,0
2543061918,19.8493,19.7532,9.19021,10.0482,402.925,0.446543,1.17438,6,1,0
2543362037,19.7514,19.7859,9.34087,9.64175,403.677,0.45033,1.17298,6,1,0
