timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
2500843440,0.0,0.0,0.0,0.999814,0.0178266,-0.00735555,0.000131149
2501056292,0.0,0.0,0.0,-0.998598,-0.052314,-0.00813071,0.000425904
2501154847,0.0,0.0,0.0,0.998902,0.0461368,0.00817474,-0.000377571
2501250639,0.0,0.0,0.0,-0.999373,-0.0348681,-0.00620897,0.000216587
2501456927,0.0,0.0,0.0,0.999965,0.00830664,0.000527416,-4.38121e-06
2501557733,0.0,0.0,0.0,0.999988,0.00432484,-0.00228231,9.91448e-06
2501760817,0.0,0.0,0.0,0.999851,-6.42656e-05,-0.0172627,-1.10956e-06
2501956777,0.0,0.0,0.0,0.999712,0.00641288,-0.0231461,0.000148476
2502057083,0.0,0.0,0.0,0.999815,0.00719125,-0.0178121,0.000128115
2502156840,0.0,0.0,0.0,0.999903,0.00703659,-0.0119856,8.43459e-05
2502358160,0.0,0.0,0.0,0.999702,0.0118426,-0.0213315,0.000252739
2502461186,0.0,0.0,0.0,0.999708,0.0131208,-0.0202796,0.000266204
2502558026,0.0,0.0,0.0,0.999803,0.0113902,-0.0162407,0.000185065
2502757073,0.0,0.0,0.0,0.99992,0.00134572,-0.0126043,1.7007e-05
2502858333,0.0,0.0,0.0,-0.999873,0.00121264,0.0159022,1.92423e-05
2502959059,0.0,0.0,0.0,0.999769,0.00949702,-0.0192664,0.000183016
2503053214,0.0,0.0,0.0,0.999788,0.0127868,-0.0161483,0.000206529
2503153107,0.0,0.0,0.0,0.999888,0.00809254,-0.0125883,0.000101883
2503259786,0.0,0.0,0.0,0.999924,-0.000633081,-0.0123135,-7.79604e-06
2503358359,0.0,0.0,0.0,0.999906,0.00535739,-0.0125952,6.74838e-05
2503456583,0.0,0.0,0.0,0.999859,0.0143446,-0.008765,0.000125791
2503551406,0.0,0.0,0.0,0.999801,0.0192083,-0.00541128,0.000103962
2503655688,0.0,0.0,0.0,0.999732,0.0226735,-0.00461763,0.00010477
2503855939,0.0,0.0,0.0,0.999926,0.0107686,-0.00560829,6.0398e-05
2503957677,0.0,0.0,0.0,0.99997,0.0021064,-0.00746796,1.5731e-05
2504052194,0.0,0.0,0.0,0.999952,-0.00537066,-0.00818914,-4.39832e-05
2504254416,0.0,0.0,0.0,0.999676,-0.0247083,-0.00612983,-0.000151507
2504352999,0.0,0.0,0.0,-0.999401,0.0344503,0.00316117,0.000108925
2504556423,0.0,0.0,0.0,-0.999913,0.0131879,0.000668424,8.77219e-06
2504755780,0.0,0.0,0.0,0.999982,-0.00583604,0.00163965,9.61296e-06
2504857829,0.0,0.0,0.0,0.999997,-0.0022792,0.00108398,2.47061e-06
2505058306,0.0,0.0,0.0,0.999833,0.0179423,-0.00343011,6.15545e-05
2505155794,0.0,0.0,0.0,0.999876,0.015316,-0.0037018,5.67474e-05
2505256252,0.0,0.0,0.0,0.999862,0.0163126,-0.00308929,5.04015e-05
2505353129,0.0,0.0,0.0,0.999844,0.0175534,-0.00203883,3.58378e-05
2505552138,0.0,0.0,0.0,0.999868,0.0161943,-0.00130966,2.12555e-05
2505652238,0.0,0.0,0.0,0.999844,0.0176534,-0.00108006,1.91135e-05
2505751870,0.0,0.0,0.0,0.999822,0.0188315,-0.00104321,1.96924e-05
2505851654,0.0,0.0,0.0,0.999845,0.017608,-0.000552286,9.7699e-06
2505952969,0.0,0.0,0.0,0.999816,0.0191576,0.00116105,-2.22471e-05
2506160328,0.0,0.0,0.0,0.999805,0.019664,0.00195829,-3.85154e-05
2506257550,0.0,0.0,0.0,0.999819,0.0189454,0.00183671,-3.48035e-05
2506352298,0.0,0.0,0.0,-0.999765,-0.0213146,-0.00404618,8.62192e-05
2506556418,0.0,0.0,0.0,0.999812,0.0177851,0.00770888,-0.000137129
2506758492,0.0,0.0,0.0,0.999817,0.000435587,-0.0191223,8.37466e-06
2506857422,0.0,0.0,0.0,0.999728,0.000456591,-0.0233008,1.06418e-05
2506954564,0.0,0.0,0.0,0.999881,0.00273847,-0.015168,4.15857e-05
2507054568,0.0,0.0,0.0,0.999955,0.00934999,-0.00137056,1.2859e-05
2507157934,0.0,0.0,0.0,-0.999607,-0.0272402,-0.00661643,0.00018026
2507256560,0.0,0.0,0.0,-0.999439,-0.0320413,-0.00977435,0.000313315
2507356738,0.0,0.0,0.0,-0.999366,-0.034424,-0.00906354,0.000312158
2507452328,0.0,0.0,0.0,0.999469,0.0318806,0.0066976,-0.000213637
2507549178,0.0,0.0,0.0,-0.999662,-0.0259278,-0.00170729,4.42376e-05
2507649060,0.0,0.0,0.0,0.999571,0.0289494,-0.00453659,0.000131388
2507752118,0.0,0.0,0.0,0.999501,0.0308588,-0.00680446,0.000210126
2507852095,0.0,0.0,0.0,0.999391,0.0340566,-0.00760567,0.000259224
2507950598,0.0,0.0,0.0,0.999654,0.0258555,-0.00480902,0.000124427
2508141213,0.0,0.0,0.0,-0.999874,-0.00568117,-0.0148445,8.43013e-05
2508356533,0.0,0.0,0.0,-0.999753,-0.000168595,-0.0222259,3.70442e-06
2508450674,0.0,0.0,0.0,0.999943,-0.00247031,0.0103508,2.56149e-05
2508657093,0.0,0.0,0.0,0.999993,0.000549368,-0.00370763,2.03687e-06
2508754355,0.0,0.0,0.0,0.999415,0.0308335,-0.0148171,0.000457175
2508854518,0.0,0.0,0.0,0.999458,0.02982,-0.013908,0.000415006
2508951580,0.0,0.0,0.0,0.999911,0.0123261,-0.00513866,6.33888e-05
2509052606,0.0,0.0,0.0,0.999956,0.00920963,0.00197253,-1.81671e-05
2509157703,0.0,0.0,0.0,-0.999275,-0.0372708,-0.00771213,0.000287602
2509257872,0.0,0.0,0.0,-0.999045,-0.0417974,-0.0127055,0.000531521
2509355810,0.0,0.0,0.0,0.9989,0.0457098,0.0104945,-0.00048023
2509552291,0.0,0.0,0.0,-0.999304,-0.0372424,-0.0020699,7.70979e-05
2509756373,0.0,0.0,0.0,0.999749,0.022347,-0.00123064,2.75079e-05
2509858055,0.0,0.0,0.0,0.999866,0.0162572,-0.00190321,3.0945e-05
2510055232,0.0,0.0,0.0,0.999659,0.0261042,-0.000872279,2.27779e-05
2510157275,0.0,0.0,0.0,0.99949,0.0318919,0.00187742,-5.99053e-05
2510247601,0.0,0.0,0.0,0.999137,0.0414401,0.00278272,-0.000115416
2510347779,0.0,0.0,0.0,-0.998867,-0.0474031,-0.00407423,0.000193306
2510557505,0.0,0.0,0.0,-0.999711,-0.0237188,-0.00381572,9.04865e-05
2510753844,0.0,0.0,0.0,0.999987,0.00501638,-0.000499675,2.5503e-06
2510854270,0.0,0.0,0.0,-0.999999,0.000680045,0.000915603,5.7894e-07
2511056438,0.0,0.0,0.0,-0.999977,0.0040648,0.00540174,2.19138e-05
2511257292,0.0,0.0,0.0,-0.999945,0.00950571,0.0044236,4.2008e-05
2511356670,0.0,0.0,0.0,0.999835,-0.0179785,-0.00238188,-4.28295e-05
2511556539,0.0,0.0,0.0,0.999902,-0.0140097,0.000607101,8.50616e-06
2511758039,0.0,0.0,0.0,0.99991,-0.0133325,0.00135167,1.80665e-05
2511858343,0.0,0.0,0.0,0.999984,-0.00496104,-0.00281929,-1.39868e-05
2511958399,0.0,0.0,0.0,0.99997,0.00282229,-0.00721467,2.03625e-05
2512155438,0.0,0.0,0.0,0.999882,0.0140056,-0.00624754,8.75545e-05
2512259262,0.0,0.0,0.0,0.999932,0.0108362,-0.00440746,4.77633e-05
2512457050,0.0,0.0,0.0,0.99986,0.00168582,-0.0166599,2.81331e-05
2512557240,0.0,0.0,0.0,-0.999787,0.00174326,0.0205592,3.5804e-05
2512633472,0.0,0.0,0.0,-0.999761,0.0158474,0.0150872,0.000239108
2512730999,0.0,0.0,0.0,0.999523,-0.030121,-0.00675565,-0.000203584
2512856902,0.0,0.0,0.0,-0.999425,0.0339156,0.000607337,2.05663e-05
2512954182,0.0,0.0,0.0,0.999393,-0.0346267,0.00377935,0.00013099
2513050410,0.0,0.0,0.0,0.999388,-0.0344036,0.0062784,0.000216175
2513261484,0.0,0.0,0.0,-0.999971,0.00760603,6.00364e-05,4.12939e-07
2513461602,0.0,0.0,0.0,0.999856,0.0161158,-0.00531285,8.56329e-05
2513657601,0.0,0.0,0.0,0.999092,0.0390817,-0.0169447,0.000662871
2513754467,0.0,0.0,0.0,0.99883,0.0393204,-0.0281352,0.00110758
2513856294,0.0,0.0,0.0,0.998996,0.0334786,-0.0297361,0.000996525
2513957160,0.0,0.0,0.0,0.999413,0.0286463,-0.018803,0.000538952
2514057412,0.0,0.0,0.0,0.999745,0.0213807,-0.00731111,0.0001564
2514157868,0.0,0.0,0.0,0.999925,0.0116023,0.00387853,-4.50032e-05
2514256075,0.0,0.0,0.0,-0.999961,-0.00442725,-0.00760596,3.3631e-05
2514455551,0.0,0.0,0.0,0.99999,0.00152437,0.00427533,-6.51723e-06
2514555394,0.0,0.0,0.0,0.999996,0.00186011,-0.00215366,4.00607e-06
2514754986,0.0,0.0,0.0,0.999926,0.00216333,-0.0119689,2.59382e-05
2514854609,0.0,0.0,0.0,0.999822,0.011594,-0.0148653,0.000172379
2515058675,0.0,0.0,0.0,0.999826,0.0174801,-0.00649916,0.00011367
2515155458,0.0,0.0,0.0,0.999889,0.0147039,-0.00223162,3.2817e-05
2515355149,0.0,0.0,0.0,0.999749,0.0219201,-0.00456965,0.000100192
2515455165,0.0,0.0,0.0,0.999561,0.0293305,-0.00425996,0.000125002
2515550418,0.0,0.0,0.0,0.999417,0.0340674,-0.00238129,8.11718e-05
2515754707,0.0,0.0,0.0,0.999357,0.035778,-0.00218132,7.80936e-05
2515856060,0.0,0.0,0.0,0.999113,0.0418915,-0.00418028,0.000175317
2516057475,0.0,0.0,0.0,0.99925,0.0385802,-0.0033906,0.000130952
2516158089,0.0,0.0,0.0,0.999759,0.021846,-0.00222193,4.85521e-05
2516258171,0.0,0.0,0.0,0.999889,0.0148022,-0.00153699,2.27971e-05
2516457552,0.0,0.0,0.0,-0.999985,0.00545709,0.00102288,5.5383e-06
2516556248,0.0,0.0,0.0,-0.999983,0.00573472,0.000655001,3.7126e-06
2516750861,0.0,0.0,0.0,-0.999992,0.00332421,0.00196964,6.50384e-06
2516851905,0.0,0.0,0.0,-0.999996,0.00161488,0.00252337,4.03125e-06
2516952371,0.0,0.0,0.0,0.999997,-0.000639904,-0.00225661,-1.44401e-06
2517256936,0.0,0.0,0.0,-0.99998,-0.00582769,-0.00230137,1.33682e-05
2517358224,0.0,0.0,0.0,0.999896,0.014408,0.000131035,-1.88815e-06
2517457564,0.0,0.0,0.0,0.999642,0.0267556,-0.000662152,1.77226e-05
2517552636,0.0,0.0,0.0,0.999697,0.0243722,0.00334073,-8.14454e-05
2517651059,0.0,0.0,0.0,0.99983,0.0173374,0.00631315,-0.000109472
2517748926,0.0,0.0,0.0,-0.999892,-0.014359,-0.00325522,4.6703e-05
2517841074,0.0,0.0,0.0,0.999844,0.017637,-0.000580414,1.02821e-05
2517927029,0.0,0.0,0.0,0.999775,0.0211529,-0.00137496,2.91347e-05
2518145091,0.0,0.0,0.0,0.999971,0.00437249,0.00625722,-2.73604e-05
2518239991,0.0,0.0,0.0,0.999993,0.00152963,0.00328574,-5.02601e-06
2518343909,0.0,0.0,0.0,-0.999999,0.00097771,0.000596718,5.39706e-07
2518558666,0.0,0.0,0.0,-0.999993,0.00372822,9.49313e-06,-8.31899e-09
2518658400,0.0,0.0,0.0,0.999991,-0.00370805,0.00196911,7.30162e-06
2518754906,0.0,0.0,0.0,0.999989,-0.00218381,0.00420712,9.18767e-06
2518955351,0.0,0.0,0.0,-0.999873,-0.0150955,-0.00503977,7.60437e-05
2519055525,0.0,0.0,0.0,0.999892,0.0140462,0.00433557,-6.0905e-05
2519252311,0.0,0.0,0.0,0.999682,0.0250635,0.00288813,-7.24098e-05
2519353281,0.0,0.0,0.0,-0.999624,-0.0273604,-0.00202945,5.55037e-05
2519454220,0.0,0.0,0.0,0.99981,0.0194252,0.00174333,-3.3871e-05
2519660371,0.0,0.0,0.0,0.999937,0.0109606,0.00253642,-2.78025e-05
2519754678,0.0,0.0,0.0,0.999927,0.0117006,0.00305588,-3.57581e-05
2519853832,0.0,0.0,0.0,0.999949,0.00982407,0.00245761,-2.41449e-05
2519946187,0.0,0.0,0.0,-0.999979,-0.00608983,-0.00213293,1.29457e-05
2520041283,0.0,0.0,0.0,-0.999986,-0.00455288,-0.00266652,1.20968e-05
2520244341,0.0,0.0,0.0,0.999983,5.6524e-05,-0.00579345,3.27474e-07
2520458136,0.0,0.0,0.0,0.999993,0.000765334,-0.0037766,2.89038e-06
2520556822,0.0,0.0,0.0,0.999999,0.00146672,-0.00050607,7.42263e-07
2520755395,0.0,0.0,0.0,0.999996,0.00143758,0.00246955,-3.5502e-06
2520955358,0.0,0.0,0.0,0.999797,0.0190609,-0.00651784,0.000124261
2521059420,0.0,0.0,0.0,0.999196,0.0368071,-0.0159029,0.000585857
2521159087,0.0,0.0,0.0,0.998502,0.0517859,-0.0176145,0.000913596
2521259117,0.0,0.0,0.0,0.998392,0.0528618,-0.0204677,0.0010837
2521554448,0.0,0.0,0.0,0.99988,0.0120744,-0.00975248,0.000117769
2521654576,0.0,0.0,0.0,0.999955,0.00769388,-0.00553494,4.2587e-05
2521732701,0.0,0.0,0.0,0.999966,0.00445516,-0.00696189,3.10611e-05
2521856840,0.0,0.0,0.0,-0.999981,0.00128036,0.00610486,7.77285e-06
2522061692,0.0,0.0,0.0,0.999911,-0.0133267,0.000932716,1.24311e-05
2522159967,0.0,0.0,0.0,0.99951,-0.0312047,0.00249459,7.7881e-05
2522255534,0.0,0.0,0.0,-0.999677,0.0251764,0.00346153,8.71332e-05
2522355876,0.0,0.0,0.0,0.999771,-0.0111645,-0.0182289,-0.000203563
2522458288,0.0,0.0,0.0,0.999624,-0.00683273,-0.0265678,-0.000181599
2522652567,0.0,0.0,0.0,0.99938,-0.0124135,-0.032951,-0.00040929
2522756170,0.0,0.0,0.0,0.999501,-0.00967719,-0.0300728,-0.000291166
2522961329,0.0,0.0,0.0,-0.999259,0.00720952,0.0378122,0.000272766
2523049362,0.0,0.0,0.0,0.999296,-0.00790157,-0.0366616,-0.000289888
2523147669,0.0,0.0,0.0,0.999588,-0.00888175,-0.0272919,-0.0002425
2523248125,0.0,0.0,0.0,0.999774,-0.0098509,-0.0188238,-0.000185473
2523457487,0.0,0.0,0.0,-0.999911,0.00430973,0.0126083,5.42994e-05
2523555959,0.0,0.0,0.0,0.999943,-0.00182429,-0.0104882,-1.91345e-05
2523756554,0.0,0.0,0.0,0.999666,0.0257922,-0.00136921,3.53705e-05
2523858544,0.0,0.0,0.0,0.99949,0.0318117,-0.00280734,8.93517e-05
2523958660,0.0,0.0,0.0,0.999837,0.017451,-0.00456764,7.9723e-05
2524058622,0.0,0.0,0.0,0.999861,0.0148472,-0.00752998,0.000111859
2524152949,0.0,0.0,0.0,0.999758,0.0167995,-0.0141965,0.000238596
2524252105,0.0,0.0,0.0,0.999488,0.0225161,-0.022731,0.000512075
2524350987,0.0,0.0,0.0,0.999571,0.020592,-0.0208107,0.000428718
2524550854,0.0,0.0,0.0,0.999494,0.024313,-0.0205091,0.000498934
2524753440,0.0,0.0,0.0,0.999847,0.00738839,-0.0158583,0.000117229
2524855217,0.0,0.0,0.0,0.999919,0.0076085,-0.0101958,7.76248e-05
2524952128,0.0,0.0,0.0,0.99991,0.0107636,-0.00798345,8.59825e-05
2525056033,0.0,0.0,0.0,0.999931,0.00902303,-0.0074954,6.76359e-05
2525257083,0.0,0.0,0.0,0.999961,0.00689856,-0.00555256,3.83499e-05
2525355242,0.0,0.0,0.0,0.999976,0.00644134,-0.00256538,1.65249e-05
2525450459,0.0,0.0,0.0,0.999979,0.00485383,0.00428239,-2.07864e-05
2525553899,0.0,0.0,0.0,-0.999972,-0.00172034,-0.00733578,1.25767e-05
2525653604,0.0,0.0,0.0,0.99996,-0.00450258,0.00771193,3.47687e-05
2525753073,0.0,0.0,0.0,0.999968,-0.00622757,0.00501068,3.12491e-05
2525857324,0.0,0.0,0.0,0.999973,-0.00696504,0.00252474,1.76291e-05
2525953467,0.0,0.0,0.0,0.999997,-0.00202747,0.00121255,2.50212e-06
2526158050,0.0,0.0,0.0,0.999905,0.0137998,-0.000282722,3.90188e-06
2526358113,0.0,0.0,0.0,0.999545,0.0300506,-0.00249363,7.49693e-05
2526557633,0.0,0.0,0.0,-0.998638,-0.0521663,-0.00066055,3.44617e-05
2526757864,0.0,0.0,0.0,0.998135,0.061038,0.0001132,-6.92241e-06
2526859658,0.0,0.0,0.0,0.997938,0.0641729,-0.00121421,7.81244e-05
2526956233,0.0,0.0,0.0,0.998473,0.0552295,-0.00130035,7.19277e-05
2527056207,0.0,0.0,0.0,0.999565,0.0294749,0.00044594,-1.31497e-05
2527149596,0.0,0.0,0.0,-0.999966,-0.00826226,-0.000292129,2.37001e-06
2527249641,0.0,0.0,0.0,0.999999,0.000452832,-0.00132008,6.41486e-07
2527349551,0.0,0.0,0.0,-0.999955,0.0094723,0.000525169,4.93107e-06
2527447280,0.0,0.0,0.0,0.999941,-0.0107853,0.00103702,1.12289e-05
2527552822,0.0,0.0,0.0,0.999959,-0.00901241,0.000827115,7.49832e-06
2527657012,0.0,0.0,0.0,0.999997,-0.00233819,6.04333e-05,1.41305e-07
2527757151,0.0,0.0,0.0,-0.999996,-0.00174541,-0.0020364,3.51067e-06
2527859147,0.0,0.0,0.0,0.999983,0.00461012,0.00365338,-1.68428e-05
2528055648,0.0,0.0,0.0,0.999996,0.000750979,0.00252769,-1.89825e-06
2528156150,0.0,0.0,0.0,-0.999992,-0.00241024,-0.00304967,7.30678e-06
2528255107,0.0,0.0,0.0,-0.99999,-0.00208908,-0.00402039,8.35529e-06
2528355897,0.0,0.0,0.0,0.999942,-0.00975638,0.00461073,4.50304e-05
2528457731,0.0,0.0,0.0,0.999883,-0.0150848,0.00237707,3.59056e-05
2528559784,0.0,0.0,0.0,0.999948,-0.00626738,-0.00809702,-5.07497e-05
2528659574,0.0,0.0,0.0,0.999853,0.00220108,-0.0169892,3.74436e-05
2528756352,0.0,0.0,0.0,0.999856,-0.00457215,-0.0163393,-7.47165e-05
2528957147,0.0,0.0,0.0,0.999816,-0.0157209,-0.0109585,-0.00017231
2529057820,0.0,0.0,0.0,0.999844,-0.0155218,-0.0084539,-0.00013124
2529152937,0.0,0.0,0.0,0.999961,-0.00791182,-0.00382893,-3.0295e-05
2529357752,0.0,0.0,0.0,0.999965,0.00456571,-0.00693986,3.16865e-05
2529458335,0.0,0.0,0.0,0.999885,0.00561472,-0.0141147,7.93031e-05
2529557646,0.0,0.0,0.0,0.999863,0.00552127,-0.0156134,8.6261e-05
2529761623,0.0,0.0,0.0,0.999832,0.00383652,-0.0179003,6.86864e-05
2529860294,0.0,0.0,0.0,0.999748,0.000395805,-0.0224653,8.89414e-06
2530052078,0.0,0.0,0.0,0.999586,-0.0112617,-0.0264867,-0.00029841
2530149102,0.0,0.0,0.0,0.999557,-0.0107843,-0.0277277,-0.000299157
2530256259,0.0,0.0,0.0,0.99958,-0.00974337,-0.0272804,-0.000265915
2530356787,0.0,0.0,0.0,-0.999615,0.00899025,0.0262323,0.000235882
2530559175,0.0,0.0,0.0,-0.999719,0.0133576,0.0195788,0.000261555
2530760667,0.0,0.0,0.0,-0.999845,0.00657736,0.0163222,0.00010733
2530860158,0.0,0.0,0.0,0.999915,-0.0023431,-0.0128339,-3.00735e-05
2530948651,0.0,0.0,0.0,0.999986,0.00126152,-0.00514361,6.48888e-06
2531159158,0.0,0.0,0.0,0.999083,-0.0182017,-0.0387561,-0.000706072
