timestamp,timestamp_last_signal,channel_count,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],rc_failsafe,rc_lost,input_source
2491922879,2491922879,8,255,0,0,20004,1512,1520,1616,1475,1519,1520,1099,1520,2050,6,0,0,0,46222,38023,14157,48,0,0,0,2
2492031571,2492031571,8,255,0,0,19986,1520,1536,1613,1478,1519,1520,1099,1520,2050,6,0,0,0,23614,38025,14157,48,0,0,0,2
2492134995,2492134995,8,255,0,0,20010,1541,1552,1621,1489,1520,1520,1099,1519,2050,6,0,0,0,61602,38026,14157,48,0,0,0,2
2492226603,2492226603,8,255,0,0,20027,1561,1564,1621,1481,1520,1520,1099,1519,2050,6,0,0,0,22249,38028,14157,48,0,0,0,2
2492314407,2492314407,8,255,0,0,20013,1570,1545,1620,1475,1519,1520,1099,1520,2050,6,0,0,0,44609,38029,14157,48,0,0,0,2
2492432056,2492432056,8,255,0,0,20021,1575,1535,1621,1480,1520,1520,1098,1520,2050,6,0,0,0,31200,38031,14157,48,0,0,0,2
2492522858,2492522858,8,255,0,0,20015,1533,1524,1621,1474,1520,1519,1099,1520,2050,6,0,0,0,56458,38032,14157,48,0,0,0,2
2492634959,2492634959,8,255,0,0,19993,1520,1518,1623,1471,1520,1520,1098,1520,2050,6,0,0,0,37549,38034,14157,48,0,0,0,2
2492724145,2492724145,8,255,0,0,19974,1519,1542,1631,1479,1520,1519,1099,1520,2050,6,0,0,0,61108,38035,14157,48,0,0,0,2
2492841035,2492841035,8,255,0,0,20048,1530,1535,1645,1480,1520,1520,1099,1520,2050,6,0,0,0,45896,38037,14157,48,0,0,0,2
2492928179,2492928179,8,255,0,0,20003,1536,1528,1646,1478,1520,1520,1099,1520,2050,6,0,0,0,3036,38039,14157,48,0,0,0,2
2493044347,2493044347,8,255,0,0,19997,1528,1526,1631,1455,1520,1520,1099,1520,2050,6,0,0,0,53714,38040,14157,48,0,0,0,2
2493141843,2493141843,8,255,0,0,19986,1522,1510,1631,1492,1519,1520,1099,1520,2050,6,0,0,0,18622,38042,14157,48,0,0,0,2
2493228641,2493228641,8,255,0,0,20010,1534,1526,1623,1505,1519,1520,1099,1520,2050,6,0,0,0,41303,38043,14157,48,0,0,0,2
2493336453,2493336453,8,255,0,0,19997,1533,1527,1601,1505,1520,1520,1099,1519,2050,6,0,0,0,18172,38045,14157,48,0,0,0,2
2493448897,2493448897,8,255,0,0,19967,1539,1528,1602,1517,1520,1520,1098,1520,2050,6,0,0,0,64512,38046,14157,48,0,0,0,2
2493536336,2493536336,8,255,0,0,19985,1555,1528,1602,1520,1519,1520,1099,1520,2050,6,0,0,0,21356,38048,14157,48,0,0,0,2
2493644116,2493644116,8,255,0,0,19988,1560,1537,1602,1515,1520,1520,1098,1520,2050,6,0,0,0,63684,38049,14157,48,0,0,0,2
2493756138,2493756138,8,255,0,0,19993,1558,1551,1601,1520,1520,1519,1099,1520,2050,6,0,0,0,44632,38051,14157,48,0,0,0,2
2493846046,2493846046,8,255,0,0,20003,1541,1549,1604,1519,1520,1520,1099,1519,2050,6,0,0,0,3359,38053,14157,48,0,0,0,2
2493958056,2493958056,8,255,0,0,20017,1543,1529,1614,1511,1520,1520,1099,1519,2050,6,0,0,0,49777,38054,14157,48,0,0,0,2
2494050220,2494050220,8,255,0,0,20018,1531,1504,1616,1509,1519,1520,1099,1520,2050,6,0,0,0,10824,38056,14157,48,0,0,0,2
2494165731,2494165731,8,255,0,0,19981,1521,1504,1616,1511,1520,1520,1099,1520,2050,6,0,0,0,61008,38057,14157,48,0,0,0,2
2494255325,2494255325,8,255,0,0,20010,1520,1503,1617,1511,1520,1519,1099,1520,2050,6,0,0,0,19208,38059,14157,48,0,0,0,2
2494364691,2494364691,8,255,0,0,19994,1520,1503,1608,1493,1520,1520,1099,1520,2050,6,0,0,0,60758,38060,14157,48,0,0,0,2
2494450308,2494450308,8,255,0,0,20007,1520,1525,1606,1494,1519,1520,1099,1520,2050,6,0,0,0,17760,38062,14157,48,0,0,0,2
2494566285,2494566285,8,255,0,0,19993,1519,1529,1606,1483,1520,1519,1099,1520,2050,6,0,0,0,2490,38064,14157,48,0,0,0,2
2494655263,2494655263,8,255,0,0,19978,1520,1522,1595,1487,1520,1519,1099,1520,2050,6,0,0,0,26210,38065,14157,48,0,0,0,2
2494765720,2494765720,8,255,0,0,20023,1520,1548,1594,1497,1519,1520,1099,1520,2050,6,0,0,0,5464,38067,14157,48,0,0,0,2
2494878059,2494878059,8,255,0,0,19980,1546,1540,1590,1507,1519,1520,1099,1520,2050,6,0,0,0,52334,38068,14157,48,0,0,0,2
2494964236,2494964236,8,255,0,0,19995,1546,1529,1577,1499,1520,1519,1099,1520,2050,6,0,0,0,6614,38070,14157,48,0,0,0,2
2495072093,2495072093,8,255,0,0,20003,1531,1514,1577,1493,1520,1520,1099,1519,2050,6,0,0,0,49365,38071,14157,48,0,0,0,2
2495179999,2495179999,8,255,0,0,20011,1531,1511,1577,1482,1519,1520,1099,1520,2050,6,0,0,0,26249,38073,14157,48,0,0,0,2
2495271775,2495271775,8,255,0,0,19967,1544,1510,1579,1505,1520,1520,1099,1520,2050,6,0,0,0,52629,38074,14157,48,0,0,0,2
2495384877,2495384877,8,255,0,0,19991,1573,1512,1580,1520,1519,1520,1099,1520,2050,6,0,0,0,33290,38076,14157,48,0,0,0,2
2495471252,2495471252,8,255,0,0,20037,1601,1511,1580,1480,1520,1520,1099,1518,2050,6,0,0,0,55758,38077,14157,48,0,0,0,2
2495583370,2495583370,8,255,0,0,20007,1574,1513,1580,1478,1520,1520,1099,1519,2050,6,0,0,0,36825,38079,14157,48,0,0,0,2
2495691856,2495691856,8,255,0,0,20007,1554,1509,1579,1476,1520,1520,1098,1520,2050,6,0,0,0,13950,38081,14157,48,0,0,0,2
2495779933,2495779933,8,255,0,0,19989,1576,1515,1580,1467,1519,1520,1099,1520,2050,6,0,0,0,36279,38082,14157,48,0,0,0,2
2495896751,2495896751,8,255,0,0,20056,1549,1511,1580,1470,1520,1519,1099,1520,2050,6,0,0,0,20982,38084,14157,48,0,0,0,2
2495983691,2495983691,8,255,0,0,20007,1539,1510,1580,1476,1520,1519,1099,1520,2050,6,0,0,0,43631,38085,14157,48,0,0,0,2
2496093253,2496093253,8,255,0,0,20006,1521,1511,1580,1483,1519,1520,1099,1520,2050,6,0,0,0,22404,38087,14157,48,0,0,0,2
2496201142,2496201142,8,255,0,0,19924,1520,1505,1579,1494,1519,1520,1099,1520,2050,6,0,0,0,64750,38088,14157,48,0,0,0,2
2496298940,2496298940,8,255,0,0,19972,1518,1502,1579,1500,1520,1520,1098,1520,2050,6,0,0,0,31495,38090,14157,48,0,0,0,2
2496393143,2496393143,8,255,0,0,20010,1520,1502,1579,1503,1520,1520,1099,1519,2050,6,0,0,0,60086,38091,14157,48,0,0,0,2
2496501404,2496501404,8,255,0,0,20018,1519,1504,1579,1510,1520,1520,1099,1520,2050,6,0,0,0,37032,38093,14157,48,0,0,0,2
2496593649,2496593649,8,255,0,0,20012,1519,1504,1571,1504,1519,1520,1099,1520,2050,6,0,0,0,63648,38094,14157,48,0,0,0,2
2496705145,2496705145,8,255,0,0,19992,1542,1504,1571,1474,1520,1519,1099,1520,2050,6,0,0,0,44471,38096,14157,48,0,0,0,2
2496793143,2496793143,8,255,0,0,19992,1523,1503,1571,1483,1520,1520,1099,1519,2050,6,0,0,0,1359,38098,14157,48,0,0,0,2
2496905130,2496905130,8,255,0,0,19967,1522,1511,1574,1489,1520,1520,1099,1519,2050,6,0,0,0,47800,38099,14157,48,0,0,0,2
2496997704,2496997704,8,255,0,0,19999,1522,1505,1577,1502,1520,1520,1099,1520,2050,6,0,0,0,8431,38101,14157,48,0,0,0,2
2497111387,2497111387,8,255,0,0,20035,1527,1508,1602,1498,1519,1520,1099,1520,2050,6,0,0,0,57376,38102,14157,48,0,0,0,2
2497200362,2497200362,8,255,0,0,19962,1549,1509,1602,1502,1520,1520,1099,1519,2050,6,0,0,0,15346,38104,14157,48,0,0,0,2
2497311083,2497311083,8,255,0,0,20005,1549,1511,1601,1505,1520,1520,1099,1519,2050,6,0,0,0,60649,38105,14157,48,0,0,0,2
2497419888,2497419888,8,255,0,0,19986,1548,1513,1590,1509,1519,1520,1099,1520,2050,6,0,0,0,38241,38107,14157,48,0,0,0,2
2497508312,2497508312,8,255,0,0,19995,1533,1520,1564,1509,1520,1519,1099,1520,2050,6,0,0,0,59697,38108,14157,48,0,0,0,2
2497622817,2497622817,8,255,0,0,20005,1562,1514,1566,1507,1520,1519,1099,1520,2050,6,0,0,0,44697,38110,14157,48,0,0,0,2
2497714835,2497714835,8,255,0,0,20008,1584,1513,1566,1520,1520,1519,1099,1520,2050,6,0,0,0,5314,38112,14157,48,0,0,0,2
2497826467,2497826467,8,255,0,0,20005,1585,1513,1574,1520,1519,1520,1099,1520,2050,6,0,0,0,51561,38113,14157,48,0,0,0,2
2497914456,2497914456,8,255,0,0,20004,1574,1511,1574,1518,1520,1520,1099,1520,2050,6,0,0,0,8601,38115,14157,48,0,0,0,2
2498011766,2498011766,8,255,0,0,19997,1572,1511,1574,1520,1520,1520,1098,1520,2050,6,0,0,0,40352,38116,14157,48,0,0,0,2
2498122859,2498122859,8,255,0,0,20034,1548,1504,1575,1519,1520,1520,1099,1519,2050,6,0,0,0,20390,38118,14157,48,0,0,0,2
2498232571,2498232571,8,255,0,0,20002,1548,1505,1574,1520,1520,1519,1099,1520,2050,6,0,0,0,64523,38119,14157,48,0,0,0,2
2498321790,2498321790,8,255,0,0,19996,1553,1505,1574,1520,1520,1519,1099,1520,2050,6,0,0,0,22340,38121,14157,48,0,0,0,2
2498432087,2498432087,8,255,0,0,20006,1546,1509,1574,1520,1520,1519,1099,1520,2050,6,0,0,0,1908,38123,14157,48,0,0,0,2
2498516783,2498516783,8,255,0,0,19988,1534,1511,1574,1520,1520,1520,1099,1519,2050,6,0,0,0,20776,38124,14157,48,0,0,0,2
2498636037,2498636037,8,255,0,0,20037,1523,1552,1574,1520,1520,1519,1099,1520,2050,6,0,0,0,9289,38126,14157,48,0,0,0,2
2498728416,2498728416,8,255,0,0,20012,1521,1537,1570,1520,1519,1520,1099,1520,2050,6,0,0,0,36061,38127,14157,48,0,0,0,2
2498843861,2498843861,8,255,0,0,19976,1542,1520,1562,1519,1520,1520,1099,1520,2050,6,0,0,0,19416,38129,14157,48,0,0,0,2
2498932800,2498932800,8,255,0,0,19975,1561,1512,1562,1520,1520,1520,1098,1520,2050,6,0,0,0,43931,38130,14157,48,0,0,0,2
2499041685,2499041685,8,255,0,0,20038,1551,1511,1562,1519,1520,1520,1099,1520,2050,6,0,0,0,21611,38132,14157,48,0,0,0,2
2499132449,2499132449,8,255,0,0,20008,1543,1511,1562,1520,1520,1519,1099,1520,2050,6,0,0,0,46874,38133,14157,48,0,0,0,2
2499236703,2499236703,8,255,0,0,19994,1557,1511,1562,1520,1519,1520,1099,1520,2050,6,0,0,0,20108,38135,14157,48,0,0,0,2
2499353921,2499353921,8,255,0,0,20000,1570,1504,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,6265,38137,14157,48,0,0,0,2
2499446246,2499446246,8,255,0,0,19983,1553,1498,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,32745,38138,14157,48,0,0,0,2
2499558170,2499558170,8,255,0,0,20014,1551,1493,1565,1520,1520,1520,1098,1520,2050,6,0,0,0,13822,38140,14157,48,0,0,0,2
2499650252,2499650252,8,255,0,0,20017,1546,1487,1566,1519,1520,1520,1099,1520,2050,6,0,0,0,40112,38141,14157,48,0,0,0,2
2499738411,2499738411,8,255,0,0,19990,1539,1502,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,62713,38142,14157,48,0,0,0,2
2499849750,2499849750,8,255,0,0,19981,1536,1502,1565,1520,1520,1520,1098,1520,2050,6,0,0,0,43358,38144,14157,48,0,0,0,2
2499963270,2499963270,8,255,0,0,19977,1523,1502,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,24324,38146,14157,48,0,0,0,2
2500065871,2500065871,8,255,0,0,19985,1520,1504,1565,1520,1519,1520,1099,1520,2050,6,0,0,0,62915,38147,14157,48,0,0,0,2
2500163103,2500163103,8,255,0,0,19978,1520,1467,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,27559,38149,14157,48,0,0,0,2
2500265728,2500265728,8,255,0,0,19972,1519,1460,1565,1520,1520,1520,1099,1519,2050,6,0,0,0,628,38151,14157,48,0,0,0,2
2500357669,2500357669,8,255,0,0,19960,1520,1465,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,26970,38152,14157,48,0,0,0,2
2500465254,2500465254,8,255,0,0,19991,1520,1458,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,3393,38154,14157,48,0,0,0,2
2500555537,2500555537,8,255,0,0,20025,1520,1498,1565,1520,1519,1520,1099,1520,2050,6,0,0,0,28204,38155,14157,48,0,0,0,2
2500665246,2500665246,8,255,0,0,19973,1586,1502,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,6445,38157,14157,48,0,0,0,2
2500775541,2500775541,8,255,0,0,20006,1616,1502,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,51642,38158,14157,48,0,0,0,2
2500867212,2500867212,8,255,0,0,20005,1604,1502,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,12262,38160,14157,48,0,0,0,2
2500975975,2500975975,8,255,0,0,20018,1577,1502,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,55455,38161,14157,48,0,0,0,2
2501067870,2501067870,8,255,0,0,19976,1564,1502,1564,1519,1520,1520,1099,1520,2050,6,0,0,0,16075,38163,14157,48,0,0,0,2
2501159631,2501159631,8,255,0,0,20010,1563,1503,1563,1520,1520,1519,1099,1520,2050,6,0,0,0,42286,38164,14157,48,0,0,0,2
2501276533,2501276533,8,255,0,0,20008,1522,1496,1563,1520,1520,1520,1098,1520,2050,6,0,0,0,28195,38166,14157,48,0,0,0,2
2501364852,2501364852,8,255,0,0,20016,1520,1480,1564,1519,1520,1520,1099,1520,2050,6,0,0,0,49953,38167,14157,48,0,0,0,2
2501476772,2501476772,8,255,0,0,19994,1509,1470,1564,1519,1520,1520,1099,1519,2050,6,0,0,0,31759,38169,14157,48,0,0,0,2
2501572812,2501572812,8,255,0,0,19997,1499,1464,1564,1519,1520,1520,1099,1520,2050,6,0,0,0,62360,38170,14157,48,0,0,0,2
2501680150,2501680150,8,255,0,0,19979,1517,1456,1564,1519,1520,1520,1099,1520,2050,6,0,0,0,38779,38172,14157,48,0,0,0,2
2501788435,2501788435,8,255,0,0,19985,1518,1469,1564,1519,1520,1520,1099,1519,2050,6,0,0,0,15975,38174,14157,48,0,0,0,2
2501880174,2501880174,8,255,0,0,20002,1519,1479,1564,1519,1520,1520,1099,1519,2050,6,0,0,0,42143,38175,14157,48,0,0,0,2
2501988130,2501988130,8,255,0,0,19985,1520,1478,1564,1520,1519,1520,1099,1520,2050,6,0,0,0,19058,38177,14157,48,0,0,0,2
2502080323,2502080323,8,255,0,0,19935,1525,1463,1564,1519,1520,1520,1099,1519,2050,6,0,0,0,45337,38178,14157,48,0,0,0,2
2502185152,2502185152,8,255,0,0,20028,1519,1473,1564,1520,1519,1520,1099,1520,2050,6,0,0,0,18473,38180,14157,48,0,0,0,2
2502298152,2502298152,8,255,0,0,20030,1513,1492,1563,1520,1520,1520,1098,1520,2050,6,0,0,0,712,38182,14157,48,0,0,0,2
2502386065,2502386065,8,255,0,0,20025,1502,1483,1564,1520,1519,1520,1099,1520,2050,6,0,0,0,22078,38183,14157,48,0,0,0,2
2502500705,2502500705,8,255,0,0,19954,1493,1482,1563,1520,1520,1520,1099,1519,2050,6,0,0,0,6657,38185,14157,48,0,0,0,2
2502592548,2502592548,8,255,0,0,19991,1483,1478,1564,1520,1519,1520,1099,1520,2050,6,0,0,0,33548,38186,14157,48,0,0,0,2
2502704452,2502704452,8,255,0,0,20013,1485,1476,1563,1520,1520,1520,1098,1520,2050,6,0,0,0,14364,38188,14157,48,0,0,0,2
2502788966,2502788966,8,255,0,0,20001,1515,1485,1563,1520,1520,1520,1098,1520,2050,6,0,0,0,33152,38189,14157,48,0,0,0,2
2502897384,2502897384,8,255,0,0,19997,1506,1485,1564,1519,1520,1520,1099,1520,2050,6,0,0,0,9434,38191,14157,48,0,0,0,2
2503010232,2503010232,8,255,0,0,20023,1472,1484,1564,1520,1519,1520,1099,1520,2050,6,0,0,0,57965,38192,14157,48,0,0,0,2
2503098257,2503098257,8,255,0,0,19997,1476,1484,1564,1520,1519,1520,1099,1520,2050,6,0,0,0,14969,38194,14157,48,0,0,0,2
2503209603,2503209603,8,255,0,0,19983,1517,1502,1565,1520,1520,1519,1099,1520,2050,6,0,0,0,60831,38195,14157,48,0,0,0,2
2503294390,2503294390,8,255,0,0,20005,1519,1504,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,14266,38197,14157,48,0,0,0,2
2503407495,2503407495,8,255,0,0,19977,1545,1519,1566,1519,1520,1520,1099,1520,2050,6,0,0,0,60411,38198,14157,48,0,0,0,2
2503499743,2503499743,8,255,0,0,20001,1539,1519,1566,1520,1519,1520,1099,1520,2050,6,0,0,0,23351,38200,14157,48,0,0,0,2
2503614011,2503614011,8,255,0,0,20043,1520,1505,1565,1533,1520,1519,1099,1520,2050,6,0,0,0,6501,38202,14157,48,0,0,0,2
2503710170,2503710170,8,255,0,0,19990,1508,1504,1566,1560,1520,1520,1099,1520,2050,6,0,0,0,37023,38203,14157,48,0,0,0,2
2503805780,2503805780,8,255,0,0,19997,1493,1502,1566,1572,1520,1520,1099,1519,2050,6,0,0,0,1581,38205,14157,48,0,0,0,2
2503901656,2503901656,8,255,0,0,20036,1474,1504,1565,1584,1520,1520,1098,1520,2050,6,0,0,0,32035,38206,14157,48,0,0,0,2
2504020204,2504020204,8,255,0,0,19959,1477,1502,1566,1590,1519,1520,1099,1520,2050,6,0,0,0,19180,38208,14157,48,0,0,0,2
2504108733,2504108733,8,255,0,0,19994,1465,1502,1566,1596,1520,1519,1099,1520,2050,6,0,0,0,41349,38209,14157,48,0,0,0,2
2504220438,2504220438,8,255,0,0,20027,1474,1504,1565,1572,1520,1520,1099,1520,2050,6,0,0,0,23018,38211,14157,48,0,0,0,2
2504310723,2504310723,8,255,0,0,20019,1492,1502,1566,1550,1520,1520,1099,1519,2050,6,0,0,0,44728,38212,14157,48,0,0,0,2
2504420460,2504420460,8,255,0,0,19981,1518,1496,1566,1527,1519,1520,1099,1520,2050,6,0,0,0,26525,38214,14157,48,0,0,0,2
2504529072,2504529072,8,255,0,0,20017,1520,1502,1565,1523,1520,1519,1099,1520,2050,6,0,0,0,2677,38216,14157,48,0,0,0,2
2504612007,2504612007,8,255,0,0,19987,1521,1503,1565,1522,1520,1520,1099,1520,2050,6,0,0,0,21382,38217,14157,48,0,0,0,2
2504723877,2504723877,8,255,0,0,19979,1546,1502,1566,1519,1520,1520,1099,1519,2050,6,0,0,0,2191,38219,14157,48,0,0,0,2
2504835909,2504835909,8,255,0,0,19989,1577,1485,1566,1520,1520,1520,1098,1520,2050,6,0,0,0,48364,38220,14157,48,0,0,0,2
2504923646,2504923646,8,255,0,0,19999,1555,1500,1579,1520,1520,1519,1099,1520,2050,6,0,0,0,5372,38222,14157,48,0,0,0,2
2505031862,2505031862,8,255,0,0,19999,1555,1502,1580,1520,1520,1519,1099,1520,2050,6,0,0,0,48007,38223,14157,48,0,0,0,2
2505137280,2505137280,8,255,0,0,19991,1561,1502,1579,1520,1520,1520,1098,1520,2050,6,0,0,0,22394,38225,14157,48,0,0,0,2
2505230193,2505230193,8,255,0,0,20004,1559,1503,1579,1520,1520,1520,1098,1520,2050,6,0,0,0,48478,38226,14157,48,0,0,0,2
2505344754,2505344754,8,255,0,0,20024,1559,1504,1584,1520,1519,1520,1099,1520,2050,6,0,0,0,33356,38228,14157,48,0,0,0,2
2505433041,2505433041,8,255,0,0,19990,1561,1504,1585,1520,1520,1520,1098,1520,2050,6,0,0,0,56029,38229,14157,48,0,0,0,2
2505544903,2505544903,8,255,0,0,20007,1561,1504,1587,1520,1520,1519,1099,1520,2050,6,0,0,0,36692,38231,14157,48,0,0,0,2
2505633211,2505633211,8,255,0,0,19992,1560,1503,1583,1520,1520,1520,1098,1520,2050,6,0,0,0,59515,38232,14157,48,0,0,0,2
2505743580,2505743580,8,255,0,0,19991,1559,1504,1587,1520,1519,1520,1099,1520,2050,6,0,0,0,38160,38234,14157,48,0,0,0,2
2505833437,2505833437,8,255,0,0,20020,1557,1504,1610,1520,1520,1519,1099,1520,2050,6,0,0,0,63169,38235,14157,48,0,0,0,2
2505945121,2505945121,8,255,0,0,19996,1559,1504,1597,1520,1519,1520,1099,1520,2050,6,0,0,0,43753,38237,14157,48,0,0,0,2
2506037266,2506037266,8,255,0,0,20003,1560,1504,1567,1520,1519,1520,1099,1520,2050,6,0,0,0,4958,38239,14157,48,0,0,0,2
2506153766,2506153766,8,255,0,0,20027,1560,1505,1558,1520,1520,1519,1099,1520,2050,6,0,0,0,55931,38240,14157,48,0,0,0,2
2506258993,2506258993,8,255,0,0,20002,1577,1504,1546,1520,1520,1519,1099,1520,2050,6,0,0,0,29858,38242,14157,48,0,0,0,2
2506352075,2506352075,8,255,0,0,19976,1551,1504,1547,1520,1520,1519,1099,1520,2050,6,0,0,0,0,0,14157,48,0,0,0,2
2506444141,2506444141,8,255,0,0,19981,1521,1482,1547,1520,1520,1520,1098,1520,2050,6,0,0,0,18466,38245,14157,48,0,0,0,2
2506559051,2506559051,8,255,0,0,19983,1523,1456,1548,1520,1520,1519,1099,1520,2050,6,0,0,0,2288,38247,14157,48,0,0,0,2
2506654386,2506654386,8,255,0,0,20027,1542,1473,1548,1520,1519,1520,1099,1520,2050,6,0,0,0,32287,38248,14157,48,0,0,0,2
2506765262,2506765262,8,255,0,0,20003,1549,1500,1548,1542,1519,1520,1099,1520,2050,6,0,0,0,11228,38250,14157,48,0,0,0,2
2506854571,2506854571,8,255,0,0,19994,1565,1504,1548,1581,1520,1520,1098,1520,2050,6,0,0,0,35832,38251,14157,48,0,0,0,2
2506966482,2506966482,8,255,0,0,20056,1596,1502,1548,1608,1520,1519,1099,1520,2050,6,0,0,0,16525,38253,14157,48,0,0,0,2
