timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
2543122207,2543122207,2543106457,0,0,1,212,198,74,87,100,51,68
2544006734,2543122207,2544006734,0,0,1,214,197,77,85,76,51,68
2544113130,2544113130,2544006734,0,0,1,214,197,77,85,76,51,68
2545013879,2545013879,2544006734,0,0,1,214,197,77,85,76,51,68
2545049715,2545013879,2545049715,0,0,1,214,196,72,85,81,51,68
2545915440,2545013879,2545915440,0,0,1,213,201,68,85,96,51,68
2546035659,2546035659,2545915440,0,0,1,213,201,68,85,96,51,68
2547158355,2546035659,2547158355,0,0,1,211,198,79,85,79,51,68
2547163374,2547163374,2547158355,0,0,1,211,198,79,85,79,51,68
2547943413,2547163374,2547943413,0,0,1,215,192,74,88,100,51,68
2548064386,2548064386,2547943413,0,0,1,215,192,74,88,100,51,68
2548955493,2548064386,2548955493,0,0,1,212,196,74,86,93,51,68
2549061468,2549061468,2548955493,0,0,1,212,196,74,86,93,51,68
2550099074,2550099074,2548955493,0,0,1,212,196,74,86,93,51,68
2550422629,2550099074,2550422629,0,0,1,213,200,69,83,72,51,68
2551087363,2551087363,2550422629,0,0,1,213,200,69,83,72,51,68
2551147563,2551087363,2551147563,0,0,1,215,197,77,86,89,51,68
2551999380,2551087363,2551999380,0,0,1,215,210,68,86,100,51,68
2552131423,2552131423,2551999380,0,0,1,215,210,68,86,100,51,68
2553013356,2552131423,2553013356,0,0,1,216,211,73,87,89,51,68
2553032069,2553032069,2553013356,0,0,1,216,211,73,87,89,51,68
2554018638,2553032069,2554018638,0,0,1,215,204,67,87,92,51,68
2554143350,2554143350,2554018638,0,0,1,215,204,67,87,92,51,68
2555035433,2554143350,2555035433,0,0,1,209,203,73,82,76,51,68
2555140428,2555140428,2555035433,0,0,1,209,203,73,82,76,51,68
2555935763,2555140428,2555935763,0,0,1,208,200,75,84,86,51,68
2556038495,2556038495,2555935763,0,0,1,208,200,75,84,86,51,68
2556947509,2556038495,2556947509,0,0,1,213,195,80,84,96,51,68
2557083434,2557083434,2556947509,0,0,1,213,195,80,84,96,51,68
2558064346,2558064346,2556947509,0,0,1,213,195,80,84,96,51,68
2558085342,2558064346,2558085342,0,0,1,215,209,68,89,79,51,68
2558973033,2558064346,2558973033,0,0,1,214,206,70,87,96,51,68
2559106347,2559106347,2558973033,0,0,1,214,206,70,87,96,51,68
2560088354,2560088354,2558973033,0,0,1,214,206,70,87,96,51,68
2560102974,2560088354,2560102974,0,0,1,213,203,71,84,88,51,68
2561212447,2561212447,2560102974,0,0,1,213,203,71,84,88,51,68
2561341156,2561212447,2561341156,0,0,1,214,206,73,84,71,51,68
2562112558,2562112558,2561341156,0,0,1,214,206,73,84,71,51,68
2562458452,2562112558,2562458452,0,0,1,207,199,75,83,78,51,68
2563024346,2562112558,2563024346,0,0,1,212,207,75,85,76,51,68
2563159102,2563159102,2563024346,0,0,1,212,207,75,85,76,51,68
2564137491,2564137491,2563024346,0,0,1,212,207,75,85,76,51,68
2564260335,2564137491,2564260335,0,0,1,216,203,72,91,77,51,68
2564935342,2564137491,2564935342,0,0,1,214,205,74,84,98,51,68
2565038070,2565038070,2564935342,0,0,1,214,205,74,84,98,51,68
2566081377,2566081377,2564935342,0,0,1,214,205,74,84,98,51,68
2566177362,2566081377,2566177362,0,0,1,213,207,73,87,85,51,68
2567063487,2567063487,2566177362,0,0,1,213,207,73,87,85,51,68
2567104445,2567063487,2567104445,0,0,1,213,202,76,88,90,51,68
2567974410,2567063487,2567974410,0,0,1,211,201,67,86,93,51,68
2568096350,2568096350,2567974410,0,0,1,211,201,67,86,93,51,68
2569088439,2569088439,2567974410,0,0,1,211,201,67,86,93,51,68
2569149356,2569088439,2569149356,0,0,1,213,205,75,83,89,51,68
2569998495,2569088439,2569998495,0,0,1,213,200,73,87,100,51,68
2570124379,2570124379,2569998495,0,0,1,213,200,73,87,100,51,68
2571115455,2571115455,2569998495,0,0,1,213,200,73,87,100,51,68
2571156403,2571115455,2571156403,0,0,1,213,201,68,85,85,51,68
2571923144,2571115455,2571923144,0,0,1,213,203,76,88,100,51,68
2572143261,2572143261,2571923144,0,0,1,213,203,76,88,100,51,68
2573040822,2572143261,2573040822,0,0,1,215,207,74,87,82,51,68
2573058539,2573058539,2573040822,0,0,1,215,207,74,87,82,51,68
2573931517,2573058539,2573931517,0,0,1,214,204,71,84,100,51,68
2574040735,2574040735,2573931517,0,0,1,214,204,71,84,100,51,68
2575081598,2575081598,2573931517,0,0,1,214,204,71,84,100,51,68
2575192103,2575081598,2575192103,0,0,1,214,209,73,85,78,51,68
2575963366,2575081598,2575963366,0,0,1,214,206,73,89,100,51,68
2576063555,2576063555,2575963366,0,0,1,214,206,73,89,100,51,68
2577189763,2577189763,2575963366,0,0,1,214,206,73,89,100,51,68
2577251273,2577189763,2577251273,0,0,1,212,204,73,88,78,51,68
2577993600,2577189763,2577993600,0,0,1,213,201,75,82,92,51,68
2578089355,2578089355,2577993600,0,0,1,213,201,75,82,92,51,68
2578999351,2578089355,2578999351,0,0,1,207,197,72,91,96,51,68
2579214402,2579214402,2578999351,0,0,1,207,197,72,91,96,51,68
2580031349,2580031349,2578999351,0,0,1,207,197,72,91,96,51,68
2580120195,2580031349,2580120195,0,0,1,211,195,67,88,79,51,68
2581013376,2581013376,2580120195,0,0,1,211,195,67,88,79,51,68
2581147863,2581013376,2581147863,0,0,1,208,193,72,87,82,51,68
2582038367,2581013376,2582038367,0,0,1,211,206,70,87,79,51,68
2582109752,2582109752,2582038367,0,0,1,211,206,70,87,79,51,68
2582939390,2582109752,2582939390,0,0,1,215,201,74,85,100,51,68
2583039645,2583039645,2582939390,0,0,1,215,201,74,85,100,51,68
2583945719,2583039645,2583945719,0,0,1,216,206,73,88,96,51,68
2584060899,2584060899,2583945719,0,0,1,216,206,73,88,96,51,68
2585064421,2585064421,2583945719,0,0,1,216,206,73,88,96,51,68
2585299516,2585064421,2585299516,0,0,1,215,199,72,87,70,51,68
2586088444,2585064421,2586088444,0,0,1,215,202,68,87,96,51,68
2586102358,2586102358,2586088444,0,0,1,215,202,68,87,96,51,68
2586990504,2586102358,2586990504,0,0,1,213,209,72,90,82,51,68
2587090167,2587090167,2586990504,0,0,1,213,209,72,90,82,51,68
2588121614,2588121614,2586990504,0,0,1,213,209,72,90,82,51,68
2588333011,2588121614,2588333011,0,0,1,216,213,75,89,68,51,68
2589008882,2588121614,2589008882,0,0,1,207,201,68,82,96,51,68
2589115024,2589115024,2589008882,0,0,1,207,201,68,82,96,51,68
2590140794,2590140794,2589008882,0,0,1,207,201,68,82,96,51,68
2590367588,2590140794,2590367588,0,0,1,213,200,71,88,69,51,68
2591051367,2591051367,2590367588,0,0,1,213,200,71,88,69,51,68
2591146663,2591051367,2591146663,0,0,1,214,199,73,91,96,51,68
2591937520,2591051367,2591937520,0,0,1,214,206,70,85,100,51,68
2592040274,2592040274,2591937520,0,0,1,214,206,70,85,100,51,68
2593075370,2593075370,2591937520,0,0,1,214,206,70,85,100,51,68
2593520123,2593075370,2593520123,0,0,1,214,203,68,89,49,51,68
2594065446,2594065446,2593520123,0,0,1,214,203,68,89,49,51,68
2594152055,2594065446,2594152055,0,0,1,213,210,72,88,89,51,68
2594978457,2594065446,2594978457,0,0,1,215,212,71,92,100,51,68
2595098474,2595098474,2594978457,0,0,1,215,212,71,92,100,51,68
2595986434,2595098474,2595986434,0,0,1,216,202,75,89,89,51,68
2596090718,2596090718,2595986434,0,0,1,216,202,75,89,89,51,68
2597001379,2596090718,2597001379,0,0,1,214,203,71,92,96,51,68
2597126355,2597126355,2597001379,0,0,1,214,203,71,92,96,51,68
2598010758,2597126355,2598010758,0,0,1,213,203,74,89,91,51,68
2598118520,2598118520,2598010758,0,0,1,213,203,74,89,91,51,68
2599031344,2598118520,2599031344,0,0,1,212,204,71,88,100,51,68
2599144583,2599144583,2599031344,0,0,1,212,204,71,88,100,51,68
2599921170,2599144583,2599921170,0,0,1,213,201,65,84,93,51,68
2600045612,2600045612,2599921170,0,0,1,213,201,65,84,93,51,68
2601039390,2601039390,2599921170,0,0,1,213,201,65,84,93,51,68
2601077722,2601039390,2601077722,0,0,1,214,211,77,86,75,51,68
2601954467,2601039390,2601954467,0,0,1,215,207,76,87,96,51,68
2602166556,2602166556,2601954467,0,0,1,215,207,76,87,96,51,68
2603065815,2603065815,2601954467,0,0,1,215,207,76,87,96,51,68
2603096127,2603065815,2603096127,0,0,1,216,201,75,84,94,51,68
2604098391,2603065815,2604098391,0,0,1,214,204,62,88,75,51,68
2604108381,2604108381,2604098391,0,0,1,214,204,62,88,75,51,68
2605089448,2605089448,2604098391,0,0,1,214,204,62,88,75,51,68
2605216374,2605089448,2605216374,0,0,1,213,191,74,90,89,51,68
2605995529,2605089448,2605995529,0,0,1,212,200,72,87,97,51,68
2606132461,2606132461,2605995529,0,0,1,212,200,72,87,97,51,68
2607007514,2606132461,2607007514,0,0,1,214,201,75,88,89,51,68
2607115418,2607115418,2607007514,0,0,1,214,201,75,88,89,51,68
2608030405,2607115418,2608030405,0,0,1,212,200,64,86,89,51,68
2608159362,2608159362,2608030405,0,0,1,212,200,64,86,89,51,68
2609050474,2609050474,2608030405,0,0,1,212,200,64,86,89,51,68
2609156189,2609050474,2609156189,0,0,1,216,201,71,90,64,51,68
2609938351,2609050474,2609938351,0,0,1,216,209,75,87,100,51,68
2610169932,2610169932,2609938351,0,0,1,216,209,75,87,100,51,68
2610956664,2610169932,2610956664,0,0,1,216,206,72,89,100,51,68
2612066513,2612066513,2610956664,0,0,1,216,206,72,89,100,51,68
2612191181,2612066513,2612191181,0,0,1,215,212,65,93,79,51,68
2612968583,2612066513,2612968583,0,0,1,216,212,71,87,96,51,68
2613100425,2613100425,2612968583,0,0,1,216,212,71,87,96,51,68
2614090496,2614090496,2612968583,0,0,1,216,212,71,87,96,51,68
2614209625,2614090496,2614209625,0,0,1,216,213,73,87,57,51,68
2614950357,2614090496,2614950357,0,0,1,215,207,71,90,93,51,68
2615119440,2615119440,2614950357,0,0,1,215,207,71,90,93,51,68
2616012375,2615119440,2616012375,0,0,1,215,209,74,92,92,51,68
2616027621,2616027621,2616012375,0,0,1,215,209,74,92,92,51,68
2617159216,2617159216,2616012375,0,0,1,215,209,74,92,92,51,68
2617249744,2617159216,2617249744,0,0,1,214,204,75,90,68,51,68
2617922352,2617159216,2617922352,0,0,1,213,196,73,92,100,51,68
2618051373,2618051373,2617922352,0,0,1,213,196,73,92,100,51,68
2619043616,2619043616,2617922352,0,0,1,213,196,73,92,100,51,68
2619089361,2619043616,2619089361,0,0,1,209,201,76,89,96,51,68
2620065522,2619043616,2620065522,0,0,1,212,200,71,87,82,51,68
2620084886,2620084886,2620065522,0,0,1,212,200,71,87,82,51,68
2620966516,2620084886,2620966516,0,0,1,209,196,73,89,96,51,68
2621066635,2621066635,2620966516,0,0,1,209,196,73,89,96,51,68
2622097895,2622097895,2620966516,0,0,1,209,196,73,89,96,51,68
2622309737,2622097895,2622309737,0,0,1,210,196,73,89,79,51,68
2622995452,2622097895,2622995452,0,0,1,210,194,75,92,96,51,68
2623090484,2623090484,2622995452,0,0,1,210,194,75,92,96,51,68
2624112588,2623090484,2624112588,0,0,1,209,203,65,88,80,51,68
2624196793,2624196793,2624112588,0,0,1,209,203,65,88,80,51,68
2625023382,2624196793,2625023382,0,0,1,206,190,75,89,92,51,68
2625116044,2625116044,2625023382,0,0,1,206,190,75,89,92,51,68
2626019897,2626019897,2625023382,0,0,1,206,190,75,89,92,51,68
2626060346,2626019897,2626060346,0,0,1,214,208,69,89,95,51,68
2627060433,2627060433,2626060346,0,0,1,214,208,69,89,95,51,68
2627267370,2627060433,2627267370,0,0,1,211,214,74,93,85,51,68
2628041468,2628041468,2627267370,0,0,1,211,214,74,93,85,51,68
2628089187,2628041468,2628089187,0,0,1,215,211,77,84,100,51,68
2628949749,2628041468,2628949749,0,0,1,215,208,71,91,93,51,68
2629085018,2629085018,2628949749,0,0,1,215,208,71,91,93,51,68
2630066410,2630066410,2628949749,0,0,1,215,208,71,91,93,51,68
2630106763,2630066410,2630106763,0,0,1,215,203,73,91,80,51,68
2630988373,2630066410,2630988373,0,0,1,215,199,73,88,96,51,68
2631109381,2631109381,2630988373,0,0,1,215,199,73,88,96,51,68
2632091352,2632091352,2630988373,0,0,1,215,199,73,88,96,51,68
2632104037,2632091352,2632104037,0,0,1,216,208,71,87,96,51,68
2633001537,2632091352,2633001537,0,0,1,216,212,72,91,89,51,68
2633136372,2633136372,2633001537,0,0,1,216,212,72,91,89,51,68
2639974364,2633136372,2639974364,0,0,1,211,194,73,91,100,51,68
2640097219,2640097219,2639974364,0,0,1,211,194,73,91,100,51,68
2641092359,2641092359,2639974364,0,0,1,211,194,73,91,100,51,68
2641218839,2641092359,2641218839,0,0,1,214,204,75,89,54,51,68
2642130423,2642130423,2641218839,0,0,1,214,204,75,89,54,51,68
2642246344,2642130423,2642246344,0,0,1,208,200,74,91,64,51,68
2643121702,2643121702,2642246344,0,0,1,208,200,74,91,64,51,68
