timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,roll_rate_bias,pitch_rate_bias,yaw_rate_bias,airspeed_valid,quat_reset_counter
2488575815,-0.946171,-1.09277,-9.76064,0.0,0.0,0.0,0.0,0.0,0.0,52.7328,0.0,0.0,0.0,0.0,0.0,0.0,-0.998051,-0.0219638,0.0356969,0.0462341,0.0,0.0,0.0,0.0,0.00514594,0.00464348,-0.0516196,0.0,0.0,0.0,0.0,1,0
2488679856,-1.21783,0.540956,-9.69669,0.0,0.0,0.0,0.0,0.0,0.0,52.6752,0.0,0.0,0.0,0.0,0.0,0.0,-0.998016,-0.0226524,0.0366287,0.0459367,0.0,0.0,0.0,0.0,-0.00866398,-0.0125341,-0.0220318,0.0,0.0,0.0,0.0,1,0
2488783852,-0.88977,-0.823128,-9.86179,0.0,0.0,0.0,0.0,0.0,0.0,52.6668,0.0,0.0,0.0,0.0,0.0,0.0,-0.997986,-0.0247544,0.0375593,0.044723,0.0,0.0,0.0,0.0,0.0442895,-0.0198823,0.0147173,0.0,0.0,0.0,0.0,1,0
2488883815,-0.841461,-0.801169,-9.6646,0.0,0.0,0.0,0.0,0.0,0.0,52.6343,0.0,0.0,0.0,0.0,0.0,0.0,-0.997906,-0.0274062,0.0389054,0.0438012,0.0,0.0,0.0,0.0,0.0680951,-0.0239767,0.00221811,0.0,0.0,0.0,0.0,1,0
2488983835,-0.727665,0.0471453,-9.84012,0.0,0.0,0.0,0.0,0.0,0.0,52.6758,0.0,0.0,0.0,0.0,0.0,0.0,-0.997826,-0.0294005,0.0402558,0.0430993,0.0,0.0,0.0,0.0,0.0359147,-0.021845,-0.0152594,0.0,0.0,0.0,0.0,1,0
2489083835,-0.774586,0.398766,-9.76547,0.0,0.0,0.0,0.0,0.0,0.0,52.7236,0.0,0.0,0.0,0.0,0.0,0.0,-0.997798,-0.0299138,0.0413559,0.0423516,0.0,0.0,0.0,0.0,-0.00558013,-0.0162023,0.00279956,0.0,0.0,0.0,0.0,1,0
2489187856,-0.899687,-0.263176,-9.83291,0.0,0.0,0.0,0.0,0.0,0.0,52.7115,0.0,0.0,0.0,0.0,0.0,0.0,-0.997842,-0.0287683,0.0420288,0.041449,0.0,0.0,0.0,0.0,-0.0298385,-0.00864074,0.0271226,0.0,0.0,0.0,0.0,1,0
2489287816,-0.926592,-0.827401,-9.7149,0.0,0.0,0.0,0.0,0.0,0.0,52.7201,0.0,0.0,0.0,0.0,0.0,0.0,-0.997926,-0.0266436,0.0422395,0.0406126,0.0,0.0,0.0,0.0,-0.0412284,-0.0035739,0.0181095,0.0,0.0,0.0,0.0,1,0
2489391867,-0.83287,-0.351571,-9.84076,0.0,0.0,0.0,0.0,0.0,0.0,52.7038,0.0,0.0,0.0,0.0,0.0,0.0,-0.998009,-0.0245713,0.042135,0.0399988,0.0,0.0,0.0,0.0,-0.0253994,0.00482146,-0.0119628,0.0,0.0,0.0,0.0,1,0
2489493452,-0.738231,0.429124,-9.78194,0.0,0.0,0.0,0.0,0.0,0.0,52.6747,0.0,0.0,0.0,0.0,0.0,0.0,-0.998066,-0.0233021,0.0419494,0.0395042,0.0,0.0,0.0,0.0,-0.00662881,0.000335737,-0.00971783,0.0,0.0,0.0,0.0,1,0
2489597443,-0.783246,0.205033,-9.78883,0.0,0.0,0.0,0.0,0.0,0.0,52.7211,0.0,0.0,0.0,0.0,0.0,0.0,-0.998096,-0.023282,0.0419185,0.038794,0.0,0.0,0.0,0.0,0.0138251,-0.00155639,0.0177852,0.0,0.0,0.0,0.0,1,0
2489697414,-0.917156,-0.553365,-9.75498,0.0,0.0,0.0,0.0,0.0,0.0,52.6795,0.0,0.0,0.0,0.0,0.0,0.0,-0.998092,-0.0243411,0.0421461,0.0379934,0.0,0.0,0.0,0.0,0.0262234,-0.00449481,0.0214193,0.0,0.0,0.0,0.0,1,0
2489801415,-0.942864,-0.69341,-9.81266,0.0,0.0,0.0,0.0,0.0,0.0,52.6948,0.0,0.0,0.0,0.0,0.0,0.0,-0.998058,-0.0257701,0.042725,0.0372908,0.0,0.0,0.0,0.0,0.0353198,-0.0121678,-0.00485359,0.0,0.0,0.0,0.0,1,0
2489901416,-0.811567,-0.0421434,-9.76717,0.0,0.0,0.0,0.0,0.0,0.0,52.7782,0.0,0.0,0.0,0.0,0.0,0.0,-0.998014,-0.0267013,0.0435403,0.0368604,0.0,0.0,0.0,0.0,0.0131935,-0.0198104,-0.0172335,0.0,0.0,0.0,0.0,1,0
2490005415,-0.711629,0.346263,-9.80213,0.0,0.0,0.0,0.0,0.0,0.0,52.7417,0.0,0.0,0.0,0.0,0.0,0.0,-0.998001,-0.0261711,0.0445073,0.0364578,0.0,0.0,0.0,0.0,-0.0187087,-0.0189288,0.00407794,0.0,0.0,0.0,0.0,1,0
2490105418,-0.821233,-0.161507,-9.78769,0.0,0.0,0.0,0.0,0.0,0.0,52.7988,0.0,0.0,0.0,0.0,0.0,0.0,-0.998037,-0.0241008,0.045239,0.0359835,0.0,0.0,0.0,0.0,-0.0520181,-0.0123041,0.0211674,0.0,0.0,0.0,0.0,1,0
2490205434,-0.991596,-0.730398,-9.84441,0.0,0.0,0.0,0.0,0.0,0.0,52.7565,0.0,0.0,0.0,0.0,0.0,0.0,-0.998108,-0.0211194,0.0455302,0.0355219,0.0,0.0,0.0,0.0,-0.0635728,-0.00119912,0.0119489,0.0,0.0,0.0,0.0,1,0
2490305449,-1.00446,-0.557048,-9.73181,0.0,0.0,0.0,0.0,0.0,0.0,52.7806,0.0,0.0,0.0,0.0,0.0,0.0,-0.998189,-0.018074,0.0452461,0.0352749,0.0,0.0,0.0,0.0,-0.0489119,0.00935894,-0.0102347,0.0,0.0,0.0,0.0,1,0
2490409409,-0.756805,0.291618,-9.7864,0.0,0.0,0.0,0.0,0.0,0.0,52.8235,0.0,0.0,0.0,0.0,0.0,0.0,-0.998273,-0.0156771,0.0443567,0.0351911,0.0,0.0,0.0,0.0,-0.0345307,0.0177053,-0.0175413,0.0,0.0,0.0,0.0,1,0
2490509449,-0.645484,0.414061,-9.82059,0.0,0.0,0.0,0.0,0.0,0.0,52.8479,0.0,0.0,0.0,0.0,0.0,0.0,-0.998347,-0.0145027,0.0431977,0.035014,0.0,0.0,0.0,0.0,-0.0110897,0.0225636,0.000190876,0.0,0.0,0.0,0.0,1,0
2490611045,-0.772853,-0.202719,-9.79528,0.0,0.0,0.0,0.0,0.0,0.0,52.8272,0.0,0.0,0.0,0.0,0.0,0.0,-0.998409,-0.0143388,0.0420797,0.0346992,0.0,0.0,0.0,0.0,0.00377341,0.0203329,0.0142044,0.0,0.0,0.0,0.0,1,0
2490715035,-0.980043,-0.730463,-9.75324,0.0,0.0,0.0,0.0,0.0,0.0,52.8744,0.0,0.0,0.0,0.0,0.0,0.0,-0.998438,-0.014933,0.0413164,0.0345074,0.0,0.0,0.0,0.0,0.0134157,0.0111096,-0.00519655,0.0,0.0,0.0,0.0,1,0
2490815015,-0.88265,-0.334518,-9.70733,0.0,0.0,0.0,0.0,0.0,0.0,52.8574,0.0,0.0,0.0,0.0,0.0,0.0,-0.998442,-0.0152747,0.0410927,0.0345293,0.0,0.0,0.0,0.0,0.00346648,-0.000686939,-0.0234534,0.0,0.0,0.0,0.0,1,0
2490915013,-0.662646,0.246092,-9.81891,0.0,0.0,0.0,0.0,0.0,0.0,52.8826,0.0,0.0,0.0,0.0,0.0,0.0,-0.998432,-0.0146248,0.0413636,0.0347663,0.0,0.0,0.0,0.0,-0.0197018,-0.0123747,-0.021662,0.0,0.0,0.0,0.0,1,0
2491019015,0.532125,1.59215,-12.4914,0.0,0.0,0.0,0.0,0.0,0.0,52.7888,0.0,0.0,0.0,0.0,0.0,0.0,-0.998425,-0.0127001,0.0420175,0.0349511,0.0,0.0,0.0,0.0,-0.0536983,-0.00856273,0.0488489,0.0,0.0,0.0,0.0,1,0
2491119059,-0.0786811,-0.415265,-9.27361,0.0,0.0,0.0,0.0,0.0,0.0,52.7463,0.0,0.0,0.0,0.0,0.0,0.0,-0.998533,-0.00305135,0.0408372,0.0354194,0.0,0.0,0.0,0.0,-0.476291,0.0657094,-0.014813,0.0,0.0,0.0,0.0,1,0
2491219034,-0.335125,-0.0181409,-9.33474,0.0,0.0,0.0,0.0,0.0,0.0,52.7796,0.0,0.0,0.0,0.0,0.0,0.0,-0.998675,0.0172233,0.0327159,0.0358054,0.0,0.0,0.0,0.0,-0.281972,0.154247,-0.0130775,0.0,0.0,0.0,0.0,1,0
2491323017,-0.341601,0.252336,-10.1941,0.0,0.0,0.0,0.0,0.0,0.0,52.6525,0.0,0.0,0.0,0.0,0.0,0.0,-0.998723,0.0239639,0.0258329,0.0362119,0.0,0.0,0.0,0.0,0.037326,0.065351,-0.00117571,0.0,0.0,0.0,0.0,1,0
2491423034,0.078509,-0.0278686,-9.25025,0.0,0.0,0.0,0.0,0.0,0.0,52.6029,0.0,0.0,0.0,0.0,0.0,0.0,-0.998843,0.0198651,0.0241604,0.0365408,0.0,0.0,0.0,0.0,0.012933,0.0139514,-0.0164483,0.0,0.0,0.0,0.0,1,0
2491527035,0.105358,-0.0853172,-9.84862,0.0,0.0,0.0,0.0,0.0,0.0,52.6287,0.0,0.0,0.0,0.0,0.0,0.0,-0.998653,0.02723,0.0231944,0.0375862,0.0,0.0,0.0,0.0,-0.277961,0.00439814,-0.0258726,0.0,0.0,0.0,0.0,1,0
2491628644,0.028701,-0.0881403,-10.5832,0.0,0.0,0.0,0.0,0.0,0.0,52.623,0.0,0.0,0.0,0.0,0.0,0.0,-0.998011,0.0438406,0.022391,0.0393752,0.0,0.0,0.0,0.0,-0.366571,0.00676945,-0.044602,0.0,0.0,0.0,0.0,1,0
2491728635,-0.0863706,-0.159449,-10.7984,0.0,0.0,0.0,0.0,0.0,0.0,52.712,0.0,0.0,0.0,0.0,0.0,0.0,-0.997504,0.0536841,0.0186849,0.0418829,0.0,0.0,0.0,0.0,-0.0572497,0.113439,-0.057028,0.0,0.0,0.0,0.0,1,0
2491828624,0.079488,-0.374562,-10.398,0.0,0.0,0.0,0.0,0.0,0.0,52.7881,0.0,0.0,0.0,0.0,0.0,0.0,-0.997984,0.0430546,0.0125991,0.0449052,0.0,0.0,0.0,0.0,0.385939,0.163165,-0.0682621,0.0,0.0,0.0,0.0,1,0
2491932614,0.222809,0.473483,-9.97403,0.0,0.0,0.0,0.0,0.0,0.0,52.8594,0.0,0.0,0.0,0.0,0.0,0.0,-0.998636,0.0186373,0.00579379,0.0484293,0.0,0.0,0.0,0.0,0.446884,0.125122,-0.0800039,0.0,0.0,0.0,0.0,1,0
2492032629,-0.196945,0.356865,-9.50429,0.0,0.0,0.0,0.0,0.0,0.0,52.9705,0.0,0.0,0.0,0.0,0.0,0.0,-0.998631,0.00352443,0.00149029,0.0521624,0.0,0.0,0.0,0.0,0.170626,0.10104,-0.092362,0.0,0.0,0.0,0.0,1,0
2492132627,-0.390942,0.111849,-9.55376,0.0,0.0,0.0,0.0,0.0,0.0,53.0149,0.0,0.0,0.0,0.0,0.0,0.0,-0.998399,-0.00157033,-0.00502782,0.0563105,0.0,0.0,0.0,0.0,0.0468403,0.156405,-0.0948079,0.0,0.0,0.0,0.0,1,0
