timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2490907283,-0.0624496,-0.0523771,-0.070719,-1.28538e-14,0.998516,-0.0321148,-0.0250531,-0.0361398,0.0,-1.0,1,0,0,0,0,0,0
2490947971,-0.0633899,-0.049567,-0.0708264,-1.28538e-14,0.998537,-0.032537,-0.0236314,-0.036162,0.0,-1.0,1,0,0,0,0,0,0
2490977679,-0.0640403,-0.048526,-0.0708264,1.47886e-34,0.998539,-0.0328437,-0.0230998,-0.0361534,0.394134,-1.0,1,0,0,0,0,0,0
2491008222,-0.0627278,-0.0486406,-0.0708264,5.84525e-35,0.998559,-0.0321904,-0.0231808,-0.03614,0.397575,-1.0,1,0,0,0,0,0,0
2491037816,-0.0531647,-0.0490238,-0.0708264,-1.41651e-35,0.998697,-0.0274221,-0.0235447,-0.0360337,0.391345,-1.0,1,0,0,0,0,0,0
2491068097,-0.0518711,-0.0494348,-0.0708264,-3.79346e-36,0.998709,-0.0267832,-0.0237732,-0.0360236,0.389394,-1.0,1,0,0,0,0,0,0
2491108344,-0.0536467,-0.0481081,-0.0708264,1.2498e-36,0.998702,-0.0276468,-0.0230787,-0.0360275,0.397973,-1.0,1,0,0,0,0,0,0
2491137911,-0.0539633,-0.0461598,-0.0708264,1.93182e-37,0.998721,-0.0277711,-0.0221001,-0.0360057,0.413753,-1.0,1,0,0,0,0,0,0
2491168157,-0.0590529,-0.0441101,-0.0708264,-1.01884e-37,0.998671,-0.030277,-0.0209848,-0.0360324,0.431588,-1.0,1,0,0,0,0,0,0
2491198306,-0.0619176,-0.0446746,-0.0708264,-3.70519e-39,0.998621,-0.0317171,-0.0212151,-0.0360709,0.448508,-1.0,1,0,0,0,0,0,0
2491238146,-0.0476745,-0.0459954,-0.0708264,7.5918e-39,0.998806,-0.0246277,-0.022131,-0.0359341,0.466288,-1.0,1,0,0,0,0,0,0
2491268567,-0.0400404,-0.0464673,-0.0708264,-8.33118e-40,0.998887,-0.0208233,-0.0225038,-0.0358539,0.472719,-1.0,1,0,0,0,0,0,0
2491297835,-0.0383185,-0.0461756,-0.0708264,-1.79445e-39,0.998908,-0.0199582,-0.0223889,-0.0358319,0.478836,-1.0,1,0,0,0,0,0,0
2491328400,-0.0348638,-0.0444356,-0.0708264,1.66633e-40,0.998961,-0.0182023,-0.0215817,-0.0357787,0.488378,-1.0,1,0,0,0,0,0,0
2491358454,-0.0335367,-0.0452209,-0.0708264,1.59475e-40,0.998964,-0.0175531,-0.0219976,-0.0357706,0.501249,-1.0,1,0,0,0,0,0,0
2491388390,-0.0387594,-0.0479133,-0.0708855,-0.00306281,0.998881,-0.0202094,-0.0232483,-0.0358824,0.513587,-1.0,1,0,0,0,0,0,0
2491417966,-0.0735774,-0.042175,-0.0713123,-0.019207,0.998439,-0.0375,-0.0197474,-0.0363916,0.52355,-1.0,1,0,0,0,0,0,0
2491458576,-0.0830467,-0.0408245,-0.0720588,-0.0175806,0.998251,-0.0422104,-0.018885,-0.0368298,0.538685,-1.0,1,0,0,0,0,0,0
2491488907,-0.0887624,-0.0447979,-0.0724757,-0.0137616,0.998073,-0.045137,-0.0207534,-0.0371782,0.546715,-1.0,1,0,0,0,0,0,0
2491518334,-0.116037,-0.047585,-0.0728689,-0.0148505,0.997322,-0.0587963,-0.0216229,-0.0377334,0.550842,-1.0,1,0,0,0,0,0,0
2491548850,-0.128007,-0.0451369,-0.0735038,-0.023834,0.996972,-0.0647279,-0.0201556,-0.0381014,0.556098,-1.0,1,0,0,0,0,0,0
2491578557,-0.131438,-0.0427851,-0.0746799,-0.0395903,0.996865,-0.0664076,-0.0188788,-0.038646,0.565468,-1.0,1,0,0,0,0,0,0
2491608426,-0.129995,-0.0316779,-0.0763328,-0.0591678,0.996997,-0.0654996,-0.0133153,-0.0390998,0.573912,-1.0,1,0,0,0,0,0,0
2491639521,-0.128651,-0.0270502,-0.0782752,-0.0640772,0.997042,-0.0647541,-0.0109714,-0.0399118,0.584018,-1.0,1,0,0,0,0,0,0
2491678475,-0.116889,-0.0218251,-0.0820163,-0.10961,0.997368,-0.0588053,-0.00849003,-0.0415611,0.594655,-1.0,1,0,0,0,0,0,0
2491708898,-0.085877,-0.0181251,-0.0859242,-0.129353,0.998099,-0.0432728,-0.00720222,-0.0432962,0.599562,-1.0,1,0,0,0,0,0,0
2491738800,-0.0694364,-0.0114076,-0.0896782,-0.118298,0.998368,-0.0349313,-0.00413875,-0.0449941,0.602824,-1.0,1,0,0,0,0,0,0
2491769339,-0.0542674,-0.0032806,-0.0929624,-0.102306,0.998549,-0.0271772,-0.000377328,-0.0464917,0.604509,-1.0,1,0,0,0,0,0,0
2491798725,-0.0320518,0.000642761,-0.0960382,-0.114624,0.998719,-0.0159913,0.00109019,-0.0479893,0.608288,-1.0,1,0,0,0,0,0,0
2491829661,-0.0176677,-6.66504e-05,-0.0999285,-0.13136,0.998713,-0.0088244,0.000407906,-0.0499418,0.609149,-1.0,1,0,0,0,0,0,0
2491858821,-0.00155197,-9.76327e-05,-0.103964,-0.136671,0.998649,-0.000777471,-8.43155e-06,-0.0519584,0.606099,-1.0,1,0,0,0,0,0,0
2491898633,4.04752e-06,-1.87093e-06,-0.109076,-0.119988,0.998513,1.96976e-06,-1.04439e-06,-0.0545108,0.60302,-1.0,1,0,0,0,0,0,0
2491929201,8.33375e-05,0.00178874,-0.112196,-0.100835,0.998426,9.17491e-05,0.000890627,-0.0560684,0.589536,-1.0,1,0,0,0,0,0,0
2491958840,-0.00014998,0.00778206,-0.115402,-0.112094,0.998328,0.000149527,0.00388887,-0.0576684,0.578475,-1.0,1,0,0,0,0,0,0
2491989678,-0.000318592,0.0152902,-0.119547,-0.134388,0.998185,0.000297689,0.00764088,-0.0597348,0.575603,-1.0,1,0,0,0,0,0,0
2492018834,-0.000459443,0.0220457,-0.124059,-0.148526,0.998016,0.000454024,0.0110157,-0.0619835,0.579356,-1.0,1,0,0,0,0,0,0
2492049371,-0.000585304,0.0262818,-0.127769,-0.107217,0.997874,0.000546873,0.0131324,-0.0638316,0.580934,-1.0,1,0,0,0,0,0,0
2492079375,-0.00079624,0.0352931,-0.130673,-0.108724,0.997711,0.000754871,0.017634,-0.0652726,0.585228,-1.0,1,0,0,0,0,0,0
2492119232,0.00333468,0.0379742,-0.135181,-0.103837,0.997533,0.00294552,0.01883,-0.0675583,0.595675,-1.0,1,0,0,0,0,0,0
2492149575,0.0099864,0.0426633,-0.137781,-0.0761685,0.997381,0.00644845,0.0209355,-0.0689256,0.60011,-1.0,1,0,0,0,0,0,0
2492179970,0.0162217,0.0519953,-0.139814,-0.0623315,0.997173,0.00990389,0.025364,-0.0700346,0.604569,-1.0,1,0,0,0,0,0,0
2492209639,0.0238738,0.0603233,-0.141888,-0.0699869,0.996934,0.0140387,0.0292333,-0.0712065,0.605933,-1.0,1,0,0,0,0,0,0
2492239511,0.0418273,0.0705589,-0.144761,-0.105236,0.99649,0.0233946,0.0336607,-0.072992,0.602646,-1.0,1,0,0,0,0,0,0
2492269387,0.0455664,0.0726184,-0.14766,-0.093262,0.996299,0.0253812,0.0345136,-0.0745201,0.60437,-1.0,1,0,0,0,0,0,0
2492299279,0.0480707,0.064666,-0.149954,-0.0851587,0.996323,0.0263738,0.0304279,-0.0756207,0.605398,-1.0,1,0,0,0,0,0,0
2492339365,0.0513804,0.0588964,-0.154408,-0.12015,0.996202,0.02787,0.0273662,-0.0778224,0.605055,-1.0,1,0,0,0,0,0,0
2492369906,0.0585317,0.0377942,-0.157944,-0.10105,0.996235,0.0306553,0.016521,-0.0793931,0.610274,-1.0,1,0,0,0,0,0,0
2492399408,0.0561413,0.0305243,-0.160689,-0.0891575,0.996231,0.0291976,0.012954,-0.0806441,0.610965,-1.0,1,0,0,0,0,0,0
2492430077,0.0558647,0.0279889,-0.163496,-0.0927921,0.996142,0.028975,0.0116615,-0.0820068,0.617129,-1.0,1,0,0,0,0,0,0
2492460181,0.0634687,0.0300417,-0.166488,-0.0978545,0.995883,0.0328639,0.0123228,-0.0835715,0.623093,-1.0,1,0,0,0,0,0,0
2492489917,0.0529236,0.0252602,-0.169269,-0.0912836,0.995964,0.0274292,0.0103437,-0.0848302,0.623998,-1.0,1,0,0,0,0,0,0
2492520295,0.032757,0.0148139,-0.17204,-0.0911406,0.996131,0.016953,0.00597146,-0.0860208,0.630737,-1.0,1,0,0,0,0,0,0
2492560392,0.00358786,0.0113076,-0.176053,-0.106534,0.99611,0.00228399,0.00547415,-0.0879217,0.631499,-1.0,1,0,0,0,0,0,0
2492590590,-0.000845194,0.0121989,-0.179271,-0.106571,0.995967,0.0001251,0.00611276,-0.0895114,0.632282,-1.0,1,0,0,0,0,0,0
2492620229,-0.000305616,0.00210423,-0.18208,-0.0929044,0.995858,-5.65233e-05,0.00106165,-0.090914,0.631814,-1.0,1,0,0,0,0,0,0
2492650274,5.64717e-05,0.00141805,-0.185141,-0.106862,0.995718,9.3656e-05,0.00070338,-0.0924382,0.633693,-1.0,1,0,0,0,0,0,0
2492680213,-8.54385e-05,0.00634494,-0.188383,-0.10828,0.995562,0.000255847,0.00316242,-0.0940516,0.632968,-1.0,1,0,0,0,0,0,0
2492709911,-0.000678906,0.0256403,-0.190587,-0.0601676,0.995382,0.000881912,0.0127939,-0.0951374,0.638394,-1.0,1,0,0,0,0,0,0
2492740359,-0.000849504,0.0337041,-0.192629,-0.0707001,0.995225,0.00119779,0.016814,-0.096145,0.639869,-1.0,1,0,0,0,0,0,0
2492780379,-0.000978734,0.0390492,-0.196078,-0.0930321,0.995009,0.00142406,0.0194775,-0.097854,0.638748,-1.0,1,0,0,0,0,0,0
2492810756,-0.000845886,0.0334686,-0.198652,-0.0804019,0.994932,0.00123855,0.016693,-0.0991419,0.641879,-1.0,1,0,0,0,0,0,0
2492840260,-0.000718712,0.0290606,-0.200799,-0.0727497,0.99486,0.00109882,0.0144926,-0.100215,0.651932,-1.0,1,0,0,0,0,0,0
2492871211,-0.000732799,0.0292988,-0.203395,-0.0927918,0.994727,0.00112272,0.0146104,-0.101506,0.653707,-1.0,1,0,0,0,0,0,0
2492900283,-0.000380666,0.0271553,-0.206338,-0.105165,0.994591,0.00120896,0.0135247,-0.102974,0.653153,-1.0,1,0,0,0,0,0,0
2492931305,0.00134801,0.0233422,-0.209681,-0.107675,0.99444,0.0018916,0.0115362,-0.104649,0.649508,-1.0,1,0,0,0,0,0,0
2492960699,0.00873672,0.0205896,-0.212653,-0.101101,0.994286,0.00543596,0.00977279,-0.106164,0.646651,-1.0,1,0,0,0,0,0,0
2493000787,0.010749,0.0212722,-0.217136,-0.114805,0.994035,0.00649498,0.0099908,-0.108404,0.642735,-1.0,1,0,0,0,0,0,0
