timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
575653310,15.6407,15.7068,35.2776,35.2841,1094.4,0.868059,1.01921,4,1,0
575954234,15.6658,15.7019,35.7048,35.27,1097.35,0.866508,1.01944,4,1,0
576255337,16.0664,15.7046,32.0806,34.5973,1100.18,0.866352,1.01946,4,1,0
576555695,15.574,15.7102,34.1339,34.2476,1102.98,0.867577,1.01928,4,1,0
576868834,15.7075,15.7037,34.2717,34.2455,1105.96,0.86515,1.01964,4,1,0
577169370,15.7075,15.7017,34.8229,34.4825,1108.87,0.865063,1.01966,4,1,0
577470292,15.574,15.691,33.8031,34.3973,1111.73,0.860927,1.02027,4,1,0
577766707,15.6658,15.6915,34.8504,34.4982,1114.58,0.861756,1.02015,4,1,0
578067789,15.4237,15.6844,35.1398,34.5787,1117.49,0.859465,1.02049,4,1,0
578368341,15.599,15.6789,36.9175,35.2049,1120.5,0.859103,1.02054,4,1,0
578668679,15.6825,15.6828,35.7737,36.1036,1123.64,0.863656,1.01986,4,1,0
578969274,15.5489,15.6739,33.0728,35.5627,1126.55,0.859203,1.02053,4,1,0
579270081,15.624,15.6839,33.1417,34.2538,1129.24,0.859597,1.02047,4,1,0
579574847,15.7075,15.6797,34.6988,34.1551,1132.11,0.856477,1.02093,4,1,0
579877041,15.7158,15.6738,34.4784,34.2349,1135.0,0.853506,1.02138,4,1,0
580178800,15.6157,15.6712,34.1201,34.2975,1137.88,0.851803,1.02163,4,1,0
580479354,15.5155,15.6654,34.3819,34.2987,1140.75,0.849458,1.02198,4,1,0
580770097,15.7409,15.6563,34.6299,34.4313,1143.54,0.845763,1.02253,4,1,0
581071090,15.8744,15.6642,35.3465,34.5815,1146.45,0.849064,1.02204,4,1,0
581371705,15.8828,15.6626,36.3525,34.9009,1149.4,0.849228,1.02201,4,1,0
581684374,15.6324,15.6607,35.3879,35.1206,1152.48,0.849106,1.02203,4,1,0
581985186,15.5322,15.6744,35.1812,35.3274,1155.46,0.855184,1.02112,4,1,0
582285961,15.6991,15.6671,35.0571,35.3348,1158.42,0.852234,1.02156,4,1,0
582586823,15.5823,15.664,35.8564,35.5225,1161.41,0.850919,1.02176,4,1,0
582887674,15.599,15.6677,36.3249,35.8087,1164.43,0.852698,1.0215,4,1,0
583188335,15.4321,15.6603,36.1733,36.1043,1167.49,0.85012,1.02188,4,1,0
583489247,15.6991,15.6621,36.3249,36.2248,1170.53,0.851271,1.02171,4,1,0
583783713,15.4988,15.662,36.008,36.3054,1173.51,0.851802,1.02163,4,1,0
584084647,15.8661,15.6567,36.38,36.1351,1176.51,0.8499,1.02191,4,1,0
584384654,15.7492,15.6575,36.3663,36.1958,1179.54,0.850951,1.02176,4,1,0
584685222,15.4154,15.6671,35.5394,36.0256,1182.53,0.855057,1.02114,4,1,0
584985637,15.5573,15.6703,35.8151,35.8591,1185.5,0.855993,1.021,4,1,0
585286094,15.5823,15.672,35.4705,35.7824,1188.48,0.856621,1.02091,4,1,0
585590727,15.6991,15.6664,35.6635,35.6382,1191.47,0.854268,1.02126,4,1,0
585895607,15.5322,15.6684,35.1123,35.6255,1194.49,0.855202,1.02112,4,1,0
586197768,15.7242,15.6722,36.0355,35.6783,1197.49,0.857104,1.02084,4,1,0
586498643,15.5573,15.6641,36.0493,35.6917,1200.48,0.85391,1.02131,4,1,0
586799447,15.5656,15.6562,36.2009,36.2765,1203.59,0.85232,1.02155,4,1,0
587100348,15.4988,15.6534,35.9529,36.2497,1206.61,0.851559,1.02167,4,1,0
587395647,15.7826,15.6593,34.7677,35.5349,1209.43,0.852563,1.02152,4,1,0
587701123,15.5906,15.6506,35.1674,35.3899,1212.42,0.848321,1.02215,4,1,0
588001744,15.5072,15.6475,34.9882,35.4294,1215.38,0.846893,1.02236,4,1,0
588302158,15.5239,15.6508,35.7875,35.5371,1218.36,0.847978,1.0222,4,1,0
588606761,15.5656,15.6558,36.0493,35.7376,1221.4,0.849947,1.02191,4,1,0
588906727,15.6574,15.652,36.3525,35.9715,1224.43,0.848366,1.02214,4,1,0
589199623,15.9161,15.659,36.821,36.1102,1227.39,0.8511,1.02173,4,1,0
589501249,15.5489,15.653,36.8486,36.3782,1230.47,0.848608,1.02211,4,1,0
589801133,15.574,15.6533,36.0907,36.5474,1233.53,0.848649,1.0221,4,1,0
590101951,16.008,15.6524,37.1655,36.6542,1236.61,0.847851,1.02222,4,1,0
590402696,15.357,15.6461,36.2698,36.6568,1239.67,0.845211,1.02261,4,1,0
590703658,15.5322,15.647,35.3879,36.2705,1242.66,0.845344,1.02259,4,1,0
591016683,15.9161,15.6529,35.6083,36.014,1245.76,0.847735,1.02224,4,1,0
591317145,15.8744,15.6497,34.4784,35.4296,1248.64,0.84558,1.02256,4,1,0
591617972,15.7325,15.6444,32.9901,34.8419,1251.49,0.842171,1.02307,4,1,0
591918840,15.8494,15.653,35.1398,34.656,1254.35,0.845028,1.02264,4,1,0
592219666,15.4988,15.6574,34.5748,34.7444,1257.27,0.846952,1.02235,4,1,0
592512472,15.5823,15.663,35.1674,34.8999,1260.12,0.849349,1.02199,4,1,0
592813327,15.6991,15.6661,35.567,35.0939,1263.08,0.850788,1.02178,4,1,0
593114038,15.5823,15.66,35.884,35.4534,1266.08,0.848782,1.02208,4,1,0
593426730,15.8577,15.6637,36.573,35.7399,1269.22,0.851155,1.02173,4,1,0
593727613,15.624,15.65,35.6083,35.7304,1272.21,0.8462,1.02246,4,1,0
594024247,15.6574,15.6347,34.8229,35.492,1275.11,0.840079,1.02338,4,1,0
594325183,15.6491,15.639,34.6988,35.2182,1278.02,0.84214,1.02307,4,1,0
594625935,15.4321,15.6387,34.9193,35.0345,1280.92,0.841903,1.02311,4,1,0
594926711,15.6991,15.6372,34.878,35.0733,1283.86,0.841871,1.02311,4,1,0
595227548,15.4488,15.6236,34.8642,34.9228,1286.75,0.836258,1.02395,4,1,0
595528463,15.3903,15.5994,34.8091,34.9217,1289.67,0.826103,1.02548,4,1,0
595834542,15.5322,15.5932,34.8229,34.8778,1292.63,0.823463,1.02587,4,1,0
596126020,15.3486,15.6072,33.7618,34.7115,1295.42,0.828903,1.02505,4,1,0
596430740,15.7075,15.6134,34.8229,34.6534,1298.35,0.831103,1.02472,4,1,0
596736517,15.8243,15.6132,35.2087,34.6148,1301.28,0.830914,1.02475,4,1,0
597037217,15.5656,15.6068,35.002,34.7559,1304.21,0.828784,1.02507,4,1,0
597337620,15.8327,15.5977,35.4154,34.7988,1307.11,0.825206,1.02561,4,1,0
597637911,15.5155,15.5803,35.319,35.0566,1310.07,0.818286,1.02665,4,1,0
597938732,15.5656,15.5842,35.0296,35.1713,1313.02,0.820156,1.02637,4,1,0
598239560,15.4488,15.5647,35.0571,35.1976,1315.97,0.811985,1.0276,4,1,0
598532335,15.4655,15.5563,34.2992,34.9952,1318.8,0.807962,1.02821,4,1,0
598832279,15.6658,15.5665,34.8367,34.8404,1321.68,0.8115,1.02767,4,1,0
599133222,15.7325,15.5591,34.3543,34.6722,1324.56,0.807882,1.02822,4,1,0
599446890,15.4905,15.5677,34.3543,34.6405,1327.57,0.811389,1.02769,4,1,0
599746745,15.357,15.5668,34.0098,34.5041,1330.43,0.810687,1.0278,4,1,0
600047695,15.5573,15.5728,34.3819,34.4993,1333.31,0.813177,1.02742,4,1,0
600340387,15.5072,15.5736,33.9272,34.338,1336.08,0.813429,1.02738,4,1,0
600649228,15.5656,15.5791,34.7264,34.4731,1339.05,0.815836,1.02702,4,1,0
600945913,15.7659,15.5791,34.2028,34.3802,1341.88,0.815864,1.02702,4,1,0
601250751,15.4655,15.581,34.1476,34.3723,1344.79,0.816761,1.02688,4,1,0
601551648,15.4988,15.5835,34.6713,34.4215,1347.67,0.818003,1.02669,4,1,0
601852447,15.5573,15.5965,33.9823,34.3585,1350.53,0.82356,1.02586,4,1,0
602153117,15.574,15.5884,34.4921,34.3768,1353.41,0.820356,1.02634,4,1,0
602453945,15.599,15.5917,35.002,34.5688,1356.32,0.822334,1.02604,4,1,0
602756978,15.6157,15.5881,35.4292,34.7272,1359.26,0.821711,1.02614,4,1,0
603047529,15.5072,15.5882,34.9469,34.8753,1362.1,0.822302,1.02605,4,1,0
603348304,15.4821,15.5864,35.0985,35.1146,1365.06,0.822268,1.02605,4,1,0
603649128,15.4488,15.5838,35.2501,35.1522,1368.0,0.821536,1.02616,4,1,0
603949970,15.5823,15.5862,35.8977,35.3623,1370.98,0.823015,1.02594,4,1,0
604262780,15.791,15.5822,35.6635,35.504,1374.08,0.821938,1.0261,4,1,0
604563631,15.4488,15.5777,35.2776,35.4526,1377.04,0.81986,1.02641,4,1,0
604864699,15.6658,15.5785,36.2147,35.6239,1380.04,0.820243,1.02636,4,1,0
605165624,15.5656,15.5829,36.0218,35.7368,1383.04,0.822016,1.02609,4,1,0
605466048,15.4821,15.5835,36.132,35.7447,1386.03,0.822165,1.02607,4,1,0
605766995,15.6825,15.5834,36.2147,35.932,1389.05,0.822142,1.02607,4,1,0
606067617,15.6073,15.5913,35.3327,35.891,1392.05,0.825435,1.02558,4,1,0
606368363,15.6991,15.59,34.754,35.5159,1394.97,0.824511,1.02571,4,1,0
606669196,15.407,15.5852,34.313,35.1701,1397.87,0.821955,1.0261,4,1,0
606963648,15.6574,15.5812,34.6713,35.0118,1400.71,0.820027,1.02639,4,1,0
607263732,15.6491,15.5786,33.7756,34.726,1403.57,0.818543,1.02661,4,1,0
607564662,15.4154,15.5715,35.7186,34.8386,1406.49,0.815222,1.02711,4,1,0
607864413,15.4154,15.5637,34.3406,34.976,1409.42,0.812284,1.02756,4,1,0
608165579,15.4738,15.5632,34.7953,34.889,1412.33,0.811697,1.02764,4,1,0
608470081,15.624,15.5669,35.1536,34.9976,1415.3,0.813482,1.02737,4,1,0
608770825,15.7576,15.571,35.0985,35.0238,1418.23,0.815553,1.02706,4,1,0
609067883,15.6157,15.5665,34.9056,34.9204,1421.1,0.813412,1.02739,4,1,0
609379495,15.382,15.5691,34.561,35.0489,1424.15,0.814762,1.02718,4,1,0
609669277,15.6574,15.5732,35.2225,35.1148,1426.98,0.816512,1.02692,4,1,0
609981058,15.6825,15.5727,34.8918,35.2502,1430.06,0.816382,1.02694,4,1,0
610282265,15.6073,15.5671,35.5532,35.2905,1433.01,0.813937,1.02731,4,1,0
610574900,15.6825,15.5723,35.4843,35.1887,1435.86,0.81561,1.02705,4,1,0
610875544,15.5573,15.5825,35.1674,35.2957,1438.82,0.819697,1.02644,4,1,0
611184535,15.3903,15.5783,36.1044,35.5289,1441.9,0.81795,1.0267,4,1,0
611481144,15.4237,15.5778,36.5041,35.9221,1444.91,0.817731,1.02673,4,1,0
611782389,15.4905,15.5785,36.5454,36.2069,1447.97,0.817893,1.02671,4,1,0
612082912,15.5823,15.5843,37.5376,36.6025,1451.07,0.819694,1.02644,4,1,0
612383764,15.4905,15.582,37.703,37.1684,1454.25,0.819177,1.02652,4,1,0
612684608,15.2818,15.579,36.256,37.09,1457.35,0.818315,1.02665,4,1,0
612985667,15.5155,15.5748,36.5178,36.7108,1460.37,0.816771,1.02688,4,1,0
613286002,15.599,15.5714,36.2836,36.5715,1463.41,0.815966,1.027,4,1,0
613586770,15.574,15.5719,36.0907,36.4278,1466.43,0.816972,1.02685,4,1,0
613885895,15.6491,15.5672,35.1398,35.9876,1469.37,0.815327,1.0271,4,1,0
614192783,15.4738,15.5646,34.5335,35.4732,1472.33,0.814168,1.02727,4,1,0
614493674,15.7242,15.5668,35.4292,35.3233,1475.26,0.815333,1.0271,4,1,0
614794262,15.6658,15.5619,35.691,35.3115,1478.2,0.81327,1.02741,4,1,0
615094994,15.4571,15.5531,35.9115,35.4852,1481.19,0.810069,1.02789,4,1,0
615395586,15.5573,15.555,36.1596,35.7131,1484.2,0.810958,1.02776,4,1,0
615697870,15.599,15.5573,36.2974,36.0938,1487.28,0.812724,1.02749,4,1,0
615998659,15.5406,15.5591,35.3879,35.9434,1490.27,0.81373,1.02734,4,1,0
616299254,15.4404,15.5545,34.878,35.7067,1493.22,0.81154,1.02767,4,1,0
616599659,15.5155,15.5578,34.2854,35.3076,1496.12,0.812153,1.02758,4,1,0
616900168,15.5823,15.5551,34.3819,34.9824,1499.0,0.810311,1.02785,4,1,0
617200331,15.5573,15.5603,33.9409,34.7775,1501.88,0.811892,1.02761,4,1,0
617505329,15.4571,15.5569,34.313,34.6554,1504.8,0.81004,1.02789,4,1,0
617810013,15.4905,15.5586,34.313,34.5514,1507.71,0.810359,1.02785,4,1,0
618112514,15.5322,15.556,34.065,34.3848,1510.58,0.808993,1.02805,4,1,0
618413242,15.5155,15.5463,34.3681,34.3069,1513.43,0.804192,1.02878,4,1,0
618713800,15.6073,15.5322,34.9331,34.3838,1516.31,0.797351,1.02981,4,1,0
619013952,15.2651,15.5314,34.6162,34.4679,1519.19,0.795777,1.03005,4,1,0
619314921,15.4404,15.521,34.4232,34.5954,1522.1,0.790015,1.03093,4,1,0
619614921,15.3486,15.4937,36.7383,35.0961,1525.08,0.777745,1.03279,4,1,0
619915597,15.7659,15.4768,37.1242,35.8629,1528.18,0.770604,1.03388,4,1,0
620216420,15.4237,15.4517,36.5592,36.2105,1531.25,0.759171,1.03563,4,1,0
620517176,15.4154,15.4503,35.5394,36.2377,1534.28,0.757439,1.0359,4,1,0
620817147,15.2985,15.4462,35.5257,36.0701,1537.27,0.755011,1.03627,4,1,0
621121900,15.3486,15.4458,34.4232,35.4631,1540.19,0.754129,1.0364,4,1,0
621418720,15.4655,15.4491,34.6575,35.1408,1543.05,0.755467,1.0362,4,1,0
621719634,15.4655,15.4585,34.2717,34.8766,1545.93,0.760128,1.03548,4,1,0
622020270,15.6491,15.4795,34.4232,34.6437,1548.8,0.769802,1.034,4,1,0
622325304,15.407,15.4815,36.132,35.0716,1551.82,0.773082,1.0335,4,1,0
622626011,15.5155,15.4843,34.8642,35.471,1554.83,0.77694,1.03291,4,1,0
622926808,15.5573,15.4934,34.8918,35.0048,1557.7,0.780962,1.0323,4,1,0
623227705,15.6574,15.4978,35.2087,35.1806,1560.66,0.783809,1.03187,4,1,0
623528346,15.4571,15.4978,35.6359,35.3892,1563.64,0.785289,1.03164,4,1,0
623829187,15.4655,15.5038,34.1339,35.0189,1566.52,0.788287,1.03119,4,1,0
624129913,15.7659,15.5105,35.2776,34.9328,1569.43,0.791302,1.03073,4,1,0
624430819,15.4488,15.507,35.6497,35.2138,1572.4,0.79042,1.03086,4,1,0
624731575,15.3736,15.5099,34.8642,35.1643,1575.34,0.792092,1.03061,4,1,0
625032413,15.5155,15.5101,35.1812,35.0723,1578.26,0.792161,1.0306,4,1,0
625333103,15.4321,15.5123,35.2914,35.2068,1581.22,0.793207,1.03044,4,1,0
625630292,15.6741,15.5241,35.4154,35.2556,1584.13,0.798187,1.02969,4,1,0
625930705,15.6491,15.5275,34.9745,35.0017,1587.02,0.798939,1.02957,4,1,0
626239481,15.3236,15.5195,34.1752,35.0634,1590.04,0.7957,1.03006,4,1,0
626537483,15.5573,15.5121,35.1674,34.9216,1592.91,0.792725,1.03051,4,1,0
626837725,15.3653,15.5063,32.9901,34.6197,1595.77,0.790033,1.03092,4,1,0
627137936,15.2818,15.5031,34.2717,34.3836,1598.6,0.787963,1.03124,4,1,0
627438700,15.4237,15.5051,35.0296,34.5986,1601.52,0.788999,1.03108,4,1,0
627739681,15.382,15.5021,34.2028,34.6111,1604.42,0.787521,1.0313,4,1,0
628044406,15.5489,15.5026,33.7342,34.2948,1607.28,0.786469,1.03146,4,1,0
628345305,15.5489,15.5042,34.1476,34.2535,1610.14,0.786412,1.03147,4,1,0
628645935,15.4905,15.4938,35.1812,34.3768,1613.02,0.782013,1.03214,4,1,0
628946772,15.6324,15.4951,34.754,34.4819,1615.91,0.78273,1.03203,4,1,0
629247671,15.5155,15.5023,35.002,34.4817,1618.79,0.785607,1.0316,4,1,0
629548370,15.407,15.4959,34.8229,34.7975,1621.74,0.784155,1.03182,4,1,0
629845189,15.5072,15.5032,34.6437,34.6723,1624.59,0.787587,1.03129,4,1,0
630145948,15.6741,15.5018,35.1123,34.7441,1627.5,0.787473,1.03131,4,1,0
630446043,15.4488,15.5085,34.7264,34.755,1630.4,0.790401,1.03087,4,1,0
630746659,15.5072,15.5165,34.189,34.7166,1633.29,0.793861,1.03034,4,1,0
631048323,15.3486,15.5162,34.4921,34.6994,1636.2,0.793794,1.03035,4,1,0
631349260,15.5155,15.5098,33.8031,34.5009,1639.06,0.791164,1.03075,4,1,0
631649078,15.5906,15.5127,34.4921,34.3237,1641.89,0.791851,1.03065,4,1,0
631950269,15.6491,15.5186,34.3406,34.2677,1644.75,0.794059,1.03031,4,1,0
632254719,15.4154,15.5129,34.7815,34.5751,1647.72,0.792253,1.03059,4,1,0
632555604,15.4988,15.5099,34.8367,34.4919,1650.59,0.791202,1.03075,4,1,0
632856313,15.8076,15.5017,35.0296,34.4417,1653.46,0.787858,1.03125,4,1,0
633158644,15.5906,15.4966,34.8229,34.4931,1656.36,0.785704,1.03158,4,1,0
633459505,15.3486,15.4996,34.1752,34.6573,1659.28,0.787135,1.03136,4,1,0
633759510,15.4154,15.5017,34.437,34.5472,1662.14,0.787738,1.03127,4,1,0
634060487,15.5406,15.4911,34.8642,34.648,1665.05,0.783535,1.03191,4,1,0
634361033,15.4988,15.4964,34.4508,34.6387,1667.95,0.785887,1.03155,4,1,0
634661190,15.4571,15.4951,34.4508,34.6285,1670.83,0.785465,1.03162,4,1,0
634965891,15.7826,15.4892,35.0158,34.611,1673.76,0.78297,1.032,4,1,0
635272210,15.407,15.4913,35.0296,34.8031,1676.74,0.784187,1.03181,4,1,0
635572240,15.5406,15.493,35.0847,34.8625,1679.66,0.785561,1.0316,4,1,0
635873182,15.5072,15.493,34.9056,34.857,1682.57,0.785861,1.03156,4,1,0
636173476,15.4988,15.5006,35.0847,34.9492,1685.49,0.789147,1.03106,4,1,0
636473919,15.4988,15.4881,35.7462,35.1144,1688.45,0.784279,1.0318,4,1,0
636770920,15.3653,15.4836,35.002,35.2019,1691.36,0.782822,1.03202,4,1,0
637072056,15.5656,15.4799,35.8151,35.2664,1694.32,0.781548,1.03221,4,1,0
637372389,15.4237,15.4701,34.7815,35.3809,1697.29,0.778283,1.03271,4,1,0
637673072,15.2735,15.4749,36.1182,35.4738,1700.26,0.780698,1.03234,4,1,0
637974020,15.5406,15.4811,35.6635,35.6981,1703.27,0.783743,1.03188,4,1,0
638274895,15.599,15.4917,36.0493,35.7893,1706.28,0.78818,1.0312,4,1,0
638575641,15.407,15.4876,36.1871,35.8501,1709.28,0.786598,1.03144,4,1,0
638877902,15.5322,15.4788,35.7462,35.8814,1712.3,0.783082,1.03198,4,1,0
639178573,15.4738,15.4812,36.3938,35.9457,1715.31,0.784075,1.03183,4,1,0
639479402,15.382,15.4805,36.821,36.0488,1718.33,0.78408,1.03183,4,1,0
639780000,15.6825,15.4782,36.4352,36.0186,1721.34,0.783561,1.03191,4,1,0
640080380,15.6825,15.4758,36.5454,36.1036,1724.36,0.78302,1.03199,4,1,0
640381011,15.4905,15.4838,32.8661,36.0231,1727.37,0.78566,1.03159,4,1,0
640681218,15.574,15.5062,34.0374,34.2012,1729.98,0.789441,1.03101,4,1,0
640982007,15.6825,15.5127,29.9446,33.739,1732.75,0.788563,1.03115,4,1,0
641884417,16.1081,15.7181,6.33895,16.5792,1736.6,0.786712,1.03143,4,1,0
642184532,16.1665,15.8001,5.93932,12.3847,1737.1,0.789928,1.03094,4,1,0
642485333,16.1331,15.8674,5.8842,9.84221,1737.6,0.793881,1.03034,4,1,0
642785964,16.0664,15.9216,5.80151,8.32652,1738.1,0.797754,1.02975,4,1,0
643098749,16.2166,15.9751,0.757918,6.70911,1738.5,0.79379,1.03035,4,1,0
643399612,16.2917,16.0351,0.757918,4.3349,1738.56,0.788246,1.03119,4,1,0
643700363,16.2416,16.0844,0.675236,2.89515,1738.62,0.78501,1.03169,4,1,0
