timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,roll_rate_bias,pitch_rate_bias,yaw_rate_bias,airspeed_valid,quat_reset_counter
557614344,-0.0349105,-0.0301413,-9.88399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999926,0.00219158,0.00234843,-0.0117577,0.0,0.0,0.0,0.0,0.00634429,0.00656602,-0.00104478,0.0,0.0,0.0,0.0,0,0
557718379,0.0328735,-0.0291153,-9.75784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999926,0.00223485,0.00233699,-0.0117551,0.0,0.0,0.0,0.0,0.00429437,-0.00435664,-0.00130545,0.0,0.0,0.0,0.0,0,0
557818347,-0.0302864,0.00104148,-9.79177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999926,0.00226853,0.00236842,-0.0117464,0.0,0.0,0.0,0.0,0.00354376,0.00313038,-0.00015376,0.0,0.0,0.0,0.0,0,0
557919156,0.00600277,-0.0220914,-9.79551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999926,0.00227495,0.00231916,-0.0117129,0.0,0.0,0.0,0.0,0.00293238,0.00230018,0.000564323,0.0,0.0,0.0,0.0,0,0
558023147,-0.0558198,0.0752617,-9.7859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999926,0.00227747,0.00232086,-0.0117108,0.0,0.0,0.0,0.0,0.00627432,0.00538817,0.00374853,0.0,0.0,0.0,0.0,0,0
558123181,-0.0176659,0.112368,-9.89192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00229849,0.00229499,-0.0116888,0.0,0.0,0.0,0.0,0.000780828,0.00455965,-0.000570039,0.0,0.0,0.0,0.0,0,0
558223990,-0.102977,0.0521259,-9.81169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999926,0.00228377,0.00236796,-0.0116898,0.0,0.0,0.0,0.0,-0.00193154,-0.00284894,0.00150537,0.0,0.0,0.0,0.0,0,0
558327947,0.00390012,-0.0553999,-9.84245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00225519,0.00233586,-0.0116533,0.0,0.0,0.0,0.0,-0.00658823,-0.00161694,-0.00129693,0.0,0.0,0.0,0.0,0,0
558427948,-0.0420659,-0.0228901,-9.80584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00215787,0.00230908,-0.0116186,0.0,0.0,0.0,0.0,0.0010479,-2.24845e-05,-0.00129455,0.0,0.0,0.0,0.0,0,0
558532781,0.018905,0.0796537,-9.85173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00221891,0.00231772,-0.0116551,0.0,0.0,0.0,0.0,0.00877649,0.00722218,-0.00023898,0.0,0.0,0.0,0.0,0,0
558632789,-0.0295301,-0.0432333,-9.92699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00222624,0.00237131,-0.0116803,0.0,0.0,0.0,0.0,0.00315906,-0.00493869,-0.00279346,0.0,0.0,0.0,0.0,0,0
558736782,-0.131474,-0.0365106,-9.89677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.0022093,0.002381,-0.0116687,0.0,0.0,0.0,0.0,-0.00167431,-0.000532345,-0.00308346,0.0,0.0,0.0,0.0,0,0
558837545,-0.0141694,-0.0315318,-9.85848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00219307,0.00233017,-0.0116482,0.0,0.0,0.0,0.0,-0.00122708,0.00174894,0.00236803,0.0,0.0,0.0,0.0,0,0
558941549,0.00439381,-0.0720692,-9.79044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00218159,0.00231165,-0.0116664,0.0,0.0,0.0,0.0,-0.000954631,-0.000236582,-0.00187079,0.0,0.0,0.0,0.0,0,0
559041544,0.0394613,0.0431773,-9.73097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00217809,0.00229016,-0.0116498,0.0,0.0,0.0,0.0,0.00618702,-0.00062311,-0.0053204,0.0,0.0,0.0,0.0,0,0
559142342,-0.112071,0.17321,-9.76941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.0023359,0.00234486,-0.0116571,0.0,0.0,0.0,0.0,0.00387529,0.000667971,-0.00164907,0.0,0.0,0.0,0.0,0,0
559242372,-0.0526258,0.20157,-9.69035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00235599,0.0023332,-0.0116323,0.0,0.0,0.0,0.0,-0.00244126,0.00710831,0.00172873,0.0,0.0,0.0,0.0,0,0
559346374,0.0174016,0.0360865,-9.73826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00226349,0.00231559,-0.0116292,0.0,0.0,0.0,0.0,0.000655761,-0.00258662,7.02012e-05,0.0,0.0,0.0,0.0,0,0
559447155,-0.063986,0.0882083,-9.61591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00230189,0.00233949,-0.0115783,0.0,0.0,0.0,0.0,-0.000544834,0.000770034,-0.000710179,0.0,0.0,0.0,0.0,0,0
559547157,0.0258685,0.0843316,-9.82719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00223988,0.00236608,-0.0116016,0.0,0.0,0.0,0.0,-0.00235489,-0.000512909,0.00308097,0.0,0.0,0.0,0.0,0,0
559651147,-0.10038,0.0948058,-9.87784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00227721,0.00240243,-0.0116041,0.0,0.0,0.0,0.0,0.00324571,0.00409924,0.00703801,0.0,0.0,0.0,0.0,0,0
559755157,-0.0552063,0.0672717,-9.85522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.00231673,0.0024113,-0.011623,0.0,0.0,0.0,0.0,0.00698738,0.00142919,7.70448e-05,0.0,0.0,0.0,0.0,0,0
559855946,-0.0663726,0.0635549,-9.92152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00227651,0.00249302,-0.0115519,0.0,0.0,0.0,0.0,0.00233593,0.00354137,0.00282648,0.0,0.0,0.0,0.0,0,0
559955955,-0.0729615,0.0385882,-9.82182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999927,0.0023078,0.00247184,-0.0115888,0.0,0.0,0.0,0.0,-0.00493572,0.00161519,-0.00147013,0.0,0.0,0.0,0.0,0,0
560059977,-0.0565973,-0.0458498,-9.87623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00219754,0.00241869,-0.011569,0.0,0.0,0.0,0.0,-0.00267704,-0.00274322,-0.000513471,0.0,0.0,0.0,0.0,0,0
560160763,-0.0849341,-0.0913622,-9.91464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00216348,0.00239347,-0.0115387,0.0,0.0,0.0,0.0,0.00475549,0.000326971,0.000872511,0.0,0.0,0.0,0.0,0,0
560260742,-0.106826,0.107209,-9.85002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00228583,0.00244123,-0.0115523,0.0,0.0,0.0,0.0,-0.00502546,-0.00181733,-0.00206327,0.0,0.0,0.0,0.0,0,0
560361542,-0.0272135,0.11062,-9.81581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999928,0.00227719,0.00241033,-0.0114973,0.0,0.0,0.0,0.0,-0.00450323,0.00145679,-0.0031603,0.0,0.0,0.0,0.0,0,0
560465550,-0.0432087,0.00799071,-9.7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.00221834,0.00242692,-0.0114735,0.0,0.0,0.0,0.0,-0.00441747,-0.00441528,-0.000591922,0.0,0.0,0.0,0.0,0,0
560565568,-0.0312671,0.0409426,-9.70099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.00227115,0.00243282,-0.0114446,0.0,0.0,0.0,0.0,0.00368899,0.00492706,0.0016652,0.0,0.0,0.0,0.0,0,0
560669544,-0.0593137,0.0589166,-9.85058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.00223997,0.00244481,-0.0114331,0.0,0.0,0.0,0.0,0.00117975,-4.74215e-05,0.00108241,0.0,0.0,0.0,0.0,0,0
560770380,-0.0390748,0.0545626,-9.73843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.00221894,0.00243499,-0.0114283,0.0,0.0,0.0,0.0,0.000779266,0.00352533,0.00125657,0.0,0.0,0.0,0.0,0,0
560870342,-0.0320623,0.0976748,-9.77732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00217766,0.00242433,-0.0113991,0.0,0.0,0.0,0.0,-0.00150215,0.00167873,-0.000174009,0.0,0.0,0.0,0.0,0,0
560974372,-0.100707,-0.0494749,-9.77851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00215523,0.0024127,-0.0114273,0.0,0.0,0.0,0.0,0.000909517,-0.00100813,0.00123678,0.0,0.0,0.0,0.0,0,0
561075147,-0.00348959,0.00946142,-9.81088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.00213195,0.00241735,-0.0114602,0.0,0.0,0.0,0.0,0.00335364,0.00118374,0.00232024,0.0,0.0,0.0,0.0,0,0
561179146,-0.117234,0.0901627,-9.87052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.0021383,0.00245033,-0.0114483,0.0,0.0,0.0,0.0,-0.00135066,0.00110851,-0.00142562,0.0,0.0,0.0,0.0,0,0
561279944,-0.126383,0.0199952,-9.91639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999929,0.00220544,0.00242305,-0.0114307,0.0,0.0,0.0,0.0,0.00200937,0.00358675,-0.00111341,0.0,0.0,0.0,0.0,0,0
561383955,0.0268723,0.0905183,-9.84995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00217834,0.00235564,-0.0114037,0.0,0.0,0.0,0.0,-0.00145984,0.00253303,-0.000269921,0.0,0.0,0.0,0.0,0,0
561483947,-0.049775,-0.0138455,-9.8648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999931,0.00210286,0.00234378,-0.0113627,0.0,0.0,0.0,0.0,0.00177766,-0.00384853,-0.000382954,0.0,0.0,0.0,0.0,0,0
561583981,-0.0429344,-0.029795,-9.73694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00206559,0.00232463,-0.0113884,0.0,0.0,0.0,0.0,0.0017291,0.00188017,0.00172878,0.0,0.0,0.0,0.0,0,0
561684771,0.000762802,0.0145832,-9.73016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00216707,0.00235274,-0.0113881,0.0,0.0,0.0,0.0,0.00604732,0.000843828,0.000122963,0.0,0.0,0.0,0.0,0,0
561788759,-0.114487,0.123355,-9.78215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00218787,0.00237217,-0.0113916,0.0,0.0,0.0,0.0,-0.0012101,0.000615566,-0.00341661,0.0,0.0,0.0,0.0,0,0
561888742,-0.0143148,0.067353,-9.77175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99993,0.00214593,0.00234406,-0.0113727,0.0,0.0,0.0,0.0,-0.00253023,0.00149875,-0.00310539,0.0,0.0,0.0,0.0,0,0
561989578,-0.0564106,0.107624,-9.78506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999931,0.00210189,0.00232805,-0.0113145,0.0,0.0,0.0,0.0,-0.00822657,-0.000511788,-0.00334244,0.0,0.0,0.0,0.0,0,0
562093550,-0.0562528,0.0796434,-9.76352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999932,0.00207901,0.00227419,-0.0112665,0.0,0.0,0.0,0.0,-0.00757657,4.59971e-05,-0.000463688,0.0,0.0,0.0,0.0,0,0
562193571,0.0260707,-0.0337461,-9.71856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999933,0.00202341,0.00226377,-0.0112141,0.0,0.0,0.0,0.0,-0.0019772,0.00220944,-0.000598167,0.0,0.0,0.0,0.0,0,0
562294371,-0.0629699,0.106071,-9.85847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999932,0.00205998,0.00227626,-0.0112155,0.0,0.0,0.0,0.0,0.0132273,0.00683586,-0.000907671,0.0,0.0,0.0,0.0,0,0
562398341,-0.00373864,0.0587259,-9.82315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999932,0.00211372,0.00228782,-0.0112155,0.0,0.0,0.0,0.0,0.00295564,0.00261295,0.000966232,0.0,0.0,0.0,0.0,0,0
562498342,-0.127486,0.0864047,-9.84739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999932,0.00210938,0.00231231,-0.011208,0.0,0.0,0.0,0.0,1.01195e-05,0.00141737,-0.00110206,0.0,0.0,0.0,0.0,0,0
562599146,-0.080011,0.0462732,-9.89888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999933,0.00205265,0.00221681,-0.0111461,0.0,0.0,0.0,0.0,-0.00304294,0.000598199,-0.00195293,0.0,0.0,0.0,0.0,0,0
562703180,0.016217,0.15823,-9.73863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999934,0.00204976,0.0021703,-0.0111454,0.0,0.0,0.0,0.0,8.73348e-07,-0.00106382,-0.00130435,0.0,0.0,0.0,0.0,0,0
562803171,-0.0306348,0.0115475,-9.81508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999934,0.00205133,0.00217265,-0.0111332,0.0,0.0,0.0,0.0,0.000611729,-0.00289205,-0.00123448,0.0,0.0,0.0,0.0,0,0
562903944,-0.0233068,0.0331134,-9.74498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999934,0.00204816,0.00215114,-0.011114,0.0,0.0,0.0,0.0,-0.000258677,-0.0114372,-0.000307718,0.0,0.0,0.0,0.0,0,0
563007979,-0.0302287,-0.00212328,-9.80815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999934,0.00191254,0.00212465,-0.0111059,0.0,0.0,0.0,0.0,-7.21407e-05,0.000554879,0.00243454,0.0,0.0,0.0,0.0,0,0
563111945,0.0248103,0.00705116,-9.68073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00191512,0.00211996,-0.0110827,0.0,0.0,0.0,0.0,0.00509227,0.00240922,-0.00338352,0.0,0.0,0.0,0.0,0,0
563212742,-0.0626558,0.0505188,-9.78873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00193217,0.00205956,-0.0110625,0.0,0.0,0.0,0.0,0.00568648,-0.00246085,-0.000361555,0.0,0.0,0.0,0.0,0,0
563312746,-0.0225377,0.092325,-9.71571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00199832,0.00207889,-0.0110603,0.0,0.0,0.0,0.0,0.00333152,0.00482633,0.0022852,0.0,0.0,0.0,0.0,0,0
563416749,-0.0321861,0.0641005,-9.81425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00201391,0.00204848,-0.0110634,0.0,0.0,0.0,0.0,-0.000330808,-0.00169607,-0.000778479,0.0,0.0,0.0,0.0,0,0
563517547,-0.0700329,-0.00406396,-9.9031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.0019529,0.00202482,-0.0110726,0.0,0.0,0.0,0.0,0.00512779,0.000695453,0.000983932,0.0,0.0,0.0,0.0,0,0
563617547,-0.0555395,0.142354,-9.75706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00194229,0.00203598,-0.01107,0.0,0.0,0.0,0.0,-0.00286955,0.00314551,4.9928e-05,0.0,0.0,0.0,0.0,0,0
563721543,-0.0238258,0.0994743,-9.76105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00195737,0.00203875,-0.0110336,0.0,0.0,0.0,0.0,0.00143406,-0.000167798,0.00286637,0.0,0.0,0.0,0.0,0,0
563822355,-0.0244635,0.0831601,-9.8819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00196,0.0020503,-0.0110445,0.0,0.0,0.0,0.0,-0.00488071,-0.00289884,0.00202943,0.0,0.0,0.0,0.0,0,0
563922378,-0.0775009,-0.0528411,-9.89917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00188851,0.00202408,-0.0110523,0.0,0.0,0.0,0.0,-0.00242995,0.000165243,0.000641548,0.0,0.0,0.0,0.0,0,0
564026349,-0.0734009,0.121634,-9.92749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999935,0.00195356,0.00205248,-0.0110269,0.0,0.0,0.0,0.0,-0.000735009,-0.000704254,-0.00194823,0.0,0.0,0.0,0.0,0,0
564127155,0.141722,0.00483192,-9.88537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999936,0.00180053,0.00212396,-0.010967,0.0,0.0,0.0,0.0,-0.0209678,-0.0139281,-0.00339392,0.0,0.0,0.0,0.0,0,0
564231171,0.0159319,0.0159718,-9.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999924,0.00339801,0.00266164,-0.0115131,0.0,0.0,0.0,0.0,-0.0210287,-0.0087826,0.0180941,0.0,0.0,0.0,0.0,0,0
564331148,-0.110446,0.281155,-9.82586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999917,0.00435441,0.0033025,-0.0116531,0.0,0.0,0.0,0.0,-0.00769789,0.00718687,8.78773e-06,0.0,0.0,0.0,0.0,0,0
564435963,-0.124693,0.736174,-9.99788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999879,0.00743495,0.00640458,-0.0120689,0.0,0.0,0.0,0.0,-0.0953948,-0.150988,0.0350049,0.0,0.0,0.0,0.0,0,0
564535986,-0.0630124,0.571978,-10.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999771,0.00574852,0.0149796,-0.0141984,0.0,0.0,0.0,0.0,0.0955433,-0.17574,0.0597187,0.0,0.0,0.0,0.0,0,0
564635966,-0.508176,0.603968,-11.5683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.999561,-0.00038666,0.0236355,-0.0178539,0.0,0.0,0.0,0.0,0.310971,-0.16236,0.0770359,0.0,0.0,0.0,0.0,0,0
564736777,-0.437916,-0.413152,-11.416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.99921,-0.0133064,0.0293481,-0.0232436,0.0,0.0,0.0,0.0,0.159683,-0.07224,0.100123,0.0,0.0,0.0,0.0,0,0
564840778,-0.296207,0.179192,-9.87586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.998914,-0.0106767,0.0350546,-0.0287821,0.0,0.0,0.0,0.0,-0.208879,-0.125326,0.11697,0.0,0.0,0.0,0.0,0,0
564940740,-0.259872,0.325822,-9.4945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.998615,0.00294725,0.0408095,-0.0330677,0.0,0.0,0.0,0.0,-0.20851,-0.0912494,0.0887059,0.0,0.0,0.0,0.0,0,0
565041591,-0.188049,0.407544,-9.48569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.998534,0.00478546,0.0398306,-0.0363416,0.0,0.0,0.0,0.0,0.123682,0.100227,0.0651034,0.0,0.0,0.0,0.0,0,0
565145579,-0.167836,0.0756815,-9.41201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.998678,-0.00234204,0.0326608,-0.039625,0.0,0.0,0.0,0.0,0.125991,0.0935718,0.074159,0.0,0.0,0.0,0.0,0,0
