timestamp,roll,pitch,yaw,thrust
556399297,0.029248,0.0255391,2.16727e-05,0.0
556431324,0.0286632,0.0253275,-1.23891e-05,0.0
556459294,0.0279448,0.025289,2.03946e-05,0.0
556491396,0.0281061,0.0254194,-1.4406e-06,0.0
556523264,0.028555,0.0252398,5.93242e-06,0.0
556555272,0.0285783,0.0257957,0.00013188,0.0
556588210,0.0282092,0.0253835,-8.52233e-05,0.0
556619308,0.0287477,0.02613,2.17305e-05,0.0
556652207,0.0291126,0.0257279,3.30008e-05,0.0
556680173,0.0282958,0.0257725,1.18735e-05,0.0
556712166,0.0279185,0.0255298,4.8152e-05,0.0
556744069,0.0286764,0.0253578,1.06308e-05,0.0
556776122,0.0281479,0.025948,-2.87772e-05,0.0
556808898,0.0277859,0.0256302,6.81211e-05,0.0
556840099,0.0285603,0.0261698,2.15147e-05,0.0
556872159,0.0291127,0.0262039,1.60656e-05,0.0
556904113,0.0286564,0.0261608,5.91628e-05,0.0
556932133,0.0279008,0.0257434,8.38279e-06,0.0
556964994,0.0281729,0.0254176,1.44098e-06,0.0
556996910,0.0283514,0.0255048,6.13969e-05,0.0
557028932,0.0276903,0.0253547,2.0243e-05,0.0
557060877,0.0274958,0.0257547,2.04916e-05,0.0
557092913,0.0282488,0.0257687,3.97217e-05,0.0
557120883,0.0281401,0.0256291,2.08492e-05,0.0
557152971,0.0274359,0.0257608,5.12101e-05,0.0
557188970,0.0276294,0.0251633,2.01833e-05,0.0
557220889,0.0275966,0.0257025,2.04975e-05,0.0
557252971,0.0277057,0.0255397,3.57309e-05,0.0
557285723,0.0276938,0.0258582,-2.68258e-05,0.0
557313823,0.0273046,0.0258723,2.37299e-05,0.0
557345660,0.0274745,0.0258676,6.6004e-05,0.0
557377694,0.0271759,0.0256221,-2.55871e-05,0.0
557409826,0.0271116,0.0261194,2.04554e-05,0.0
557441733,0.0282765,0.0258625,5.16603e-05,0.0
557473693,0.0281742,0.0263539,1.3223e-05,0.0
557505706,0.0268055,0.025973,1.624e-05,0.0
557537682,0.0273886,0.0260234,4.36024e-05,0.0
557569742,0.0283822,0.0264174,2.15423e-05,0.0
557602532,0.0276045,0.0258979,3.48589e-05,0.0
557634470,0.0263703,0.0251405,2.21343e-05,0.0
557666505,0.0273162,0.0254183,3.911e-05,0.0
557698539,0.0279113,0.0254238,-1.64043e-05,0.0
557730539,0.0268874,0.0253984,1.97665e-05,0.0
557762516,0.0270834,0.0254413,1.1786e-05,0.0
557794522,0.0279918,0.0255787,1.45564e-05,0.0
557826478,0.0274501,0.0255025,3.09944e-05,0.0
557858557,0.0269793,0.0251799,2.4535e-05,0.0
557890668,0.0277552,0.0254827,2.04364e-05,0.0
557920318,0.0277495,0.0250968,1.09162e-05,0.0
557951274,0.0276901,0.02499,1.99948e-05,0.0
557983268,0.0280519,0.0250659,4.68729e-05,0.0
558015285,0.0280625,0.0251159,1.47149e-05,0.0
558047302,0.0269945,0.0246525,7.06914e-07,0.0
558080413,0.0269397,0.0247569,3.81257e-05,0.0
558111678,0.0279397,0.0248269,4.66682e-05,0.0
558139287,0.0276646,0.0246194,9.33172e-06,0.0
558171347,0.0267846,0.0247465,1.91548e-05,0.0
558204114,0.0272831,0.0251829,1.466e-05,0.0
558236084,0.0279514,0.025527,1.98705e-05,0.0
558268178,0.0270166,0.0253159,1.79515e-05,0.0
558300794,0.0263636,0.0252593,2.56973e-06,0.0
558332199,0.0273871,0.0251937,2.00493e-05,0.0
558360559,0.0287113,0.0257246,4.54047e-05,0.0
558392130,0.0280224,0.0253868,2.07264e-05,0.0
558424105,0.0262946,0.0248999,6.6336e-05,0.0
558456182,0.0269641,0.0247993,-5.72964e-06,0.0
558488075,0.0280379,0.0255,7.83396e-06,0.0
558521579,0.0277697,0.0253485,5.27721e-05,0.0
558548879,0.0264803,0.0248174,-7.31592e-06,0.0
558581266,0.0268936,0.0254851,2.822e-05,0.0
558612959,0.0276381,0.0252016,2.0148e-05,0.0
