timestamp,x,y,z,yaw,vx,vy,vz,acc_x,acc_y,acc_z
558321087,46.122,0.340029,-0.030757,0.0233378,0.0,0.0,1.0,0.0,0.0,-4.91503
558431334,46.1289,0.333712,-0.0395214,0.0232478,0.0,0.0,1.0,0.0,0.0,-4.91503
558531281,46.1331,0.334527,-0.0269296,0.0233234,0.0,0.0,1.0,0.0,0.0,-4.91503
558631289,46.135,0.332793,-0.0260432,0.0233842,0.0,0.0,1.0,0.0,0.0,-4.91503
558731686,46.1395,0.334545,-0.027917,0.0233676,0.0,0.0,1.0,0.0,0.0,-4.91503
558832036,46.1417,0.33304,-0.0320184,0.0232913,0.0,0.0,1.0,0.0,0.0,-4.91503
558942130,46.146,0.33671,-0.037403,0.0233521,0.0,0.0,1.0,0.0,0.0,-4.91503
559042289,46.1485,0.335594,-0.0406767,0.023336,0.0,0.0,1.0,0.0,0.0,-4.91503
559142123,46.1521,0.332276,-0.0540752,0.0233322,0.0,0.0,1.0,0.0,0.0,-4.91503
559241998,46.1554,0.332774,-0.04679,0.0232701,0.0,0.0,1.0,0.0,0.0,-4.91503
559342544,46.1584,0.334231,-0.0414239,0.0232702,0.0,0.0,1.0,0.0,0.0,-4.91503
559442602,46.1614,0.335164,-0.0503024,0.0231753,0.0,0.0,1.0,0.0,0.0,-4.91503
559542714,46.1638,0.334862,-0.04425,0.0231898,0.0,0.0,1.0,0.0,0.0,-4.91503
559653191,46.1667,0.339421,-0.0298568,0.0231808,0.0,0.0,1.0,0.0,0.0,-4.91503
559752928,46.1723,0.33293,-0.0197532,0.0232606,0.0,0.0,1.0,0.0,0.0,-4.91503
559854541,46.177,0.336628,-0.0129841,0.0231019,0.0,0.0,1.0,0.0,0.0,-4.91503
559953715,46.1826,0.338562,-0.0123419,0.0231883,0.0,0.0,1.0,0.0,0.0,-4.91503
560053919,46.1869,0.338241,-0.0233081,0.0231498,0.0,0.0,1.0,0.0,0.0,-4.91503
560154722,46.1915,0.334863,-0.021184,0.0230774,0.0,0.0,1.0,0.0,0.0,-4.91503
560264274,46.1972,0.331897,-0.016748,0.0231164,0.0,0.0,1.0,0.0,0.0,-4.91503
560364485,46.2037,0.337673,-0.0179621,0.0230062,0.0,0.0,1.0,0.0,0.0,-4.91503
560464587,46.2082,0.337088,-0.0178596,0.0229595,0.0,0.0,1.0,0.0,0.0,-4.91503
560564394,46.2102,0.332927,-0.017684,0.0228948,0.0,0.0,1.0,0.0,0.0,-4.91503
560664670,46.2152,0.334222,-0.0142737,0.0228719,0.0,0.0,1.0,0.0,0.0,-4.91503
560765234,46.2155,0.334804,-0.0157722,0.0228616,0.0,0.0,0.930402,0.0,0.0,-4.91503
560865016,46.22,0.333399,-0.0041115,0.0228101,0.0,0.0,0.844019,0.0,0.0,-4.91503
560976451,46.2229,0.3353,-0.0124817,0.022859,0.0,0.0,0.839256,0.0,0.0,-4.91503
561076517,46.2263,0.335282,-0.0168348,0.022919,0.0,0.0,0.837599,0.0,0.0,-4.91503
561176259,46.2291,0.33344,-0.0101809,0.0229253,0.0,0.0,0.733656,0.0,0.0,-4.91503
561276550,46.2337,0.333422,-0.0229782,0.0228815,0.0,0.0,0.728205,0.0,0.0,-4.91503
561377060,46.2361,0.335111,-0.00584955,0.0228176,0.0,0.0,0.722439,0.0,0.0,-4.91503
561486191,46.2403,0.333128,-0.0261936,0.0227359,0.0,0.0,0.722709,0.0,0.0,-4.91503
561586543,46.2436,0.33206,-0.0126097,0.022787,0.0,0.0,0.723917,0.0,0.0,-4.91503
561686444,46.2452,0.335672,-0.00727514,0.022787,0.0,0.0,0.723792,0.0,0.0,-4.91503
561786737,46.2491,0.333381,-0.00596713,0.0228071,0.0,0.0,0.722972,0.0,0.0,-4.91503
561886880,46.252,0.334274,-0.0100325,0.0227691,0.0,0.0,0.723978,0.0,0.0,-4.91503
561987104,46.2551,0.336038,-0.0174818,0.022667,0.0,0.0,0.668099,0.0,0.0,-4.91503
562087092,46.2583,0.336905,-0.0190829,0.0225729,0.0,0.0,0.620843,0.0,0.0,-4.91503
562197369,46.2626,0.337018,-0.0380928,0.022438,0.0,0.0,0.501856,0.0,0.0,-4.91503
562297676,46.2674,0.335191,-0.0290564,0.022441,0.0,0.0,0.447859,0.0,0.0,-4.91503
562397830,46.2704,0.332609,-0.0384286,0.0224376,0.0,0.0,0.406934,0.0,0.0,-4.91503
562497743,46.2733,0.33365,-0.0252902,0.022431,0.0,0.0,0.381102,0.0,0.0,-4.91503
562598063,46.2763,0.336155,-0.0181668,0.0223089,0.0,0.0,0.282445,0.0,0.0,-4.91503
562698139,46.2777,0.333143,-0.00145314,0.0223156,0.0,0.0,0.169186,0.0,0.0,-4.91503
562808688,46.2826,0.331789,-0.0225764,0.0222758,0.0,0.0,0.165183,0.0,0.0,-4.91503
562908847,46.2864,0.332305,-0.013458,0.0222373,0.0,0.0,0.0388579,0.0,0.0,-4.91503
563009444,46.2891,0.335882,-0.0109298,0.0222077,0.0,0.0,0.0128112,0.0,0.0,-4.91503
563109042,46.2929,0.33454,0.00144693,0.0221974,0.0,0.0,0.0128112,0.0,0.0,-4.91503
563209747,46.2964,0.333091,-0.0135115,0.0221411,0.0,0.0,0.0128112,0.0,0.0,-4.91503
563309442,46.3007,0.333866,-0.0167071,0.0221052,0.0,0.0,0.0128112,0.0,0.0,-4.91503
563409286,46.3044,0.336004,-0.0165214,0.0221212,0.0,0.0,0.0128112,0.0,0.0,-4.91503
563519382,46.3084,0.333822,-0.0290807,0.0221536,0.0,0.0,0.0128112,0.0,0.0,-4.91503
563619516,46.3107,0.33279,-0.0132617,0.0221485,0.0,0.0,-0.169976,0.0,0.0,-4.91503
563720015,46.3155,0.332836,-0.0285529,0.0220635,0.0,0.0,-0.250434,0.0,0.0,-4.91503
563820217,46.3191,0.333432,-0.0129272,0.0220869,0.0,0.0,-0.374033,0.0,0.0,-4.91503
563920432,46.3235,0.334583,-0.0158272,0.0221092,0.0,0.0,-0.506198,0.0,0.0,-4.91503
564020307,46.326,0.332941,-0.0164646,0.0221,0.0,0.0,0.496301,0.0,0.0,-4.04055
564120557,46.3282,0.332597,-0.0176907,0.0221,0.0,0.0,0.402345,0.0,0.0,-4.18049
564231077,46.3324,0.330799,-0.0546852,0.0221,0.0,0.0,0.177047,0.0,0.0,-4.5756
564330689,46.3376,0.332613,-0.0589077,0.0221,0.0,0.0,-0.0388906,0.0,0.0,-4.99069
564431518,46.3394,0.333543,-0.0591927,0.0221,0.0,0.0,-0.257666,0.0,0.0,-5.46567
564531548,46.3422,0.338965,-0.0661205,0.0221,0.0,0.0,-0.474235,0.0,0.0,-5.73265
564631516,46.3471,0.343519,-0.108721,0.0221,0.00271102,0.0330633,-0.691389,0.0,0.0,-5.84684
564741995,46.3511,0.363652,-0.0907644,0.0221,0.011233,0.065457,-0.854854,0.0,0.0,-5.84337
564842161,46.357,0.373667,-0.0885809,0.0221,0.0291782,0.10447,-0.855887,0.0,0.0,-5.77487
564942384,46.3661,0.396889,-0.0995171,0.0221,0.0572917,0.138861,-0.859758,0.0,0.0,-5.8609
565042428,46.3771,0.403405,-0.134083,0.0221,0.092423,0.166352,-0.855933,0.0,0.0,-5.87039
565142556,46.3825,0.426682,-0.217482,0.0221,0.130194,0.186343,-0.855897,0.0,0.0,-5.93604
565242741,46.4028,0.451455,-0.224081,0.0221,0.160459,0.206553,-0.8559,0.0,0.0,-5.98351
565342904,46.4034,0.467581,-0.3161,0.0221,0.183316,0.219532,-0.852493,0.0,0.0,-5.8887
565443273,46.4259,0.507001,-0.362732,0.0221,0.194919,0.228268,-0.855893,0.0,0.0,-5.93611
565554060,46.4464,0.539302,-0.406005,0.0221,0.191933,0.223786,-0.864153,0.0,0.0,-5.99571
565654185,46.4579,0.554928,-0.44543,0.0221,0.177277,0.199928,-0.866675,0.0,0.0,-5.94415
565754058,46.4701,0.580427,-0.485102,0.0221,0.153712,0.153167,-0.86732,0.0,0.0,-6.02574
565854881,46.4831,0.600797,-0.486494,0.0221,0.105614,0.0764215,-0.86811,0.0,0.0,-6.12417
565954122,46.4851,0.621146,-0.555183,0.0221,0.0617644,0.0195299,-0.867757,0.0,0.0,-6.11475
566064789,46.501,0.651645,-0.606502,0.0221,0.0280177,-0.00916273,-0.867144,0.0,0.0,-6.1139
566164973,46.5133,0.634911,-0.639639,0.0221,0.0396175,-0.0412875,-0.866363,0.0,0.0,-6.08515
566264483,46.5228,0.622013,-0.681953,0.0221,0.0573426,-0.0933149,-0.864494,0.0,0.0,-6.03628
566365081,46.5245,0.641476,-0.722841,0.0221,0.0627816,-0.125391,-0.852549,0.0,0.0,-6.01193
566465673,46.5359,0.621609,-0.7541,0.0221,0.0687505,-0.154447,-0.856081,0.0,0.0,-6.01857
566565802,46.5397,0.572394,-0.804223,0.0221,0.0739874,-0.182129,-0.844788,0.0,0.0,-5.9869
566665701,46.5498,0.546842,-0.808743,0.0221,0.0816433,-0.207793,-0.843577,0.0,0.0,-6.01866
566775874,46.5567,0.558437,-0.886591,0.0221,0.0820465,-0.219283,-0.827045,0.0,0.0,-5.98022
566875623,46.5625,0.523792,-0.902003,0.0221,0.0800334,-0.224617,-0.825452,0.0,0.0,-6.00598
566975995,46.5725,0.491091,-0.940962,0.0221,0.0786481,-0.228149,-0.610528,0.0,0.0,-5.60361
567076687,46.5774,0.451942,-0.980902,0.0221,0.0723729,-0.220034,-0.610056,0.0,0.0,-5.71291
567176190,46.5846,0.445831,-1.02629,0.0221,0.0658923,-0.19943,-0.612068,0.0,0.0,-5.8289
567277365,46.5904,0.419096,-1.06429,0.0221,0.0559336,-0.156097,-0.612414,0.0,0.0,-5.87696
567386786,46.5986,0.397623,-1.10262,0.0221,0.0534687,-0.141504,-0.612016,0.0,0.0,-5.90147
567486719,46.6072,0.379441,-1.13237,0.0221,0.0465206,-0.123059,-0.609797,0.0,0.0,-5.93996
567586894,46.61,0.360615,-1.16768,0.0221,0.037985,-0.0963658,-0.611597,0.0,0.0,-5.95471
567687102,46.6174,0.339129,-1.19941,0.0221,0.0300589,-0.073112,-0.607381,0.0,0.0,-5.93544
567787269,46.6268,0.320485,-1.22147,0.0221,0.0255727,-0.0605693,-0.607008,0.0,0.0,-5.95989
567887721,46.6331,0.316557,-1.25061,0.0221,0.0129483,-0.0277194,-0.609195,0.0,0.0,-5.97124
567987595,46.6401,0.30358,-1.27936,0.0221,0.00432225,-0.0071071,-0.519761,0.0,0.0,-5.77986
568097635,46.6471,0.289676,-1.30261,0.0221,0.0,0.0,-0.509128,0.0,0.0,-5.79605
568198263,46.6537,0.27872,-1.32391,0.0221,0.0,0.0,-0.488362,0.0,0.0,-5.81732
568298374,46.6617,0.273899,-1.35527,0.0221,0.0,0.0,-0.485522,0.0,0.0,-5.83734
568398091,46.6654,0.265084,-1.3756,0.0221,0.0,0.0,-0.480039,0.0,0.0,-5.8819
568498420,46.6711,0.265234,-1.38198,0.0221,0.0,0.0,-0.477567,0.0,0.0,-5.91394
568598813,46.6748,0.25502,-1.38668,0.0221,0.0,0.0,-0.479947,0.0,0.0,-5.92731
568698889,46.6787,0.252052,-1.40208,0.0221,0.0,0.0,-0.470295,0.0,0.0,-5.90348
568809195,46.6839,0.246692,-1.42103,0.0221,0.0,0.0,-0.469045,0.0,0.0,-5.90961
568909511,46.6926,0.24281,-1.42448,0.0221,0.0,0.0,-0.478019,0.0,0.0,-5.94374
569009250,46.6969,0.238005,-1.45062,0.0221,0.0,0.0,-0.465174,0.0,0.0,-5.90482
569109883,46.7008,0.236465,-1.46467,0.0221,0.0,0.0,-0.356244,0.0,0.0,-5.70094
569209991,46.7059,0.231559,-1.4663,0.0221,0.00426707,0.0108157,-0.354581,0.0,0.0,-5.75171
569309952,46.7093,0.231126,-1.46526,0.0221,0.00832007,0.0284886,-0.35769,0.0,0.0,-5.83255
569410726,46.7147,0.227906,-1.4635,0.0221,0.00615079,0.0300171,-0.347176,0.0,0.0,-5.8568
569510152,46.717,0.227893,-1.46882,0.0221,0.00576131,0.0544749,-0.350152,0.0,0.0,-5.88489
569620211,46.7207,0.225052,-1.47126,0.0221,-3.04682e-05,0.0513822,-0.354206,0.0,0.0,-5.91207
569720887,46.7226,0.225404,-1.47011,0.0221,-0.00429486,0.042888,-0.346439,0.0,0.0,-5.8612
569820845,46.7253,0.222918,-1.47675,0.0221,-0.00638746,0.0248828,-0.357813,0.0,0.0,-5.88259
569921014,46.7252,0.221987,-1.48026,0.0221,-0.00906314,0.0208198,-0.352191,0.0,0.0,-5.86655
570021486,46.727,0.214575,-1.50497,0.0221,-0.00129588,0.00186571,-0.356548,0.0,0.0,-5.87976
570121498,46.7274,0.2097,-1.52218,0.0221,-0.00534949,0.00538765,-0.346506,0.0,0.0,-5.86871
570221338,46.7271,0.201301,-1.52302,0.021708,-0.0154972,0.0122514,-0.338206,0.0,0.0,-5.84812
570321447,46.7285,0.189563,-1.52451,0.0181104,-0.0262826,0.0181413,-0.333905,0.0,0.0,-5.82361
570431999,46.7271,0.180555,-1.52417,0.0153286,-0.0403985,0.0276687,-0.326475,0.0,0.0,-5.82913
570531662,46.7234,0.183361,-1.52397,0.0145108,-0.0591833,0.0401026,-0.315267,0.0,0.0,-5.84772
570632363,46.7228,0.176134,-1.5232,0.0139585,-0.0653425,0.0481169,-0.316353,0.0,0.0,-5.87852
570732403,46.7219,0.17114,-1.52301,0.0139721,-0.0792264,0.0617842,-0.312947,0.0,0.0,-5.88075
570832406,46.7199,0.172127,-1.52284,0.0139713,-0.0875665,0.0688714,-0.312697,0.0,0.0,-5.8869
570932556,46.7183,0.170876,-1.52906,0.0139713,-0.0952661,0.0814792,-0.315316,0.0,0.0,-5.88909
571032970,46.718,0.172597,-1.53209,0.0139713,-0.0997815,0.0984767,-0.315336,0.0,0.0,-5.87952
571142554,46.7164,0.183006,-1.53283,0.0139713,-0.106337,0.121965,-0.312562,0.0,0.0,-5.86628
571243217,46.7085,0.19316,-1.53345,0.0139713,-0.0986504,0.117591,-0.314185,0.0,0.0,-5.87883
571343090,46.7063,0.206241,-1.5313,0.0139713,-0.0977524,0.107707,-0.312576,0.0,0.0,-5.89741
571443435,46.7047,0.209365,-1.52856,0.0139713,-0.0847167,0.0822143,-0.316559,0.0,0.0,-5.89774
571543311,46.6982,0.216814,-1.52731,0.0139713,-0.0709057,0.0581232,-0.315349,0.0,0.0,-5.88066
571643933,46.6948,0.216326,-1.53498,0.0139713,-0.0521334,0.0317073,-0.316416,0.0,0.0,-5.88672
571744062,46.6898,0.214318,-1.53918,0.0139713,-0.0452022,0.018904,-0.312543,0.0,0.0,-5.91448
571844104,46.6926,0.210184,-1.5399,0.0139713,-0.0387082,0.0152662,-0.315928,0.0,0.0,-5.95258
571954713,46.6851,0.209313,-1.54057,0.0139713,-0.0200889,0.0108492,-0.310083,0.0,0.0,-5.93217
572054832,46.6888,0.210641,-1.54068,0.0139713,-0.00262935,0.00228669,-0.314259,0.0,0.0,-5.90048
572154878,46.6913,0.21212,-1.53996,0.0139713,0.0,0.0,-0.31425,0.0,0.0,-5.87811
572255268,46.6925,0.20838,-1.53978,0.0139713,0.0,0.0,-0.309847,0.0,0.0,-5.87967
572354962,46.6995,0.199893,-1.5497,0.0139713,0.0,0.0,-0.315673,0.0,0.0,-5.86551
572455273,46.7058,0.200995,-1.55188,0.0139713,0.00417339,0.00870397,-0.3077,0.0,0.0,-5.85961
572555571,46.713,0.197105,-1.55134,0.0139713,0.00580353,0.00930599,-0.304847,0.0,0.0,-5.88442
572665626,46.7205,0.189421,-1.55241,0.0139713,0.00915459,0.0127665,-0.30755,0.0,0.0,-5.89505
572765759,46.7235,0.178353,-1.55351,0.0139713,0.00701469,0.00942229,-0.309833,0.0,0.0,-5.89476
572865717,46.7295,0.171681,-1.55416,0.0139713,0.00875238,0.0125551,-0.313,0.0,0.0,-5.89938
572966128,46.7331,0.161909,-1.55433,0.0139713,0.00506213,0.0087986,-0.311478,0.0,0.0,-5.93521
573066236,46.738,0.149503,-1.55303,0.0139713,0.00252892,0.00592193,-0.313303,0.0,0.0,-5.96216
573165964,46.741,0.140871,-1.55323,0.0139713,0.00353815,0.0139044,-0.311938,0.0,0.0,-5.96085
573266153,46.7449,0.137257,-1.5543,0.0139713,0.00345275,0.028197,-0.308131,0.0,0.0,-5.97179
573377015,46.749,0.136948,-1.5541,0.0139713,0.00397328,0.0391355,-0.306633,0.0,0.0,-5.97814
573477626,46.7531,0.134908,-1.55397,0.0139713,0.0100713,0.0564239,-0.312595,0.0,0.0,-5.95403
573577739,46.7579,0.13224,-1.55498,0.0139713,0.0269077,0.0845251,-0.303265,0.0,0.0,-5.88897
573677311,46.7667,0.143187,-1.5547,0.0139713,0.0539469,0.119724,-0.317639,0.0,0.0,-5.90883
573778047,46.775,0.152159,-1.56169,0.0139713,0.0743424,0.133374,-0.313757,0.0,0.0,-5.8694
573878088,46.7876,0.166608,-1.56504,0.0139713,0.0926434,0.153242,-0.306654,0.0,0.0,-5.89071
573978113,46.7991,0.182333,-1.56587,0.0139713,0.0945792,0.155227,-0.305796,0.0,0.0,-5.97295
574078540,46.811,0.196551,-1.56541,0.0139713,0.0831166,0.146644,-0.304224,0.0,0.0,-5.98781
574188055,46.8224,0.205741,-1.56468,0.0139713,0.076687,0.147201,-0.305916,0.0,0.0,-5.96401
574288307,46.8333,0.216993,-1.56522,0.0139713,0.0651926,0.134283,-0.30187,0.0,0.0,-5.92384
574388460,46.8445,0.229624,-1.5743,0.0139713,0.0559825,0.122148,-0.306477,0.0,0.0,-5.93942
574488587,46.8548,0.244417,-1.57508,0.0139713,0.0447988,0.104139,-0.305942,0.0,0.0,-5.98073
574588493,46.8641,0.257463,-1.57385,0.0139713,0.0319398,0.0785381,-0.311328,0.0,0.0,-5.98665
574688677,46.8719,0.26825,-1.58218,0.0139713,0.0138496,0.0416137,-0.315078,0.0,0.0,-5.97257
574789076,46.8771,0.274263,-1.58607,0.0139713,0.00447287,0.0227685,-0.310849,0.0,0.0,-5.98312
574889130,46.8804,0.278823,-1.58651,0.0139713,4.40996e-05,0.0175691,-0.308296,0.0,0.0,-6.00108
574999244,46.8827,0.283387,-1.58573,0.0139713,-0.00128352,0.00540384,-0.31144,0.0,0.0,-6.03711
575099643,46.8834,0.289765,-1.5938,0.0139713,-0.00262528,0.00554742,-0.314962,0.0,0.0,-6.07502
575199395,46.8834,0.294205,-1.59386,0.0139713,-0.00774114,0.0105408,-0.306248,0.0,0.0,-6.05648
575299654,46.8806,0.297385,-1.59406,0.0139713,-0.0163699,0.0161454,-0.312146,0.0,0.0,-6.05607
575399739,46.8791,0.297509,-1.59443,0.0139713,-0.00171833,-0.00488982,-0.315745,0.119563,-0.0837564,-6.08386
575499604,46.8791,0.297509,-1.59264,0.0139713,0.00257149,-0.00841882,-0.312905,0.141508,-0.0874295,-6.10581
575599747,46.8791,0.297509,-1.60092,0.0139713,0.00506687,-0.013991,-0.316763,0.153172,-0.0862543,-6.08325
575710819,46.8791,0.297509,-1.60388,0.0139713,0.0064127,-0.0200981,-0.31518,0.157842,-0.0795254,-6.04397
575810680,46.8791,0.297509,-1.60546,0.0139713,0.00518703,-0.0184114,-0.313175,0.155792,-0.0593574,-6.03147
575910860,46.8791,0.297509,-1.60507,0.0139713,0.00428181,-0.0218571,-0.313152,0.154999,-0.0487072,-6.05866
576011191,46.8791,0.297509,-1.60468,0.0139713,0.00483456,-0.0277644,-0.310984,0.14717,-0.0706572,-6.05634
576111091,46.8791,0.297509,-1.61311,0.0139713,0.00108547,-0.0217701,-0.247086,0.125531,-0.0707427,-5.91431
576220925,46.8791,0.297509,-1.61509,0.0139713,0.00107746,-0.0130379,-0.123002,0.114035,-0.0754881,-5.70199
576321130,46.8791,0.297509,-1.61371,0.0139713,0.00538731,-0.0197831,-0.130643,0.109154,-0.0851449,-5.81314
576421558,46.8791,0.297509,-1.61019,0.0139713,0.00322838,-0.0188483,-0.132224,0.106257,-0.0701366,-5.89944
576521208,46.8791,0.297509,-1.60993,0.0139713,-0.00104141,-0.0142774,-0.13192,0.0963312,-0.0526666,-5.94
576621699,46.8791,0.297509,-1.60758,0.0139713,0.00114155,-0.0118483,-0.131918,0.0919665,-0.0442474,-5.97815
576721832,46.8791,0.297509,-1.60641,0.0139713,0.00300007,-0.00851001,-0.131918,0.0792215,-0.043319,-5.98932
576821690,46.8791,0.297509,-1.60653,0.0139713,-0.00467033,-0.00204615,-0.128285,0.0559835,-0.0436111,-5.98543
576932237,46.8791,0.297509,-1.6056,0.0139713,0.0711565,-0.0018026,-0.131898,0.144687,-0.0663747,-6.00069
577031874,46.8791,0.297509,-1.60653,0.0139713,0.152883,0.00145363,-0.131921,0.202017,-0.0767666,-6.04537
577132285,46.8791,0.297509,-1.59549,0.0139713,0.158307,-0.00400524,-0.131918,0.179899,-0.100429,-6.07128
577232430,46.8791,0.297509,-1.59396,0.0139713,0.150933,0.00454494,-0.133506,0.147798,-0.0582273,-6.02863
577332444,46.8791,0.297509,-1.5584,0.0139713,0.146475,0.00510214,-0.132067,0.111131,-0.051573,-6.01933
577442876,46.8791,0.297509,-1.55261,0.0139713,0.142601,0.00537526,-0.133132,0.0765771,-0.0533946,-5.98275
577543107,46.8791,0.297509,-1.54586,0.0139713,0.140242,0.011288,-0.131489,0.0611281,-0.0373362,-6.00476
577642845,46.8791,0.297509,-1.51932,0.0139713,0.13848,0.0119195,-0.140839,0.05492,-0.0490669,-6.07627
577743507,46.8791,0.297509,-1.51451,0.0139713,0.137386,0.0150063,-0.149377,0.0453789,-0.0724789,-6.08149
577843835,46.8791,0.297509,-1.50817,0.0139713,0.136553,0.0186658,-0.152722,0.0389885,-0.0766348,-6.04704
577943917,46.8791,0.297509,-1.50653,0.0139713,0.130974,0.0143274,-0.152792,0.0343198,-0.0885117,-6.06269
578043988,46.8791,0.297509,-1.47875,0.0139713,0.135259,0.0201643,-0.150832,0.046552,-0.0938642,-6.08551
578155103,46.8791,0.297509,-1.47588,0.0139713,0.137098,0.0184402,-0.16258,0.0586936,-0.10292,-6.10096
578254909,46.8791,0.297509,-1.46932,0.0139713,0.137603,0.0186867,-0.23889,0.0703631,-0.112456,-6.23344
578355589,46.8791,0.297509,-1.47556,0.0139713,0.133609,0.0112366,-0.327999,0.0757177,-0.122764,-6.37385
578455997,46.8791,0.297509,-1.44116,0.0139713,0.133934,0.0125782,-0.39076,0.0890426,-0.120626,-6.45494
578556119,46.8791,0.297509,-1.44459,0.0139713,0.139237,0.0171101,-0.388091,0.105082,-0.107184,-6.28256
578655716,46.8791,0.297509,-1.43977,0.0139713,0.136701,0.0104709,-0.391082,0.112935,-0.116054,-6.17484
578765777,46.8791,0.297509,-1.44611,0.0139713,0.139165,0.00565204,-0.387904,0.127668,-0.122425,-6.13335
578865586,46.8791,0.297509,-1.44546,0.0139713,0.14279,0.00289295,-0.308758,0.146234,-0.127115,-5.96992
578966007,46.8791,0.297509,-1.45504,0.0139713,0.142161,-0.00539647,-0.26104,0.15893,-0.133797,-5.8545
579066016,46.8791,0.297509,-1.45492,0.0139713,0.142962,-0.0127641,-0.105342,0.163437,-0.143939,-5.61491
579166430,46.8791,0.297509,-1.46271,0.0139713,0.144384,-0.019264,-0.117449,0.168253,-0.13139,-5.74829
579266585,46.8791,0.297509,-1.48714,0.0139713,0.143503,-0.0217618,-0.120573,0.165037,-0.106053,-5.79924
579366075,46.8791,0.297509,-1.48475,0.0139713,0.143463,-0.0214608,-0.126225,0.159962,-0.0881531,-5.85665
579466667,46.8791,0.297509,-1.49223,0.0139713,0.143739,-0.0264533,-0.119579,0.159351,-0.0804799,-5.89457
579566651,46.8791,0.297509,-1.4938,0.0139713,0.142381,-0.024142,-0.127834,0.151518,-0.056143,-5.94842
579677590,46.8791,0.297509,-1.49244,0.0139713,0.141252,-0.0144446,-0.13224,0.141398,-0.0334409,-5.94652
579777054,46.8791,0.297509,-1.49943,0.0139713,0.139858,-0.0145045,-0.136526,0.12523,-0.0180001,-5.94865
579876998,46.8791,0.297509,-1.50084,0.0139713,0.138956,-0.00930803,-0.131892,0.1091,-0.00899168,-5.92572
579978066,46.8791,0.297509,-1.50132,0.0139713,0.137959,-0.00245104,-0.131911,0.102765,-0.0050835,-5.91132
580078117,46.8791,0.297509,-1.50454,0.0139713,0.139914,0.00236183,-0.129112,0.107466,0.00361235,-5.91854
580178464,46.8791,0.297509,-1.51141,0.0139713,0.13987,0.0123104,-0.131097,0.108039,0.0162843,-5.941
580287648,46.8791,0.297509,-1.50063,0.0139713,0.137731,0.0182467,-0.131912,0.10642,0.0239569,-5.98356
580387896,46.8791,0.297509,-1.50503,0.0139713,0.139061,0.0208279,-0.131919,0.104056,0.0210394,-5.98589
580487704,46.8791,0.297509,-1.51028,0.0139713,0.13725,0.0268897,-0.131693,0.0961576,0.0181982,-5.97776
580588065,46.8791,0.297509,-1.51044,0.0139713,0.139429,0.0311774,-0.131878,0.0953968,0.0137769,-5.97053
580688115,46.8791,0.297509,-1.51056,0.0139713,0.140138,0.0347316,-0.136749,0.104247,-0.00664677,-5.98826
580788534,46.8791,0.297509,-1.51126,0.0139713,0.138264,0.0343314,-0.131997,0.105076,-0.0179191,-5.96814
580888338,46.8791,0.297509,-1.5111,0.0139713,0.138464,0.0292824,-0.133354,0.116936,-0.034519,-5.97872
580998939,46.8791,0.297509,-1.51197,0.0139713,0.138696,0.0234924,-0.133167,0.121679,-0.0473901,-5.9713
581099220,46.8791,0.297509,-1.50633,0.0139713,0.140627,0.01419,-0.143857,0.122453,-0.0765002,-6.01034
581198753,46.8791,0.297509,-1.50089,0.0139713,0.139453,0.00647866,-0.140365,0.11788,-0.0987876,-6.03455
