timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
558736937,558732749,0.00782508,-0.00155813,0.0350617,0.0,0.0,0.0,0.0,-1.0
558837692,558833543,0.00443121,0.00368684,-0.0216546,0.0,0.0,0.0,0.0,-1.0
558942024,558937587,0.00526431,0.0102906,-0.00849324,0.0,0.0,0.0,0.0,-1.0
559042120,559037570,0.000135215,-0.00300656,-0.00623079,0.0,0.0,0.0,0.0,-1.0
559142531,559138388,0.00691192,0.0134308,0.029263,0.0,0.0,0.0,0.0,-1.0
559242525,559238368,0.00128679,0.00361198,-0.0469301,0.0,0.0,0.0,0.0,-1.0
559346529,559342342,2.40789e-05,0.0115008,-0.0230573,0.0,0.0,0.0,0.0,-1.0
559447386,559443155,0.00272176,0.00149257,0.00280823,0.0,0.0,0.0,0.0,-1.0
559547348,559543172,0.00686718,0.00542957,-0.00568304,0.0,0.0,0.0,0.0,-1.0
559651377,559647146,0.00570247,0.00132046,0.0118724,0.0,0.0,0.0,0.0,-1.0
559755343,559751162,0.0059966,0.00117146,0.00941893,0.0,0.0,0.0,0.0,-1.0
559856212,559851967,0.00352069,-0.00257028,-0.0470904,0.0,0.0,0.0,0.0,-1.0
559956120,559951983,0.00166418,-0.00188495,0.0485111,0.0,0.0,0.0,0.0,-1.0
560060130,560055944,0.00349661,0.00164822,0.0222012,0.0,0.0,0.0,0.0,-1.0
560160921,560156741,0.00455279,0.000968451,0.0347007,0.0,0.0,0.0,0.0,-1.0
560260946,560256749,0.00301499,0.00417424,-0.0242373,0.0,0.0,0.0,0.0,-1.0
560361751,560357579,0.00301572,0.00181509,0.00999575,0.0,0.0,0.0,0.0,-1.0
560465745,560461544,0.00365319,-0.00121625,-0.000921374,0.0,0.0,0.0,0.0,-1.0
