timestamp,time_utc_usec,lat,lon,delta_lat_lon[0],delta_lat_lon[1],alt,delta_alt,vel_n,vel_e,vel_d,pos_d_deriv,yaw,eph,epv,evh,evv,terrain_alt,pressure_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
566714146,0,1.34096897414,26.1000053917,0.0,0.0,49.2958,0.0,0.116913,-0.302117,-0.390737,-0.390737,0.140071,0.0722797,0.120952,0.0,0.0,48.4341,51.5697,0,0,1,0
566914415,0,1.34096909027,26.1000049476,0.0,0.0,49.3517,0.0,0.111794,-0.320433,-0.379917,-0.379917,0.134133,0.174471,0.201428,0.0,0.0,48.4345,50.5664,0,0,1,0
567114621,0,1.34096921106,26.100004379,0.0,0.0,49.4358,0.0,0.100657,-0.308173,-0.316445,-0.316445,0.12518,0.0718935,0.120899,0.0,0.0,48.4348,51.8211,0,0,1,0
567315377,0,1.34096933594,26.1000040325,0.0,0.0,49.5159,0.0,0.0898862,-0.243379,-0.248789,-0.248789,0.112994,0.174505,0.121032,0.0,0.0,48.4353,49.144,0,0,1,0
567525714,0,1.34096945648,26.1000037238,0.0,0.0,49.5804,0.0,0.0749649,-0.197287,-0.217204,-0.217204,0.0962702,0.10107,0.131016,0.0,0.0,48.4356,50.1478,0,0,1,0
567725902,0,1.34096957737,26.1000033498,0.0,0.0,49.6472,0.0,0.0642149,-0.154955,-0.220744,-0.220744,0.0807751,0.101154,0.207687,0.0,0.0,48.4362,49.0604,0,0,1,0
567926186,0,1.34096971598,26.1000031731,0.0,0.0,49.706,0.0,0.0554429,-0.106738,-0.217901,-0.217901,0.063545,0.101075,0.130954,0.0,0.0,48.4364,52.1556,0,0,1,0
568126579,0,1.34096983852,26.1000029518,0.0,0.0,49.7497,0.0,0.0521807,-0.055378,-0.209535,-0.209535,0.0501183,0.101204,0.131025,0.0,0.0,48.4369,52.2392,0,0,1,0
568326868,0,1.34096994006,26.1000028376,0.0,0.0,49.8054,0.0,0.0457304,-0.019689,-0.172727,-0.172727,0.0380799,0.101069,0.130986,0.0,0.0,48.4374,48.9769,0,0,1,0
568527068,0,1.34097002307,26.1000027355,0.0,0.0,49.8227,0.0,0.038614,0.0153748,-0.135256,-0.135256,0.028595,0.101053,0.131046,0.0,0.0,48.4378,52.8252,0,0,1,0
568737595,0,1.34097009952,26.1000026228,0.0,0.0,49.8508,0.0,0.0389744,0.0523002,-0.134677,-0.134677,0.0210965,0.123907,0.140561,0.0,0.0,48.4386,48.8939,0,0,1,0
568937675,0,1.34097020543,26.1000025568,0.0,0.0,49.8646,0.0,0.0433193,0.0738534,-0.132599,-0.132599,0.0161483,0.123337,0.140467,0.0,0.0,48.4388,53.3269,0,0,1,0
569137932,0,1.34097029509,26.1000024802,0.0,0.0,49.9064,0.0,0.0441419,0.0895567,-0.13552,-0.13552,0.0131094,0.12355,0.140468,0.0,0.0,48.439,50.2314,0,0,1,0
569338479,0,1.34097036848,26.1000024181,0.0,0.0,49.9058,0.0,0.0342141,0.130917,-0.0836625,-0.0836625,0.0131002,0.123607,0.140494,0.0,0.0,48.4396,50.9008,0,0,1,0
569538942,0,1.34097043917,26.1000024236,0.0,0.0,49.9114,0.0,0.0116673,0.1504,-0.0523297,-0.0523297,0.0177217,0.142552,0.140258,0.0,0.0,48.4399,49.2276,0,0,1,0
569739308,0,1.34097048878,26.1000024261,0.0,0.0,49.9109,0.0,-0.0173951,0.139467,-0.0613422,-0.0613422,0.029152,0.201861,0.131058,0.0,0.0,48.4401,49.3118,0,0,1,0
569939681,0,1.34097051319,26.1000023698,0.0,0.0,49.9216,0.0,-0.0503042,0.104359,-0.0715744,-0.0715744,0.0472715,0.123284,0.130911,0.0,0.0,48.4403,53.0767,0,0,1,0
570149803,0,1.34097051929,26.1000022741,0.0,0.0,49.9643,0.0,-0.0819263,0.0742648,-0.0709523,-0.0709523,0.0686711,0.0141114,0.130978,0.0,0.0,48.4412,49.144,0,0,1,0
570350425,0,1.3409705343,26.1000020729,0.0,0.0,49.9665,0.0,-0.112056,0.0772334,-0.082895,-0.082895,0.0881197,0.159671,0.131107,0.0,0.0,48.4417,50.2314,0,0,1,0
