timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3]
556342866,0.0,0.0,0.0,0.999906,-0.00230439,-0.00232501,0.0132824
556441849,0.0,0.0,0.0,0.999923,-0.00236064,-0.00235009,0.0119644
556495224,0.0,0.0,0.0,0.999914,-0.00229987,-0.00233974,0.0127226
556544412,0.0,0.0,0.0,0.999943,-0.00235452,-0.00235407,0.0101243
556592751,0.0,0.0,0.0,0.999936,-0.00234097,-0.00236783,0.0108338
556642820,0.0,0.0,0.0,0.999929,-0.00240128,-0.00243632,0.0114281
556693611,0.0,0.0,0.0,0.999929,-0.00239894,-0.00238596,0.0114283
556793229,0.0,0.0,0.0,0.999937,-0.00237278,-0.0023689,0.0107025
556843201,0.0,0.0,0.0,0.999932,-0.00228345,-0.00239256,0.0112207
556896457,0.0,0.0,0.0,0.999939,-0.00237756,-0.00242923,0.0105086
556945996,0.0,0.0,0.0,0.999939,-0.0023826,-0.00238495,0.0104984
556993681,0.0,0.0,0.0,0.999934,-0.00230109,-0.00235505,0.0110306
557043621,0.0,0.0,0.0,0.999925,-0.00227102,-0.00236771,0.0117824
557092480,0.0,0.0,0.0,0.999937,-0.00227028,-0.00237293,0.0107513
557142425,0.0,0.0,0.0,0.999936,-0.0022999,-0.00237945,0.0108066
557192704,0.0,0.0,0.0,0.999918,-0.0022569,-0.00238954,0.0123844
557294751,0.0,0.0,0.0,0.999923,-0.0022807,-0.00236851,0.0119312
557344263,0.0,0.0,0.0,0.999921,-0.00225908,-0.00237559,0.0121594
557443519,0.0,0.0,0.0,0.999913,-0.00228415,-0.00241604,0.0127908
557493247,0.0,0.0,0.0,0.999941,-0.0023566,-0.00240402,0.0103363
557543324,0.0,0.0,0.0,0.999951,-0.00225066,-0.00239641,0.00930871
557590495,0.0,0.0,0.0,0.999945,-0.00233873,-0.00244989,0.00996192
557640434,0.0,0.0,0.0,0.999928,-0.00217082,-0.00232972,0.011524
557691891,0.0,0.0,0.0,0.999944,-0.00229069,-0.00236468,0.0100568
557741903,0.0,0.0,0.0,0.99993,-0.00230794,-0.00236587,0.0113581
557795481,0.0,0.0,0.0,0.999939,-0.00225962,-0.00234525,0.0105245
557845516,0.0,0.0,0.0,0.999941,-0.00224055,-0.00236807,0.0103681
557943068,0.0,0.0,0.0,0.999934,-0.00228712,-0.00236119,0.010991
558042863,0.0,0.0,0.0,0.99994,-0.00226554,-0.00231289,0.0104731
558093442,0.0,0.0,0.0,0.999939,-0.00221254,-0.00231252,0.0105569
558143997,0.0,0.0,0.0,0.999912,-0.00228952,-0.00227843,0.0128548
558190580,0.0,0.0,0.0,0.999945,-0.00225122,-0.00228502,0.00994041
558240887,0.0,0.0,0.0,0.999947,-0.00229607,-0.00236337,0.00976152
558291269,0.0,0.0,0.0,0.999943,-0.00227489,-0.00235426,0.0101143
558341567,0.0,0.0,0.0,0.999937,-0.00225741,-0.00233371,0.0107029
558443938,0.0,0.0,0.0,0.999916,-0.00230587,-0.00235617,0.0125213
558491093,0.0,0.0,0.0,0.999947,-0.00220629,-0.00229663,0.00983158
558541019,0.0,0.0,0.0,0.999934,-0.00225464,-0.00233935,0.0110174
558641185,0.0,0.0,0.0,0.99992,-0.00223468,-0.00236263,0.0121846
558744830,0.0,0.0,0.0,0.999916,-0.0022092,-0.00237266,0.0125861
558794498,0.0,0.0,0.0,0.99993,-0.00223652,-0.0023626,0.0113617
558844381,0.0,0.0,0.0,0.999928,-0.0022582,-0.00234836,0.0115319
558942665,0.0,0.0,0.0,0.999918,-0.00228661,-0.00233192,0.0124101
558992589,0.0,0.0,0.0,0.999932,-0.00218184,-0.0023042,0.0112597
