timestamp,x_acc,y_acc,z_acc,x_vel,y_vel,z_vel,x_pos,y_pos,z_pos,airspeed,vel_variance[0],vel_variance[1],vel_variance[2],pos_variance[0],pos_variance[1],pos_variance[2],q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],roll_rate,pitch_rate,yaw_rate,horz_acc_mag,roll_rate_bias,pitch_rate_bias,yaw_rate_bias,airspeed_valid,quat_reset_counter
324928949,0.0569617,-0.0156043,-9.62025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000853461,0.00164812,-0.00200485,0.0,0.0,0.0,0.0,0.000716131,0.00178299,-0.00332935,0.0,0.0,0.0,0.0,0,0
325033778,0.0268079,-0.0436789,-9.76933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000858054,0.00162973,-0.00199219,0.0,0.0,0.0,0.0,-0.00141434,-0.00142668,-0.00115617,0.0,0.0,0.0,0.0,0,0
325133742,0.020446,-0.0261166,-9.74049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000853822,0.00160024,-0.00198572,0.0,0.0,0.0,0.0,-0.00234013,-0.00348439,-0.00161454,0.0,0.0,0.0,0.0,0,0
325234543,-0.00696239,0.0102994,-9.63054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000871471,0.00165308,-0.00199946,0.0,0.0,0.0,0.0,0.00392746,0.00611767,-0.00368411,0.0,0.0,0.0,0.0,0,0
325338543,-0.0191894,-0.0843949,-9.71925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000909878,0.00168319,-0.00195632,0.0,0.0,0.0,0.0,-0.00247811,-0.00398736,-0.00327507,0.0,0.0,0.0,0.0,0,0
325439346,0.01712,-0.111008,-9.69573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000912306,0.001718,-0.00195058,0.0,0.0,0.0,0.0,0.0018828,-0.000862977,-0.00199289,0.0,0.0,0.0,0.0,0,0
325539357,0.00878978,-0.0395535,-9.69262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000881777,0.001687,-0.00193749,0.0,0.0,0.0,0.0,0.00594151,0.000147975,-0.000377958,0.0,0.0,0.0,0.0,0,0
325640162,-0.0436725,-8.095e-07,-9.73452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000889481,0.00165965,-0.00195408,0.0,0.0,0.0,0.0,-0.00120663,0.000471918,-0.000128356,0.0,0.0,0.0,0.0,0,0
325744179,0.0120237,-0.0720548,-9.71755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000943677,0.00165247,-0.00200007,0.0,0.0,0.0,0.0,-0.00340798,-0.00291999,-0.000851837,0.0,0.0,0.0,0.0,0,0
325844962,0.00787131,-0.0769783,-9.76734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000937904,0.00165047,-0.0019985,0.0,0.0,0.0,0.0,-0.00127806,-0.00241775,-0.00140351,0.0,0.0,0.0,0.0,0,0
325944943,0.0233404,-0.0674987,-9.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000905647,0.0016522,-0.00197958,0.0,0.0,0.0,0.0,0.000438523,0.000297646,0.00100646,0.0,0.0,0.0,0.0,0,0
326045754,0.0187418,0.0209122,-9.74271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000895659,0.00162993,-0.00195897,0.0,0.0,0.0,0.0,-0.000707228,0.00102487,0.00491342,0.0,0.0,0.0,0.0,0,0
326149742,0.0163743,-0.0382732,-9.74659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000983936,0.00165091,-0.00194802,0.0,0.0,0.0,0.0,-0.00254621,0.00250637,0.00263731,0.0,0.0,0.0,0.0,0,0
326250543,0.0754146,-0.0214137,-9.68817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000910243,0.0017027,-0.00195157,0.0,0.0,0.0,0.0,0.00185027,0.00106313,0.0014314,0.0,0.0,0.0,0.0,0,0
326350543,0.0268781,-0.0138795,-9.80572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.00098587,0.00163913,-0.00194294,0.0,0.0,0.0,0.0,0.00476122,0.00094971,0.000100467,0.0,0.0,0.0,0.0,0,0
326455356,0.0870591,0.0539916,-9.65947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000948306,0.00169633,-0.00196482,0.0,0.0,0.0,0.0,0.00334872,0.00259381,-0.00203092,0.0,0.0,0.0,0.0,0,0
326555381,0.00296495,-0.00361898,-9.77496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000971657,0.00165751,-0.00192116,0.0,0.0,0.0,0.0,-0.00439342,0.00281752,-0.002508,0.0,0.0,0.0,0.0,0,0
326656143,0.083042,-0.00403918,-9.70375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000955674,0.0017014,-0.00189604,0.0,0.0,0.0,0.0,-0.000643435,0.00456411,-0.000558221,0.0,0.0,0.0,0.0,0,0
326756145,0.0154557,-0.015256,-9.75588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000921159,0.00165673,-0.00187699,0.0,0.0,0.0,0.0,-0.00401978,-0.00130141,-0.00383182,0.0,0.0,0.0,0.0,0,0
326860950,0.0288053,-0.0203158,-9.7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000956714,0.00167936,-0.00190302,0.0,0.0,0.0,0.0,-0.0015419,0.000844038,-0.00664162,0.0,0.0,0.0,0.0,0,0
326960951,0.033723,-0.063486,-9.72691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000984292,0.00166803,-0.00186018,0.0,0.0,0.0,0.0,0.0022905,0.00348567,-0.00518036,0.0,0.0,0.0,0.0,0,0
327061761,0.0652667,-0.0187274,-9.73559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000928641,0.00169193,-0.00186893,0.0,0.0,0.0,0.0,0.00211409,0.00247491,-0.00615959,0.0,0.0,0.0,0.0,0,0
327165743,0.0330607,0.0461619,-9.7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,0.000910335,0.00171138,-0.00183932,0.0,0.0,0.0,0.0,-0.00138012,-0.00178521,-0.00476063,0.0,0.0,0.0,0.0,0,0
327266546,0.0480157,-0.00125899,-9.78482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000890198,0.00172046,-0.00180705,0.0,0.0,0.0,0.0,-0.00326934,-0.000463917,-0.00615252,0.0,0.0,0.0,0.0,0,0
327366588,0.0184581,-0.0283226,-9.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000834545,0.00170336,-0.00179884,0.0,0.0,0.0,0.0,-0.00469893,-0.00321894,-0.00623899,0.0,0.0,0.0,0.0,0,0
327467342,0.0680657,-0.0225912,-9.79254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000834922,0.00169686,-0.00178859,0.0,0.0,0.0,0.0,-0.000299814,-0.00129595,-0.0058769,0.0,0.0,0.0,0.0,0,0
327571355,0.0114236,-0.0169633,-9.79139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000866374,0.00164192,-0.00177351,0.0,0.0,0.0,0.0,-0.0054338,-0.00300468,-0.00501169,0.0,0.0,0.0,0.0,0,0
327672181,0.0606601,-0.027889,-9.74279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000853418,0.00166842,-0.00175753,0.0,0.0,0.0,0.0,-0.00212814,-0.00165509,-0.00209175,0.0,0.0,0.0,0.0,0,0
327772191,0.0136892,-0.0103004,-9.80493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000848996,0.00167062,-0.00176777,0.0,0.0,0.0,0.0,-0.00215594,-0.00392741,-0.00311945,0.0,0.0,0.0,0.0,0,0
327876942,0.0765638,0.0141633,-9.75723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000834004,0.00168281,-0.0018089,0.0,0.0,0.0,0.0,-0.00164646,0.00193011,-0.00338206,0.0,0.0,0.0,0.0,0,0
327977750,0.000270125,-0.0363518,-9.81709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.00078607,0.00166061,-0.00179191,0.0,0.0,0.0,0.0,0.0013871,-0.00166042,-0.0029338,0.0,0.0,0.0,0.0,0,0
328077747,0.0292539,0.0314559,-9.76805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000795852,0.00165933,-0.0017683,0.0,0.0,0.0,0.0,-0.00270373,-0.00203987,-0.00065429,0.0,0.0,0.0,0.0,0,0
328178543,0.00992809,0.128424,-9.61097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000758359,0.00169728,-0.00175965,0.0,0.0,0.0,0.0,-0.00402712,0.00323125,-0.00195572,0.0,0.0,0.0,0.0,0,0
328278543,0.0231058,-0.0288327,-9.70206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000787964,0.0016994,-0.00175208,0.0,0.0,0.0,0.0,-0.00710528,0.00172121,-0.000457912,0.0,0.0,0.0,0.0,0,0
328383342,0.0451528,-0.0643157,-9.64382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000862777,0.001714,-0.00176095,0.0,0.0,0.0,0.0,-0.00367018,0.000974315,-0.00109629,0.0,0.0,0.0,0.0,0,0
328483342,0.0433899,0.0104404,-9.69627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000835064,0.00171793,-0.00171689,0.0,0.0,0.0,0.0,-0.00301805,0.00139649,0.000582917,0.0,0.0,0.0,0.0,0,0
328584142,0.086398,-0.0194404,-9.68578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000885486,0.00173136,-0.00169967,0.0,0.0,0.0,0.0,0.00192153,0.000690373,0.000208736,0.0,0.0,0.0,0.0,0,0
328688163,0.0226039,0.0229323,-9.73991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.00082996,0.00175753,-0.00167218,0.0,0.0,0.0,0.0,-0.000369202,-0.00184297,0.00110333,0.0,0.0,0.0,0.0,0,0
328788953,-0.0575573,0.0494669,-9.67166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000864229,0.00175087,-0.0016661,0.0,0.0,0.0,0.0,-0.000600531,-0.000358102,0.000100949,0.0,0.0,0.0,0.0,0,0
328889003,-0.00384402,-0.0133127,-9.73421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.00084313,0.00175034,-0.00164282,0.0,0.0,0.0,0.0,-0.00260416,-0.000358072,-0.00247579,0.0,0.0,0.0,0.0,0,0
328989785,0.0858213,-0.0423231,-9.69628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000952635,0.00176336,-0.00160686,0.0,0.0,0.0,0.0,-0.00160289,-0.00327321,-0.00325577,0.0,0.0,0.0,0.0,0,0
329093761,-0.00348284,-0.0673635,-9.68999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000921218,0.00173559,-0.00158447,0.0,0.0,0.0,0.0,-0.000926336,-0.000220186,-0.00207485,0.0,0.0,0.0,0.0,0,0
329194575,0.00289387,-0.00323835,-9.68115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000957195,0.00174712,-0.00155334,0.0,0.0,0.0,0.0,0.00173233,0.00237323,-0.00424372,0.0,0.0,0.0,0.0,0,0
329294542,0.000600614,-0.0234463,-9.75543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000927288,0.00176248,-0.00156153,0.0,0.0,0.0,0.0,-0.000496592,-0.00177273,-0.00192987,0.0,0.0,0.0,0.0,0,0
329399349,0.0449222,0.0288739,-9.72716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000903806,0.00175881,-0.00150306,0.0,0.0,0.0,0.0,-0.00489111,0.00306316,-0.00276417,0.0,0.0,0.0,0.0,0,0
329499348,0.0703626,-0.0178224,-9.66773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000938371,0.00176808,-0.0014936,0.0,0.0,0.0,0.0,-0.00733946,-5.70543e-05,-0.00213667,0.0,0.0,0.0,0.0,0,0
329600161,-0.015861,-0.0958039,-9.80184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.00101438,0.00171805,-0.00147833,0.0,0.0,0.0,0.0,-0.00428769,0.00136256,-0.000207486,0.0,0.0,0.0,0.0,0,0
329700154,0.0286403,-0.0836289,-9.75483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000977044,0.00171914,-0.00143191,0.0,0.0,0.0,0.0,0.00234239,0.00475004,0.000511736,0.0,0.0,0.0,0.0,0,0
329800945,-0.00493566,0.00237811,-9.76889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000927784,0.00171284,-0.00142735,0.0,0.0,0.0,0.0,0.00148534,0.00162713,-0.00227589,0.0,0.0,0.0,0.0,0,0
329904951,0.0797038,0.0558422,-9.69531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000940242,0.00172495,-0.00143414,0.0,0.0,0.0,0.0,-0.000546779,0.00174751,-0.00298497,0.0,0.0,0.0,0.0,0,0
330005743,0.0131269,-0.0274286,-9.77679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000978684,0.00170553,-0.00137215,0.0,0.0,0.0,0.0,-0.00193427,0.00421358,-0.00227335,0.0,0.0,0.0,0.0,0,0
330105756,0.0773026,-0.0636673,-9.70903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.00102338,0.00173557,-0.00130647,0.0,0.0,0.0,0.0,-0.0025161,0.00171712,-0.0017088,0.0,0.0,0.0,0.0,0,0
330210543,0.0399968,-0.0777716,-9.72731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000973187,0.0017294,-0.00132634,0.0,0.0,0.0,0.0,0.00394445,-0.000121281,-0.00164243,0.0,0.0,0.0,0.0,0,0
330310545,0.0514337,0.0261571,-9.72377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999997,0.000897022,0.00173041,-0.00132054,0.0,0.0,0.0,0.0,0.00621935,0.000551024,-0.000566478,0.0,0.0,0.0,0.0,0,0
