timestamp,min_distance,max_distance,current_distance,covariance,type,id,orientation
331436975,0.01,120.0,0.04,0.0,0,0,8
331488441,0.01,120.0,0.04,0.0,0,0,8
331538660,0.01,120.0,0.03,0.0,0,0,8
331589994,0.01,120.0,0.03,0.0,0,0,8
331639672,0.01,120.0,0.03,0.0,0,0,8
331690645,0.01,120.0,0.03,0.0,0,0,8
331744351,0.01,120.0,0.03,0.0,0,0,8
331794908,0.01,120.0,0.03,0.0,0,0,8
331846301,0.01,120.0,0.03,0.0,0,0,8
331896635,0.01,120.0,0.03,0.0,0,0,8
331947737,0.01,120.0,0.04,0.0,0,0,8
331998877,0.01,120.0,0.04,0.0,0,0,8
332049639,0.01,120.0,0.04,0.0,0,0,8
332100646,0.01,120.0,0.07,0.0,0,0,8
332151309,0.01,120.0,0.06,0.0,0,0,8
332201693,0.01,120.0,0.06,0.0,0,0,8
332251877,0.01,120.0,0.06,0.0,0,0,8
332301699,0.01,120.0,0.06,0.0,0,0,8
332352674,0.01,120.0,0.02,0.0,0,0,8
332402668,0.01,120.0,0.02,0.0,0,0,8
332452678,0.01,120.0,0.02,0.0,0,0,8
332506462,0.01,120.0,0.02,0.0,0,0,8
332557705,0.01,120.0,0.02,0.0,0,0,8
332609470,0.01,120.0,0.03,0.0,0,0,8
332661535,0.01,120.0,0.03,0.0,0,0,8
332712643,0.01,120.0,0.04,0.0,0,0,8
332763756,0.01,120.0,0.04,0.0,0,0,8
332815953,0.01,120.0,0.05,0.0,0,0,8
332866527,0.01,120.0,0.04,0.0,0,0,8
332917665,0.01,120.0,0.03,0.0,0,0,8
332968646,0.01,120.0,0.01,0.0,0,0,8
333019847,0.01,120.0,0.01,0.0,0,0,8
333069689,0.01,120.0,0.01,0.0,0,0,8
333120646,0.01,120.0,0.01,0.0,0,0,8
333171287,0.01,120.0,0.01,0.0,0,0,8
333221661,0.01,120.0,0.01,0.0,0,0,8
333271682,0.01,120.0,0.0,0.0,0,0,8
333321670,0.01,120.0,0.01,0.0,0,0,8
333372709,0.01,120.0,0.01,0.0,0,0,8
333424711,0.01,120.0,0.01,0.0,0,0,8
333477865,0.01,120.0,0.01,0.0,0,0,8
333529495,0.01,120.0,0.01,0.0,0,0,8
333581818,0.01,120.0,0.01,0.0,0,0,8
333633419,0.01,120.0,0.08,0.0,0,0,8
333685161,0.01,120.0,0.08,0.0,0,0,8
333737957,0.01,120.0,0.08,0.0,0,0,8
333788638,0.01,120.0,0.08,0.0,0,0,8
333839704,0.01,120.0,0.07,0.0,0,0,8
333890824,0.01,120.0,0.05,0.0,0,0,8
333940657,0.01,120.0,0.06,0.0,0,0,8
333991713,0.01,120.0,0.06,0.0,0,0,8
334041671,0.01,120.0,0.05,0.0,0,0,8
334091706,0.01,120.0,0.06,0.0,0,0,8
334143553,0.01,120.0,0.06,0.0,0,0,8
334195273,0.01,120.0,0.08,0.0,0,0,8
334244650,0.01,120.0,0.08,0.0,0,0,8
334294656,0.01,120.0,0.09,0.0,0,0,8
334345662,0.01,120.0,0.09,0.0,0,0,8
334397998,0.01,120.0,0.12,0.0,0,0,8
334449887,0.01,120.0,0.12,0.0,0,0,8
334501668,0.01,120.0,0.14,0.0,0,0,8
334551629,0.01,120.0,0.14,0.0,0,0,8
334602643,0.01,120.0,0.15,0.0,0,0,8
334653335,0.01,120.0,0.19,0.0,0,0,8
334704635,0.01,120.0,0.19,0.0,0,0,8
334755630,0.01,120.0,0.2,0.0,0,0,8
334806796,0.01,120.0,0.22,0.0,0,0,8
334859426,0.01,120.0,0.3,0.0,0,0,8
334910989,0.01,120.0,0.32,0.0,0,0,8
334960762,0.01,120.0,0.34,0.0,0,0,8
335011035,0.01,120.0,0.37,0.0,0,0,8
335060669,0.01,120.0,0.38,0.0,0,0,8
335111880,0.01,120.0,0.39,0.0,0,0,8
335163555,0.01,120.0,0.39,0.0,0,0,8
335213638,0.01,120.0,0.42,0.0,0,0,8
335263902,0.01,120.0,0.44,0.0,0,0,8
335314650,0.01,120.0,0.47,0.0,0,0,8
335365678,0.01,120.0,0.49,0.0,0,0,8
335416734,0.01,120.0,0.5,0.0,0,0,8
335466636,0.01,120.0,0.51,0.0,0,0,8
335517825,0.01,120.0,0.54,0.0,0,0,8
335571142,0.01,120.0,0.57,0.0,0,0,8
335621167,0.01,120.0,0.57,0.0,0,0,8
335670920,0.01,120.0,0.63,0.0,0,0,8
335720680,0.01,120.0,0.63,0.0,0,0,8
335771258,0.01,120.0,0.66,0.0,0,0,8
335820904,0.01,120.0,0.67,0.0,0,0,8
335871475,0.01,120.0,0.7,0.0,0,0,8
335923391,0.01,120.0,0.7,0.0,0,0,8
335973667,0.01,120.0,0.72,0.0,0,0,8
336023707,0.01,120.0,0.73,0.0,0,0,8
336075454,0.01,120.0,0.73,0.0,0,0,8
336127253,0.01,120.0,0.73,0.0,0,0,8
336177666,0.01,120.0,0.73,0.0,0,0,8
336228638,0.01,120.0,0.75,0.0,0,0,8
336281831,0.01,120.0,0.75,0.0,0,0,8
336332720,0.01,120.0,0.75,0.0,0,0,8
336385242,0.01,120.0,0.75,0.0,0,0,8
336434643,0.01,120.0,0.76,0.0,0,0,8
336485492,0.01,120.0,0.77,0.0,0,0,8
336537147,0.01,120.0,0.77,0.0,0,0,8
336587680,0.01,120.0,0.78,0.0,0,0,8
336637790,0.01,120.0,0.79,0.0,0,0,8
336689485,0.01,120.0,0.81,0.0,0,0,8
336739728,0.01,120.0,0.82,0.0,0,0,8
336792164,0.01,120.0,0.83,0.0,0,0,8
336843947,0.01,120.0,0.85,0.0,0,0,8
336894832,0.01,120.0,0.87,0.0,0,0,8
336945668,0.01,120.0,0.88,0.0,0,0,8
336995691,0.01,120.0,0.88,0.0,0,0,8
337047075,0.01,120.0,0.9,0.0,0,0,8
337097666,0.01,120.0,0.9,0.0,0,0,8
337148662,0.01,120.0,0.91,0.0,0,0,8
337199485,0.01,120.0,0.93,0.0,0,0,8
337252680,0.01,120.0,0.93,0.0,0,0,8
337304708,0.01,120.0,0.94,0.0,0,0,8
337356600,0.01,120.0,0.94,0.0,0,0,8
337406679,0.01,120.0,0.94,0.0,0,0,8
337457037,0.01,120.0,0.94,0.0,0,0,8
337506645,0.01,120.0,0.94,0.0,0,0,8
337557385,0.01,120.0,0.95,0.0,0,0,8
337609385,0.01,120.0,0.95,0.0,0,0,8
337661081,0.01,120.0,0.95,0.0,0,0,8
337714154,0.01,120.0,0.96,0.0,0,0,8
337763897,0.01,120.0,0.96,0.0,0,0,8
337814349,0.01,120.0,0.96,0.0,0,0,8
337865692,0.01,120.0,0.96,0.0,0,0,8
337916661,0.01,120.0,0.96,0.0,0,0,8
337967707,0.01,120.0,0.96,0.0,0,0,8
338019129,0.01,120.0,0.96,0.0,0,0,8
338069668,0.01,120.0,0.96,0.0,0,0,8
338119689,0.01,120.0,0.97,0.0,0,0,8
338169693,0.01,120.0,0.97,0.0,0,0,8
338219868,0.01,120.0,0.97,0.0,0,0,8
338270678,0.01,120.0,0.97,0.0,0,0,8
338320701,0.01,120.0,0.96,0.0,0,0,8
338372310,0.01,120.0,0.96,0.0,0,0,8
338422642,0.01,120.0,0.96,0.0,0,0,8
338474917,0.01,120.0,0.95,0.0,0,0,8
338525986,0.01,120.0,0.95,0.0,0,0,8
338577088,0.01,120.0,0.95,0.0,0,0,8
338626953,0.01,120.0,0.94,0.0,0,0,8
338676634,0.01,120.0,0.94,0.0,0,0,8
338726973,0.01,120.0,0.94,0.0,0,0,8
338777895,0.01,120.0,0.94,0.0,0,0,8
338828639,0.01,120.0,0.94,0.0,0,0,8
338878834,0.01,120.0,0.94,0.0,0,0,8
338929695,0.01,120.0,0.94,0.0,0,0,8
338979765,0.01,120.0,0.94,0.0,0,0,8
339029670,0.01,120.0,0.94,0.0,0,0,8
339080091,0.01,120.0,0.94,0.0,0,0,8
339131261,0.01,120.0,0.94,0.0,0,0,8
339181843,0.01,120.0,0.94,0.0,0,0,8
339231843,0.01,120.0,0.93,0.0,0,0,8
339282660,0.01,120.0,0.94,0.0,0,0,8
339333794,0.01,120.0,0.94,0.0,0,0,8
339384860,0.01,120.0,0.94,0.0,0,0,8
339434671,0.01,120.0,0.93,0.0,0,0,8
339486933,0.01,120.0,0.94,0.0,0,0,8
339537666,0.01,120.0,0.93,0.0,0,0,8
339589096,0.01,120.0,0.94,0.0,0,0,8
339639693,0.01,120.0,0.94,0.0,0,0,8
339690049,0.01,120.0,0.94,0.0,0,0,8
339740667,0.01,120.0,0.93,0.0,0,0,8
339791631,0.01,120.0,0.95,0.0,0,0,8
339842231,0.01,120.0,0.95,0.0,0,0,8
339892643,0.01,120.0,0.95,0.0,0,0,8
339943740,0.01,120.0,0.95,0.0,0,0,8
339994893,0.01,120.0,0.96,0.0,0,0,8
340045667,0.01,120.0,0.96,0.0,0,0,8
340097799,0.01,120.0,0.94,0.0,0,0,8
340148883,0.01,120.0,0.94,0.0,0,0,8
340200627,0.01,120.0,0.94,0.0,0,0,8
340251739,0.01,120.0,0.96,0.0,0,0,8
340302795,0.01,120.0,0.96,0.0,0,0,8
340352645,0.01,120.0,0.96,0.0,0,0,8
340402656,0.01,120.0,0.96,0.0,0,0,8
340453092,0.01,120.0,0.96,0.0,0,0,8
340503692,0.01,120.0,0.97,0.0,0,0,8
340553676,0.01,120.0,0.97,0.0,0,0,8
340605184,0.01,120.0,0.97,0.0,0,0,8
340655704,0.01,120.0,0.97,0.0,0,0,8
340705904,0.01,120.0,0.98,0.0,0,0,8
340755696,0.01,120.0,0.98,0.0,0,0,8
340806498,0.01,120.0,0.98,0.0,0,0,8
340860300,0.01,120.0,0.99,0.0,0,0,8
340911117,0.01,120.0,0.99,0.0,0,0,8
340961665,0.01,120.0,0.99,0.0,0,0,8
341012654,0.01,120.0,1.0,0.0,0,0,8
341063467,0.01,120.0,1.0,0.0,0,0,8
341115271,0.01,120.0,1.0,0.0,0,0,8
341165978,0.01,120.0,1.0,0.0,0,0,8
341216634,0.01,120.0,1.0,0.0,0,0,8
341269960,0.01,120.0,1.0,0.0,0,0,8
341320664,0.01,120.0,1.01,0.0,0,0,8
341372461,0.01,120.0,1.02,0.0,0,0,8
341422655,0.01,120.0,1.02,0.0,0,0,8
341473706,0.01,120.0,1.02,0.0,0,0,8
341525107,0.01,120.0,1.04,0.0,0,0,8
341575875,0.01,120.0,1.04,0.0,0,0,8
341626778,0.01,120.0,1.04,0.0,0,0,8
341676629,0.01,120.0,1.04,0.0,0,0,8
341726635,0.01,120.0,1.04,0.0,0,0,8
341778053,0.01,120.0,1.04,0.0,0,0,8
341828656,0.01,120.0,1.05,0.0,0,0,8
341881068,0.01,120.0,1.05,0.0,0,0,8
341931438,0.01,120.0,1.05,0.0,0,0,8
341983080,0.01,120.0,1.05,0.0,0,0,8
342033680,0.01,120.0,1.06,0.0,0,0,8
342084273,0.01,120.0,1.07,0.0,0,0,8
342135508,0.01,120.0,1.08,0.0,0,0,8
342185666,0.01,120.0,1.09,0.0,0,0,8
342236292,0.01,120.0,1.1,0.0,0,0,8
342286640,0.01,120.0,1.11,0.0,0,0,8
342337680,0.01,120.0,1.11,0.0,0,0,8
342388649,0.01,120.0,1.13,0.0,0,0,8
342441849,0.01,120.0,1.13,0.0,0,0,8
342491863,0.01,120.0,1.14,0.0,0,0,8
342543313,0.01,120.0,1.14,0.0,0,0,8
342594629,0.01,120.0,1.14,0.0,0,0,8
342644658,0.01,120.0,1.13,0.0,0,0,8
342695875,0.01,120.0,1.13,0.0,0,0,8
342746017,0.01,120.0,1.12,0.0,0,0,8
342795698,0.01,120.0,1.12,0.0,0,0,8
342847087,0.01,120.0,1.12,0.0,0,0,8
342897666,0.01,120.0,1.11,0.0,0,0,8
342947825,0.01,120.0,1.1,0.0,0,0,8
342998931,0.01,120.0,1.1,0.0,0,0,8
343048640,0.01,120.0,1.1,0.0,0,0,8
343099263,0.01,120.0,1.09,0.0,0,0,8
343149689,0.01,120.0,1.08,0.0,0,0,8
343200054,0.01,120.0,1.08,0.0,0,0,8
343250672,0.01,120.0,1.08,0.0,0,0,8
343304460,0.01,120.0,1.08,0.0,0,0,8
343357308,0.01,120.0,1.07,0.0,0,0,8
343408304,0.01,120.0,1.06,0.0,0,0,8
343457705,0.01,120.0,1.06,0.0,0,0,8
343509353,0.01,120.0,1.06,0.0,0,0,8
343561473,0.01,120.0,1.06,0.0,0,0,8
343613683,0.01,120.0,1.06,0.0,0,0,8
343663762,0.01,120.0,1.06,0.0,0,0,8
343715008,0.01,120.0,1.05,0.0,0,0,8
343766087,0.01,120.0,1.05,0.0,0,0,8
343816633,0.01,120.0,1.05,0.0,0,0,8
343866665,0.01,120.0,1.05,0.0,0,0,8
343916664,0.01,120.0,1.05,0.0,0,0,8
343966950,0.01,120.0,1.04,0.0,0,0,8
344016642,0.01,120.0,1.04,0.0,0,0,8
344067484,0.01,120.0,1.04,0.0,0,0,8
344119610,0.01,120.0,1.04,0.0,0,0,8
344169659,0.01,120.0,1.04,0.0,0,0,8
344219758,0.01,120.0,1.04,0.0,0,0,8
344270676,0.01,120.0,1.04,0.0,0,0,8
344320645,0.01,120.0,1.03,0.0,0,0,8
344372625,0.01,120.0,1.03,0.0,0,0,8
344422648,0.01,120.0,1.02,0.0,0,0,8
344474967,0.01,120.0,1.02,0.0,0,0,8
344526141,0.01,120.0,1.02,0.0,0,0,8
344577223,0.01,120.0,1.02,0.0,0,0,8
344627890,0.01,120.0,1.02,0.0,0,0,8
344678666,0.01,120.0,1.01,0.0,0,0,8
344728639,0.01,120.0,1.01,0.0,0,0,8
344779716,0.01,120.0,1.01,0.0,0,0,8
344831110,0.01,120.0,1.0,0.0,0,0,8
344880690,0.01,120.0,1.0,0.0,0,0,8
344931918,0.01,120.0,1.0,0.0,0,0,8
344982799,0.01,120.0,1.0,0.0,0,0,8
345033782,0.01,120.0,0.99,0.0,0,0,8
345083902,0.01,120.0,1.0,0.0,0,0,8
345133650,0.01,120.0,0.99,0.0,0,0,8
345184075,0.01,120.0,1.0,0.0,0,0,8
345233658,0.01,120.0,0.99,0.0,0,0,8
345285853,0.01,120.0,1.0,0.0,0,0,8
345336878,0.01,120.0,0.99,0.0,0,0,8
345388499,0.01,120.0,1.0,0.0,0,0,8
345439875,0.01,120.0,1.0,0.0,0,0,8
345489873,0.01,120.0,1.0,0.0,0,0,8
345539705,0.01,120.0,1.0,0.0,0,0,8
345589681,0.01,120.0,1.0,0.0,0,0,8
345639674,0.01,120.0,1.0,0.0,0,0,8
345690644,0.01,120.0,1.0,0.0,0,0,8
345742234,0.01,120.0,1.0,0.0,0,0,8
345791740,0.01,120.0,1.0,0.0,0,0,8
345843073,0.01,120.0,1.01,0.0,0,0,8
345892654,0.01,120.0,1.01,0.0,0,0,8
345943847,0.01,120.0,1.01,0.0,0,0,8
345993638,0.01,120.0,1.01,0.0,0,0,8
346043872,0.01,120.0,1.01,0.0,0,0,8
346093665,0.01,120.0,1.02,0.0,0,0,8
346143896,0.01,120.0,1.02,0.0,0,0,8
346193671,0.01,120.0,1.02,0.0,0,0,8
346244479,0.01,120.0,1.02,0.0,0,0,8
346297850,0.01,120.0,1.02,0.0,0,0,8
346348676,0.01,120.0,1.02,0.0,0,0,8
346400995,0.01,120.0,1.01,0.0,0,0,8
346450681,0.01,120.0,1.01,0.0,0,0,8
346501564,0.01,120.0,1.01,0.0,0,0,8
346553407,0.01,120.0,1.0,0.0,0,0,8
346605387,0.01,120.0,1.0,0.0,0,0,8
346656685,0.01,120.0,1.0,0.0,0,0,8
346708387,0.01,120.0,1.0,0.0,0,0,8
346759427,0.01,120.0,1.0,0.0,0,0,8
346810355,0.01,120.0,1.0,0.0,0,0,8
346860861,0.01,120.0,1.0,0.0,0,0,8
346910827,0.01,120.0,1.0,0.0,0,0,8
346961675,0.01,120.0,1.01,0.0,0,0,8
347011717,0.01,120.0,1.01,0.0,0,0,8
347063604,0.01,120.0,1.01,0.0,0,0,8
347115405,0.01,120.0,1.01,0.0,0,0,8
347165672,0.01,120.0,1.01,0.0,0,0,8
347216401,0.01,120.0,1.01,0.0,0,0,8
347266645,0.01,120.0,1.01,0.0,0,0,8
347320321,0.01,120.0,1.01,0.0,0,0,8
347372305,0.01,120.0,1.01,0.0,0,0,8
347421678,0.01,120.0,1.0,0.0,0,0,8
347473114,0.01,120.0,1.0,0.0,0,0,8
347523769,0.01,120.0,1.0,0.0,0,0,8
347574786,0.01,120.0,1.0,0.0,0,0,8
347624650,0.01,120.0,1.0,0.0,0,0,8
347675828,0.01,120.0,1.0,0.0,0,0,8
347726036,0.01,120.0,1.0,0.0,0,0,8
347776671,0.01,120.0,1.0,0.0,0,0,8
347827088,0.01,120.0,1.0,0.0,0,0,8
347877676,0.01,120.0,1.0,0.0,0,0,8
347930825,0.01,120.0,1.0,0.0,0,0,8
347982811,0.01,120.0,1.0,0.0,0,0,8
348033668,0.01,120.0,1.0,0.0,0,0,8
348083882,0.01,120.0,1.0,0.0,0,0,8
348133764,0.01,120.0,1.0,0.0,0,0,8
348184296,0.01,120.0,1.0,0.0,0,0,8
348233673,0.01,120.0,1.0,0.0,0,0,8
348285281,0.01,120.0,1.0,0.0,0,0,8
348336378,0.01,120.0,1.0,0.0,0,0,8
348388336,0.01,120.0,1.0,0.0,0,0,8
348438947,0.01,120.0,1.01,0.0,0,0,8
348489289,0.01,120.0,1.02,0.0,0,0,8
348542317,0.01,120.0,1.02,0.0,0,0,8
348593696,0.01,120.0,1.02,0.0,0,0,8
348644674,0.01,120.0,1.02,0.0,0,0,8
348695632,0.01,120.0,1.02,0.0,0,0,8
348746030,0.01,120.0,1.0,0.0,0,0,8
