timestamp,roll,pitch,yaw,thrust
321575494,-0.00978701,-0.0189819,7.38375e-05,0.0
321607507,-0.0105886,-0.0191722,5.92793e-06,0.0
321639555,-0.0114788,-0.019053,-2.38943e-05,0.0
321667509,-0.0106401,-0.01923,6.10533e-06,0.0
321700325,-0.00976986,-0.0189516,-6.09103e-06,0.0
321732304,-0.0106413,-0.0187878,-3.27282e-05,0.0
321764299,-0.0110234,-0.0189956,2.07142e-05,0.0
321797682,-0.00999276,-0.0188596,2.56413e-05,0.0
321828284,-0.00972509,-0.0189351,5.52375e-06,0.0
321857309,-0.0105037,-0.0187459,-3.83562e-05,0.0
321889166,-0.0107595,-0.0185578,5.84654e-06,0.0
321921114,-0.00975425,-0.0186009,-6.38163e-06,0.0
321953127,-0.00969883,-0.0181964,-3.82152e-06,0.0
321985108,-0.0104007,-0.0183549,3.61816e-06,0.0
322017402,-0.00984732,-0.0180303,3.35909e-05,0.0
322045149,-0.00922273,-0.0180976,-3.22142e-06,0.0
322077326,-0.00880461,-0.0180872,-1.8738e-05,0.0
322110006,-0.00929121,-0.0178677,4.91265e-06,0.0
322141932,-0.00953713,-0.0179642,-3.57805e-06,0.0
322173898,-0.00956445,-0.0178776,-1.55633e-05,0.0
322205933,-0.00952653,-0.017859,7.25706e-06,0.0
322238103,-0.00958624,-0.017925,4.98777e-06,0.0
322265906,-0.00988913,-0.0180329,-4.10572e-06,0.0
322298717,-0.00974322,-0.0179386,5.20158e-06,0.0
322330706,-0.00988733,-0.0180458,7.45314e-06,0.0
322362685,-0.00956676,-0.0179277,2.32559e-05,0.0
322394744,-0.00966909,-0.0179927,-1.32244e-05,0.0
322426673,-0.00943919,-0.0179932,-2.90918e-05,0.0
322458809,-0.00957929,-0.0179195,5.02288e-06,0.0
322486691,-0.00943021,-0.0180492,3.89088e-05,0.0
322519476,-0.0098759,-0.0178763,5.20761e-06,0.0
322551511,-0.00990074,-0.0179267,3.10435e-05,0.0
322579522,-0.00974186,-0.0175955,4.90337e-06,0.0
322615517,-0.00945749,-0.0175796,-0.000107841,0.0
322648493,-0.00977169,-0.01746,4.29226e-06,0.0
322679484,-0.00975064,-0.0174976,5.06563e-06,0.0
322712346,-0.00958152,-0.0174791,-7.51549e-05,0.0
322744411,-0.00975805,-0.0176597,9.9784e-06,0.0
322776272,-0.0100929,-0.0172553,0.000108421,0.0
322809213,-0.010417,-0.0173866,-0.000101484,0.0
322840376,-0.010272,-0.0172676,5.2269e-06,0.0
322873103,-0.00947081,-0.0174562,3.782e-05,0.0
322905157,-0.00992969,-0.0174717,-3.41062e-05,0.0
322937079,-0.0104045,-0.0172659,-5.30289e-05,0.0
322969118,-0.0104662,-0.0175396,5.43736e-06,0.0
323001143,-0.0104393,-0.0175875,5.35919e-06,0.0
323029208,-0.0108726,-0.0174292,5.51131e-06,0.0
323061947,-0.0101852,-0.017544,2.86876e-06,0.0
323093955,-0.0094631,-0.0175124,3.45276e-06,0.0
323125876,-0.00974931,-0.0177734,-3.61382e-05,0.0
323157921,-0.0103943,-0.0171686,-2.53343e-05,0.0
323189966,-0.00986446,-0.0173982,4.89091e-06,0.0
323217992,-0.0089594,-0.0173986,-1.9782e-05,0.0
323249957,-0.00941027,-0.0172934,4.81181e-06,0.0
323282757,-0.010409,-0.0172909,4.57666e-05,0.0
323314683,-0.00995177,-0.0171284,-6.22713e-06,0.0
323346679,-0.00902631,-0.017116,-1.50123e-05,0.0
323379921,-0.00947322,-0.0171486,1.14614e-05,0.0
323410733,-0.0102114,-0.0175026,5.31291e-06,0.0
323442777,-0.00981897,-0.0175241,-1.20506e-05,0.0
323474722,-0.00883051,-0.0175059,2.04746e-05,0.0
323507536,-0.00924264,-0.0175903,6.1e-05,0.0
323540448,-0.0104771,-0.0177856,-4.82188e-05,0.0
323571535,-0.0101872,-0.017761,5.30447e-06,0.0
323600661,-0.00951385,-0.0177683,3.80492e-05,0.0
323631487,-0.0097622,-0.017602,4.96879e-06,0.0
323664326,-0.0105326,-0.0177179,-3.97993e-05,0.0
323696307,-0.0105002,-0.0177751,2.5319e-05,0.0
323728349,-0.00972266,-0.0178227,5.77502e-05,0.0
323761096,-0.0100322,-0.01763,-4.10914e-05,0.0
323792307,-0.0106503,-0.0179237,5.58901e-06,0.0
323820755,-0.0105273,-0.0176512,4.74666e-05,0.0
323853125,-0.00961915,-0.0178302,-9.65245e-06,0.0
323885116,-0.00912035,-0.0179002,-2.74156e-05,0.0
323917113,-0.00968181,-0.0176551,9.95796e-06,0.0
323949114,-0.0095002,-0.0178397,2.79345e-05,0.0
323981367,-0.00882926,-0.0178151,4.67879e-06,0.0
324009134,-0.00904623,-0.0177585,1.43614e-05,0.0
324042136,-0.00944799,-0.0177019,4.90612e-06,0.0
324073886,-0.00979813,-0.0180289,-2.85165e-05,0.0
324105928,-0.00961178,-0.0178382,1.00943e-05,0.0
324137940,-0.0100518,-0.0177768,3.3241e-05,0.0
324170018,-0.00982241,-0.0180077,1.93985e-05,0.0
324202039,-0.00993612,-0.0179373,5.25163e-06,0.0
324229932,-0.0102416,-0.0180992,-1.2805e-05,0.0
324262756,-0.0100732,-0.0176539,5.13952e-06,0.0
324294676,-0.00881626,-0.0177438,5.49781e-05,0.0
324326719,-0.00851542,-0.0177034,8.24769e-06,0.0
324358753,-0.00941692,-0.0178465,-2.19463e-05,0.0
324391661,-0.00963501,-0.0177769,2.04672e-05,0.0
324422764,-0.00892134,-0.0178834,4.66129e-06,0.0
324455548,-0.00947098,-0.0172731,1.16366e-05,0.0
324487539,-0.010144,-0.0173712,-1.92589e-05,0.0
324519484,-0.010242,-0.0171757,-2.3867e-05,0.0
324551793,-0.010279,-0.0172144,8.93102e-05,0.0
324579498,-0.00981145,-0.0172893,1.64741e-06,0.0
324612400,-0.010394,-0.0174833,-7.04332e-05,0.0
324644340,-0.0102282,-0.0174132,5.21024e-06,0.0
324676363,-0.00949093,-0.0178242,1.10032e-06,0.0
324708327,-0.00987068,-0.0177485,-8.82892e-05,0.0
324740387,-0.0105822,-0.0177609,3.60752e-05,0.0
324772274,-0.0104637,-0.0175631,5.3572e-06,0.0
324804335,-0.00991368,-0.0176745,5.13132e-06,0.0
324837139,-0.00968239,-0.017558,-2.09121e-06,0.0
324869085,-0.0101886,-0.0178244,7.07014e-05,0.0
324901164,-0.0102326,-0.0178568,-3.29769e-05,0.0
324933116,-0.0102019,-0.0179982,5.21898e-06,0.0
324965144,-0.00986565,-0.0178844,2.09548e-05,0.0
324997079,-0.0100599,-0.0179412,-1.19894e-05,0.0
325029945,-0.0102757,-0.0178417,-1.14419e-05,0.0
325062913,-0.0104079,-0.0177355,1.92476e-06,0.0
325093918,-0.0103933,-0.0177548,5.40592e-06,0.0
325122863,-0.0103377,-0.0177686,-8.75836e-06,0.0
325153907,-0.0101234,-0.0174178,5.13905e-06,0.0
325185872,-0.0101507,-0.0179336,6.92498e-07,0.0
325218845,-0.0103541,-0.0177221,9.12986e-06,0.0
325250719,-0.0107225,-0.01832,1.39821e-05,0.0
325282980,-0.0103182,-0.0179064,-2.55061e-05,0.0
325310728,-0.0106784,-0.0183976,-3.08804e-05,0.0
325343048,-0.010879,-0.0183814,3.2642e-05,0.0
325374738,-0.0100411,-0.0185306,5.41569e-06,0.0
325406689,-0.0096166,-0.0185408,-4.52854e-05,0.0
325439486,-0.0108076,-0.0187915,8.65974e-06,0.0
325471505,-0.0110093,-0.0185234,4.27717e-05,0.0
325504093,-0.0102789,-0.0184378,-2.75619e-05,0.0
