timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
364217148,0,364217148,0,0,1,66,0,73,0,46,51,68
365149348,0,365149348,0,0,1,66,0,77,0,59,51,68
365823749,0,365823749,0,0,1,66,0,76,0,62,51,68
366289980,0,366289980,0,0,1,66,0,80,0,35,51,68
367899419,0,367899419,0,0,1,66,0,78,0,66,51,68
368365349,0,368365349,0,0,1,66,0,81,0,53,51,68
368881800,0,368881800,0,0,1,66,0,73,0,83,51,68
369726631,0,369726631,0,0,1,71,0,82,0,100,51,68
370883519,0,370883519,0,0,1,80,0,74,0,85,51,68
380063549,0,380063549,0,0,1,82,0,75,0,68,51,68
381435907,0,381435907,0,0,1,82,0,71,0,78,51,68
382130353,0,382130353,0,0,1,82,0,75,0,65,51,68
383729675,0,383729675,0,0,1,82,0,73,0,55,51,68
384250160,0,384250160,0,0,1,82,0,77,0,70,51,68
384892366,0,384892366,0,0,1,82,0,78,0,79,51,68
386263791,0,386263791,0,0,1,82,0,74,0,67,51,68
387411488,0,387411488,0,0,1,82,0,73,0,59,51,68
388558719,0,388558719,0,0,1,82,0,78,0,59,51,68
388858352,0,388858352,0,0,1,82,0,77,0,96,51,68
390391411,0,390391411,0,0,1,82,0,78,0,40,51,68
390932083,0,390932083,0,0,1,82,0,77,0,88,51,68
391773118,0,391773118,0,0,1,82,0,75,0,89,51,68
393151450,0,393151450,0,0,1,82,0,75,0,75,51,68
394523561,0,394523561,0,0,1,82,0,79,0,60,51,68
395448449,0,395448449,0,0,1,82,0,73,0,21,51,68
397507412,0,397507412,0,0,1,89,0,80,0,3,51,68
397556456,0,397556456,0,0,1,89,0,76,0,20,51,68
398194351,0,398194351,0,0,1,90,0,78,0,92,51,68
398658860,0,398658860,0,0,1,91,0,85,0,93,51,68
399800567,0,399800567,0,0,1,91,0,78,0,96,51,68
400949498,0,400949498,0,0,1,91,0,78,0,96,51,68
401639482,0,401639482,0,0,1,91,0,73,0,89,51,68
402792337,0,402792337,0,0,1,91,0,72,0,92,51,68
403938828,0,403938828,0,0,1,91,0,70,0,96,51,68
412654552,0,412654552,0,0,1,91,0,70,0,100,51,68
413810631,0,413810631,0,0,1,91,0,62,0,90,51,68
415188397,0,415188397,0,0,1,91,0,80,0,85,51,68
415873130,0,415873130,0,0,1,91,0,78,0,72,51,68
416799916,0,416799916,0,0,1,91,0,80,0,85,51,68
417712471,0,417712471,0,0,1,91,0,81,0,93,51,68
419082991,0,419082991,0,0,1,91,0,77,0,89,51,68
420018987,0,420018987,0,0,1,91,0,75,0,78,51,68
420700673,0,420700673,0,0,1,91,0,74,0,89,51,68
421844695,0,421844695,0,0,1,91,0,79,0,83,51,68
423445214,0,423445214,0,0,1,91,0,80,0,58,51,68
424587678,0,424587678,0,0,1,91,0,82,0,39,51,68
425973379,0,425973379,0,0,1,91,0,78,0,21,51,68
426466813,0,426466813,0,0,1,91,0,78,0,48,51,68
426930915,0,426930915,0,0,1,91,0,74,0,89,51,68
427817651,0,427817651,0,0,1,91,0,73,0,92,51,68
428956451,0,428956451,0,0,1,91,0,80,0,96,51,68
429646355,0,429646355,0,0,1,91,0,77,0,96,51,68
431027502,0,431027502,0,0,1,82,0,75,0,78,51,68
432173406,0,432173406,0,0,1,77,0,80,0,71,51,68
433320268,0,433320268,0,0,1,74,0,73,0,71,51,68
434007550,0,434007550,0,0,1,73,0,83,0,84,51,68
434722861,0,434722861,0,0,1,72,0,81,0,99,51,68
435857337,0,435857337,0,0,1,72,0,80,0,88,51,68
436767927,0,436767927,0,0,1,72,0,75,0,100,51,68
438384453,0,438384453,0,0,1,72,0,79,0,44,51,68
438910591,0,438910591,0,0,1,72,0,78,0,89,51,68
439986348,0,439986348,0,0,1,72,0,80,0,75,51,68
441363588,0,441363588,0,0,1,72,0,77,0,66,51,68
442041561,0,442041561,0,0,1,72,0,74,0,78,51,68
442973341,0,442973341,0,0,1,72,0,76,0,78,51,68
444350336,0,444350336,0,0,1,72,0,71,0,51,51,68
446181500,0,446181500,0,0,1,72,0,76,0,10,51,68
447546489,0,447546489,0,0,1,70,0,72,0,1,51,68
448249406,0,448249406,0,0,1,69,0,75,0,14,51,68
449853136,0,449853136,0,0,1,69,0,73,0,32,51,68
450083405,0,450083405,0,0,1,69,0,87,0,42,51,68
451004344,0,451004344,0,0,1,69,0,77,0,51,51,68
451681089,0,451681089,0,0,1,69,0,75,0,73,51,68
451947477,0,451947477,0,0,1,69,0,74,0,96,51,68
452597539,0,452597539,0,0,1,69,0,77,0,100,51,68
454205969,0,454205969,0,0,1,71,0,78,0,89,51,68
454892384,0,454892384,0,0,1,72,0,78,0,85,51,68
455809352,0,455809352,0,0,1,72,0,72,0,100,51,68
456964361,0,456964361,0,0,1,72,0,82,0,96,51,68
458112728,0,458112728,0,0,1,72,0,77,0,88,51,68
458799457,0,458799457,0,0,1,72,0,76,0,93,51,68
459945566,0,459945566,0,0,1,72,0,78,0,89,51,68
460626749,0,460626749,0,0,1,72,0,76,0,100,51,68
461782358,0,461782358,0,0,1,72,0,61,0,100,51,68
462755632,0,462755632,0,0,1,72,0,72,0,85,51,68
463850845,0,463850845,0,0,1,72,0,79,0,92,51,68
464769168,0,464769168,0,0,1,72,0,81,0,96,51,68
465915415,0,465915415,0,0,1,72,0,72,0,69,51,68
466871392,0,466871392,0,0,1,72,0,76,0,82,51,68
467746985,0,467746985,0,0,1,75,0,77,0,86,51,68
468899401,0,468899401,0,0,1,77,0,78,0,92,51,68
470047369,0,470047369,0,0,1,78,0,72,0,77,51,68
470973348,0,470973348,0,0,1,78,0,76,0,89,51,68
471657485,0,471657485,0,0,1,78,0,79,0,96,51,68
473034756,0,473034756,0,0,1,78,0,79,0,65,51,68
474413415,0,474413415,0,0,1,78,0,86,0,71,51,68
474948251,0,474948251,0,0,1,78,0,71,0,95,51,68
475790970,0,475790970,0,0,1,78,0,81,0,89,51,68
478077663,0,478077663,0,0,1,74,0,76,0,31,51,68
479004451,0,479004451,0,0,1,72,0,72,0,21,51,68
479697125,0,479697125,0,0,1,71,0,76,0,39,51,68
481070044,0,481070044,0,0,1,70,0,80,0,32,51,68
482210195,0,482210195,0,0,1,70,0,79,0,25,51,68
483140727,0,483140727,0,0,1,70,0,76,0,41,51,68
484047768,0,484047768,0,0,1,70,0,80,0,26,51,68
484740572,0,484740572,0,0,1,70,0,79,0,15,51,68
485662360,0,485662360,0,0,1,70,0,76,0,70,51,68
486120425,0,486120425,0,0,1,70,0,83,0,92,51,68
486808235,0,486808235,0,0,1,70,0,79,0,75,51,68
488190370,0,488190370,0,0,1,70,0,74,0,86,51,68
488871429,0,488871429,0,0,1,70,0,75,0,76,51,68
489789336,0,489789336,0,0,1,70,0,71,0,100,51,68
490939623,0,490939623,0,0,1,70,0,74,0,96,51,68
491637009,0,491637009,0,0,1,70,0,72,0,96,51,68
492773394,0,492773394,0,0,1,70,0,75,0,100,51,68
494387586,0,494387586,0,0,1,70,0,87,0,75,51,68
495066860,0,495066860,0,0,1,70,0,78,0,64,51,68
495825349,0,495825349,0,0,1,70,0,80,0,96,51,68
496683885,0,496683885,0,0,1,70,0,75,0,96,51,68
498055506,0,498055506,0,0,1,70,0,80,0,82,51,68
498748348,0,498748348,0,0,1,70,0,76,0,96,51,68
499660190,0,499660190,0,0,1,70,0,70,0,96,51,68
501042601,0,501042601,0,0,1,70,0,77,0,61,51,68
502419583,0,502419583,0,0,1,70,0,77,0,55,51,68
503336286,0,503336286,0,0,1,70,0,81,0,51,51,68
504939427,0,504939427,0,0,1,70,0,74,0,17,51,68
506100354,0,506100354,0,0,1,70,0,71,0,32,51,68
506777035,0,506777035,0,0,1,70,0,74,0,35,51,68
508156369,0,508156369,0,0,1,70,0,80,0,39,51,68
508628347,0,508628347,0,0,1,70,0,74,0,39,51,68
509074880,0,509074880,0,0,1,70,0,81,0,68,51,68
510002839,0,510002839,0,0,1,70,0,75,0,78,51,68
510677342,0,510677342,0,0,1,70,0,71,0,83,51,68
511835452,0,511835452,0,0,1,70,0,80,0,93,51,68
513884524,0,513884524,0,0,1,70,0,79,0,72,51,68
515269343,0,515269343,0,0,1,70,0,78,0,78,51,68
516191559,0,516191559,0,0,1,70,0,83,0,57,51,68
525372763,0,525372763,0,0,1,70,0,80,0,67,51,68
526523446,0,526523446,0,0,1,70,0,77,0,34,51,68
527895837,0,527895837,0,0,1,70,0,78,0,25,51,68
528822187,0,528822187,0,0,1,70,0,80,0,32,51,68
530184681,0,530184681,0,0,1,70,0,76,0,25,51,68
530710616,0,530710616,0,0,1,70,0,80,0,46,51,68
531792059,0,531792059,0,0,1,70,0,76,0,35,51,68
532943634,0,532943634,0,0,1,70,0,74,0,42,51,68
533228530,0,533228530,0,0,1,70,0,75,0,62,51,68
533855258,0,533855258,0,0,1,70,0,82,0,92,51,68
534781447,0,534781447,0,0,1,70,0,75,0,100,51,68
535928731,0,535928731,0,0,1,70,0,74,0,74,51,68
537070341,0,537070341,0,0,1,70,0,77,0,69,51,68
538677357,0,538677357,0,0,1,70,0,78,0,35,51,68
540055394,0,540055394,0,0,1,72,0,79,0,2,51,68
540357334,0,540357334,0,0,1,72,0,72,0,45,51,68
541433441,0,541433441,0,0,1,72,0,75,0,67,51,68
542354801,0,542354801,0,0,1,72,0,73,0,59,51,68
543275610,0,543275610,0,0,1,72,0,76,0,67,51,68
544192485,0,544192485,0,0,1,72,0,78,0,55,51,68
545340367,0,545340367,0,0,1,72,0,77,0,54,51,68
546951400,0,546951400,0,0,1,72,0,77,0,38,51,68
547638355,0,547638355,0,0,1,72,0,77,0,15,51,68
548333350,0,548333350,0,0,1,72,0,76,0,75,51,68
549235418,0,549235418,0,0,1,72,0,76,0,85,51,68
549927458,0,549927458,0,0,1,72,0,75,0,96,51,68
550843633,0,550843633,0,0,1,72,0,77,0,96,51,68
551765074,0,551765074,0,0,1,72,0,73,0,83,51,68
552682478,0,552682478,0,0,1,72,0,74,0,90,51,68
554287555,0,554287555,0,0,1,72,0,78,0,71,51,68
554744340,0,554744340,0,0,1,72,0,77,0,100,51,68
556355868,0,556355868,0,0,1,72,0,78,0,68,51,68
557274434,0,557274434,0,0,1,78,0,79,0,67,51,68
557964753,0,557964753,0,0,1,80,0,76,0,77,51,68
560498350,0,560498350,0,0,1,81,0,78,0,32,51,68
561405416,0,561405416,0,0,1,81,0,73,0,75,51,68
562321162,0,562321162,0,0,1,81,0,76,0,54,51,68
563013089,0,563013089,0,0,1,81,0,73,0,78,51,68
563942723,0,563942723,0,0,1,81,0,78,0,85,51,68
564620709,0,564620709,0,0,1,81,0,78,0,93,51,68
566452453,0,566452453,0,0,1,81,0,79,0,55,51,68
567870820,0,567870820,0,0,1,81,0,75,0,38,51,68
568074477,0,568074477,0,0,1,81,0,81,0,75,51,68
569436310,0,569436310,0,0,1,81,0,74,0,70,51,68
569942834,0,569942834,0,0,1,81,0,73,0,82,51,68
570828337,0,570828337,0,0,1,81,0,77,0,78,51,68
572650612,0,572650612,0,0,1,81,0,80,0,14,51,68
574270335,0,574270335,0,0,1,75,0,75,0,31,51,68
574548409,0,574548409,0,0,1,73,0,76,0,64,51,68
575412367,0,575412367,0,0,1,71,0,78,0,32,51,68
577019852,0,577019852,0,0,1,69,0,73,0,40,51,68
577711388,0,577711388,0,0,1,69,0,78,0,36,51,68
579087639,0,579087639,0,0,1,70,0,73,0,21,51,68
579574379,0,579574379,0,0,1,71,0,76,0,51,51,68
580003744,0,580003744,0,0,1,72,0,71,0,78,51,68
581145407,0,581145407,0,0,1,72,0,78,0,62,51,68
582067584,0,582067584,0,0,1,72,0,78,0,78,51,68
582746653,0,582746653,0,0,1,72,0,76,0,100,51,68
584145394,0,584145394,0,0,1,72,0,77,0,78,51,68
584837065,0,584837065,0,0,1,72,0,74,0,93,51,68
585975448,0,585975448,0,0,1,72,0,75,0,78,51,68
587576557,0,587576557,0,0,1,72,0,76,0,71,51,68
588262071,0,588262071,0,0,1,72,0,76,0,58,51,68
588953409,0,588953409,0,0,1,72,0,73,0,82,51,68
