timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags
321565482,-0.486862,-0.0252825,-0.925432,-0.0093261,0.0161415,-0.204656,-0.000280017,-0.00807929,0.100334,-0.91098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0201911,0.0201911,0.0178274,0.000856119,0.000856119,0.031473,5.17409e-05,5.17407e-05,6.25117e-05,0.00183651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.188476,0.12396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
321765833,0.0034614,0.0078315,-0.987354,0.00534616,-0.00569465,-0.207679,-0.000291852,-0.00795843,0.100377,-0.911543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0225546,0.0225546,0.00947806,0.000856069,0.000856069,0.031344,5.17409e-05,5.17407e-05,6.24787e-05,0.00183557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.200262,0.083452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
321976075,-0.400065,0.00809394,-0.970233,0.00120761,0.00839453,-0.195801,-0.000206156,-0.00798083,0.100257,-0.912072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0276853,0.0276853,0.0119676,0.000882592,0.000882592,0.0313826,5.17508e-05,5.17506e-05,6.24886e-05,0.00183455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.224367,0.0971534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
322176391,-0.512713,-0.00102414,-0.970813,-0.0156258,-0.00135217,-0.19719,-0.000171656,-0.00799285,0.100177,-0.912591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.025188,0.025188,0.0119766,0.00088253,0.00088253,0.0313827,5.17508e-05,5.17506e-05,6.24886e-05,0.00183361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.213007,0.0972663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
322376911,-0.253618,0.0116193,-0.961342,-0.00232471,-0.0107753,-0.199355,-0.000269703,-0.00806245,0.100075,-0.913213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.027711,0.027711,0.0120072,0.000882878,0.000882878,0.0313832,5.17509e-05,5.17507e-05,6.24888e-05,0.00183268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.224417,0.0972623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
322587167,-0.297558,-0.00870746,-0.933018,0.0148339,-0.0332692,-0.20569,-0.000228738,-0.00821445,0.0999343,-0.914011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0301849,0.0301849,0.022865,0.00090937,0.00090937,0.0315505,5.17608e-05,5.17606e-05,6.25316e-05,0.00183147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.235308,0.142601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
322787486,-0.397071,0.0105924,-0.965016,0.0111638,-0.00108585,-0.208527,-5.89064e-05,-0.00836231,0.0999177,-0.914625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.027688,0.027688,0.0144931,0.000909359,0.000909359,0.0314217,5.17608e-05,5.17606e-05,6.24986e-05,0.00183045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.224422,0.109406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
322987590,-0.334692,0.0342978,-0.965624,0.000155749,0.00608815,-0.200618,-1.92153e-05,-0.0082854,0.0998364,-0.91508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0301707,0.0301707,0.0144907,0.000909076,0.000909076,0.0314217,5.17607e-05,5.17605e-05,6.24986e-05,0.00182933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.235238,0.109383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
323187990,-0.332619,0.0282142,-0.976139,0.00185183,-0.00267968,-0.199993,7.40675e-06,-0.00832891,0.0997764,-0.915682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0300139,0.0300139,0.0144853,0.000909463,0.000909463,0.0314216,5.17609e-05,5.17607e-05,6.24986e-05,0.0018283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.234617,0.109436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
323398384,-0.306392,0.0100396,-0.998033,0.00177449,-0.00307724,-0.203238,3.78318e-05,-0.00840484,0.0997356,-0.916277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00765773,0.00765773,0.0170293,0.000936069,0.000936068,0.0314609,5.17708e-05,5.17706e-05,6.25087e-05,0.00182738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.245728,0.120439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
323598806,-0.276751,0.024936,-0.979009,0.00294473,-0.00707347,-0.199587,2.96583e-05,-0.00842385,0.0996171,-0.916802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00765797,0.00765797,0.0170156,0.000936131,0.000936131,0.0314607,5.17708e-05,5.17706e-05,6.25086e-05,0.00182636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.245825,0.120464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
323799389,-0.30703,-0.00916659,-0.970608,0.00583616,0.00317966,-0.212592,5.88172e-06,-0.00842656,0.0995192,-0.917409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00766023,0.00766023,0.0170668,0.000936592,0.000936592,0.0314616,5.1771e-05,5.17708e-05,6.25089e-05,0.00182534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.245819,0.120497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,90
