timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
322899457,-0.0,0.0,-0.00451283,0.0,0.999997,0.0,0.0,-0.00225641,0.0,-1.0,1,0,0,0,0,0,0
322939259,-0.0,0.0,-0.00435533,0.0,0.999998,0.0,0.0,-0.00217766,0.0,-1.0,1,0,0,0,0,0,0
322968842,-0.0,0.0,-0.0044238,0.0,0.999998,0.0,0.0,-0.0022119,0.0,-1.0,1,0,0,0,0,0,0
322998839,-0.0,0.0,-0.00449577,0.0,0.999997,0.0,0.0,-0.00224788,0.0,-1.0,1,0,0,0,0,0,0
323029103,-0.0,0.0,-0.00447293,0.0,0.999997,0.0,0.0,-0.00223646,0.0,-1.0,1,0,0,0,0,0,0
323059436,-0.0,0.0,-0.00443666,0.0,0.999998,0.0,0.0,-0.00221833,0.0,-1.0,1,0,0,0,0,0,0
323089219,-0.0,0.0,-0.00451912,0.0,0.999997,0.0,0.0,-0.00225956,0.0,-1.0,1,0,0,0,0,0,0
323119424,-0.0,0.0,-0.00453766,0.0,0.999997,0.0,0.0,-0.00226883,0.0,-1.0,1,0,0,0,0,0,0
323159497,-0.0,0.0,-0.0043816,0.0,0.999998,0.0,0.0,-0.0021908,0.0,-1.0,1,0,0,0,0,0,0
323189345,-0.0,0.0,-0.00445641,0.0,0.999997,0.0,0.0,-0.0022282,0.0,-1.0,1,0,0,0,0,0,0
323219605,-0.0,0.0,-0.00448964,0.0,0.999997,0.0,0.0,-0.00224482,0.0,-1.0,1,0,0,0,0,0,0
323249347,-0.0,0.0,-0.00433524,0.0,0.999998,0.0,0.0,-0.00216762,0.0,-1.0,1,0,0,0,0,0,0
323279852,-0.0,0.0,-0.00432159,0.0,0.999998,0.0,0.0,-0.0021608,0.0,-1.0,1,0,0,0,0,0,0
323310166,-0.0,0.0,-0.00442499,0.0,0.999998,0.0,0.0,-0.0022125,0.0,-1.0,1,0,0,0,0,0,0
323339962,-0.0,0.0,-0.00436721,0.0,0.999998,0.0,0.0,-0.0021836,0.0,-1.0,1,0,0,0,0,0,0
323380215,-0.0,0.0,-0.00437667,0.0,0.999998,0.0,0.0,-0.00218833,0.0,-1.0,1,0,0,0,0,0,0
323410234,-0.0,0.0,-0.0044339,0.0,0.999998,0.0,0.0,-0.00221695,0.0,-1.0,1,0,0,0,0,0,0
323440197,-0.0,0.0,-0.00439456,0.0,0.999998,0.0,0.0,-0.00219728,0.0,-1.0,1,0,0,0,0,0,0
323470020,-0.0,0.0,-0.00437168,0.0,0.999998,0.0,0.0,-0.00218584,0.0,-1.0,1,0,0,0,0,0,0
323500607,-0.0,0.0,-0.00443753,0.0,0.999998,0.0,0.0,-0.00221876,0.0,-1.0,1,0,0,0,0,0,0
323540591,-0.0,0.0,-0.00441147,0.0,0.999998,0.0,0.0,-0.00220573,0.0,-1.0,1,0,0,0,0,0,0
323570102,-0.0,0.0,-0.00428704,0.0,0.999998,0.0,0.0,-0.00214352,0.0,-1.0,1,0,0,0,0,0,0
323600999,-0.0,0.0,-0.00432309,0.0,0.999998,0.0,0.0,-0.00216154,0.0,-1.0,1,0,0,0,0,0,0
323630275,-0.0,0.0,-0.00438268,0.0,0.999998,0.0,0.0,-0.00219134,0.0,-1.0,1,0,0,0,0,0,0
323661091,-0.0,0.0,-0.00430404,0.0,0.999998,0.0,0.0,-0.00215202,0.0,-1.0,1,0,0,0,0,0,0
323690573,-0.0,0.0,-0.00424199,0.0,0.999998,0.0,0.0,-0.00212099,0.0,-1.0,1,0,0,0,0,0,0
323720990,-0.0,0.0,-0.00433917,0.0,0.999998,0.0,0.0,-0.00216958,0.0,-1.0,1,0,0,0,0,0,0
323761239,-0.0,0.0,-0.00432139,0.0,0.999998,0.0,0.0,-0.00216069,0.0,-1.0,1,0,0,0,0,0,0
323790390,-0.0,0.0,-0.00419873,0.0,0.999998,0.0,0.0,-0.00209936,0.0,-1.0,1,0,0,0,0,0,0
323821053,-0.0,0.0,-0.00425513,0.0,0.999998,0.0,0.0,-0.00212756,0.0,-1.0,1,0,0,0,0,0,0
323850843,-0.0,0.0,-0.00432619,0.0,0.999998,0.0,0.0,-0.00216309,0.0,-1.0,1,0,0,0,0,0,0
323880770,-0.0,0.0,-0.00427435,0.0,0.999998,0.0,0.0,-0.00213717,0.0,-1.0,1,0,0,0,0,0,0
323911825,-0.0,0.0,-0.0041999,0.0,0.999998,0.0,0.0,-0.00209995,0.0,-1.0,1,0,0,0,0,0,0
323950997,-0.0,0.0,-0.00424952,0.0,0.999998,0.0,0.0,-0.00212476,0.0,-1.0,1,0,0,0,0,0,0
323981257,-0.0,0.0,-0.00416806,0.0,0.999998,0.0,0.0,-0.00208403,0.0,-1.0,1,0,0,0,0,0,0
324011525,-0.0,0.0,-0.0041477,0.0,0.999998,0.0,0.0,-0.00207385,0.0,-1.0,1,0,0,0,0,0,0
324041879,-0.0,0.0,-0.00420752,0.0,0.999998,0.0,0.0,-0.00210376,0.0,-1.0,1,0,0,0,0,0,0
324071502,-0.0,0.0,-0.00415732,0.0,0.999998,0.0,0.0,-0.00207866,0.0,-1.0,1,0,0,0,0,0,0
324102182,-0.0,0.0,-0.00408495,0.0,0.999998,0.0,0.0,-0.00204247,0.0,-1.0,1,0,0,0,0,0,0
324131071,-0.0,0.0,-0.00409669,0.0,0.999998,0.0,0.0,-0.00204835,0.0,-1.0,1,0,0,0,0,0,0
324171479,-0.0,0.0,-0.00414627,0.0,0.999998,0.0,0.0,-0.00207313,0.0,-1.0,1,0,0,0,0,0,0
324201930,-0.0,0.0,-0.0041639,0.0,0.999998,0.0,0.0,-0.00208195,0.0,-1.0,1,0,0,0,0,0,0
324231586,-0.0,0.0,-0.00418099,0.0,0.999998,0.0,0.0,-0.00209049,0.0,-1.0,1,0,0,0,0,0,0
324261540,-0.0,0.0,-0.00412441,0.0,0.999998,0.0,0.0,-0.0020622,0.0,-1.0,1,0,0,0,0,0,0
324291783,-0.0,0.0,-0.00416422,0.0,0.999998,0.0,0.0,-0.00208211,0.0,-1.0,1,0,0,0,0,0,0
324322005,-0.0,0.0,-0.00425105,0.0,0.999998,0.0,0.0,-0.00212552,0.0,-1.0,1,0,0,0,0,0,0
324351626,-0.0,0.0,-0.00418368,0.0,0.999998,0.0,0.0,-0.00209184,0.0,-1.0,1,0,0,0,0,0,0
324381580,-0.0,0.0,-0.00416144,0.0,0.999998,0.0,0.0,-0.00208072,0.0,-1.0,1,0,0,0,0,0,0
324421866,-0.0,0.0,-0.00417288,0.0,0.999998,0.0,0.0,-0.00208644,0.0,-1.0,1,0,0,0,0,0,0
324451928,-0.0,0.0,-0.00416188,0.0,0.999998,0.0,0.0,-0.00208094,0.0,-1.0,1,0,0,0,0,0,0
324481688,-0.0,0.0,-0.00417874,0.0,0.999998,0.0,0.0,-0.00208937,0.0,-1.0,1,0,0,0,0,0,0
324512366,-0.0,0.0,-0.00408751,0.0,0.999998,0.0,0.0,-0.00204375,0.0,-1.0,1,0,0,0,0,0,0
324542093,-0.0,0.0,-0.00413086,0.0,0.999998,0.0,0.0,-0.00206543,0.0,-1.0,1,0,0,0,0,0,0
324571796,-0.0,0.0,-0.00427047,0.0,0.999998,0.0,0.0,-0.00213523,0.0,-1.0,1,0,0,0,0,0,0
324612581,-0.0,0.0,-0.00409528,0.0,0.999998,0.0,0.0,-0.00204764,0.0,-1.0,1,0,0,0,0,0,0
324642307,-0.0,0.0,-0.00412378,0.0,0.999998,0.0,0.0,-0.00206189,0.0,-1.0,1,0,0,0,0,0,0
324671681,-0.0,0.0,-0.00420838,0.0,0.999998,0.0,0.0,-0.00210419,0.0,-1.0,1,0,0,0,0,0,0
324702323,-0.0,0.0,-0.00409356,0.0,0.999998,0.0,0.0,-0.00204678,0.0,-1.0,1,0,0,0,0,0,0
324742680,-0.0,0.0,-0.00404433,0.0,0.999998,0.0,0.0,-0.00202216,0.0,-1.0,1,0,0,0,0,0,0
324772049,-0.0,0.0,-0.00415224,0.0,0.999998,0.0,0.0,-0.00207612,0.0,-1.0,1,0,0,0,0,0,0
324802738,-0.0,0.0,-0.00406389,0.0,0.999998,0.0,0.0,-0.00203194,0.0,-1.0,1,0,0,0,0,0,0
324832085,-0.0,0.0,-0.00401652,0.0,0.999998,0.0,0.0,-0.00200826,0.0,-1.0,1,0,0,0,0,0,0
324862740,-0.0,0.0,-0.00405912,0.0,0.999998,0.0,0.0,-0.00202956,0.0,-1.0,1,0,0,0,0,0,0
324903257,-0.0,0.0,-0.00404218,0.0,0.999998,0.0,0.0,-0.00202109,0.0,-1.0,1,0,0,0,0,0,0
324932619,-0.0,0.0,-0.00400691,0.0,0.999998,0.0,0.0,-0.00200345,0.0,-1.0,1,0,0,0,0,0,0
324962710,-0.0,0.0,-0.00403895,0.0,0.999998,0.0,0.0,-0.00201947,0.0,-1.0,1,0,0,0,0,0,0
324992404,-0.0,0.0,-0.004025,0.0,0.999998,0.0,0.0,-0.0020125,0.0,-1.0,1,0,0,0,0,0,0
325022793,-0.0,0.0,-0.00398239,0.0,0.999998,0.0,0.0,-0.0019912,0.0,-1.0,1,0,0,0,0,0,0
325063101,-0.0,0.0,-0.00399299,0.0,0.999998,0.0,0.0,-0.00199649,0.0,-1.0,1,0,0,0,0,0,0
325092568,-0.0,0.0,-0.00399954,0.0,0.999998,0.0,0.0,-0.00199977,0.0,-1.0,1,0,0,0,0,0,0
325123045,-0.0,0.0,-0.00397895,0.0,0.999998,0.0,0.0,-0.00198948,0.0,-1.0,1,0,0,0,0,0,0
325153127,-0.0,0.0,-0.0039617,0.0,0.999998,0.0,0.0,-0.00198085,0.0,-1.0,1,0,0,0,0,0,0
325182876,-0.0,0.0,-0.00394962,0.0,0.999998,0.0,0.0,-0.00197481,0.0,-1.0,1,0,0,0,0,0,0
325213290,-0.0,0.0,-0.00394152,0.0,0.999998,0.0,0.0,-0.00197076,0.0,-1.0,1,0,0,0,0,0,0
325243578,-0.0,0.0,-0.00400986,0.0,0.999998,0.0,0.0,-0.00200493,0.0,-1.0,1,0,0,0,0,0,0
325283287,-0.0,0.0,-0.00398321,0.0,0.999998,0.0,0.0,-0.0019916,0.0,-1.0,1,0,0,0,0,0,0
325313777,-0.0,0.0,-0.00389733,0.0,0.999998,0.0,0.0,-0.00194866,0.0,-1.0,1,0,0,0,0,0,0
325343303,-0.0,0.0,-0.0039096,0.0,0.999998,0.0,0.0,-0.0019548,0.0,-1.0,1,0,0,0,0,0,0
325373051,-0.0,0.0,-0.00402711,0.0,0.999998,0.0,0.0,-0.00201355,0.0,-1.0,1,0,0,0,0,0,0
325403552,-0.0,0.0,-0.00396644,0.0,0.999998,0.0,0.0,-0.00198322,0.0,-1.0,1,0,0,0,0,0,0
325433551,-0.0,0.0,-0.00388858,0.0,0.999998,0.0,0.0,-0.00194429,0.0,-1.0,1,0,0,0,0,0,0
325473390,-0.0,0.0,-0.00398691,0.0,0.999998,0.0,0.0,-0.00199345,0.0,-1.0,1,0,0,0,0,0,0
325504347,-0.0,0.0,-0.00397957,0.0,0.999998,0.0,0.0,-0.00198978,0.0,-1.0,1,0,0,0,0,0,0
325533226,-0.0,0.0,-0.00387872,0.0,0.999998,0.0,0.0,-0.00193936,0.0,-1.0,1,0,0,0,0,0,0
325564374,-0.0,0.0,-0.0039274,0.0,0.999998,0.0,0.0,-0.0019637,0.0,-1.0,1,0,0,0,0,0,0
325593540,-0.0,0.0,-0.00395681,0.0,0.999998,0.0,0.0,-0.0019784,0.0,-1.0,1,0,0,0,0,0,0
325633667,-0.0,0.0,-0.00391536,0.0,0.999998,0.0,0.0,-0.00195768,0.0,-1.0,1,0,0,0,0,0,0
325663938,-0.0,0.0,-0.00392669,0.0,0.999998,0.0,0.0,-0.00196334,0.0,-1.0,1,0,0,0,0,0,0
325693927,-0.0,0.0,-0.00398437,0.0,0.999998,0.0,0.0,-0.00199218,0.0,-1.0,1,0,0,0,0,0,0
325723646,-0.0,0.0,-0.00399163,0.0,0.999998,0.0,0.0,-0.00199581,0.0,-1.0,1,0,0,0,0,0,0
325754015,-0.0,0.0,-0.00399659,0.0,0.999998,0.0,0.0,-0.00199829,0.0,-1.0,1,0,0,0,0,0,0
325784260,-0.0,0.0,-0.00395855,0.0,0.999998,0.0,0.0,-0.00197927,0.0,-1.0,1,0,0,0,0,0,0
325814725,-0.0,0.0,-0.00395632,0.0,0.999998,0.0,0.0,-0.00197816,0.0,-1.0,1,0,0,0,0,0,0
325854715,-0.0,0.0,-0.00399525,0.0,0.999998,0.0,0.0,-0.00199763,0.0,-1.0,1,0,0,0,0,0,0
325884258,-0.0,0.0,-0.0039614,0.0,0.999998,0.0,0.0,-0.0019807,0.0,-1.0,1,0,0,0,0,0,0
325914826,-0.0,0.0,-0.00394458,0.0,0.999998,0.0,0.0,-0.00197229,0.0,-1.0,1,0,0,0,0,0,0
325944590,-0.0,0.0,-0.00396114,0.0,0.999998,0.0,0.0,-0.00198057,0.0,-1.0,1,0,0,0,0,0,0
325974482,-0.0,0.0,-0.00393884,0.0,0.999998,0.0,0.0,-0.00196942,0.0,-1.0,1,0,0,0,0,0,0
326015151,-0.0,0.0,-0.00395569,0.0,0.999998,0.0,0.0,-0.00197784,0.0,-1.0,1,0,0,0,0,0,0
326044690,-0.0,0.0,-0.00393724,0.0,0.999998,0.0,0.0,-0.00196862,0.0,-1.0,1,0,0,0,0,0,0
326074986,-0.0,0.0,-0.00383314,0.0,0.999998,0.0,0.0,-0.00191657,0.0,-1.0,1,0,0,0,0,0,0
326105265,-0.0,0.0,-0.00383496,0.0,0.999998,0.0,0.0,-0.00191748,0.0,-1.0,1,0,0,0,0,0,0
326134841,-0.0,0.0,-0.00392058,0.0,0.999998,0.0,0.0,-0.00196029,0.0,-1.0,1,0,0,0,0,0,0
326164875,-0.0,0.0,-0.00385292,0.0,0.999998,0.0,0.0,-0.00192646,0.0,-1.0,1,0,0,0,0,0,0
326195092,-0.0,0.0,-0.00380221,0.0,0.999998,0.0,0.0,-0.0019011,0.0,-1.0,1,0,0,0,0,0,0
326235062,-0.0,0.0,-0.00390874,0.0,0.999998,0.0,0.0,-0.00195437,0.0,-1.0,1,0,0,0,0,0,0
326264610,-0.0,0.0,-0.00385767,0.0,0.999998,0.0,0.0,-0.00192883,0.0,-1.0,1,0,0,0,0,0,0
326295282,-0.0,0.0,-0.00380463,0.0,0.999998,0.0,0.0,-0.00190231,0.0,-1.0,1,0,0,0,0,0,0
326325312,-0.0,0.0,-0.00385873,0.0,0.999998,0.0,0.0,-0.00192937,0.0,-1.0,1,0,0,0,0,0,0
326355408,-0.0,0.0,-0.00388266,0.0,0.999998,0.0,0.0,-0.00194133,0.0,-1.0,1,0,0,0,0,0,0
326385227,-0.0,0.0,-0.00387381,0.0,0.999998,0.0,0.0,-0.0019369,0.0,-1.0,1,0,0,0,0,0,0
326425102,-0.0,0.0,-0.00382197,0.0,0.999998,0.0,0.0,-0.00191099,0.0,-1.0,1,0,0,0,0,0,0
326455889,-0.0,0.0,-0.00391925,0.0,0.999998,0.0,0.0,-0.00195962,0.0,-1.0,1,0,0,0,0,0,0
326485158,-0.0,0.0,-0.00387291,0.0,0.999998,0.0,0.0,-0.00193645,0.0,-1.0,1,0,0,0,0,0,0
326515792,-0.0,0.0,-0.00377346,0.0,0.999998,0.0,0.0,-0.00188673,0.0,-1.0,1,0,0,0,0,0,0
326545406,-0.0,0.0,-0.00381166,0.0,0.999998,0.0,0.0,-0.00190583,0.0,-1.0,1,0,0,0,0,0,0
326575072,-0.0,0.0,-0.00386983,0.0,0.999998,0.0,0.0,-0.00193491,0.0,-1.0,1,0,0,0,0,0,0
326606201,-0.0,0.0,-0.00382039,0.0,0.999998,0.0,0.0,-0.00191019,0.0,-1.0,1,0,0,0,0,0,0
326645666,-0.0,0.0,-0.00377622,0.0,0.999998,0.0,0.0,-0.00188811,0.0,-1.0,1,0,0,0,0,0,0
326675704,-0.0,0.0,-0.00381495,0.0,0.999998,0.0,0.0,-0.00190747,0.0,-1.0,1,0,0,0,0,0,0
326706114,-0.0,0.0,-0.00377526,0.0,0.999998,0.0,0.0,-0.00188763,0.0,-1.0,1,0,0,0,0,0,0
326735840,-0.0,0.0,-0.00368054,0.0,0.999998,0.0,0.0,-0.00184027,0.0,-1.0,1,0,0,0,0,0,0
326766182,-0.0,0.0,-0.00376608,0.0,0.999998,0.0,0.0,-0.00188304,0.0,-1.0,1,0,0,0,0,0,0
326806444,-0.0,0.0,-0.00372698,0.0,0.999998,0.0,0.0,-0.00186349,0.0,-1.0,1,0,0,0,0,0,0
326835602,-0.0,0.0,-0.00362105,0.0,0.999998,0.0,0.0,-0.00181052,0.0,-1.0,1,0,0,0,0,0,0
326866301,-0.0,0.0,-0.00380284,0.0,0.999998,0.0,0.0,-0.00190142,0.0,-1.0,1,0,0,0,0,0,0
326895904,-0.0,0.0,-0.00385344,0.0,0.999998,0.0,0.0,-0.00192672,0.0,-1.0,1,0,0,0,0,0,0
326926148,-0.0,0.0,-0.00360871,0.0,0.999998,0.0,0.0,-0.00180435,0.0,-1.0,1,0,0,0,0,0,0
326955927,-0.0,0.0,-0.00366057,0.0,0.999998,0.0,0.0,-0.00183029,0.0,-1.0,1,0,0,0,0,0,0
326995934,-0.0,0.0,-0.00379467,0.0,0.999998,0.0,0.0,-0.00189734,0.0,-1.0,1,0,0,0,0,0,0
327026676,-0.0,0.0,-0.00362071,0.0,0.999998,0.0,0.0,-0.00181035,0.0,-1.0,1,0,0,0,0,0,0
327055783,-0.0,0.0,-0.00367474,0.0,0.999998,0.0,0.0,-0.00183737,0.0,-1.0,1,0,0,0,0,0,0
327086283,-0.0,0.0,-0.00383513,0.0,0.999998,0.0,0.0,-0.00191757,0.0,-1.0,1,0,0,0,0,0,0
327116606,-0.0,0.0,-0.00369796,0.0,0.999998,0.0,0.0,-0.00184898,0.0,-1.0,1,0,0,0,0,0,0
327145953,-0.0,0.0,-0.00357543,0.0,0.999998,0.0,0.0,-0.00178771,0.0,-1.0,1,0,0,0,0,0,0
327175923,-0.0,0.0,-0.00371658,0.0,0.999998,0.0,0.0,-0.00185829,0.0,-1.0,1,0,0,0,0,0,0
327216640,-0.0,0.0,-0.00367237,0.0,0.999998,0.0,0.0,-0.00183619,0.0,-1.0,1,0,0,0,0,0,0
327246049,-0.0,0.0,-0.00352565,0.0,0.999998,0.0,0.0,-0.00176282,0.0,-1.0,1,0,0,0,0,0,0
327276516,-0.0,0.0,-0.00366434,0.0,0.999998,0.0,0.0,-0.00183217,0.0,-1.0,1,0,0,0,0,0,0
327307060,-0.0,0.0,-0.0037466,0.0,0.999998,0.0,0.0,-0.0018733,0.0,-1.0,1,0,0,0,0,0,0
327336489,-0.0,0.0,-0.00354787,0.0,0.999998,0.0,0.0,-0.00177393,0.0,-1.0,1,0,0,0,0,0,0
327366810,-0.0,0.0,-0.00356808,0.0,0.999998,0.0,0.0,-0.00178404,0.0,-1.0,1,0,0,0,0,0,0
327396557,-0.0,0.0,-0.00374893,0.0,0.999998,0.0,0.0,-0.00187446,0.0,-1.0,1,0,0,0,0,0,0
327436670,-0.0,0.0,-0.00354517,0.0,0.999998,0.0,0.0,-0.00177258,0.0,-1.0,1,0,0,0,0,0,0
327466790,-0.0,0.0,-0.00355174,0.0,0.999998,0.0,0.0,-0.00177587,0.0,-1.0,1,0,0,0,0,0,0
327496998,-0.0,0.0,-0.00368821,0.0,0.999998,0.0,0.0,-0.0018441,0.0,-1.0,1,0,0,0,0,0,0
327526371,-0.0,0.0,-0.00353505,0.0,0.999998,0.0,0.0,-0.00176753,0.0,-1.0,1,0,0,0,0,0,0
327556735,-0.0,0.0,-0.00346342,0.0,0.999999,0.0,0.0,-0.00173171,0.0,-1.0,1,0,0,0,0,0,0
327596634,-0.0,0.0,-0.0036194,0.0,0.999998,0.0,0.0,-0.0018097,0.0,-1.0,1,0,0,0,0,0,0
327627005,-0.0,0.0,-0.00350426,0.0,0.999998,0.0,0.0,-0.00175213,0.0,-1.0,1,0,0,0,0,0,0
327657323,-0.0,0.0,-0.00346327,0.0,0.999999,0.0,0.0,-0.00173164,0.0,-1.0,1,0,0,0,0,0,0
327686700,-0.0,0.0,-0.00352784,0.0,0.999998,0.0,0.0,-0.00176392,0.0,-1.0,1,0,0,0,0,0,0
327717442,-0.0,0.0,-0.00349816,0.0,0.999998,0.0,0.0,-0.00174908,0.0,-1.0,1,0,0,0,0,0,0
327746823,-0.0,0.0,-0.00347218,0.0,0.999999,0.0,0.0,-0.00173609,0.0,-1.0,1,0,0,0,0,0,0
327786924,-0.0,0.0,-0.00354106,0.0,0.999998,0.0,0.0,-0.00177053,0.0,-1.0,1,0,0,0,0,0,0
327817450,-0.0,0.0,-0.00349122,0.0,0.999998,0.0,0.0,-0.00174561,0.0,-1.0,1,0,0,0,0,0,0
327847048,-0.0,0.0,-0.00350367,0.0,0.999998,0.0,0.0,-0.00175183,0.0,-1.0,1,0,0,0,0,0,0
327877450,-0.0,0.0,-0.00360134,0.0,0.999998,0.0,0.0,-0.00180067,0.0,-1.0,1,0,0,0,0,0,0
327907479,-0.0,0.0,-0.00360179,0.0,0.999998,0.0,0.0,-0.0018009,0.0,-1.0,1,0,0,0,0,0,0
327937432,-0.0,0.0,-0.00352404,0.0,0.999998,0.0,0.0,-0.00176202,0.0,-1.0,1,0,0,0,0,0,0
327967550,-0.0,0.0,-0.00355494,0.0,0.999998,0.0,0.0,-0.00177747,0.0,-1.0,1,0,0,0,0,0,0
328007692,-0.0,0.0,-0.00352086,0.0,0.999998,0.0,0.0,-0.00176043,0.0,-1.0,1,0,0,0,0,0,0
328037253,-0.0,0.0,-0.00342743,0.0,0.999999,0.0,0.0,-0.00171371,0.0,-1.0,1,0,0,0,0,0,0
