timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
1139622698,1139622698,0,0,0,0,0,0,0,0,0,0,0
1140560357,1140560357,0,0,0,0,0,0,0,0,0,0,0
1143587862,1143587862,0,0,0,0,0,0,0,0,0,0,0
1145625848,1145625848,0,0,0,0,0,0,0,0,0,0,0
1146575388,1146575388,0,0,0,0,0,0,0,0,0,0,0
1147569475,1147569475,0,0,0,0,0,0,0,0,0,0,0
1148577134,1148577134,0,0,0,0,0,0,0,0,0,0,0
1149544662,1149544662,0,0,0,0,0,0,0,0,0,0,0
1150597858,1150597858,0,0,0,0,0,0,0,0,0,0,0
1152563357,1152563357,0,0,0,0,0,0,0,0,0,0,0
1153564938,1153564938,0,0,0,0,0,0,0,0,0,0,0
1156594558,1156594558,0,0,0,0,0,0,0,0,0,0,0
1169542378,1169542378,0,0,0,0,0,0,0,0,0,0,0
1170565667,1170565667,0,0,0,0,0,0,0,0,0,0,0
1171560355,1171560355,0,0,0,0,0,0,0,0,0,0,0
1172572474,1172572474,0,0,0,0,0,0,0,0,0,0,0
1174551556,1174551556,0,0,0,0,0,0,0,0,0,0,0
1175577179,1175577179,0,0,0,0,0,0,0,0,0,0,0
1176554357,1176554357,0,0,0,0,0,0,0,0,0,0,0
