timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],n_states,vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,nan_flags,health_flags,timeout_flags
1045327343,-35.5678,-0.729491,1.51153,-0.104248,-0.0660015,0.0158308,-0.00421907,0.000688189,0.00183661,1.09454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00510998,0.00510998,0.144569,0.00777237,0.00777238,0.059239,0.000101483,0.000101508,0.000107283,0.000562701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0721098,0.379264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,94
1045527767,-35.5871,-0.736914,1.29694,-0.244055,-0.0911569,-0.256048,-0.00423139,0.000689565,0.0022085,1.09414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00512618,0.00512618,0.167125,0.00978169,0.00978171,0.0599635,0.000101677,0.000101702,0.000107345,0.000562738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0723385,0.408799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,94
1045727863,-35.6068,-0.747336,0.935079,-0.197944,-0.117728,-0.388375,-0.00424965,0.000690583,0.00274029,1.09372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00510359,0.00510359,0.183017,0.0117651,0.0117651,0.0604185,0.000101869,0.000101894,0.000107384,0.000562859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0721588,0.428488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,222
1045928302,-35.6185,-0.769263,0.846235,-0.0864476,-0.100363,-0.181517,-0.00426058,0.000687302,0.00279309,1.0937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00509764,0.00509764,0.196817,0.0137232,0.0137233,0.0608013,0.000102057,0.000102082,0.000107417,0.000563027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0714715,0.444859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,222
1046138575,-35.621,-0.776358,0.801776,0.0366976,-0.0688122,-0.0276596,-0.00425959,0.000680696,0.00283473,1.09368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00761927,0.00761927,0.202259,0.0157498,0.0157502,0.0608905,0.000102251,0.000102276,0.000107424,0.000563226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.101316,0.45128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1046338853,-35.6223,-0.798615,0.660742,0.0186116,-0.0206867,-0.216606,-0.00425727,0.000693631,0.00304943,1.09376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00763173,0.00763173,0.0504139,0.017633,0.0176335,0.0555782,0.000102431,0.000102456,0.000106965,0.000562054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.101273,0.219103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1046538998,-35.6277,-0.80127,0.604868,-0.0809356,0.035522,-0.230233,-0.00425952,0.000696722,0.00304867,1.09366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00761658,0.00761658,0.0235034,0.0194707,0.0194711,0.054478,0.000102605,0.00010263,0.000106869,0.000561856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.101047,0.144827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1046739280,-35.6349,-0.800502,0.570556,-0.151577,0.111567,0.0564447,-0.00427354,0.000706889,0.00307662,1.09449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.00763329,0.00763329,0.0234426,0.0212612,0.0212617,0.0544737,0.000102775,0.0001028,0.000106869,0.000561577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.101158,0.1446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1046939473,-35.6428,-0.793341,0.484783,-0.154896,0.0888767,0.0617204,-0.00429285,0.000717447,0.00327679,1.09445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0101395,0.0101395,0.0235028,0.023019,0.0230195,0.0544712,0.00010294,0.000102965,0.000106869,0.000561332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.123393,0.14458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1047150198,-35.6565,-0.776094,0.471148,-0.0955841,0.0592497,0.0661607,-0.00430523,0.000713725,0.00332213,1.0946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0127025,0.0127025,0.0260586,0.0248151,0.0248157,0.0545787,0.000103109,0.000103134,0.000106879,0.000561099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.142592,0.153363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1047350280,-35.6573,-0.783962,0.486488,-0.01489,-0.00645319,0.262842,-0.00431431,0.000726212,0.00335307,1.09495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0101372,0.0101372,0.0260012,0.0264141,0.0264148,0.0545715,0.000103258,0.000103283,0.000106878,0.000560821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.123437,0.15322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1047550636,-35.6528,-0.773412,0.481413,0.0530599,0.00102452,0.226217,-0.00431271,0.000714768,0.00346335,1.0952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0228523,0.0228523,0.0260039,0.0281293,0.0281301,0.0545672,0.000103418,0.000103443,0.000106878,0.000560577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.201543,0.153246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1047750880,-35.6465,-0.777785,0.475539,0.118002,0.0330031,-0.00517528,-0.00430217,0.000722875,0.0035224,1.09541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0126819,0.0126819,0.0260137,0.0295159,0.0295168,0.0545637,0.000103546,0.000103571,0.000106878,0.000560334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.142542,0.153274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1047961181,-35.6334,-0.755868,0.452913,0.197966,0.107204,-0.0439251,-0.00428199,0.000717582,0.00355308,1.09572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0152289,0.0152289,0.0286734,0.0310675,0.0310684,0.0546764,0.000103689,0.000103714,0.000106888,0.000560102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.159499,0.161518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1048161794,-35.619,-0.748842,0.47963,0.177129,0.132373,0.167324,-0.00425819,0.000740856,0.00352139,1.09617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0151975,0.0151975,0.0285712,0.03245,0.0324509,0.0546687,0.000103816,0.000103841,0.000106887,0.00055986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.15912,0.161396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1048361895,-35.6109,-0.743738,0.462039,0.101565,0.108245,0.107405,-0.00422927,0.000769042,0.00361128,1.09595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0152088,0.0152088,0.0286085,0.033766,0.033767,0.0546675,0.000103937,0.000103961,0.000106887,0.000559618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.159193,0.161235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1048562234,-35.602,-0.719517,0.457712,0.140009,0.150129,0.0672215,-0.00420434,0.000775899,0.00365438,1.09603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0152121,0.0152121,0.0285053,0.0350201,0.0350211,0.0546604,0.000104051,0.000104075,0.000106887,0.000559309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.159198,0.161192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1048762488,-35.5907,-0.703171,0.452467,0.186491,0.141121,0.0113945,-0.00418028,0.000794064,0.00367734,1.09613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0152604,0.0152604,0.0285616,0.0362117,0.0362128,0.0546602,0.000104159,0.000104182,0.000106887,0.000559068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.159354,0.161297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1048972621,-35.5752,-0.679408,0.420919,0.234866,0.117832,0.00805665,-0.00414028,0.000801543,0.00374028,1.09593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0051087,0.0051087,0.0310761,0.0371765,0.0371776,0.0547675,0.000104245,0.000104268,0.000106897,0.000558801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0721215,0.169013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1049173048,-35.556,-0.654598,0.411731,0.279823,0.154825,0.0462155,-0.00409366,0.000809675,0.00377359,1.09598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0178286,0.0178286,0.0311763,0.0385179,0.0385191,0.0547696,0.000104366,0.00010439,0.000106897,0.000558564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17464,0.168891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1049373077,-35.5372,-0.626121,0.42452,0.284469,0.18595,0.0176262,-0.00403908,0.000822042,0.00377222,1.09633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0177786,0.0177786,0.0310568,0.0395244,0.0395255,0.0547624,0.000104456,0.000104479,0.000106896,0.000558358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.174486,0.16893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1049573428,-35.5245,-0.591096,0.420397,0.251577,0.152447,0.0142703,-0.00397655,0.000828609,0.0037822,1.09667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.017789,0.017789,0.0311738,0.0404763,0.0404774,0.0547656,0.000104541,0.000104564,0.000106897,0.000558153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.17464,0.169011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1049773665,-35.5042,-0.56418,0.235738,0.199603,0.0397824,-0.0140784,-0.00393126,0.000824408,0.00415165,1.0963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0306906,0.0306906,0.0311028,0.0417008,0.0417017,0.0547607,0.000104651,0.000104674,0.000106897,0.000557914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.237009,0.169053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1049983817,-35.4981,-0.563636,-0.05679,0.196484,-0.0993844,-0.0539104,-0.00386981,0.000824601,0.00470148,1.09643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0203387,0.0203387,0.0336441,0.0423229,0.0423234,0.0548692,0.000104705,0.000104728,0.000106906,0.000557652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.188569,0.176467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1050184289,-35.4919,-0.551586,0.0162534,0.150197,-0.142383,0.00350275,-0.00382492,0.000767938,0.00454773,1.09653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.020421,0.020421,0.0312459,0.0431168,0.0431171,0.0547633,0.000104775,0.000104798,0.000106897,0.000557413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.188782,0.169392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1050384589,-35.4797,-0.562055,-0.283451,0.111504,-0.100163,-0.0064814,-0.00378958,0.00074656,0.00512282,1.09732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0204221,0.0204221,0.0311438,0.0438581,0.0438585,0.0547578,0.00010484,0.000104863,0.000106897,0.000557176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.188906,0.16916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1050584981,-35.4876,-0.570491,-0.0204571,-0.0723733,-0.0059909,0.140373,-0.00377892,0.000742043,0.00464524,1.09773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0203779,0.0203779,0.0312082,0.0445511,0.0445516,0.0547594,0.000104901,0.000104924,0.000106897,0.000556938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.188711,0.169055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1050785376,-35.4978,-0.582494,-0.105255,-0.0939373,0.0160558,0.0900867,-0.00378139,0.000769059,0.00484924,1.09732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0203934,0.0203934,0.0311513,0.0452012,0.0452016,0.0547558,0.000104958,0.00010498,0.000106897,0.000556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.188841,0.168918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1050995773,-35.5045,-0.581748,-0.184377,-0.0511548,0.0438065,0.00941509,-0.0037909,0.00078215,0.00503547,1.0969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0229809,0.0229809,0.00823063,0.0459194,0.0459199,0.0537381,0.000105022,0.000105044,0.000106808,0.000556406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.202013,0.176427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1051195980,-35.5074,-0.579719,-0.101471,-0.0776589,0.0484128,0.0366395,-0.00380027,0.000795721,0.00487018,1.09713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0229761,0.0229761,0.0313227,0.0464871,0.0464876,0.0547608,0.000105071,0.000105093,0.000106898,0.000556172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.20187,0.169343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1051396397,-35.5226,-0.566677,-0.0294287,-0.097448,0.0643212,0.00384633,-0.00380487,0.000789484,0.00473636,1.09764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0360163,0.0360164,0.0311516,0.0474422,0.0474427,0.0547532,0.000105157,0.000105178,0.000106898,0.000555936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.258418,0.169224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
1051596683,-35.5349,-0.547389,-0.317706,-0.143925,0.0924896,-0.023993,-0.00381455,0.000781786,0.00529935,1.09871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0229498,0.0229498,0.0310716,0.0475128,0.0475134,0.0547492,0.000105161,0.000105182,0.000106897,0.000555701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.201863,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,218
