timestamp,min_distance,max_distance,current_distance,covariance,type,id,orientation
1087737815,0.01,120.0,1.36,0.0,0,0,8
1087788770,0.01,120.0,1.24,0.0,0,0,8
1087840597,0.01,120.0,1.24,0.0,0,0,8
1087892279,0.01,120.0,1.51,0.0,0,0,8
1087942658,0.01,120.0,1.29,0.0,0,0,8
1087992846,0.01,120.0,1.13,0.0,0,0,8
1088042779,0.01,120.0,1.31,0.0,0,0,8
1088092643,0.01,120.0,1.32,0.0,0,0,8
1088143680,0.01,120.0,1.39,0.0,0,0,8
1088193786,0.01,120.0,1.2,0.0,0,0,8
1088244643,0.01,120.0,1.06,0.0,0,0,8
1088294761,0.01,120.0,1.4,0.0,0,0,8
1088345873,0.01,120.0,1.3,0.0,0,0,8
1088396647,0.01,120.0,1.26,0.0,0,0,8
1088446677,0.01,120.0,1.33,0.0,0,0,8
1088496629,0.01,120.0,1.26,0.0,0,0,8
1088549915,0.01,120.0,1.26,0.0,0,0,8
1088599688,0.01,120.0,1.26,0.0,0,0,8
1088650675,0.01,120.0,1.34,0.0,0,0,8
1088700763,0.01,120.0,1.4,0.0,0,0,8
1088751701,0.01,120.0,1.31,0.0,0,0,8
1088802640,0.01,120.0,1.35,0.0,0,0,8
1088852751,0.01,120.0,1.43,0.0,0,0,8
1088902658,0.01,120.0,1.27,0.0,0,0,8
1088952629,0.01,120.0,1.22,0.0,0,0,8
1089002772,0.01,120.0,1.34,0.0,0,0,8
1089053674,0.01,120.0,1.35,0.0,0,0,8
1089104385,0.01,120.0,1.22,0.0,0,0,8
1089155054,0.01,120.0,1.41,0.0,0,0,8
1089205662,0.01,120.0,1.31,0.0,0,0,8
1089255798,0.01,120.0,1.37,0.0,0,0,8
1089305688,0.01,120.0,1.13,0.0,0,0,8
1089355664,0.01,120.0,1.23,0.0,0,0,8
1089405726,0.01,120.0,1.17,0.0,0,0,8
1089456736,0.01,120.0,0.83,0.0,0,0,8
1089507310,0.01,120.0,1.4,0.0,0,0,8
1089561036,0.01,120.0,1.91,0.0,0,0,8
1089612257,0.01,120.0,1.19,0.0,0,0,8
1089664099,0.01,120.0,1.73,0.0,0,0,8
1089713676,0.01,120.0,1.29,0.0,0,0,8
1089764272,0.01,120.0,1.13,0.0,0,0,8
1089815790,0.01,120.0,1.33,0.0,0,0,8
1089865703,0.01,120.0,1.17,0.0,0,0,8
1089916645,0.01,120.0,1.39,0.0,0,0,8
1089967951,0.01,120.0,1.15,0.0,0,0,8
1090018860,0.01,120.0,2.0,0.0,0,0,8
1090069068,0.01,120.0,1.25,0.0,0,0,8
1090122064,0.01,120.0,1.18,0.0,0,0,8
1090173320,0.01,120.0,1.12,0.0,0,0,8
1090225286,0.01,120.0,1.61,0.0,0,0,8
1090275629,0.01,120.0,1.23,0.0,0,0,8
1090325732,0.01,120.0,1.9,0.0,0,0,8
1090376933,0.01,120.0,0.77,0.0,0,0,8
1090427645,0.01,120.0,1.05,0.0,0,0,8
1090477742,0.01,120.0,0.56,0.0,0,0,8
1090527762,0.01,120.0,1.18,0.0,0,0,8
1090578943,0.01,120.0,1.28,0.0,0,0,8
1090629184,0.01,120.0,0.72,0.0,0,0,8
1090679700,0.01,120.0,1.36,0.0,0,0,8
1090733086,0.01,120.0,1.12,0.0,0,0,8
1090783651,0.01,120.0,0.51,0.0,0,0,8
1090834654,0.01,120.0,0.92,0.0,0,0,8
1090885704,0.01,120.0,0.99,0.0,0,0,8
1090936645,0.01,120.0,1.08,0.0,0,0,8
1090987630,0.01,120.0,0.93,0.0,0,0,8
1091038820,0.01,120.0,1.02,0.0,0,0,8
1091090667,0.01,120.0,0.99,0.0,0,0,8
1091140629,0.01,120.0,1.16,0.0,0,0,8
1091192850,0.01,120.0,0.82,0.0,0,0,8
1091244170,0.01,120.0,0.85,0.0,0,0,8
