timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,discharged_mah,remaining,scale,cell_count,connected,warning
1070102826,20.4663,21.3249,16.1616,11.0345,81.0791,0.678718,1.09433,6,1,0
1070402808,21.279,21.2828,11.5049,11.7246,82.1594,0.6743,1.09575,6,1,0
1070702756,21.2497,21.2999,11.4775,11.4666,83.0864,0.676824,1.09494,6,1,0
1071008387,21.1615,21.2883,13.0937,11.6928,84.1032,0.67551,1.09536,6,1,0
1071308497,21.1811,21.2795,12.1075,11.8214,85.1064,0.674834,1.09558,6,1,0
1071608423,21.1713,21.2722,12.5595,11.8795,86.1034,0.67409,1.09582,6,1,0
1071910017,21.3182,21.2929,11.094,11.5439,87.0356,0.676683,1.09498,6,1,0
1072210172,21.2007,21.2898,11.9706,11.5445,87.9944,0.675944,1.09522,6,1,0
1072510190,21.377,21.2893,10.8749,11.5846,88.9668,0.676119,1.09516,6,1,0
1072813253,21.2301,21.2929,11.7651,11.4944,89.9218,0.67658,1.09502,6,1,0
1073111632,21.1713,21.2676,12.2171,11.795,90.9349,0.673248,1.09609,6,1,0
1073411673,21.2888,21.2681,10.9844,11.6813,91.8989,0.673145,1.09612,6,1,0
1073714941,21.377,21.2942,10.2311,11.2464,92.7956,0.675821,1.09526,6,1,0
1074013300,21.1713,21.2906,12.5321,11.2842,93.7287,0.674722,1.09561,6,1,0
1074313225,21.328,21.2723,11.1625,11.5811,94.7359,0.672789,1.09624,6,1,0
1074613287,21.3084,21.2874,11.272,11.3427,95.6523,0.6747,1.09562,6,1,0
1074926819,21.2105,21.2704,11.8199,11.5286,96.6747,0.672305,1.09639,6,1,0
1075226836,21.1224,21.271,11.8062,11.4379,97.6148,0.672407,1.09636,6,1,0
1075527018,21.2692,21.2594,11.3679,11.5658,98.6002,0.671042,1.0968,6,1,0
1075828517,21.2497,21.2516,11.5871,11.6422,99.5846,0.670027,1.09713,6,1,0
1076120564,21.1909,21.2565,11.8473,11.5364,100.506,0.670439,1.09699,6,1,0
1076420655,21.2301,21.2611,11.546,11.4557,101.454,0.670819,1.09687,6,1,0
1076722240,21.093,21.2542,11.6829,11.5285,102.432,0.669893,1.09717,6,1,0
1077026033,21.1713,21.2527,11.3405,11.5435,103.414,0.669961,1.09715,6,1,0
1077326005,21.3084,21.2672,11.5049,11.3957,104.345,0.67192,1.09652,6,1,0
1077627604,21.2203,21.2707,11.5734,11.4162,105.301,0.672453,1.09635,6,1,0
1077927940,21.1811,21.2691,11.2036,11.4767,106.27,0.672559,1.09631,6,1,0
1078232081,21.377,21.2538,11.0666,11.6916,107.294,0.670966,1.09682,6,1,0
1078533198,20.9461,21.249,13.2991,11.677,108.256,0.670131,1.09709,6,1,0
1078833259,21.4749,21.2475,10.0805,11.732,109.256,0.670568,1.09695,6,1,0
1079133434,21.2594,21.2486,11.8199,11.6459,110.208,0.67042,1.097,6,1,0
1079434889,21.3476,21.2835,10.7379,11.1644,111.084,0.674575,1.09566,6,1,0
1079734789,21.3084,21.2528,11.8199,11.6264,112.082,0.67009,1.09711,6,1,0
1080046956,20.8384,21.1984,15.3398,12.2032,113.202,0.663631,1.0992,6,1,0
1080346892,21.4749,21.311,8.92998,10.5765,113.907,0.677457,1.09473,6,1,0
1080648580,21.2594,21.2311,10.9296,11.7702,115.062,0.667152,1.09806,6,1,0
1080948399,21.3867,21.2345,9.42305,11.632,116.026,0.668051,1.09777,6,1,0
1081248647,21.7491,21.2254,7.42339,11.7557,117.036,0.667041,1.09809,6,1,0
1081542137,21.1909,21.329,11.4775,10.3006,117.661,0.678227,1.09449,6,1,0
1081842082,21.0244,21.2507,13.0526,11.5094,118.773,0.668511,1.09762,6,1,0
1082154139,20.9069,21.166,13.888,12.5195,119.982,0.658893,1.10074,6,1,0
1082443578,21.2399,21.2503,10.5187,11.2046,120.739,0.669732,1.09722,6,1,0
1082755702,21.6218,21.2425,8.4917,11.3662,121.762,0.668202,1.09772,6,1,0
1083055588,20.3194,21.2151,18.49,11.6319,122.707,0.663411,1.09927,6,1,0
1083357340,21.5532,21.2193,9.13542,11.7393,123.735,0.665481,1.0986,6,1,0
1083650817,20.6523,21.1764,16.1479,12.1832,124.757,0.659742,1.10046,6,1,0
1083961867,21.5336,21.2307,9.31348,11.5047,125.682,0.667374,1.09799,6,1,0
1084258954,21.6218,21.2275,8.25886,11.5147,126.659,0.666887,1.09814,6,1,0
1084554941,21.0832,21.2057,12.5458,11.7212,127.638,0.66368,1.09918,6,1,0
1084866925,21.3574,21.2005,10.779,11.8355,128.686,0.663669,1.09918,6,1,0
1085168075,21.514,21.267,9.12173,10.9694,129.488,0.671477,1.09666,6,1,0
1085468911,20.3292,21.1906,17.8052,11.8267,130.564,0.661186,1.09999,6,1,0
1085768626,21.5238,21.1196,9.56001,12.7664,131.778,0.6536,1.10246,6,1,0
1086068603,20.2117,21.1737,18.0106,11.7666,132.595,0.659288,1.10061,6,1,0
1086370245,22.1114,21.2199,4.32803,11.2791,133.549,0.665633,1.09855,6,1,0
1086670475,21.2203,21.2127,11.6418,11.3695,134.493,0.663273,1.09931,6,1,0
1086970534,21.1615,21.1921,11.9295,11.694,135.511,0.661118,1.10001,6,1,0
1087271717,21.2105,21.198,11.3542,11.5768,136.467,0.662181,1.09967,6,1,0
1087571753,21.3965,21.2145,10.4777,11.3346,137.386,0.664365,1.09896,6,1,0
1087871701,21.1713,21.1901,11.5049,11.6704,138.406,0.661624,1.09985,6,1,0
1088173353,21.2594,21.1938,11.6145,11.6181,139.36,0.661931,1.09975,6,1,0
1088479029,21.279,21.2281,10.8064,11.144,140.253,0.6663,1.09833,6,1,0
1088777281,21.3476,21.2463,10.8749,10.9936,141.144,0.668198,1.09772,6,1,0
1089080183,21.3476,21.2479,10.6283,11.0262,142.075,0.668219,1.09771,6,1,0
1089370973,21.1811,21.2425,11.6145,11.1415,142.986,0.667541,1.09793,6,1,0
1089683160,21.1517,21.2417,11.6418,11.1979,143.967,0.66764,1.0979,6,1,0
1089971403,21.4357,21.2426,10.3133,11.2281,144.877,0.66796,1.0978,6,1,0
1090284440,21.6609,21.2318,10.6009,11.4079,145.878,0.666434,1.09829,6,1,0
1090584423,20.8971,21.334,11.3953,10.0154,146.522,0.678253,1.09448,6,1,0
1090884411,21.1028,21.1178,12.0253,13.0427,148.007,0.651807,1.10304,6,1,0
1091185982,21.4553,21.1464,10.6283,12.3426,148.961,0.656457,1.10153,6,1,0
1091486050,21.3182,21.1952,10.9296,11.5546,149.82,0.661944,1.09974,6,1,0
1091786158,21.3965,21.2635,8.95737,10.6907,150.606,0.669869,1.09718,6,1,0
1092087706,20.6425,21.2372,14.6961,11.0041,151.555,0.665775,1.0985,6,1,0
1092387671,20.809,21.1442,14.6824,12.2944,152.749,0.655141,1.10196,6,1,0
1092687667,21.1909,21.1712,10.8338,11.757,153.677,0.659096,1.10067,6,1,0
