timestamp,x,y,z,yaw,vx,vy,vz,acc_x,acc_y,acc_z
1052039325,-35.5728,-0.501468,-1.03824,0.0349335,-0.186922,0.0617154,-0.0988022,0.0,0.0,-5.83668
1052139775,-35.5859,-0.488633,-1.07477,0.0349335,-0.213662,0.0640537,-0.117945,0.0,0.0,-5.87112
1052239057,-35.6007,-0.474793,-1.23377,0.0349335,-0.234366,0.0678562,-0.12302,0.0,0.0,-5.80254
1052339613,-35.6245,-0.448551,-1.26202,0.0349335,-0.254076,0.0656899,-0.122412,0.0,0.0,-5.82757
1052439954,-35.6393,-0.437071,-1.30593,0.0349335,-0.27384,0.078415,-0.251289,0.0,0.0,-6.12008
1052539824,-35.6561,-0.423724,-1.3008,0.0349335,-0.28919,0.0839027,-0.26121,0.0,0.0,-6.11882
1052649452,-35.6746,-0.401814,-1.1517,0.0349335,-0.305658,0.0942863,-0.255937,0.0,0.0,-6.09443
1052750134,-35.6892,-0.395759,-1.08764,0.0349335,-0.279992,0.0923966,-0.25522,0.0,0.0,-5.97206
1052850039,-35.7014,-0.379987,-1.06165,0.0352683,-0.230587,0.0798268,-0.258318,0.0,0.0,-5.907
1052950373,-35.7079,-0.359533,-0.859987,0.036061,-0.150508,0.0733275,-0.25568,0.0,0.0,-5.9815
1053050910,-35.7148,-0.341067,-0.872236,0.0360285,-0.123883,0.0772282,-0.250287,0.0,0.0,-5.96415
1053150646,-35.7211,-0.317205,-1.05344,0.0360282,-0.125066,0.0898482,-0.23574,0.0,0.0,-5.92558
1053251296,-35.7257,-0.309321,-0.896728,0.0360283,-0.0950951,0.0846748,-0.214002,0.0,0.0,-5.98122
1053361772,-35.7286,-0.289852,-0.841591,0.0360283,-0.0567548,0.0795073,-0.0204377,0.0,0.0,-5.6595
1053461259,-35.7318,-0.266471,-1.05904,0.0360283,-0.0326146,0.0704007,-0.0332718,0.0,0.0,-5.71823
1053561454,-35.7319,-0.242244,-1.11398,0.0360283,-0.0104474,0.060788,-0.0447772,0.0,0.0,-5.81199
1053662106,-35.7323,-0.232642,-1.41014,0.0360283,0.00518529,0.045484,-0.0448996,0.0,0.0,-5.75323
1053761744,-35.7285,-0.213501,-1.37432,0.0360283,0.0311195,0.0484924,-0.0540181,0.0,0.0,-5.83881
1053872133,-35.7241,-0.189338,-1.29668,0.0360283,0.0300451,0.0391964,-0.0794651,0.0,0.0,-6.05641
1053972271,-35.7196,-0.15891,-1.00279,0.0360283,0.0309481,0.0262966,-0.0913572,0.0,0.0,-6.17848
1054072624,-35.714,-0.133788,-1.01115,0.0360283,0.0359546,0.0191223,-0.207965,0.0,0.0,-6.32329
1054172937,-35.7094,-0.13336,-0.924469,0.0360283,0.0588965,0.0180639,-0.214788,0.0,0.0,-6.23417
1054272950,-35.7,-0.131311,-1.09648,0.0360283,0.0788582,0.0105403,-0.216518,0.0,0.0,-6.01147
1054372499,-35.6897,-0.0998851,-0.878822,0.0360283,0.123506,0.00796961,-0.225233,0.0,0.0,-6.0272
1054472947,-35.6814,-0.084638,-1.08136,0.0360283,0.121259,-0.0107801,-0.224904,0.0,0.0,-5.96642
1054573083,-35.6724,-0.0873251,-1.26937,0.0360283,0.124607,-0.040297,-0.21321,0.0,0.0,-5.92666
1054683576,-35.6523,-0.0983486,-1.26734,0.0360283,0.11339,-0.0705386,-0.134486,0.0,0.0,-5.85684
1054783544,-35.655,-0.0876694,-1.30008,0.0360283,0.138404,-0.089561,-0.156777,0.0,0.0,-5.87969
1054883764,-35.641,-0.0976496,-1.08425,0.0360283,0.162568,-0.109078,-0.156067,0.0,0.0,-5.97568
1054983621,-35.6383,-0.104021,-1.0005,0.0360283,0.1588,-0.11469,-0.1712,0.0,0.0,-6.03543
1055083834,-35.631,-0.0963145,-1.09133,0.0360283,0.133941,-0.0983446,-0.222145,0.0,0.0,-6.10021
1055184304,-35.6311,-0.104061,-0.891365,0.0360283,0.116736,-0.0928679,-0.224875,0.0,0.0,-6.14973
1055284322,-35.6168,-0.124999,-0.83291,0.0360283,0.0866076,-0.0797607,-0.224902,0.0,0.0,-6.13952
1055384741,-35.6227,-0.14336,-0.795482,0.0360283,0.053986,-0.0543082,-0.224902,0.0,0.0,-6.09624
1055494899,-35.6147,-0.144745,-1.07232,0.0360283,0.0368487,-0.0343493,-0.224902,0.0,0.0,-5.93296
1055594763,-35.6158,-0.1588,-0.748127,0.0360283,0.0102091,-0.00817138,-0.221142,0.0,0.0,-6.06707
1055695301,-35.6161,-0.16599,-0.470703,0.0360283,0.0,0.0,-0.225109,0.0,0.0,-6.16039
1055795069,-35.6156,-0.163227,-0.422398,0.0360283,0.0,0.0,-0.216645,0.0,0.0,-6.09003
1055895197,-35.6206,-0.159308,-0.508592,0.0360283,-0.0214629,0.021411,-0.217214,0.0,0.0,-6.03545
1055995963,-35.6297,-0.180097,-0.789202,0.0360283,-0.0401783,0.0313977,-0.215635,0.0,0.0,-5.92793
1056095831,-35.634,-0.193437,-0.82613,0.0360283,-0.0575872,0.0350825,-0.215842,0.0,0.0,-5.94825
1056206537,-35.6444,-0.201552,-0.58184,0.0360283,-0.0541729,0.0260982,-0.217654,0.0,0.0,-6.07095
1056306651,-35.6513,-0.207483,-0.71062,0.0360283,-0.0744157,0.0241633,-0.210552,0.0,0.0,-6.02195
1056406504,-35.6607,-0.216019,-0.891709,0.0360283,-0.105465,0.0174797,-0.217378,0.0,0.0,-5.97183
1056506264,-35.6731,-0.222838,-1.18083,0.0360283,-0.116565,0.012128,-0.214565,0.0,0.0,-5.81955
1056607054,-35.6929,-0.22377,-1.12927,0.0360283,-0.122842,0.0092715,-0.216929,0.0,0.0,-5.89474
1056706775,-35.6994,-0.234512,-1.26145,0.0360283,-0.146369,0.00847427,-0.217179,0.0,0.0,-5.87179
1056806925,-35.7252,-0.233363,-1.3651,0.0360283,-0.18414,0.0159356,-0.217651,0.0,0.0,-5.77443
1056917019,-35.7254,-0.236249,-1.37159,0.0360283,-0.187219,0.0248439,-0.199604,0.0,0.0,-5.77297
1057017800,-35.7418,-0.243919,-1.14487,0.0360283,-0.182755,0.031742,-0.202984,0.0,0.0,-5.93892
1057117743,-35.7501,-0.24975,-1.09549,0.0360283,-0.182531,0.043948,-0.189788,0.0,0.0,-5.96589
1057217694,-35.7634,-0.253929,-1.23165,0.0360283,-0.161763,0.0464085,-0.194352,0.0,0.0,-5.93863
1057318100,-35.7704,-0.262843,-1.30192,0.0360283,-0.15538,0.0545222,-0.193884,0.0,0.0,-5.95621
1057427361,-35.7824,-0.272546,-1.19477,0.0360283,-0.174775,0.0575357,-0.192585,0.0,0.0,-5.95054
1057527700,-35.7916,-0.273192,-1.26006,0.0360283,-0.161989,0.0619486,-0.192989,0.0,0.0,-5.9806
1057627733,-35.802,-0.275543,-0.892738,0.0360283,-0.176847,0.0618118,-0.187892,0.0,0.0,-6.13447
1057727655,-35.8155,-0.283944,-1.17559,0.0360283,-0.162082,0.0582481,-0.192494,0.0,0.0,-5.95302
1057827718,-35.8282,-0.281871,-0.975842,0.0360283,-0.149939,0.0496935,-0.185232,0.0,0.0,-5.99462
1057928220,-35.8418,-0.280684,-1.12926,0.0360283,-0.136424,0.0373961,-0.215294,0.0,0.0,-5.9766
1058028299,-35.8503,-0.284918,-1.16698,0.0360283,-0.108266,0.027526,-0.20923,0.0,0.0,-5.95994
1058138726,-35.8561,-0.298645,-1.31374,0.0360283,-0.0763384,0.0175105,-0.198188,0.0,0.0,-5.89103
1058238718,-35.8625,-0.302887,-1.3336,0.0360283,-0.0580467,0.0166802,-0.190819,0.0,0.0,-5.90653
1058338941,-35.8677,-0.304971,-1.22077,0.0360283,-0.0506255,0.0222598,-0.192594,0.0,0.0,-6.02286
1058439294,-35.8714,-0.313694,-1.037,0.0360283,-0.0283253,0.0238897,-0.189028,0.0,0.0,-6.08876
1058539013,-35.8766,-0.313429,-1.04544,0.0360283,-0.0602675,0.0559693,-0.189174,0.0,0.0,-6.08217
1058639556,-35.8815,-0.310636,-0.987491,0.0360283,-0.0634247,0.0842154,-0.205977,0.0,0.0,-6.09004
1058739813,-35.8858,-0.30811,-1.04475,0.0360283,-0.0618926,0.103135,-0.207243,0.0,0.0,-6.03217
1058839830,-35.8901,-0.30485,-1.11049,0.0360283,-0.0719662,0.141163,-0.201663,0.0,0.0,-5.97992
1058949805,-35.8948,-0.295446,-1.20652,0.0360283,-0.0734512,0.168273,-0.205679,0.0,0.0,-5.92537
1059050179,-35.899,-0.285118,-1.20187,0.0360283,-0.0738649,0.184647,-0.201456,0.0,0.0,-5.92782
1059150152,-35.904,-0.266917,-1.11327,0.0360283,-0.0827315,0.183182,-0.190692,0.0,0.0,-6.01995
1059250344,-35.9091,-0.257622,-1.15191,0.0360283,-0.0940066,0.188031,-0.194121,0.0,0.0,-6.03198
1059350088,-35.9146,-0.253581,-0.974989,0.0360283,-0.0994176,0.18475,-0.193939,0.0,0.0,-6.07326
1059450780,-35.9192,-0.233545,-1.19345,0.0360283,-0.075324,0.179631,-0.196823,0.0,0.0,-5.90068
1059550640,-35.9234,-0.212684,-1.11415,0.0360283,-0.0836886,0.16659,-0.201769,0.0,0.0,-5.94659
1059650795,-35.9296,-0.194008,-1.07028,0.0360283,-0.098402,0.1439,-0.201865,0.0,0.0,-5.99941
1059762353,-35.9368,-0.175305,-1.09999,0.0360283,-0.10232,0.1136,-0.205622,0.0,0.0,-6.02989
1059862092,-35.9444,-0.156386,-1.13468,0.0360283,-0.123652,0.113388,-0.199534,0.0,0.0,-6.03188
1059962123,-35.9521,-0.131139,-1.16001,0.0360283,-0.133623,0.100671,-0.108161,0.0,0.0,-5.84669
1060062726,-35.9595,-0.127201,-1.13076,0.0360283,-0.127195,0.0768224,-0.0960318,0.0,0.0,-5.8679
1060162980,-35.9674,-0.12139,-0.955193,0.0360283,-0.130971,0.0585407,-0.0811847,0.0,0.0,-5.97143
1060273054,-35.9861,-0.0942148,-1.27807,0.0360283,-0.136997,0.0438048,-0.0489452,0.0,0.0,-5.84102
1060372471,-35.9882,-0.0892323,-1.03763,0.0360283,-0.159667,0.0280416,-0.0551349,0.0,0.0,-6.02958
1060683630,-36.0175,-0.0988469,-1.07314,0.0360283,-0.138592,-0.0381836,-0.0718591,0.0,0.0,-6.02508
1060783791,-36.0243,-0.107761,-1.06221,0.0360283,-0.147035,-0.0500983,-0.0692434,0.0,0.0,-6.03629
1060884113,-36.0298,-0.123554,-0.963874,0.0360283,-0.147604,-0.0576551,-0.0758986,0.0,0.0,-6.09962
1060984245,-36.0511,-0.145671,-1.07443,0.0360283,-0.155588,-0.0603634,-0.0799764,0.0,0.0,-6.05084
1061084297,-36.0572,-0.159667,-1.07948,0.0360283,-0.00527287,-0.000978045,-0.0828756,0.251138,0.0914619,-6.066
1061184177,-36.0572,-0.159667,-1.02537,0.0360283,0.00420742,0.0178275,-0.0791389,0.239383,0.122113,-6.14375
1061284943,-36.0572,-0.159667,-1.21286,0.0360283,0.0102884,0.0264553,-0.079131,0.246984,0.138342,-6.08927
1061394065,-36.0572,-0.159667,-1.0514,0.0360283,0.0155359,0.053661,-0.0788836,0.158077,0.134889,-6.09864
1061494563,-36.0572,-0.159667,-0.945265,0.0360283,0.0111835,0.0842948,-0.0862559,0.153272,0.15224,-6.11058
1061595331,-36.0572,-0.159667,-0.916987,0.0360283,0.0195042,0.0965418,-0.0881374,0.09916,0.16421,-6.0991
1061694792,-36.0572,-0.159667,-0.718986,0.0360283,0.0149815,0.109676,-0.102855,0.121658,0.123828,-6.19174
1061794934,-36.0572,-0.159667,-0.891836,0.0360283,0.00959263,0.132069,-0.104155,0.0908894,0.177982,-6.06162
1061895521,-36.0572,-0.159667,-1.09963,0.0360283,0.00932445,0.153405,-0.125929,0.0826991,0.177665,-6.01181
1061995052,-36.0572,-0.159667,-1.11075,0.0360283,0.0136805,0.162713,-0.12354,0.11893,0.181186,-6.03166
1062094988,-36.0572,-0.159667,-1.07227,0.0360283,0.00835323,0.173987,-0.121809,0.0918483,0.120153,-6.03691
1062205969,-36.0572,-0.159667,-0.784431,0.0360283,0.00847645,0.177528,-0.124882,0.0661458,0.100736,-6.16883
1062306195,-36.0572,-0.159667,-0.669548,0.0360283,0.00736027,0.179073,-0.121341,0.0995583,0.0896278,-6.14602
1062405897,-36.0572,-0.159667,-0.781425,0.0360283,0.00927734,0.177821,-0.154098,0.030051,0.10424,-6.13659
1062506698,-36.0572,-0.159667,-0.870438,0.0360283,0.00653038,0.177643,-0.182144,0.0554936,0.088853,-6.06404
1062606719,-36.0572,-0.159667,-0.849422,0.0360283,0.00494671,0.17794,-0.189946,0.0655857,0.08594,-6.04516
1062706839,-36.0572,-0.159667,-0.859832,0.0360283,0.00300426,0.180659,-0.186089,0.0542938,0.101309,-6.04322
1062807167,-36.0572,-0.159667,-0.921124,0.0360283,0.00362034,0.175917,-0.168663,0.082961,0.0819257,-5.99197
1062907379,-36.0572,-0.159667,-1.03677,0.0360283,0.00446472,0.171683,-0.180151,0.0796963,0.0955141,-5.97056
1063016751,-36.0572,-0.159667,-1.08528,0.0360283,0.00431252,0.166709,-0.181524,0.134271,0.100593,-5.98763
1063116633,-36.0572,-0.159667,-1.06008,0.0360283,0.00596142,0.165636,-0.18334,0.0773062,0.0959004,-6.01474
1063217189,-36.0572,-0.159667,-1.05004,0.0360283,0.00693626,0.158212,-0.183597,0.13971,0.0792272,-6.03705
1063317279,-36.0572,-0.159667,-0.980301,0.0360283,0.00762844,0.152593,-0.178132,0.102522,0.0571503,-6.03748
1063417160,-36.0572,-0.159667,-0.91546,0.0360283,0.00583096,0.146321,-0.169644,0.09716,0.0517464,-6.02592
1063517458,-36.0572,-0.159667,-1.0196,0.0360283,0.00834598,0.136328,-0.171204,0.122082,0.0339425,-5.97061
1063618076,-36.0572,-0.159667,-0.996496,0.0360283,0.00623322,0.133012,-0.172502,0.0656926,0.041652,-5.99661
1063728248,-36.0572,-0.159667,-0.973574,0.0360283,0.00315647,0.120264,-0.17984,0.106017,0.0259566,-6.0621
1063828324,-36.0572,-0.159667,-0.9904,0.0360283,0.00481987,0.105029,-0.163259,0.0668301,0.0199765,-6.01524
1063928563,-36.0572,-0.159667,-0.75335,0.0360283,0.00389576,0.090615,-0.167781,0.0744142,0.00154975,-6.1703
1064029016,-36.0572,-0.159667,-0.731206,0.0360283,0.00377979,0.0740375,-0.173629,0.0998441,-0.0076753,-6.16212
1064128773,-36.0572,-0.159667,-1.00057,0.0360283,0.00275059,0.0669133,-0.171036,0.0766473,-0.0146484,-6.00792
1064228904,-36.0572,-0.159667,-1.10442,0.0360283,0.0014967,0.0528316,-0.17413,0.0230696,-0.0324574,-6.01241
1064328661,-36.0572,-0.159667,-1.11225,0.0360283,0.000771904,0.0380646,-0.170375,0.0956183,-0.00225099,-6.10143
1064429445,-36.0572,-0.159667,-1.0213,0.0360283,0.00428352,0.0219636,-0.171171,0.125967,-0.021009,-6.22742
1064539855,-36.0572,-0.159667,-0.783476,0.0360283,0.00657749,7.36967e-05,-0.172476,0.166652,-0.0434723,-6.27876
1064640089,-36.0572,-0.159667,-0.919557,0.0360283,0.00708485,-0.022096,-0.167422,0.105437,-0.0633765,-6.09747
1064739922,-36.0572,-0.159667,-0.923807,0.0360283,0.00697613,-0.0315146,-0.174236,0.135415,-0.0461477,-6.03977
1064840242,-36.0572,-0.159667,-0.854641,0.0360283,0.00684204,-0.0437154,-0.17008,0.113422,-0.0405265,-6.03971
1064940274,-36.0572,-0.159667,-1.1393,0.0360283,0.00668621,-0.0599475,-0.174069,0.128972,-0.0407795,-5.93236
1065040591,-36.0572,-0.159667,-1.1991,0.0360283,0.00672245,-0.0763866,-0.183755,0.128486,-0.0595608,-5.96592
1065140299,-36.0572,-0.159667,-1.06543,0.0360283,0.0072588,-0.0781621,-0.179756,0.0203085,-0.0196964,-5.92656
1065250529,-36.0572,-0.159667,-1.11256,0.0360283,0.00233746,-0.0768576,-0.172596,0.0665126,-0.0334926,-5.79067
1065351032,-36.0572,-0.159667,-1.0574,0.0360283,0.00188808,-0.0873172,-0.154429,0.0765564,-0.0308359,-5.86503
1065451277,-36.0572,-0.159667,-1.15611,0.0360283,0.00201492,-0.0929266,0.042237,0.101188,0.00934419,-5.51612
1065551462,-36.0572,-0.159667,-1.15611,0.0360283,0.00182285,-0.0944294,0.0885473,0.0940961,0.0334,-5.57091
1065651570,-36.0572,-0.159667,-1.15611,0.0360283,0.00342464,-0.104014,0.111075,0.064986,0.0585199,-5.70946
1065751702,-36.0572,-0.159667,-1.15611,0.0360283,0.00284119,-0.0987422,0.135061,0.0742067,0.0625512,-5.78514
1065851819,-36.0572,-0.159667,-1.15611,0.0360283,0.0238493,-0.0890314,0.00158445,0.0988786,0.0899728,-6.20913
1065952199,-36.0572,-0.159667,-1.15611,0.0360283,0.0305681,-0.0875104,0.0154112,0.0660986,0.0892983,-6.16558
1066062469,-36.0572,-0.159667,-1.04735,0.0360283,0.0311661,-0.0872138,-0.126772,0.0894107,0.0899871,-6.40898
1066162370,-36.0572,-0.159667,-0.797774,0.0360283,0.0303761,-0.0875049,-0.138683,0.116995,0.0750256,-6.41881
1066262933,-36.0572,-0.159667,-1.08509,0.0360283,0.0885805,-0.0647096,-0.132632,0.18481,0.11254,-6.12579
1066363280,-36.0572,-0.159667,-1.14051,0.0360283,0.125001,-0.0452365,-0.13463,0.192549,0.139348,-6.08782
1066463030,-36.0572,-0.159667,-0.986464,0.0360283,0.177194,-0.0383965,-0.134843,0.205068,0.0994359,-6.10525
