timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
1050724226,1050720047,0.00371115,-0.00801663,-0.04491,0.61114,0.0,0.0,0.0,-1.0
1050824231,1050820016,-0.049829,-0.00770171,-0.0337304,0.609855,0.0,0.0,0.0,-1.0
1050924222,1050920016,0.0234128,0.010278,-0.0182866,0.612642,0.0,0.0,0.0,-1.0
1051028250,1051024011,-0.00897333,0.0165281,-0.00836696,0.603506,0.0,0.0,0.0,-1.0
1051129078,1051124835,-0.0387427,-0.00125315,0.00143157,0.59439,0.0,0.0,0.0,-1.0
1051229897,1051225621,-0.0116719,-0.010611,0.0109296,0.602473,0.0,0.0,0.0,-1.0
1051329855,1051325626,-0.0125297,0.0161176,0.0217753,0.603291,0.0,0.0,0.0,-1.0
1051433814,1051429618,-0.0300147,-0.0179536,0.0281101,0.596144,0.0,0.0,0.0,-1.0
1051533786,1051529614,-0.0339948,-0.00882748,0.0337761,0.595491,0.0,0.0,0.0,-1.0
1051638069,1051633663,-0.00623007,-0.01593,0.0407037,0.598619,0.0,0.0,0.0,-1.0
1051738517,1051733634,-0.0124279,-0.0170246,0.0476556,0.609658,0.0,0.0,0.0,-1.0
1051838632,1051833647,0.00154201,-0.0195575,0.0542529,0.598212,0.0,0.0,0.0,-1.0
1051938731,1051933633,-0.0370335,-0.0109089,0.060809,0.578741,0.0,0.0,0.0,-1.0
1052039026,1052033662,0.000512202,0.0032244,0.0639005,0.594396,0.0,0.0,0.0,-1.0
1052139623,1052134440,-0.0301437,-0.0131494,0.0668864,0.600857,0.0,0.0,0.0,-1.0
1052242600,1052238434,-0.0168833,-0.0114346,0.0715117,0.591688,0.0,0.0,0.0,-1.0
1052342584,1052338439,-0.0377219,0.0057805,0.0705747,0.594245,0.0,0.0,0.0,-1.0
1052442619,1052438458,-0.0430554,-0.00309257,0.0686118,0.624074,0.0,0.0,0.0,-1.0
1052546706,1052542417,-0.0213967,-0.00343915,0.0692225,0.623886,0.0,0.0,0.0,-1.0
1052646619,1052642418,-0.0171816,0.00383385,0.0672314,0.620666,0.0,0.0,0.0,-1.0
1052750604,1052746414,-0.00918362,0.01981,0.0631009,0.608131,0.0,0.0,0.0,-1.0
1052850668,1052846421,-0.0356408,0.00284297,0.0598762,0.601449,0.0,0.0,0.0,-1.0
1052950695,1052946408,-0.0126759,-0.0117521,0.0567057,0.609213,0.0,0.0,0.0,-1.0
1053054737,1053050412,-0.00512636,-0.0522281,0.0559524,0.607616,0.0,0.0,0.0,-1.0
1053154605,1053150444,-0.0228605,-0.00485765,0.0537092,0.603567,0.0,0.0,0.0,-1.0
1053254649,1053250440,-0.0165945,-0.00421742,0.0514069,0.608788,0.0,0.0,0.0,-1.0
1053356260,1053352039,-0.0256773,-0.0089292,0.048247,0.573904,0.0,0.0,0.0,-1.0
1053460168,1053456034,-0.0181932,-0.00844152,0.0433888,0.581399,0.0,0.0,0.0,-1.0
1053560166,1053556016,-0.0140061,-0.00810843,0.0391096,0.590801,0.0,0.0,0.0,-1.0
1053660244,1053656014,-0.0285963,0.000146566,0.0366796,0.586133,0.0,0.0,0.0,-1.0
1053764231,1053760019,-0.0231656,-0.00122402,0.0342646,0.594095,0.0,0.0,0.0,-1.0
1053864285,1053860013,-0.0235632,-0.022963,0.0336771,0.615711,0.0,0.0,0.0,-1.0
1053968257,1053964037,0.033366,-0.00995421,0.0371664,0.628873,0.0,0.0,0.0,-1.0
1054068224,1054064046,-0.0250849,-0.0028894,0.0425075,0.645096,0.0,0.0,0.0,-1.0
1054172659,1054168046,-0.0134408,0.0074121,0.0472901,0.636244,0.0,0.0,0.0,-1.0
1054276293,1054272064,-0.021245,0.000672596,0.0547493,0.611998,0.0,0.0,0.0,-1.0
1054377843,1054373637,0.00178045,-0.0184485,0.060239,0.613794,0.0,0.0,0.0,-1.0
1054477764,1054473647,0.00106544,-0.0142586,0.0642398,0.607408,0.0,0.0,0.0,-1.0
1054577781,1054573613,0.0372252,-0.00890527,0.0664736,0.603274,0.0,0.0,0.0,-1.0
1054681818,1054677616,-0.0216861,-0.0116946,0.065874,0.596379,0.0,0.0,0.0,-1.0
1054781828,1054777638,-0.0197403,-0.0180473,0.0684498,0.600095,0.0,0.0,0.0,-1.0
1054881900,1054877613,0.0215468,-0.026194,0.0698473,0.609164,0.0,0.0,0.0,-1.0
1054985808,1054981634,-0.000613006,-0.0273043,0.0681022,0.615339,0.0,0.0,0.0,-1.0
1055085809,1055081644,-0.0268555,-0.0163608,0.0656199,0.622035,0.0,0.0,0.0,-1.0
1055189828,1055185643,0.0447302,-0.033229,0.0645534,0.627047,0.0,0.0,0.0,-1.0
1055291384,1055287242,0.0050941,-0.0322866,0.0597692,0.625959,0.0,0.0,0.0,-1.0
1055391394,1055387242,-0.00298908,-0.0333438,0.0549112,0.621434,0.0,0.0,0.0,-1.0
1055491376,1055487223,-0.0376094,-0.0217885,0.0508386,0.605797,0.0,0.0,0.0,-1.0
1055595422,1055591247,0.01758,-0.0123906,0.0489489,0.61822,0.0,0.0,0.0,-1.0
1055695546,1055691208,-0.01396,-0.0162759,0.0487816,0.627651,0.0,0.0,0.0,-1.0
1055795419,1055791248,0.0183105,-0.0351657,0.0491754,0.620652,0.0,0.0,0.0,-1.0
1055899433,1055895248,-0.00947215,-0.0178183,0.0472317,0.615392,0.0,0.0,0.0,-1.0
1055999452,1055995236,-0.0124894,-0.020703,0.0426278,0.604474,0.0,0.0,0.0,-1.0
1056103378,1056099247,0.00408976,-0.00341031,0.0352289,0.60653,0.0,0.0,0.0,-1.0
1056206349,1056200833,0.013463,0.0012586,0.0273406,0.617831,0.0,0.0,0.0,-1.0
1056306531,1056300834,0.0225123,-0.01107,0.0212931,0.614096,0.0,0.0,0.0,-1.0
1056406215,1056400819,-0.0155481,-0.00136344,0.0116937,0.609598,0.0,0.0,0.0,-1.0
1056508967,1056504826,0.0202743,-0.000933179,0.00532579,0.593417,0.0,0.0,0.0,-1.0
1056609002,1056604814,-0.0277387,-0.0175619,-0.000717468,0.601082,0.0,0.0,0.0,-1.0
1056709002,1056704847,-0.00155129,0.000703494,-0.00401971,0.598744,0.0,0.0,0.0,-1.0
1056812990,1056808820,0.0180898,-0.0220948,-0.00235662,0.588814,0.0,0.0,0.0,-1.0
1056912984,1056908841,0.019146,0.00887697,0.000592621,0.590279,0.0,0.0,0.0,-1.0
1057017676,1057012833,-0.0076726,-0.00170084,0.00137615,0.603689,0.0,0.0,0.0,-1.0
1057117546,1057112840,-0.00752309,-0.00923225,0.00252323,0.607717,0.0,0.0,0.0,-1.0
1057217905,1057213609,0.0290529,0.00428357,0.00793292,0.605492,0.0,0.0,0.0,-1.0
1057317976,1057313614,-0.0194288,-0.0110671,0.0110066,0.607107,0.0,0.0,0.0,-1.0
1057421807,1057417647,0.0135445,-0.00874557,0.0179379,0.605995,0.0,0.0,0.0,-1.0
1057521832,1057517648,-0.0107208,-0.0125395,0.0216198,0.609188,0.0,0.0,0.0,-1.0
1057625789,1057621647,-0.0125772,0.0127248,0.0240641,0.62423,0.0,0.0,0.0,-1.0
1057725769,1057721614,0.0181538,-0.0281972,0.0243933,0.608556,0.0,0.0,0.0,-1.0
1057825843,1057821648,0.00221127,-0.0031941,0.0254557,0.610205,0.0,0.0,0.0,-1.0
1057929838,1057925671,0.0302385,-0.0112068,0.0260576,0.60928,0.0,0.0,0.0,-1.0
1058029818,1058025636,-0.00573056,-0.0235794,0.0267974,0.607554,0.0,0.0,0.0,-1.0
1058129820,1058125635,0.00553979,-0.00573484,0.0279832,0.602506,0.0,0.0,0.0,-1.0
1058233818,1058229616,-0.0268604,0.000150242,0.0277271,0.600861,0.0,0.0,0.0,-1.0
1058333885,1058329641,-0.0252417,-0.00445746,0.0274009,0.613003,0.0,0.0,0.0,-1.0
1058439458,1058435249,-0.0552634,0.00330155,0.0270925,0.620098,0.0,0.0,0.0,-1.0
1058539399,1058535222,-0.00118491,-0.00792405,0.0277996,0.619418,0.0,0.0,0.0,-1.0
1058639728,1058635221,-0.011517,0.00522953,0.0285179,0.620299,0.0,0.0,0.0,-1.0
1058739675,1058735256,-0.0229158,0.00893844,0.0350172,0.615078,0.0,0.0,0.0,-1.0
1058843423,1058839220,-0.00428733,-0.00869972,0.0452787,0.609174,0.0,0.0,0.0,-1.0
1058943374,1058939243,0.0103712,-0.0209796,0.0523151,0.604544,0.0,0.0,0.0,-1.0
1059043388,1059039242,-0.00176532,-0.0355607,0.0536019,0.603447,0.0,0.0,0.0,-1.0
1059147377,1059143241,0.0198911,-0.0149964,0.0589066,0.61218,0.0,0.0,0.0,-1.0
1059247400,1059243210,-0.0213344,-0.0071908,0.0606356,0.615289,0.0,0.0,0.0,-1.0
1059351498,1059347226,0.0367615,-0.0088491,0.0625972,0.619225,0.0,0.0,0.0,-1.0
1059453100,1059448841,0.02858,-0.023205,0.060076,0.60157,0.0,0.0,0.0,-1.0
1059553079,1059548823,0.000216717,-0.0219712,0.0586778,0.606232,0.0,0.0,0.0,-1.0
1059653108,1059648854,0.0149868,-0.0220024,0.0561423,0.61164,0.0,0.0,0.0,-1.0
1059757044,1059752813,-0.0234082,-0.0111994,0.0563382,0.614562,0.0,0.0,0.0,-1.0
1059857103,1059852851,0.0323392,-0.00388725,0.0539567,0.616795,0.0,0.0,0.0,-1.0
1059962001,1059956836,0.0225507,0.0148699,0.0484365,0.594848,0.0,0.0,0.0,-1.0
1060062586,1060056833,0.00478461,0.0136676,0.046288,0.598122,0.0,0.0,0.0,-1.0
1060161115,1060156820,0.0080241,-0.00304161,0.0407887,0.608431,0.0,0.0,0.0,-1.0
1060265138,1060260831,0.00467399,0.00174266,0.0374331,0.594178,0.0,0.0,0.0,-1.0
1060366706,1060362425,0.00188448,0.0264518,0.030246,0.61525,0.0,0.0,0.0,-1.0
1060466755,1060462423,0.0374833,-0.00394227,0.0266343,0.626829,0.0,0.0,0.0,-1.0
1060670616,1060666426,-0.00126435,0.00102627,0.014773,0.613361,0.0,0.0,0.0,-1.0
1060770601,1060766416,0.00197505,0.0119776,0.00635526,0.615229,0.0,0.0,0.0,-1.0
1060870782,1060866478,-0.00409502,0.00127649,-0.00213777,0.621645,0.0,0.0,0.0,-1.0
1060974580,1060970432,0.000434037,0.00325027,-0.00931958,0.616834,0.0,0.0,0.0,-1.0
1061074664,1061070435,0.0151032,-0.0354599,-0.0161598,0.618938,0.0,0.0,0.0,-1.0
1061178622,1061174440,-0.0112554,0.0055367,-0.0174545,0.62513,0.0,0.0,0.0,-1.0
1061280211,1061276041,-0.00313642,-0.00641927,-0.0177685,0.621648,0.0,0.0,0.0,-1.0
1061380233,1061376042,0.00860516,-0.00551053,-0.0164403,0.621809,0.0,0.0,0.0,-1.0
1061480185,1061476014,0.0328167,0.0154612,-0.0145411,0.623989,0.0,0.0,0.0,-1.0
1061585054,1061580040,0.00552346,0.00449897,-0.00940519,0.618908,0.0,0.0,0.0,-1.0
1061685065,1061680016,0.00153746,-0.0047561,-0.00456515,0.633675,0.0,0.0,0.0,-1.0
1061785090,1061780013,0.0166344,-0.00933218,0.000724848,0.622675,0.0,0.0,0.0,-1.0
1061888274,1061884020,0.0211904,-0.00463829,0.0071131,0.611616,0.0,0.0,0.0,-1.0
1061988179,1061984016,-0.0107263,-0.0118915,0.0110842,0.615509,0.0,0.0,0.0,-1.0
1062092266,1062088040,0.0264469,-0.0119902,0.0151827,0.614432,0.0,0.0,0.0,-1.0
1062192214,1062188040,0.00525465,-0.0082755,0.014904,0.624173,0.0,0.0,0.0,-1.0
1062293806,1062289642,0.0194549,0.0217735,0.0182148,0.631162,0.0,0.0,0.0,-1.0
1062393803,1062389626,-0.00298824,0.000551908,0.0188518,0.628521,0.0,0.0,0.0,-1.0
1062497827,1062493613,0.030818,-0.00643362,0.0215732,0.618966,0.0,0.0,0.0,-1.0
1062597822,1062593614,0.00679145,-0.0164381,0.0226202,0.616663,0.0,0.0,0.0,-1.0
1062697809,1062693616,0.0290482,-0.00443,0.0214478,0.617057,0.0,0.0,0.0,-1.0
1062801922,1062797615,0.000581541,-0.0294425,0.013342,0.612907,0.0,0.0,0.0,-1.0
1062901791,1062897640,-0.0042221,0.00490297,0.0085189,0.609524,0.0,0.0,0.0,-1.0
1063007329,1063001640,-0.0286966,-0.0244072,0.00127905,0.611276,0.0,0.0,0.0,-1.0
1063107595,1063101626,-0.0191768,-0.00783778,0.000559466,0.613631,0.0,0.0,0.0,-1.0
1063207550,1063203221,0.000569271,-0.0235772,-0.000289219,0.614099,0.0,0.0,0.0,-1.0
1063307948,1063303242,0.0170253,-0.0211642,0.000586377,0.61485,0.0,0.0,0.0,-1.0
1063411416,1063407223,-0.0180551,-0.011291,0.000197541,0.614237,0.0,0.0,0.0,-1.0
1063511412,1063507229,-0.00271658,-0.0113494,0.00122077,0.611465,0.0,0.0,0.0,-1.0
1063611549,1063607256,0.0178683,-0.00620325,0.00344591,0.609733,0.0,0.0,0.0,-1.0
1063715444,1063711241,-0.00244174,0.020853,0.00888367,0.618636,0.0,0.0,0.0,-1.0
1063815413,1063811242,0.0073397,-0.0290196,0.0145767,0.614047,0.0,0.0,0.0,-1.0
1063915387,1063911242,-0.0129861,-0.00108582,0.0204699,0.624074,0.0,0.0,0.0,-1.0
1064019456,1064015242,0.00326983,-0.0173392,0.0261365,0.629321,0.0,0.0,0.0,-1.0
1064119403,1064115258,0.0079569,-0.00565308,0.0275104,0.615117,0.0,0.0,0.0,-1.0
1064221031,1064216834,0.00679026,0.00114266,0.0302359,0.613588,0.0,0.0,0.0,-1.0
1064325017,1064320816,-0.0094769,-0.0306996,0.0287862,0.622495,0.0,0.0,0.0,-1.0
1064425049,1064420833,0.0206875,0.0202165,0.0238642,0.633751,0.0,0.0,0.0,-1.0
1064525052,1064520855,0.0239225,0.00485903,0.018707,0.641077,0.0,0.0,0.0,-1.0
1064629831,1064624841,0.012615,0.0103368,0.0132192,0.626325,0.0,0.0,0.0,-1.0
1064729811,1064724834,-0.000595587,-0.00821748,0.00602847,0.616498,0.0,0.0,0.0,-1.0
1064830058,1064824838,0.0205059,-0.00469126,0.00214233,0.614734,0.0,0.0,0.0,-1.0
1064932996,1064928813,-0.00189391,-0.00856001,-0.00852363,0.60832,0.0,0.0,0.0,-1.0
1065033040,1065028816,0.0156372,-0.0187576,-0.0138192,0.605889,0.0,0.0,0.0,-1.0
1065134594,1065130434,0.0186563,0.0265517,-0.0183659,0.607109,0.0,0.0,0.0,-1.0
1065238617,1065234450,0.0069904,-0.00612576,-0.0239451,0.589808,0.0,0.0,0.0,-1.0
1065338664,1065334447,0.00448019,-0.0280015,-0.0297431,0.595867,0.0,0.0,0.0,-1.0
1065438559,1065434414,0.0341487,-0.000718422,-0.0336116,0.573848,0.0,0.0,0.0,-1.0
1065542683,1065538414,-0.00377084,0.00763264,-0.0379283,0.566484,0.0,0.0,0.0,-1.0
1065642669,1065638445,0.0332368,0.000963054,-0.0382303,0.580366,0.0,0.0,0.0,-1.0
1065742600,1065738457,0.0217511,-0.015242,-0.0371681,0.589495,0.0,0.0,0.0,-1.0
1065846674,1065842446,0.00931959,-0.0124811,-0.0378975,0.629162,0.0,0.0,0.0,-1.0
1065946655,1065942445,0.0261476,0.0103483,-0.037882,0.63132,0.0,0.0,0.0,-1.0
1066050626,1066046434,0.00927335,-0.000704239,-0.0343281,0.641938,0.0,0.0,0.0,-1.0
1066152543,1066148013,-0.00145135,-0.0349668,-0.0338792,0.6548,0.0,0.0,0.0,-1.0
1066252647,1066248016,0.0117553,-0.0412714,-0.0297088,0.630796,0.0,0.0,0.0,-1.0
1066352516,1066348013,0.0214698,-0.00391504,-0.0274227,0.619561,0.0,0.0,0.0,-1.0
1066456174,1066452043,-0.00987776,-0.0253696,-0.027236,0.621348,0.0,0.0,0.0,-1.0
1066556241,1066552067,0.0481025,-6.96648e-05,-0.0250639,0.619623,0.0,0.0,0.0,-1.0
1066656193,1066652071,-0.0166768,0.0308868,-0.0206947,0.614098,0.0,0.0,0.0,-1.0
1066760336,1066756060,-0.0163091,0.00465525,-0.018113,0.604331,0.0,0.0,0.0,-1.0
1066860251,1066856058,-0.0107014,-0.0293237,-0.0141662,0.61876,0.0,0.0,0.0,-1.0
1066964212,1066960035,0.0102962,-0.012341,-0.0105836,0.625026,0.0,0.0,0.0,-1.0
1067065917,1067061622,0.0105534,-0.0137985,-0.0107518,0.619859,0.0,0.0,0.0,-1.0
1067165844,1067161613,0.0144593,-0.00863873,-0.00747132,0.616215,0.0,0.0,0.0,-1.0
1067265875,1067261626,0.0319315,-0.0096048,-0.00463173,0.616834,0.0,0.0,0.0,-1.0
1067369821,1067365614,0.0341817,-0.00788525,-0.00477248,0.616851,0.0,0.0,0.0,-1.0
1067469888,1067465635,-0.00216307,0.00927903,-0.00080376,0.61339,0.0,0.0,0.0,-1.0
1067574387,1067569619,0.000753734,-0.020303,0.00645165,0.61452,0.0,0.0,0.0,-1.0
1067674724,1067669621,0.0132038,0.000428303,0.012649,0.623426,0.0,0.0,0.0,-1.0
1067774850,1067769633,0.0179774,-0.0129586,0.0205994,0.618021,0.0,0.0,0.0,-1.0
1067874688,1067869634,0.000561994,-0.00908011,0.0252101,0.611757,0.0,0.0,0.0,-1.0
1067975386,1067971243,0.00598227,0.0167961,0.0312991,0.619019,0.0,0.0,0.0,-1.0
1068079424,1068075231,-0.017004,0.010202,0.0354045,0.610719,0.0,0.0,0.0,-1.0
1068179401,1068175258,0.0112218,-0.00704549,0.0375535,0.598493,0.0,0.0,0.0,-1.0
1068283411,1068279223,-0.0308714,-0.0221489,0.0402546,0.613043,0.0,0.0,0.0,-1.0
1068383372,1068379222,0.0115202,-0.00533263,0.0426448,0.623903,0.0,0.0,0.0,-1.0
1068483478,1068479231,-0.0128755,-0.0150097,0.0434751,0.612641,0.0,0.0,0.0,-1.0
1068587435,1068583235,-0.0200889,0.00779143,0.0458806,0.6115,0.0,0.0,0.0,-1.0
1068687376,1068683242,-0.0141855,0.00514972,0.047644,0.624368,0.0,0.0,0.0,-1.0
1068787388,1068783242,-0.00641895,-0.00657168,0.0482425,0.632267,0.0,0.0,0.0,-1.0
1068891374,1068887243,-0.0158861,0.0193168,0.0473413,0.62648,0.0,0.0,0.0,-1.0
1068992968,1068988837,0.00289829,0.00947925,0.0479438,0.627956,0.0,0.0,0.0,-1.0
1069097001,1069092813,-0.0193596,-0.00217533,0.0466694,0.627026,0.0,0.0,0.0,-1.0
1069197132,1069192814,0.0176605,0.00672737,0.0476093,0.621485,0.0,0.0,0.0,-1.0
1069297219,1069292829,0.0350213,-0.00329193,0.0484201,0.614603,0.0,0.0,0.0,-1.0
1069397250,1069392822,0.00371774,0.000724026,0.0466501,0.616472,0.0,0.0,0.0,-1.0
1069501001,1069496834,0.0235297,-0.0250904,0.0470361,0.619848,0.0,0.0,0.0,-1.0
1069601080,1069596834,-0.00468136,-0.0317335,0.0474044,0.594217,0.0,0.0,0.0,-1.0
1069701313,1069696838,0.0314028,-0.0134798,0.048284,0.53681,0.0,0.0,0.0,-1.0
1069804987,1069800835,-0.0038438,-0.00836628,0.0446763,0.541223,0.0,0.0,0.0,-1.0
1069906593,1069902440,0.0400609,0.0180744,0.0432301,0.583042,0.0,0.0,0.0,-1.0
1070006574,1070002413,0.0230135,-0.0112387,0.0376586,0.592596,0.0,0.0,0.0,-1.0
1070110656,1070106448,0.013192,-0.0124985,0.0304638,0.66254,0.0,0.0,0.0,-1.0
1070210591,1070206447,0.0132039,-0.0282304,0.0237651,0.645554,0.0,0.0,0.0,-1.0
1070310596,1070306433,0.0105196,-0.00108877,0.0192843,0.635034,0.0,0.0,0.0,-1.0
1070414606,1070410439,-0.0146513,-0.0180882,0.0127558,0.625492,0.0,0.0,0.0,-1.0
1070514619,1070510456,0.019066,0.0159245,0.00443261,0.6195,0.0,0.0,0.0,-1.0
1070619083,1070614439,-0.00845179,-0.0118588,-0.00290083,0.600924,0.0,0.0,0.0,-1.0
1070719277,1070714434,0.0462853,-0.00940307,-0.00404263,0.611585,0.0,0.0,0.0,-1.0
1070820235,1070816036,0.0207267,-0.0134596,-0.0105199,0.615485,0.0,0.0,0.0,-1.0
