timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
1119157008,-0.00773186,-0.0545874,0.0289355,0.0,0.999517,-0.00346926,-0.0273432,0.0143563,0.569761,-1.0,1,0,0,0,0,0,0
1119186936,-0.00836223,-0.0507998,0.0289355,0.0,0.999566,-0.00381189,-0.0254547,0.0143563,0.563182,-1.0,1,0,0,0,0,0,0
1119217082,-0.00618756,-0.0573674,0.0289355,0.0,0.999481,-0.00267727,-0.0287214,0.0143725,0.557063,-1.0,1,0,0,0,0,0,0
1119247030,-0.0179842,-0.0707658,0.0289355,0.0,0.999234,-0.00847362,-0.0355004,0.0141395,0.527731,-1.0,1,0,0,0,0,0,0
1119286945,0.000935363,-0.0550745,0.0289355,0.0,0.999516,0.000865792,-0.0275241,0.0144746,0.528428,-1.0,1,0,0,0,0,0,0
1119317134,0.011378,-0.0557975,0.0289355,0.0,0.999488,0.00608974,-0.0278095,0.0146201,0.555887,-1.0,1,0,0,0,0,0,0
1119347170,0.0183511,-0.05688,0.0289355,0.0,0.999445,0.00958211,-0.0282993,0.0147217,0.607064,-1.0,1,0,0,0,0,0,0
1119377725,-0.00588702,-0.0451086,0.0289355,0.0,0.999638,-0.00261618,-0.0225925,0.0143971,0.649094,-1.0,1,0,0,0,0,0,0
1119407557,-0.00917428,-0.0496106,0.0289355,0.0,0.999579,-0.00422641,-0.0248663,0.0143489,0.669425,-1.0,1,0,0,0,0,0,0
1119437430,-0.00840523,-0.0443931,0.0289355,0.0,0.999642,-0.00388003,-0.022253,0.0143703,0.657975,-1.0,1,0,0,0,0,0,0
1119467002,-0.00725785,-0.0492056,0.0289355,0.0,0.999587,-0.00327154,-0.0246501,0.0143735,0.653232,-1.0,1,0,0,0,0,0,0
1119508262,-1.65679e-05,-0.043849,0.0289355,0.0,0.999655,0.00030888,-0.0219206,0.0144636,0.648264,-1.0,1,0,0,0,0,0,0
1119537228,-0.00755743,-0.0542135,0.0289355,0.0,0.999522,-0.00338482,-0.0271551,0.0143594,0.648124,-1.0,1,0,0,0,0,0,0
1119567692,-0.0150238,-0.0479937,0.0289355,0.0,0.999582,-0.00716178,-0.0241,0.0142824,0.64848,-1.0,1,0,0,0,0,0,0
1119597710,-0.0102916,-0.0528244,0.0289355,0.0,0.999535,-0.0047614,-0.0264804,0.0143261,0.64932,-1.0,1,0,0,0,0,0,0
1119627452,-0.0090055,-0.0535203,0.0289355,0.0,0.999529,-0.00411355,-0.026819,0.0143414,0.644149,-1.0,1,0,0,0,0,0,0
1119667430,-0.00809658,-0.0449664,0.0289355,0.0,0.999636,-0.00372159,-0.0225373,0.0143725,0.637098,-1.0,1,0,0,0,0,0,0
1119697693,-0.00876025,-0.0497195,0.0289355,0.0,0.999578,-0.00401869,-0.0249177,0.0143538,0.638421,-1.0,1,0,0,0,0,0,0
1119727735,-0.00748592,-0.0475623,0.0289355,0.0,0.999607,-0.00339749,-0.0238304,0.0143741,0.649231,-1.0,1,0,0,0,0,0,0
1119757867,-0.022615,-0.0452413,0.0289355,0.0,0.999579,-0.010976,-0.0227785,0.0142069,0.661939,-1.0,1,0,0,0,0,0,0
1119787626,-0.0194622,-0.0520911,0.0289355,0.0,0.999513,-0.00934989,-0.0261794,0.0142083,0.670575,-1.0,1,0,0,0,0,0,0
1119818005,-0.0187979,-0.0625546,0.0289355,0.0,0.999366,-0.00894081,-0.0314035,0.0141656,0.684793,-1.0,1,0,0,0,0,0,0
1119857956,-0.0142555,-0.0574276,0.0289355,0.0,0.999461,-0.00670866,-0.0288092,0.0142563,0.701118,-1.0,1,0,0,0,0,0,0
1119887967,-0.00956336,-0.0526356,0.0289355,0.0,0.999539,-0.00439881,-0.0263808,0.0143363,0.702907,-1.0,1,0,0,0,0,0,0
1119917812,-0.0102482,-0.0534969,0.0289355,0.0,0.999527,-0.0047348,-0.0268162,0.0143248,0.690006,-1.0,1,0,0,0,0,0,0
1119948524,-0.0119694,-0.047212,0.0289355,0.0,0.999601,-0.00564091,-0.0236875,0.0143217,0.663547,-1.0,1,0,0,0,0,0,0
1119978193,-0.0182171,-0.034622,0.0289355,0.0,0.999706,-0.0088557,-0.0174394,0.0143068,0.64956,-1.0,1,0,0,0,0,0,0
1120008110,-0.0183134,-0.0321207,0.0289355,0.0,0.999727,-0.0089221,-0.0161897,0.0143177,0.642598,-1.0,1,0,0,0,0,0,0
1120038306,-0.0200087,-0.0354351,0.0289355,0.0,0.999691,-0.00974526,-0.0178586,0.014287,0.597557,-1.0,1,0,0,0,0,0,0
1120068181,-0.0216397,-0.0255509,0.0289355,0.0,0.999757,-0.0106328,-0.0129295,0.014327,0.561315,-1.0,1,0,0,0,0,0,0
1120108539,-0.0202622,-0.0507187,0.0289355,0.0,0.999526,-0.00975979,-0.0254992,0.014205,0.553232,-1.0,1,0,0,0,0,0,0
1120138224,-0.0155172,-0.0413963,0.0289355,0.0,0.999653,-0.00745662,-0.0208061,0.0143031,0.573967,-1.0,1,0,0,0,0,0,0
1120168635,-0.00772968,-0.043171,0.0289355,0.0,0.999656,-0.00355127,-0.0216373,0.0143804,0.59081,-1.0,1,0,0,0,0,0,0
1120198663,-0.00615118,-0.0415703,0.0289355,0.0,0.999676,-0.00277392,-0.0208258,0.0144001,0.604533,-1.0,1,0,0,0,0,0,0
1120228498,-0.0166804,-0.0335848,0.0289355,0.0,0.999722,-0.00809511,-0.0169099,0.0143247,0.600732,-1.0,1,0,0,0,0,0,0
1120258935,-0.012394,-0.045558,0.0289355,0.0,0.999619,-0.00586519,-0.0228638,0.0143221,0.601248,-1.0,1,0,0,0,0,0,0
1120288555,-0.0150137,-0.0418612,0.0289355,0.0,0.99965,-0.00720156,-0.0210349,0.0143066,0.604399,-1.0,1,0,0,0,0,0,0
1120328660,-0.0142661,-0.0468154,0.0289355,0.0,0.999598,-0.00679168,-0.0235057,0.014296,0.598306,-1.0,1,0,0,0,0,0,0
1120358828,-0.0217534,-0.0431039,0.0289355,0.0,0.999607,-0.0105611,-0.0217041,0.0142287,0.594621,-1.0,1,0,0,0,0,0,0
1120389083,-0.0141179,-0.0482725,0.0289355,0.0,0.999582,-0.00670695,-0.0242329,0.0142923,0.596644,-1.0,1,0,0,0,0,0,0
1120419143,-0.0152032,-0.0500127,0.0289355,0.0,0.999557,-0.00723661,-0.0251103,0.0142723,0.609828,-1.0,1,0,0,0,0,0,0
1120448534,-0.0111583,-0.0487732,0.0289355,0.0,0.999584,-0.00522411,-0.0244619,0.0143267,0.629251,-1.0,1,0,0,0,0,0,0
1120479277,-0.0144475,-0.0468292,0.0289355,0.0,0.999598,-0.00688226,-0.0235139,0.0142938,0.639743,-1.0,1,0,0,0,0,0,0
1120519264,-0.0133544,-0.0464357,0.0289355,0.0,0.999606,-0.00633878,-0.0233094,0.014308,0.652899,-1.0,1,0,0,0,0,0,0
1120549253,-0.00927723,-0.0486623,0.0289355,0.0,0.99959,-0.00428477,-0.024393,0.01435,0.648777,-1.0,1,0,0,0,0,0,0
